"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
8.216824226E0	5.219999790E0	-3.750000000E1	-2.226000023E1
8.224912688E0	5.219999790E0	-3.773999786E1	-2.243999863E1
8.233036341E0	5.339999676E0	-3.786000061E1	-2.243999863E1
8.241141341E0	4.980000019E0	-3.791999817E1	-2.231999969E1
8.249239495E0	4.859999657E0	-3.786000061E1	-2.195999908E1
8.257332687E0	4.440000057E0	-3.738000107E1	-2.202000046E1
8.265453572E0	3.779999971E0	-3.773999786E1	-2.184000015E1
8.273555418E0	3.779999971E0	-3.791999817E1	-2.189999962E1
8.281645918E0	3.839999914E0	-3.827999878E1	-2.177999878E1
8.289732033E0	3.839999914E0	-3.887999725E1	-2.153999901E1
8.297825072E0	3.959999800E0	-3.881999969E1	-2.153999901E1
8.305915264E0	4.259999752E0	-3.881999969E1	-2.189999962E1
8.314026610E0	4.440000057E0	-3.852000046E1	-2.219999886E1
8.322118264E0	4.679999828E0	-3.852000046E1	-2.255999947E1
8.330228726E0	4.920000076E0	-3.834000015E1	-2.261999893E1
8.338335533E0	4.679999828E0	-3.821999741E1	-2.213999939E1
8.346441149E0	4.319999695E0	-3.852000046E1	-2.213999939E1
8.354562533E0	4.319999695E0	-3.827999878E1	-2.195999908E1
8.362668149E0	4.139999866E0	-3.827999878E1	-2.207999992E1
8.370746764E0	4.440000057E0	-3.779999924E1	-2.261999893E1
8.378839841E0	4.500000000E0	-3.743999863E1	-2.255999947E1
8.386946687E0	4.679999828E0	-3.731999969E1	-2.250000000E1
8.395079995E0	4.619999886E0	-3.761999893E1	-2.261999893E1
8.403170995E0	4.799999714E0	-3.821999741E1	-2.268000031E1
8.411284494E0	4.619999886E0	-3.827999878E1	-2.261999893E1
8.419376264E0	4.440000057E0	-3.863999939E1	-2.261999893E1
8.427482802E0	4.619999886E0	-3.845999908E1	-2.250000000E1
8.435578148E0	4.500000000E0	-3.827999878E1	-2.237999916E1
8.443667994E0	4.859999657E0	-3.839999771E1	-2.207999992E1
8.451746840E0	4.619999886E0	-3.791999817E1	-2.226000023E1
8.459854533E0	4.380000114E0	-3.791999817E1	-2.165999985E1
8.467945494E0	4.319999695E0	-3.804000092E1	-2.213999939E1
8.476067917E0	4.319999695E0	-3.755999756E1	-2.237999916E1
8.484171802E0	4.859999657E0	-3.773999786E1	-2.243999863E1
8.492279379E0	5.279999733E0	-3.750000000E1	-2.310000038E1
8.500372494E0	5.339999676E0	-3.743999863E1	-2.297999954E1
8.508492879E0	4.980000019E0	-3.786000061E1	-2.310000038E1
8.516597917E0	4.739999771E0	-3.786000061E1	-2.321999931E1
8.524688071E0	4.619999886E0	-3.786000061E1	-2.334000015E1
8.532773494E0	4.380000114E0	-3.731999969E1	-2.327999878E1
8.540865879E0	4.920000076E0	-3.707999802E1	-2.339999962E1
8.548955917E0	4.619999886E0	-3.725999832E1	-2.369999886E1
8.557067648E0	4.679999828E0	-3.702000046E1	-2.423999977E1
8.565158725E0	4.619999886E0	-3.725999832E1	-2.423999977E1
8.573257532E0	4.380000114E0	-3.725999832E1	-2.453999901E1
8.581368032E0	4.559999943E0	-3.684000015E1	-2.418000031E1
8.589474417E0	4.739999771E0	-3.665999985E1	-2.418000031E1
8.597577571E0	5.339999676E0	-3.665999985E1	-2.447999954E1
8.605682301E0	5.639999866E0	-3.659999847E1	-2.435999870E1
8.613765917E0	5.460000038E0	-3.636000061E1	-2.477999878E1
8.621861571E0	5.279999733E0	-3.665999985E1	-2.507999992E1
8.629968494E0	4.500000000E0	-3.629999924E1	-2.531999969E1
8.638101301E0	4.319999695E0	-3.593999863E1	-2.555999947E1
8.646190878E0	4.380000114E0	-3.575999832E1	-2.657999992E1
8.654306109E0	4.440000057E0	-3.557999802E1	-2.687999916E1
8.662397955E0	5.099999905E0	-3.552000046E1	-2.771999931E1
8.670504301E0	4.859999657E0	-3.515999985E1	-2.909999847E1
8.678615955E0	5.159999847E0	-3.450000000E1	-2.945999908E1
8.686706263E0	5.219999790E0	-3.371999741E1	-3.000000000E1
8.694835916E0	4.859999657E0	-3.293999863E1	-3.042000008E1
8.702942993E0	5.219999790E0	-3.209999847E1	-3.113999939E1
8.711034570E0	4.679999828E0	-3.209999847E1	-3.113999939E1
8.719156416E0	4.980000019E0	-3.101999855E1	-3.155999947E1
8.727261455E0	5.099999905E0	-3.017999840E1	-3.107999992E1
8.735500801E0	5.159999847E0	-2.963999939E1	-3.065999985E1
8.743592301E0	5.639999866E0	-2.897999954E1	-3.101999855E1
8.751697724E0	5.159999847E0	-2.879999924E1	-3.131999969E1
8.759823416E0	5.400000095E0	-2.826000023E1	-3.179999924E1
8.767915147E0	5.639999866E0	-2.784000015E1	-3.245999908E1
8.775998801E0	6.059999943E0	-2.681999969E1	-3.221999741E1
8.784092916E0	6.960000038E0	-2.627999878E1	-3.239999771E1
8.792183416E0	7.379999638E0	-2.585999870E1	-3.270000076E1
8.800295147E0	8.099999428E0	-2.507999992E1	-3.281999969E1
8.808385262E0	8.460000038E0	-2.507999992E1	-3.359999847E1
8.816500339E0	8.519999504E0	-2.442000008E1	-3.420000076E1
8.824605454E0	8.519999504E0	-2.400000000E1	-3.497999954E1
8.832710839E0	8.340000153E0	-2.363999939E1	-3.509999847E1
8.840830031E0	8.340000153E0	-2.237999916E1	-3.557999802E1
8.848931916E0	7.739999771E0	-2.153999901E1	-3.588000107E1
8.857010224E0	7.079999924E0	-2.069999886E1	-3.629999924E1
8.865100916E0	6.420000076E0	-2.034000015E1	-3.695999908E1
8.873205685E0	5.639999866E0	-2.045999908E1	-3.707999802E1
8.881303223E0	5.519999981E0	-2.003999901E1	-3.768000031E1
8.889391416E0	5.099999905E0	-1.968000031E1	-3.761999893E1
8.897512416E0	4.920000076E0	-1.907999992E1	-3.750000000E1
8.905601608E0	4.920000076E0	-1.794000053E1	-3.804000092E1
8.913704723E0	4.920000076E0	-1.721999931E1	-3.834000015E1
8.921815454E0	5.699999809E0	-1.602000046E1	-3.887999725E1
8.929903339E0	5.879999638E0	-1.517999935E1	-3.923999786E1
8.938030339E0	6.059999943E0	-1.475999928E1	-3.918000031E1
8.946119954E0	6.239999771E0	-1.439999962E1	-3.893999863E1
8.954208839E0	6.179999828E0	-1.434000015E1	-3.965999985E1
8.962327646E0	6.599999905E0	-1.403999996E1	-4.037999725E1
8.970431262E0	7.440000057E0	-1.325999928E1	-4.097999954E1
8.978548608E0	7.859999657E0	-1.223999977E1	-4.175999832E1
8.986640569E0	8.340000153E0	-1.127999973E1	-4.175999832E1
8.994745300E0	8.699999809E0	-1.067999935E1	-4.200000000E1
9.002859800E0	9.059999466E0	-9.960000038E0	-4.236000061E1
9.010950415E0	9.179999352E0	-9.479999542E0	-4.200000000E1
9.019031069E0	9.359999657E0	-8.460000038E0	-4.175999832E1
9.027120377E0	9.300000191E0	-7.079999924E0	-4.181999969E1
9.035208261E0	8.880000114E0	-6.359999657E0	-4.175999832E1
9.043320107E0	8.760000229E0	-5.940000057E0	-4.218000031E1
9.051409146E0	9.119999886E0	-5.819999695E0	-4.211999893E1
9.059515107E0	9.659999847E0	-5.519999981E0	-4.193999863E1
9.067620530E0	1.043999958E1	-5.339999676E0	-4.163999939E1
9.075726492E0	1.139999962E1	-4.920000076E0	-4.152000046E1
9.083852300E0	1.181999969E1	-4.679999828E0	-4.193999863E1
9.091957492E0	1.188000011E1	-4.500000000E0	-4.236000061E1
9.100037723E0	1.175999928E1	-4.319999695E0	-4.211999893E1
9.108164530E0	1.211999989E1	-3.539999962E0	-4.187999725E1
9.116288876E0	1.247999954E1	-2.759999990E0	-4.200000000E1
9.124418799E0	1.296000004E1	-2.399999857E0	-4.163999939E1
9.132542069E0	1.350000000E1	-1.559999943E0	-4.163999939E1
9.140637376E0	1.325999928E1	-1.679999948E0	-4.181999969E1
9.148731261E0	1.301999950E1	-1.740000010E0	-4.187999725E1
9.156820607E0	1.338000011E1	-1.259999990E0	-4.163999939E1
9.164933184E0	1.331999969E1	-1.379999995E0	-4.187999725E1
9.173025876E0	1.361999989E1	-8.999999762E-1	-4.193999863E1
9.181255030E0	1.385999966E1	-8.399999738E-1	-4.145999908E1
9.189397376E0	1.373999977E1	-9.599999785E-1	-4.200000000E1
9.197505145E0	1.373999977E1	-4.199999869E-1	-4.157999802E1
9.205612838E0	1.355999947E1	-6.599999666E-1	-4.139999771E1
9.213751453E0	1.385999966E1	-2.999999821E-1	-4.145999908E1
9.221878799E0	1.373999977E1	4.799999893E-1	-4.073999786E1
9.229970414E0	1.392000008E1	9.599999785E-1	-4.055999756E1
9.238062107E0	1.421999931E1	1.620000005E0	-3.971999741E1
9.246185914E0	1.367999935E1	1.860000014E0	-3.900000000E1
9.254274222E0	1.338000011E1	1.439999938E0	-3.834000015E1
9.262385453E0	1.277999973E1	1.019999981E0	-3.797999954E1
9.270510453E0	1.235999966E1	1.139999986E0	-3.815999985E1
9.278631953E0	1.259999943E1	1.620000005E0	-3.834000015E1
9.286760530E0	1.247999954E1	1.979999900E0	-3.905999756E1
9.294884145E0	1.259999943E1	2.519999981E0	-3.911999893E1
9.303015106E0	1.259999943E1	2.519999981E0	-3.893999863E1
9.311122876E0	1.230000019E1	2.039999962E0	-3.857999802E1
9.319215106E0	1.247999954E1	1.860000014E0	-3.791999817E1
9.327337953E0	1.259999943E1	1.799999952E0	-3.779999924E1
9.335446260E0	1.230000019E1	1.620000005E0	-3.791999817E1
9.343556106E0	1.284000015E1	1.740000010E0	-3.875999832E1
9.351682376E0	1.284000015E1	1.439999938E0	-3.971999741E1
9.359821568E0	1.331999969E1	9.599999785E-1	-4.050000000E1
9.367936837E0	1.409999943E1	1.379999995E0	-4.145999908E1
9.376062606E0	1.392000008E1	6.599999666E-1	-4.109999847E1
9.384150452E0	1.439999962E1	8.999999762E-1	-4.097999954E1
9.392243606E0	1.403999996E1	4.799999893E-1	-4.097999954E1
9.400336568E0	1.421999931E1	5.999999866E-2	-4.115999985E1
9.408449798E0	1.403999996E1	3.599999845E-1	-4.145999908E1
9.416541529E0	1.392000008E1	-5.999999866E-2	-4.170000076E1
9.424649683E0	1.421999931E1	-1.799999923E-1	-4.205999756E1
9.432790875E0	1.385999966E1	-4.799999893E-1	-4.181999969E1
9.440916414E0	1.434000015E1	-4.799999893E-1	-4.211999893E1
9.449021529E0	1.409999943E1	-5.399999619E-1	-4.223999786E1
9.457161490E0	1.361999989E1	-6.599999666E-1	-4.229999924E1
9.465256298E0	1.265999985E1	-1.079999924E0	-4.241999817E1
9.473352567E0	1.235999966E1	-1.199999928E0	-4.223999786E1
9.481461144E0	1.200000000E1	-1.379999995E0	-4.265999985E1
9.489584183E0	1.193999958E1	-1.500000000E0	-4.259999847E1
9.497676567E0	1.265999985E1	-1.500000000E0	-4.254000092E1
9.505790413E0	1.205999947E1	-2.220000029E0	-4.284000015E1
9.513915260E0	1.211999989E1	-2.519999981E0	-4.223999786E1
9.522038683E0	1.181999969E1	-3.059999943E0	-4.241999817E1
9.530169144E0	1.157999992E1	-3.119999886E0	-4.247999954E1
9.538293952E0	1.163999939E1	-3.359999895E0	-4.211999893E1
9.546382067E0	1.097999954E1	-3.480000019E0	-4.259999847E1
9.554491029E0	1.092000008E1	-3.599999905E0	-4.271999741E1
9.562584221E0	1.038000011E1	-4.259999752E0	-4.271999741E1
9.570707490E0	1.013999939E1	-4.559999943E0	-4.302000046E1
9.578814990E0	1.001999950E1	-4.920000076E0	-4.271999741E1
9.586936144E0	9.239999771E0	-5.099999905E0	-4.152000046E1
9.595064913E0	8.699999809E0	-5.639999866E0	-4.086000061E1
9.603201413E0	7.739999771E0	-6.000000000E0	-3.995999908E1
9.611313413E0	7.500000000E0	-6.599999905E0	-3.959999847E1
9.619436682E0	7.079999924E0	-7.079999924E0	-3.995999908E1
9.627530990E0	6.960000038E0	-7.199999809E0	-4.061999893E1
9.635623798E0	7.139999866E0	-7.319999695E0	-4.104000092E1
9.643716336E0	6.719999790E0	-7.739999771E0	-4.050000000E1
9.651829913E0	7.079999924E0	-7.739999771E0	-4.037999725E1
9.659920797E0	6.659999847E0	-7.980000019E0	-4.020000076E1
9.668044182E0	6.480000019E0	-8.279999733E0	-4.013999939E1
9.676184336E0	6.420000076E0	-8.460000038E0	-4.079999924E1
9.684308374E0	5.879999638E0	-8.819999695E0	-4.086000061E1
9.692413836E0	5.940000057E0	-8.819999695E0	-4.097999954E1
9.700553451E0	5.519999981E0	-8.939999580E0	-4.079999924E1
9.708639990E0	4.980000019E0	-9.239999771E0	-4.061999893E1
9.716733605E0	4.619999886E0	-9.179999352E0	-4.109999847E1
9.724840951E0	4.079999924E0	-9.479999542E0	-4.079999924E1
9.732965066E0	3.539999962E0	-9.719999313E0	-4.097999954E1
9.741054682E0	3.539999962E0	-9.840000153E0	-4.127999878E1
9.749185451E0	3.419999838E0	-1.026000023E1	-4.073999786E1
9.757309451E0	3.119999886E0	-1.043999958E1	-4.086000061E1
9.765429105E0	2.819999933E0	-1.067999935E1	-4.043999863E1
9.773557182E0	2.639999866E0	-1.073999977E1	-3.989999771E1
9.781678297E0	1.919999957E0	-1.109999943E1	-3.995999908E1
9.789768682E0	1.379999995E0	-1.193999958E1	-3.941999817E1
9.797859105E0	1.259999990E0	-1.265999985E1	-3.923999786E1
9.805948489E0	1.019999981E0	-1.319999981E1	-3.965999985E1
9.814069681E0	6.599999666E-1	-1.403999996E1	-3.911999893E1
9.822175028E0	1.139999986E0	-1.434000015E1	-3.959999847E1
9.830281066E0	1.259999990E0	-1.457999992E1	-3.941999817E1
9.838405989E0	9.599999785E-1	-1.529999924E1	-3.918000031E1
9.846542374E0	1.319999933E0	-1.535999966E1	-3.905999756E1
9.854655066E0	7.799999714E-1	-1.577999973E1	-3.821999741E1
9.862778027E0	7.799999714E-1	-1.644000053E1	-3.839999771E1
9.870866258E0	3.599999845E-1	-1.734000015E1	-3.791999817E1
9.878959143E0	5.399999619E-1	-1.818000031E1	-3.725999832E1
9.887052489E0	1.079999924E0	-1.871999931E1	-3.713999939E1
9.895167373E0	1.259999990E0	-1.950000000E1	-3.641999817E1
9.903258643E0	2.039999962E0	-1.973999977E1	-3.605999756E1
9.911357181E0	1.860000014E0	-2.063999939E1	-3.629999924E1
9.919498373E0	1.919999957E0	-2.160000038E1	-3.600000000E1
9.927621219E0	2.339999914E0	-2.165999985E1	-3.563999939E1
9.935725373E0	2.460000038E0	-2.250000000E1	-3.479999924E1
9.943863873E0	3.119999886E0	-2.285999870E1	-3.443999863E1
9.951956796E0	3.779999971E0	-2.315999985E1	-3.438000107E1
9.960050373E0	3.779999971E0	-2.400000000E1	-3.407999802E1
9.968155027E0	4.319999695E0	-2.447999954E1	-3.402000046E1
9.976277258E0	4.440000057E0	-2.501999855E1	-3.377999878E1
9.984368296E0	4.199999809E0	-2.543999863E1	-3.329999924E1
9.992486335E0	4.259999752E0	-2.615999985E1	-3.252000046E1
1.000061214E1	3.779999971E0	-2.700000000E1	-3.209999847E1
1.000873591E1	3.959999800E0	-2.742000008E1	-3.143999863E1
1.001686556E1	4.079999924E0	-2.807999992E1	-3.095999908E1
1.002499087E1	4.019999981E0	-2.861999893E1	-3.077999878E1
1.003310830E1	4.079999924E0	-2.868000031E1	-3.029999924E1
1.004121799E1	3.779999971E0	-2.915999985E1	-2.963999939E1
1.004933268E1	4.079999924E0	-2.963999939E1	-2.915999985E1
1.005745653E1	3.839999914E0	-3.005999947E1	-2.892000008E1
1.006566372E1	3.539999962E0	-3.095999908E1	-2.819999886E1
1.007380276E1	3.959999800E0	-3.137999916E1	-2.771999931E1
1.008189526E1	3.539999962E0	-3.185999870E1	-2.693999863E1
1.009000233E1	3.599999905E0	-3.221999741E1	-2.651999855E1
1.009810356E1	3.659999847E0	-3.263999939E1	-2.669999886E1
1.010619537E1	3.599999905E0	-3.323999786E1	-2.592000008E1
1.011430283E1	3.359999895E0	-3.371999741E1	-2.568000031E1
1.012241491E1	3.119999886E0	-3.438000107E1	-2.484000015E1
1.013052933E1	3.240000010E0	-3.461999893E1	-2.435999870E1
1.013867087E1	2.759999990E0	-3.486000061E1	-2.447999954E1
1.014678372E1	3.059999943E0	-3.504000092E1	-2.465999985E1
1.015488299E1	2.939999819E0	-3.497999954E1	-2.477999878E1
1.016298937E1	2.939999819E0	-3.527999878E1	-2.453999901E1
1.017107860E1	3.119999886E0	-3.545999908E1	-2.429999924E1
1.017920080E1	2.819999933E0	-3.593999863E1	-2.327999878E1
1.018730587E1	3.059999943E0	-3.647999954E1	-2.268000031E1
1.019539541E1	2.700000048E0	-3.665999985E1	-2.207999992E1
1.020350860E1	3.359999895E0	-3.689999771E1	-2.171999931E1
1.021163372E1	3.899999857E0	-3.695999908E1	-2.129999924E1
1.021975656E1	3.959999800E0	-3.720000076E1	-2.100000000E1
1.022786691E1	4.380000114E0	-3.713999939E1	-2.057999992E1
1.023596695E1	3.480000019E0	-3.779999924E1	-2.003999901E1
1.024405983E1	3.480000019E0	-3.773999786E1	-1.979999924E1
1.025215264E1	3.359999895E0	-3.786000061E1	-2.003999901E1
1.026026514E1	3.000000000E0	-3.821999741E1	-1.955999947E1
1.026835418E1	3.480000019E0	-3.768000031E1	-1.913999939E1
1.027646076E1	3.299999952E0	-3.779999924E1	-1.919999886E1
1.028458864E1	3.240000010E0	-3.809999847E1	-1.811999893E1
1.029270114E1	3.599999905E0	-3.791999817E1	-1.805999947E1
1.030085314E1	3.299999952E0	-3.827999878E1	-1.776000023E1
1.030898030E1	3.299999952E0	-3.834000015E1	-1.829999924E1
1.031711822E1	3.359999895E0	-3.834000015E1	-1.871999931E1
1.032520910E1	3.359999895E0	-3.827999878E1	-1.913999939E1
1.033331476E1	3.480000019E0	-3.839999771E1	-1.877999878E1
1.034144606E1	3.299999952E0	-3.852000046E1	-1.847999954E1
1.034953426E1	3.299999952E0	-3.839999771E1	-1.865999985E1
1.035763030E1	3.240000010E0	-3.839999771E1	-1.823999977E1
1.036574299E1	2.879999876E0	-3.815999985E1	-1.889999962E1
1.037385449E1	2.759999990E0	-3.786000061E1	-1.889999962E1
1.038199283E1	2.579999924E0	-3.791999817E1	-1.937999916E1
1.039010176E1	2.460000038E0	-3.768000031E1	-2.027999878E1
1.039824568E1	2.700000048E0	-3.738000107E1	-2.057999992E1
1.040635322E1	2.399999857E0	-3.720000076E1	-2.093999863E1
1.041444360E1	2.159999847E0	-3.695999908E1	-2.076000023E1
1.042256660E1	1.620000005E0	-3.702000046E1	-2.063999939E1
1.043067222E1	1.679999948E0	-3.677999878E1	-2.087999916E1
1.043878052E1	1.799999952E0	-3.659999847E1	-2.063999939E1
1.044689433E1	1.979999900E0	-3.629999924E1	-2.057999992E1
1.045502249E1	2.279999971E0	-3.654000092E1	-2.057999992E1
1.046317237E1	1.919999957E0	-3.654000092E1	-2.045999908E1
1.047128460E1	2.279999971E0	-3.731999969E1	-2.027999878E1
1.047938499E1	2.519999981E0	-3.731999969E1	-2.015999985E1
1.048747664E1	2.279999971E0	-3.738000107E1	-1.979999924E1
1.049556606E1	2.399999857E0	-3.750000000E1	-1.979999924E1
1.050367460E1	2.279999971E0	-3.684000015E1	-1.955999947E1
1.051176249E1	2.159999847E0	-3.720000076E1	-2.015999985E1
1.051987318E1	2.399999857E0	-3.738000107E1	-2.003999901E1
1.052799879E1	2.460000038E0	-3.773999786E1	-2.027999878E1
1.053610983E1	2.339999914E0	-3.804000092E1	-2.057999992E1
1.054423560E1	2.519999981E0	-3.791999817E1	-1.985999870E1
1.055236364E1	2.819999933E0	-3.750000000E1	-1.973999977E1
1.056046183E1	3.240000010E0	-3.713999939E1	-2.003999901E1
1.056855283E1	3.419999838E0	-3.720000076E1	-1.985999870E1
1.057665460E1	3.119999886E0	-3.702000046E1	-2.034000015E1
1.058478718E1	3.299999952E0	-3.702000046E1	-2.076000023E1
1.059287899E1	2.759999990E0	-3.725999832E1	-2.045999908E1
1.060099568E1	2.819999933E0	-3.654000092E1	-2.069999886E1
1.060911333E1	3.240000010E0	-3.623999786E1	-2.118000031E1
1.061722576E1	3.119999886E0	-3.623999786E1	-2.105999947E1
1.062536887E1	3.480000019E0	-3.611999893E1	-2.093999863E1
1.063348283E1	3.000000000E0	-3.707999802E1	-2.118000031E1
1.064158049E1	2.579999924E0	-3.755999756E1	-2.087999916E1
1.064968845E1	2.159999847E0	-3.786000061E1	-2.100000000E1
1.065777845E1	1.439999938E0	-3.768000031E1	-2.105999947E1
1.066590133E1	1.620000005E0	-3.731999969E1	-2.142000008E1
1.067400752E1	1.620000005E0	-3.702000046E1	-2.142000008E1
1.068209695E1	1.740000010E0	-3.684000015E1	-2.135999870E1
1.069021137E1	2.099999905E0	-3.665999985E1	-2.153999901E1
1.069833833E1	1.860000014E0	-3.665999985E1	-2.123999977E1
1.070646314E1	1.679999948E0	-3.659999847E1	-2.135999870E1
1.071457372E1	1.379999995E0	-3.629999924E1	-2.195999908E1
1.072268010E1	1.319999933E0	-3.600000000E1	-2.207999992E1
1.073077041E1	8.399999738E-1	-3.575999832E1	-2.226000023E1
1.073885749E1	4.199999869E-1	-3.600000000E1	-2.268000031E1
1.074696818E1	6.599999666E-1	-3.581999969E1	-2.250000000E1
1.075505764E1	2.999999821E-1	-3.611999893E1	-2.297999954E1
1.076315829E1	1.019999981E0	-3.593999863E1	-2.351999855E1
1.077128491E1	9.599999785E-1	-3.552000046E1	-2.369999886E1
1.077939522E1	8.399999738E-1	-3.534000015E1	-2.453999901E1
1.078754618E1	1.319999933E0	-3.473999786E1	-2.477999878E1
1.079567364E1	1.139999986E0	-3.384000015E1	-2.537999916E1
1.080376929E1	1.860000014E0	-3.359999847E1	-2.592000008E1
1.081185979E1	1.860000014E0	-3.311999893E1	-2.676000023E1
1.081996402E1	1.679999948E0	-3.245999908E1	-2.759999847E1
1.082809637E1	1.740000010E0	-3.209999847E1	-2.795999908E1
1.083618564E1	1.319999933E0	-3.095999908E1	-2.879999924E1
1.084429345E1	1.559999943E0	-3.053999901E1	-2.879999924E1
1.085248525E1	1.319999933E0	-3.047999954E1	-2.927999878E1
1.086059841E1	1.500000000E0	-3.029999924E1	-2.945999908E1
1.086873972E1	2.039999962E0	-3.011999893E1	-2.945999908E1
1.087685052E1	2.279999971E0	-2.945999908E1	-3.023999977E1
1.088498660E1	3.000000000E0	-2.897999954E1	-3.023999977E1
1.089309218E1	3.359999895E0	-2.843999863E1	-3.101999855E1
1.090118291E1	3.299999952E0	-2.850000000E1	-3.161999893E1
1.090930648E1	3.659999847E0	-2.850000000E1	-3.131999969E1
1.091741245E1	3.839999914E0	-2.855999947E1	-3.192000008E1
1.092565206E1	4.019999981E0	-2.868000031E1	-3.209999847E1
1.093376783E1	4.619999886E0	-2.831999969E1	-3.192000008E1
1.094189756E1	5.519999981E0	-2.742000008E1	-3.281999969E1
1.095002272E1	6.179999828E0	-2.657999992E1	-3.300000000E1
1.095813495E1	6.960000038E0	-2.579999924E1	-3.341999817E1
1.096622683E1	7.619999886E0	-2.513999939E1	-3.407999802E1
1.097431941E1	7.559999943E0	-2.477999878E1	-3.407999802E1
1.098240856E1	7.679999828E0	-2.400000000E1	-3.468000031E1
1.099051779E1	7.679999828E0	-2.381999969E1	-3.479999924E1
1.099860502E1	8.039999962E0	-2.273999977E1	-3.504000092E1
1.100670741E1	7.980000019E0	-2.250000000E1	-3.552000046E1
1.101483541E1	7.859999657E0	-2.202000046E1	-3.557999802E1
1.102294829E1	7.440000057E0	-2.118000031E1	-3.605999756E1
1.103107398E1	6.899999619E0	-2.076000023E1	-3.654000092E1
1.103920083E1	6.659999847E0	-2.015999985E1	-3.636000061E1
1.104729537E1	6.420000076E0	-1.985999870E1	-3.665999985E1
1.105538583E1	6.299999714E0	-1.943999863E1	-3.665999985E1
1.106348929E1	6.599999905E0	-1.865999985E1	-3.665999985E1
1.107161952E1	6.539999962E0	-1.835999870E1	-3.743999863E1
1.107970918E1	6.719999790E0	-1.800000000E1	-3.750000000E1
1.108782191E1	7.440000057E0	-1.721999931E1	-3.786000061E1
1.109593125E1	7.259999752E0	-1.710000038E1	-3.815999985E1
1.110404033E1	7.799999714E0	-1.613999939E1	-3.773999786E1
1.111213456E1	8.399999619E0	-1.535999966E1	-3.725999832E1
1.112024448E1	9.000000000E0	-1.475999928E1	-3.731999969E1
1.112838091E1	9.719999313E0	-1.439999962E1	-3.720000076E1
1.113648814E1	1.043999958E1	-1.385999966E1	-3.750000000E1
1.114457714E1	1.007999992E1	-1.307999992E1	-3.779999924E1
1.115269752E1	1.019999981E1	-1.259999943E1	-3.743999863E1
1.116080125E1	1.026000023E1	-1.157999992E1	-3.702000046E1
1.116891406E1	9.779999733E0	-1.085999966E1	-3.755999756E1
1.117702683E1	1.043999958E1	-1.019999981E1	-3.809999847E1
1.118515275E1	1.061999989E1	-9.359999657E0	-3.863999939E1
1.119327541E1	1.043999958E1	-9.179999352E0	-3.905999756E1
1.120138737E1	1.092000008E1	-8.699999809E0	-3.863999939E1
1.120948575E1	1.092000008E1	-8.340000153E0	-3.870000076E1
1.121757879E1	1.085999966E1	-8.220000267E0	-3.839999771E1
1.122567072E1	1.097999954E1	-8.099999428E0	-3.881999969E1
1.123378352E1	1.092000008E1	-7.679999828E0	-3.893999863E1
1.124187487E1	1.050000000E1	-7.259999752E0	-3.923999786E1
1.124998129E1	1.080000019E1	-6.779999733E0	-3.947999954E1
1.125811071E1	1.134000015E1	-6.299999714E0	-3.929999924E1
1.126622191E1	1.193999958E1	-5.759999752E0	-3.918000031E1
1.127437325E1	1.343999958E1	-5.819999695E0	-3.881999969E1
1.128249852E1	1.392000008E1	-6.059999943E0	-3.875999832E1
1.129059460E1	1.439999962E1	-5.579999924E0	-3.863999939E1
1.129868675E1	1.488000011E1	-5.460000038E0	-3.893999863E1
1.130679137E1	1.446000004E1	-5.400000095E0	-3.852000046E1
1.131492202E1	1.403999996E1	-4.859999657E0	-3.887999725E1
1.132301048E1	1.434000015E1	-4.319999695E0	-3.875999832E1
1.133112775E1	1.421999931E1	-4.079999924E0	-3.852000046E1
1.133931937E1	1.463999939E1	-3.359999895E0	-3.875999832E1
1.134743083E1	1.469999981E1	-3.119999886E0	-3.839999771E1
1.135557237E1	1.446000004E1	-3.000000000E0	-3.791999817E1
1.136368491E1	1.451999950E1	-2.939999819E0	-3.779999924E1
1.137182544E1	1.463999939E1	-2.879999876E0	-3.804000092E1
1.137993237E1	1.511999989E1	-2.700000048E0	-3.827999878E1
1.138802402E1	1.529999924E1	-2.339999914E0	-3.852000046E1
1.139614679E1	1.553999996E1	-1.919999957E0	-3.857999802E1
1.140425071E1	1.559999943E1	-1.199999928E0	-3.845999908E1
1.141248848E1	1.542000008E1	-1.259999990E0	-3.797999954E1
1.142059991E1	1.517999935E1	-1.439999938E0	-3.797999954E1
1.142872491E1	1.505999947E1	-1.319999933E0	-3.750000000E1
1.143683721E1	1.475999928E1	-1.919999957E0	-3.725999832E1
1.144494737E1	1.511999989E1	-1.379999995E0	-3.815999985E1
1.145303783E1	1.463999939E1	-1.199999928E0	-3.834000015E1
1.146122829E1	1.463999939E1	-1.259999990E0	-3.845999908E1
1.146941883E1	1.469999981E1	-1.319999933E0	-3.870000076E1
1.147756191E1	1.434000015E1	-1.439999938E0	-3.845999908E1
1.148575291E1	1.500000000E1	-1.379999995E0	-3.839999771E1
1.149388775E1	1.523999977E1	-1.019999981E0	-3.839999771E1
1.150199387E1	1.529999924E1	-7.199999690E-1	-3.827999878E1
1.151008252E1	1.559999943E1	-9.599999785E-1	-3.755999756E1
1.151820256E1	1.559999943E1	-1.079999924E0	-3.731999969E1
1.152630533E1	1.571999931E1	-1.319999933E0	-3.731999969E1
1.153454752E1	1.565999985E1	-1.319999933E0	-3.713999939E1
