"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1.800219490E-1	-1.956062794E0	1.522712231E0	1.126471901E1
1.811930770E-1	-2.185906172E0	1.522712231E0	1.136288166E1
1.840789870E-1	-2.365471363E0	1.527500629E0	1.131739140E1
1.856886920E-1	-2.509123325E0	1.539471745E0	1.117852783E1
1.881139100E-1	-2.621650934E0	1.565807939E0	1.099178028E1
1.893400770E-1	-2.719813108E0	1.637633920E0	1.080024433E1
1.921710260E-1	-2.817975283E0	1.754949808E0	1.067095661E1
1.938908460E-1	-2.856282711E0	1.867477298E0	1.061349583E1
1.962362570E-1	-2.825158119E0	1.963245392E0	1.058476543E1
1.974499230E-1	-2.731784105E0	2.035071373E0	1.052491093E1
2.002936800E-1	-2.585737944E0	2.087743998E0	1.044111347E1
2.019437310E-1	-2.415749550E0	2.138022184E0	1.035971069E1
2.041321150E-1	-2.226607561E0	2.181117773E0	1.026154804E1
2.056212310E-1	-2.025494576E0	2.209848166E0	1.015380955E1
2.083973720E-1	-1.821987510E0	2.226607561E0	1.002931118E1
2.097175770E-1	-1.596932530E0	2.229001760E0	9.871294022E0
2.124904490E-1	-1.367089152E0	2.233790159E0	9.706093788E0
2.137372310E-1	-1.156399369E0	2.243366957E0	9.540893555E0
2.165817570E-1	-9.552865028E-1	2.240972757E0	9.373299599E0
2.182268080E-1	-7.086837292E-1	2.250549555E0	9.174580574E0
2.206166030E-1	-6.392518282E-1	2.248155355E0	9.145850182E0
2.218436150E-1	-5.171475410E-1	2.219424963E0	9.136273384E0
2.246730640E-1	-4.022258818E-1	2.157175779E0	9.155426979E0
2.263291150E-1	-2.298433632E-1	2.032677174E0	9.078812599E0
2.287208720E-1	-1.771709323E-1	1.982398987E0	9.009381294E0
2.300557310E-1	-8.858546615E-2	1.872265697E0	8.825027466E0
2.327778720E-1	-7.182604820E-2	1.838746905E0	8.458714485E0
2.345454610E-1	-1.819593310E-1	1.965639591E0	8.212111473E0
2.368440640E-1	-3.160346150E-1	2.044648170E0	8.025363922E0
2.381353850E-1	-4.141969085E-1	2.042253971E0	7.908048153E0
2.409012950E-1	-4.668693244E-1	1.963245392E0	7.876923561E0
2.425770000E-1	-5.123591423E-1	1.836352706E0	7.891288757E0
2.447450770E-1	-5.698199868E-1	1.692700624E0	7.920019150E0
2.461461540E-1	-6.392518282E-1	1.556231141E0	7.955932140E0
2.489906030E-1	-6.991068721E-1	1.429338455E0	8.025363922E0
2.504894230E-1	-7.781155705E-1	1.331176162E0	8.173804283E0
2.530439100E-1	-9.026140571E-1	1.237802267E0	8.391676903E0
2.543082690E-1	-1.072602391E0	1.177947283E0	8.580819130E0
2.571002180E-1	-1.233013868E0	1.122880578E0	8.702922821E0
2.587410000E-1	-1.391031146E0	1.103726983E0	8.793902397E0
2.611346410E-1	-1.525106430E0	1.146822572E0	8.844181061E0
2.623818460E-1	-1.613691926E0	1.199495077E0	8.844181061E0
2.651906020E-1	-1.671152830E0	1.252167463E0	8.774748802E0
2.668426540E-1	-1.704671621E0	1.309628367E0	8.671798706E0
2.692234870E-1	-1.697489023E0	1.376665950E0	8.554482460E0
2.705186920E-1	-1.666364431E0	1.470039845E0	8.458714485E0
2.732791020E-1	-1.623268723E0	1.568202138E0	8.410830498E0
2.750421920E-1	-1.620874524E0	1.628057122E0	8.420407295E0
2.773332180E-1	-1.640028119E0	1.678335428E0	8.451532364E0
2.785545000E-1	-1.659181833E0	1.695094824E0	8.468291283E0
2.813888330E-1	-1.735796213E0	1.654393315E0	8.494627953E0
2.830266150E-1	-1.850717902E0	1.596932530E0	8.537723541E0
2.853910380E-1	-1.999158382E0	1.544260144E0	8.595184326E0
2.866411920E-1	-2.145204782E0	1.479616642E0	8.652645111E0
2.894776790E-1	-2.233790159E0	1.414973259E0	8.669404030E0
2.907672310E-1	-2.238578558E0	1.340752959E0	8.640673637E0
2.935714100E-1	-2.214636564E0	1.266532660E0	8.607154846E0
2.948145000E-1	-2.202665567E0	1.170764685E0	8.592789650E0
2.976617560E-1	-2.193088770E0	1.027112484E0	8.609549522E0
2.993718840E-1	-2.200271368E0	7.015010715E-1	8.655038834E0
3.017101410E-1	-2.207453966E0	5.698199868E-1	8.643068314E0
3.030527690E-1	-2.238578558E0	3.088520169E-1	8.556877136E0
3.057653330E-1	-2.329558372E0	-5.985504389E-2	8.391676903E0
3.074807310E-1	-2.391807556E0	-2.825157940E-1	8.353369713E0
3.097957950E-1	-2.461239338E0	-5.123591423E-1	8.355764389E0
3.110184610E-1	-2.578555346E0	-7.398083210E-1	8.346187592E0
3.138508720E-1	-2.767697096E0	-9.457096457E-1	8.269572258E0
3.155856540E-1	-2.949656487E0	-1.079784989E0	8.147468567E0
3.179147180E-1	-3.069366693E0	-1.103726983E0	8.034940720E0
3.191328080E-1	-3.148375273E0	-1.065419793E0	7.927201748E0
3.219699870E-1	-3.220201254E0	-1.031900883E0	7.812280178E0
3.236550770E-1	-3.327940464E0	-9.672574997E-1	7.740454197E0
3.257896150E-1	-3.440467834E0	-8.499416113E-1	7.730877399E0
3.272230770E-1	-3.541024208E0	-7.110779285E-1	7.785943985E0
3.300706410E-1	-3.641580820E0	-5.602431893E-1	7.927201748E0
3.315750380E-1	-3.744531393E0	-3.878606856E-1	8.130708694E0
3.341202180E-1	-3.809175014E0	-1.867477298E-1	8.324639320E0
3.353488080E-1	-3.854664803E0	1.436521020E-2	8.504204750E0
3.381756790E-1	-3.897760391E0	2.082955539E-1	8.686163902E0
3.398103460E-1	-3.943250179E0	4.165911078E-1	8.880094528E0
3.422098330E-1	-3.998316765E0	6.033388376E-1	9.078812599E0
3.434302690E-1	-4.082113743E0	7.661445141E-1	9.294290543E0
3.462656790E-1	-4.161122322E0	9.097966552E-1	9.504981041E0
3.479170000E-1	-4.230554581E0	1.022324085E0	9.703699112E0
3.503136020E-1	-4.304774761E0	1.110909581E0	9.907206535E0
3.515719230E-1	-4.388571739E0	1.197100878E0	1.010113716E1
3.543690640E-1	-4.479551315E0	1.271321058E0	1.029506683E1
3.561330000E-1	-4.611232281E0	1.367089152E0	1.060152531E1
3.584427180E-1	-4.654327869E0	1.395819545E0	1.069489861E1
3.596974230E-1	-4.738125324E0	1.462857246E0	1.088164711E1
3.624986020E-1	-4.795586109E0	1.522712231E0	1.109712505E1
3.641249610E-1	-4.800374508E0	1.575384736E0	1.142513084E1
3.664460000E-1	-4.783615112E0	1.570596337E0	1.152808094E1
3.677435380E-1	-4.757278919E0	1.561019540E0	1.174595356E1
3.705862170E-1	-4.819528103E0	1.541865945E0	1.210747814E1
3.718812310E-1	-4.886565685E0	1.572990537E0	1.282813263E1
3.746808710E-1	-4.817133904E0	1.685518026E0	1.373792934E1
3.759297310E-1	-4.632780075E0	1.726219416E0	1.418325043E1
3.787714870E-1	-4.074931145E0	1.491587639E0	1.399410915E1
3.804093460E-1	-3.414131641E0	1.249773264E0	1.365652657E1
3.828060250E-1	-2.695871115E0	1.053448796E0	1.328063679E1
3.840243070E-1	-2.126051188E0	9.481038451E-1	1.295741940E1
3.868623330E-1	-1.800439715E0	9.193734527E-1	1.273715305E1
3.887765380E-1	-1.699883223E0	9.552865028E-1	1.261265469E1
3.908951020E-1	-1.663970232E0	1.007958889E0	1.257913589E1
3.921116920E-1	-1.520318031E0	1.067813993E0	1.263899040E1
3.949512170E-1	-1.180341482E0	1.177947283E0	1.275151825E1
3.967758460E-1	-6.751648784E-1	1.362300754E0	1.289756489E1
3.990057560E-1	-9.337386489E-2	1.568202138E0	1.300051498E1
4.002844610E-1	5.793967843E-1	1.759738207E0	1.301488018E1
4.030616020E-1	1.340752959E0	1.922544003E0	1.301966858E1
4.047726540E-1	2.070984364E0	2.085349798E0	1.311783123E1
4.069703840E-1	2.612074137E0	2.231395960E0	1.328542519E1
4.082891920E-1	2.920926094E0	2.346317768E0	1.343865395E1
4.111487170E-1	3.265691042E0	2.408566952E0	1.345780754E1
4.126533840E-1	3.706224203E0	2.427720547E0	1.326627159E1
4.152435250E-1	4.127603531E0	2.442085743E0	1.294066048E1
4.164614610E-1	4.450820923E0	2.482787132E0	1.257913589E1
4.192991020E-1	4.582501888E0	2.525882721E0	1.221521664E1
4.210042690E-1	4.489128113E0	2.566584110E0	1.181299114E1
4.233477940E-1	4.228160381E0	2.566584110E0	1.126471901E1
4.247254230E-1	3.847482204E0	2.492363930E0	1.053927612E1
4.274038710E-1	3.397372246E0	2.403778553E0	9.830592155E0
4.290555000E-1	2.839523315E0	2.456450939E0	9.277531624E0
4.314361790E-1	2.142810583E0	2.683900118E0	8.963891029E0
4.328926920E-1	1.417367458E0	2.990357876E0	8.911218643E0
4.354919860E-1	8.140285611E-1	3.284844637E0	9.033323288E0
4.372598460E-1	2.513911724E-1	3.641580820E0	9.184157372E0
4.395565630E-1	1.651999205E-1	3.722983599E0	9.184157372E0
4.409107690E-1	1.556231081E-1	3.813963413E0	9.085995674E0
4.436129090E-1	3.663128614E-1	3.801992416E0	8.904036522E0
4.452611920E-1	1.034295082E0	3.596091032E0	8.611943245E0
4.474833840E-1	1.307234168E0	3.493140221E0	8.506598473E0
4.488956920E-1	1.872265697E0	3.272873640E0	8.286332130E0
4.517157940E-1	2.401384354E0	3.078943491E0	8.068459511E0
4.531984230E-1	3.047818661E0	2.870647907E0	7.776367188E0
4.557730630E-1	3.361459255E0	2.803610086E0	7.623138428E0
4.570378070E-1	3.593696833E0	2.779668093E0	7.539340973E0
4.598290250E-1	3.758896589E0	2.791639090E0	7.515398979E0
4.615947310E-1	3.876212597E0	2.829946518E0	7.534552574E0
4.638671400E-1	3.957615376E0	2.880224705E0	7.580042362E0
4.651313840E-1	4.007893562E0	2.935291290E0	7.661445618E0
4.679234480E-1	4.031835556E0	2.975992680E0	7.769184589E0
4.702037690E-1	4.034229755E0	2.992752075E0	7.999027729E0
4.719576790E-1	4.024652958E0	2.983175278E0	8.082824707E0
4.739031920E-1	3.981557369E0	2.937685490E0	8.279149055E0
4.760139480E-1	3.938461781E0	2.849100113E0	8.530540466E0
4.777673460E-1	3.943250179E0	2.662352324E0	8.836998940E0
4.800781400E-1	3.988739967E0	2.420537949E0	9.184157372E0
4.816666540E-1	4.036623955E0	2.219424963E0	9.550470352E0
4.841346020E-1	4.103661537E0	2.092532396E0	9.897629738E0
4.858142300E-1	4.204218388E0	2.044648170E0	1.019211674E1
4.880001920E-1	4.321534157E0	2.049436569E0	1.039801788E1
4.893786540E-1	4.446032524E0	2.063801765E0	1.052012253E1
4.922229090E-1	4.568136692E0	2.090138197E0	1.057518864E1
4.937420770E-1	4.704606533E0	2.138022184E0	1.054885292E1
4.962470250E-1	4.893748283E0	2.176329374E0	1.045787334E1
4.974596540E-1	5.137956619E0	2.193088770E0	1.034055710E1
5.003028320E-1	5.434837818E0	2.195482969E0	1.022563553E1
5.020992690E-1	5.736507416E0	2.214636564E0	1.010831928E1
5.043371780E-1	5.990292549E0	2.245761156E0	9.988609314E0
5.057493070E-1	6.203376770E0	2.293645144E0	9.871294022E0
5.083928320E-1	6.406883717E0	2.370259762E0	9.780313492E0
5.101934230E-1	6.581660271E0	2.487575531E0	9.715670586E0
5.124240630E-1	6.677428722E0	2.688688517E0	9.651026726E0
5.137017300E-1	6.689399719E0	2.992752075E0	9.557653427E0
5.164799090E-1	6.634333134E0	3.342305660E0	9.447520256E0
5.182913840E-1	6.452373505E0	3.763684988E0	9.291896820E0
5.205340250E-1	6.361393929E0	3.873818398E0	9.263166428E0
5.219127300E-1	6.167463779E0	4.058171749E0	9.217676163E0
5.245897550E-1	5.995080948E0	4.180276394E0	9.150638580E0
5.262069610E-1	5.861005783E0	4.230554581E0	8.954314232E0
5.285665770E-1	5.846640587E0	4.213795185E0	8.848969460E0
5.298329610E-1	5.820304394E0	4.153939724E0	8.604761124E0
5.326797940E-1	5.767632008E0	4.072536945E0	8.343792915E0
5.340855380E-1	5.712565422E0	3.969586372E0	8.082824707E0
5.367764860E-1	5.664681435E0	3.766079187E0	7.709329605E0
5.380581540E-1	5.635950565E0	3.533841610E0	7.556100368E0
5.408676010E-1	5.592854977E0	3.280056238E0	7.422025204E0
5.425690000E-1	5.542576790E0	3.050212860E0	7.225700855E0
5.449184090E-1	5.475539207E0	2.837129116E0	6.976703644E0
5.462065380E-1	5.396530628E0	2.647987127E0	6.706159115E0
5.489748320E-1	5.307945251E0	2.504334927E0	6.464344501E0
5.507344610E-1	5.193023682E0	2.410961151E0	6.268020153E0
5.530063320E-1	5.039794445E0	2.384624958E0	6.131550789E0
5.543430000E-1	4.845864296E0	2.430114746E0	6.050147533E0
5.570624480E-1	4.639962673E0	2.518700123E0	5.990292549E0
5.589565000E-1	4.469974518E0	2.624045134E0	5.935225964E0
5.611260630E-1	4.376600742E0	2.731784105E0	5.884947777E0
5.624323840E-1	4.388571739E0	2.851494312E0	5.829881191E0
5.651821400E-1	4.450820923E0	2.975992680E0	5.750872612E0
5.669501540E-1	4.501099110E0	3.112462282E0	5.674258232E0
5.690119230E-1	4.508281708E0	3.258508444E0	5.607220173E0
5.704438840E-1	4.462791920E0	3.409343243E0	5.549759388E0
5.732861400E-1	4.369418144E0	3.562572241E0	5.499481201E0
5.747966530E-1	4.268861771E0	3.708618402E0	5.449203014E0
5.773394860E-1	4.175487995E0	3.828328609E0	5.394136429E0
5.785485380E-1	4.110844135E0	3.904942989E0	5.346252441E0
5.813948710E-1	4.084507942E0	3.926490784E0	5.312733650E0
5.830275770E-1	4.168305397E0	3.876212597E0	5.245696068E0
5.854294090E-1	4.228160381E0	3.845088005E0	5.214571476E0
5.868561150E-1	4.374206543E0	3.768473387E0	5.140350819E0
5.894854470E-1	4.515464306E0	3.694253206E0	5.102043629E0
5.917396920E-1	4.673481941E0	3.634398222E0	5.090072632E0
5.935183700E-1	4.704606533E0	3.624821424E0	5.082890034E0
5.948180770E-1	4.733336926E0	3.627215624E0	5.061342239E0
5.975753320E-1	4.733336926E0	3.670311213E0	5.066130638E0
5.993191920E-1	4.704606533E0	3.766079187E0	5.075707436E0
6.016498700E-1	4.695029736E0	3.809175014E0	5.070919037E0
6.030611150E-1	4.683058739E0	3.890577793E0	5.049371243E0
6.057061400E-1	4.692635536E0	3.974374771E0	5.039794445E0
6.073124230E-1	4.742913723E0	4.129997730E0	5.051765442E0
6.095121150E-1	4.814739704E0	4.185064793E0	5.046977043E0
6.109682690E-1	4.900930882E0	4.199429989E0	5.025429249E0
6.137951780E-1	4.994304657E0	4.206612587E0	4.996698856E0
6.151039610E-1	5.058948040E0	4.218583584E0	4.979939461E0
6.178913700E-1	5.075707436E0	4.235342979E0	4.989516258E0
6.191715770E-1	5.058948040E0	4.264073372E0	5.008669853E0
6.219826780E-1	5.003881454E0	4.297592163E0	5.018246651E0
6.236544610E-1	4.924872875E0	4.311957359E0	5.020640850E0
6.260162550E-1	4.845864296E0	4.309563160E0	5.035006046E0
6.272318840E-1	4.795586109E0	4.285621166E0	5.049371243E0
6.300717160E-1	4.764461517E0	4.244919777E0	5.049371243E0
6.316972300E-1	4.764461517E0	4.182670593E0	5.061342239E0
6.341035240E-1	4.778826714E0	4.120420933E0	5.070919037E0
6.354300000E-1	4.778826714E0	4.072536945E0	5.087678432E0
6.381595630E-1	4.776432514E0	4.036623955E0	5.104437828E0
6.399129230E-1	4.778826714E0	4.015076160E0	5.106832027E0
6.422134860E-1	4.786009312E0	4.000710964E0	5.092466831E0
6.434515380E-1	4.824316502E0	3.988739967E0	5.030217648E0
6.462700630E-1	4.876988888E0	3.976768970E0	4.922478676E0
6.480707300E-1	4.903325081E0	3.993528366E0	4.814739704E0
6.501288070E-1	4.898536682E0	4.046200752E0	4.718971729E0
6.515266530E-1	4.857835293E0	4.118026733E0	4.630385876E0
6.543588700E-1	4.786009312E0	4.187458992E0	4.513070107E0
6.558962300E-1	4.711789131E0	4.254496574E0	4.378994942E0
6.584379090E-1	4.678270340E0	4.311957359E0	4.242525578E0
6.596319610E-1	4.692635536E0	4.347870350E0	4.108449936E0
6.624944860E-1	4.726154327E0	4.378994942E0	3.974374771E0
6.641370380E-1	4.807557106E0	4.405331135E0	3.725377798E0
6.665446780E-1	4.845864296E0	4.407725334E0	3.624821424E0
6.677559610E-1	4.951209068E0	4.400542736E0	3.373430252E0
6.706016390E-1	5.099649429E0	4.378994942E0	3.083731890E0
6.723347300E-1	5.351040840E0	4.374206543E0	2.717418909E0
6.746359090E-1	5.434837818E0	4.393360138E0	2.638410330E0
6.758500770E-1	5.580883980E0	4.453215122E0	2.533065319E0
6.786925240E-1	5.679046631E0	4.527435303E0	2.487575531E0
6.804121530E-1	5.734113216E0	4.654327869E0	2.523488522E0
6.827573700E-1	5.753266811E0	4.738125324E0	2.609679937E0
6.840195380E-1	5.781997204E0	4.817133904E0	2.734178305E0
6.868140240E-1	5.815515995E0	4.891354084E0	2.880224705E0
6.885875000E-1	5.846640587E0	4.965574265E0	3.028665066E0
6.907246150E-1	5.865794182E0	5.035006046E0	3.177105665E0
6.922080760E-1	5.875370979E0	5.094861031E0	3.335123062E0
6.949182160E-1	5.870582581E0	5.133168221E0	3.483563423E0
6.962354230E-1	5.856217384E0	5.145139217E0	3.624821424E0
6.990142930E-1	5.820304394E0	5.145139217E0	3.768473387E0
7.002756920E-1	5.758055210E0	5.130774021E0	3.926490784E0
7.031056780E-1	5.700594425E0	5.094861031E0	4.074931145E0
7.047628070E-1	5.691017628E0	5.042188644E0	4.194641590E0
7.071406390E-1	5.750872612E0	4.970362663E0	4.290409565E0
7.083415760E-1	5.863399982E0	4.881777287E0	4.371812344E0
7.111972160E-1	6.004657745E0	4.766855717E0	4.453215122E0
7.129330000E-1	6.126761913E0	4.651933670E0	4.546588898E0
7.152457930E-1	6.227318764E0	4.556165695E0	4.656722069E0
7.167094230E-1	6.308721542E0	4.486733913E0	4.738125324E0
7.193022160E-1	6.394912720E0	4.431667328E0	4.764461517E0
7.210560000E-1	6.567295074E0	4.357447147E0	4.750096321E0
7.233669470E-1	6.643909931E0	4.331110954E0	4.742913723E0
7.247155000E-1	6.830657482E0	4.266467571E0	4.742913723E0
7.274231010E-1	7.003039837E0	4.237737179E0	4.819528103E0
7.290878840E-1	7.175422668E0	4.237737179E0	5.008669853E0
7.314579080E-1	7.225700855E0	4.218583584E0	5.049371243E0
7.332597690E-1	7.357381821E0	4.177882195E0	5.102043629E0
7.355139850E-1	7.534552574E0	4.175487995E0	5.094861031E0
7.371105380E-1	7.814674377E0	4.261679173E0	4.979939461E0
7.395451390E-1	7.893682957E0	4.299986362E0	4.929661274E0
7.408542690E-1	8.032546997E0	4.378994942E0	4.855441093E0
7.436007930E-1	8.154650688E0	4.467580318E0	4.836287498E0
7.452150760E-1	8.305485725E0	4.611232281E0	4.910507679E0
7.476353310E-1	8.343792915E0	4.659116745E0	4.965574265E0
7.488403460E-1	8.374917984E0	4.771644115E0	5.061342239E0
7.516919850E-1	8.350975990E0	4.874594688E0	5.102043629E0
7.533283460E-1	8.410830498E0	4.922478676E0	4.953603268E0
7.557255240E-1	8.458714485E0	4.912901878E0	4.742913723E0
7.569965380E-1	8.293514252E0	4.967968464E0	4.596867085E0
7.597818310E-1	7.994239330E0	5.080495834E0	4.577713490E0
7.625964230E-1	7.623138428E0	5.202600479E0	4.400542736E0
7.648707540E-1	7.453149796E0	5.252878666E0	4.335899353E0
7.661430000E-1	7.256825447E0	5.298368454E0	4.220977783E0
7.689627540E-1	6.947973251E0	5.331887245E0	4.041412354E0
7.707888460E-1	6.524199486E0	5.339069843E0	3.833117008E0
7.727794230E-1	6.016628742E0	5.370194435E0	3.368641853E0
7.742468070E-1	5.492298603E0	5.401319027E0	2.882618904E0
7.770505620E-1	5.075707436E0	5.406107426E0	2.552218914E0
7.785330000E-1	4.774038315E0	5.396530628E0	2.219424963E0
7.811692540E-1	4.546588898E0	5.384559631E0	1.824381709E0
7.824600000E-1	4.407725334E0	5.348646641E0	1.441309452E0
7.852599850E-1	4.316745758E0	5.307945251E0	1.084573388E0
7.870110380E-1	4.223371983E0	5.286397457E0	8.523358107E-1
7.893092540E-1	4.139574528E0	5.305551052E0	7.996633649E-1
7.906476920E-1	4.084507942E0	5.372588634E0	9.385270476E-1
7.933645240E-1	4.070142746E0	5.470750809E0	1.187524080E0
7.953959610E-1	4.115632534E0	5.576095581E0	1.472434044E0
7.973969470E-1	4.273650169E0	5.650316238E0	1.747767210E0
7.986401920E-1	4.465186119E0	5.695806026E0	1.781286120E0
8.014518310E-1	4.673481941E0	5.719748020E0	1.711854219E0
8.031688840E-1	5.109226227E0	5.750872612E0	1.774103403E0
8.055163310E-1	5.252878666E0	5.746084213E0	1.824381709E0
8.067257300E-1	5.528211594E0	5.714959621E0	1.922544003E0
8.095721000E-1	5.779603004E0	5.686229229E0	2.030282974E0
8.111959230E-1	6.093243122E0	5.640739441E0	2.200271368E0
8.134508840E-1	6.198588371E0	5.616796970E0	2.252943754E0
8.150365760E-1	6.411672115E0	5.542576790E0	2.322375536E0
8.176736770E-1	6.629544735E0	5.449203014E0	2.346317768E0
8.192501530E-1	6.950367451E0	5.300762653E0	2.245761156E0
8.217696000E-1	7.134721279E0	5.209783077E0	2.149993181E0
8.233179230E-1	7.302315235E0	5.135562420E0	2.039859772E0
8.258257160E-1	7.419631004E0	5.082890034E0	1.886630893E0
8.274474610E-1	7.469909191E0	5.066130638E0	1.668758631E0
8.298603700E-1	7.477091789E0	5.099649429E0	1.434126854E0
8.310884610E-1	7.481880188E0	5.176264286E0	1.247379065E0
8.339166000E-1	7.513004780E0	5.267243862E0	1.175553083E0
8.356652300E-1	7.589619160E0	5.339069843E0	1.240196466E0
8.379647930E-1	7.718906403E0	5.379771233E0	1.386242747E0
8.391780380E-1	7.874529362E0	5.391742229E0	1.529894829E0
