Time (s),acc_x,acc_y,acc_z,gyro_y,gyro_z,linear_acc_x,linear_acc_y,linear_acc_z,mag_x,mag_y,mag_z,exercise,participant,dataset,exercise_participant
0.00778355,0.3014956415,-9.82732296,0.3637090325,0.006719512399,0.002901607659,0.0,0.0,0.0,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.016157821,0.28953152895,-9.8345012665,0.35533416269999996,0.006719512399,0.002901607659,0.0,0.0,0.0,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.017262821,0.2775674164,-9.841679573,0.3469592929,0.006719512399,0.002901607659,0.0,0.0,0.0,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.025637092,0.2656033039,-9.841679573,0.35174493490000003,0.006719512399,0.002901607659,0.0,0.0,0.0,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.026742092,0.2536391914,-9.841679573,0.3565305769,0.0058032153175,0.0032070400195,-0.005911782385,-1.4305114745e-06,0.0022877305745,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.035116258,0.23449661585,-9.8488578795,0.34337005015,0.004886918236,0.00351247238,-0.01182356477,-2.861022949e-06,0.004575461149,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.036221258,0.2153540403,-9.856036186,0.3302095234,0.004276053437,0.004326958830333334,-0.018897399306666667,-0.003191947936966,-0.0018432736406666667,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.042188758,0.2177468638,-9.850453058666668,0.3262214859,0.003665188638,0.005141445280666667,-0.025971233843333334,-0.006381034850983,-0.008262008430333333,-18.1875,45.61875153,-9.225000381,burpees,swasti,burpees1,burpees_swasti
0.044595529,0.2201396873,-9.844869931333333,0.3222334484,0.003054323839,0.005955931731,-0.03304506838,-0.009570121765,-0.01468074322,-17.618750253333335,45.67500178333333,-9.650000254,burpees,swasti,burpees1,burpees_swasti
0.045700529,0.2225325108,-9.839286804,0.3182454109,0.0020362158926666664,0.005955931731,-0.028352801996666666,-0.004581451416,-0.016452242933333333,-17.050000506666667,45.73125203666667,-10.075000127,burpees,swasti,burpees1,burpees_swasti
0.052188758,0.2273181528,-9.838489214333334,0.3158525923666667,0.0010181079463333332,0.005955931731,-0.023660535613333332,0.0004072189329999993,-0.018223742646666666,-16.48125076,45.78750229,-10.5,burpees,swasti,burpees1,burpees_swasti
0.0540748,0.23210379479999999,-9.837691624666666,0.31345977383333334,-0.0,0.005955931731,-0.01896826923,0.005395889282,-0.01999524236,-16.662501016666667,45.68750254333333,-10.543750126666668,burpees,swasti,burpees1,burpees_swasti
0.0551798,0.2368894368,-9.836894035,0.3110669553,-0.000610864799,0.006770418026,-0.013652185599666668,0.005680720011333333,-0.020541220906666664,-16.843751273333336,45.58750279666667,-10.587500253333333,burpees,swasti,burpees1,burpees_swasti
0.062188758,0.2488535543,-9.832906087,0.31186455486666664,-0.001221729598,0.007584904321000001,-0.008336101969333334,0.005965550740666667,-0.021087199453333334,-17.02500153,45.48750305,-10.63125038,burpees,swasti,burpees1,burpees_swasti
0.063554071,0.26081767180000004,-9.828918139,0.31266215443333334,-0.001832594397,0.008399390616,-0.003020018339,0.00625038147,-0.021633178,-17.16250102,45.40000279666667,-10.531250316666668,burpees,swasti,burpees1,burpees_swasti
0.064659071,0.2727817893,-9.824930191,0.313459754,-0.002647080769333333,0.008195769042000001,0.007339924574000001,0.009234746296666667,-0.01967077454333333,-17.30000051,45.31250254333333,-10.431250253333333,burpees,swasti,burpees1,burpees_swasti
0.072188758,0.2727817893,-9.814561208,0.3142573635,-0.0034615671416666667,0.007992147468,0.017699867487,0.012219111123333334,-0.017708371086666667,-17.4375,45.22500229,-10.33125019,burpees,swasti,burpees1,burpees_swasti
0.073033342,0.2727817893,-9.804192225,0.31505497299999996,-0.004276053514,0.007788525894,0.0280598104,0.01520347595,-0.01574596763,-17.51875051,45.212501526666664,-10.22500038,burpees,swasti,burpees1,burpees_swasti
0.074138342,0.2727817893,-9.793823242,0.3158525825,-0.005905026259333333,0.006974039599,0.026890968283333334,0.02337900797333333,-0.0140872101,-17.60000102,45.200000763333335,-10.11875057,burpees,swasti,burpees1,burpees_swasti
0.082188758,0.2807578643,-9.787442207333333,0.3158525825,-0.007533999004666667,0.0061595533039999996,0.025722126166666665,0.031554539996666665,-0.01242845257,-17.68125153,45.1875,-10.01250076,burpees,swasti,burpees1,burpees_swasti
0.082512508,0.2887339393,-9.781061172666668,0.3158525825,-0.00916297175,0.005345067009,0.02455328405,0.03973007202,-0.01076969504,-17.7140636475,45.1546878825,-9.94687557,burpees,swasti,burpees1,burpees_swasti
0.083617508,0.2967100143,-9.774680138,0.3158525825,-0.010995565915,0.0025961754070499997,0.03351803869,0.045639038085,-0.0096022039635,-17.746875765,45.121875765,-9.88125038,burpees,swasti,burpees1,burpees_swasti
0.091991883,0.30309087036666665,-9.769097010666668,0.3222334484666666,-0.01282816008,-0.0001527161949,0.04248279333,0.05154800415,-0.008434712887,-17.7796878825,45.0890636475,-9.81562519,burpees,swasti,burpees1,burpees_swasti
0.092188758,0.3094717264333333,-9.763513883333333,0.32861431443333333,-0.013846268256666667,-0.0017816890129333332,0.04646253585666667,0.05461247762,-0.002028614281333334,-17.8125,45.05625153,-9.75,burpees,swasti,burpees1,burpees_swasti
0.093096883,0.3158525825,-9.757930756,0.3349951804,-0.014864376433333333,-0.0034106618309666663,0.05044227838333333,0.05767695109,0.004377484324333332,-17.887500126666666,45.05000178333333,-9.662500063666666,burpees,swasti,burpees1,burpees_swasti
0.10147105,0.31186454496666666,-9.766704559666668,0.33978081746666666,-0.01588248461,-0.005039634649,0.05442202091,0.06074142456,0.01078358293,-17.962500253333335,45.04375203666667,-9.575000127333334,burpees,swasti,burpees1,burpees_swasti
0.102188758,0.30787650743333334,-9.775478363333333,0.34456645453333334,-0.016493349023333333,-0.006261364246666666,0.04878899455,0.05082988739,0.015214562420000001,-18.03750038,45.03750229,-9.487500191,burpees,swasti,burpees1,burpees_swasti
0.10257605,0.3038884699,-9.784252167,0.3493520916,-0.017104213436666668,-0.007483093844333333,0.043155968190000005,0.04091835022,0.01964554191,-18.08437538,45.0515642175,-9.431250334000001,burpees,swasti,burpees1,burpees_swasti
0.110950321,0.29312077165,-9.7914304735,0.35533416275,-0.01771507785,-0.008704823442,0.03752294183,0.03100681305,0.0240765214,-18.13125038,45.065626144999996,-9.375000477,burpees,swasti,burpees1,burpees_swasti
0.112055321,0.2823530734,-9.79860878,0.3613162339,-0.01832594288,-0.010537417604666666,0.02946568529,0.02572409312,0.027517994246666667,-18.17812538,45.0796880725,-9.31875062,burpees,swasti,burpees1,burpees_swasti
0.112188758,0.27836503586666667,-9.79860878,0.3668994804333333,-0.01893680791,-0.012370011767333334,0.02140842875,0.02044137319,0.03095946709333333,-18.22500038,45.09375,-9.262500763,burpees,swasti,burpees1,burpees_swasti
0.120429592,0.27437699833333334,-9.79860878,0.3724827269666667,-0.01954767294,-0.01420260593,0.01335117221,0.01515865326,0.03440093994,-18.312500633333332,45.08125051,-9.268750508666667,burpees,swasti,burpees1,burpees_swasti
0.121534592,0.2703889608,-9.79860878,0.3780659735,-0.019140429793333334,-0.015017092226666667,0.008851299684066668,0.014741897583333333,0.03908385833,-18.400000886666668,45.06875102,-9.275000254333333,burpees,swasti,burpees1,burpees_swasti
0.122188758,0.25682962930000003,-9.808180173333334,0.38444683946666663,-0.018733186646666667,-0.015831578523333334,0.004351427158133334,0.014325141906666667,0.043766776720000004,-18.48750114,45.05625153,-9.28125,burpees,swasti,burpees1,burpees_swasti
0.129908863,0.2432702978,-9.817751566666667,0.39082770543333334,-0.0183259435,-0.01664606482,-0.0001484453678,0.01390838623,0.04844969511,-18.71875127,44.98125203666667,-9.081250190666667,burpees,swasti,burpees1,burpees_swasti
0.131013863,0.2297109663,-9.82732296,0.3972085714,-0.018122321616666666,-0.01725692985,-0.013194054365199997,0.004719416299999999,0.05360739429666667,-18.9500014,44.90625254333333,-8.881250381333333,burpees,swasti,burpees1,burpees_swasti
0.132188758,0.21455642576666667,-9.838489214666666,0.40199420846666667,-0.017918699733333335,-0.01786779488,-0.026239663362599995,-0.004469553630000001,0.058765093483333336,-19.18125153,44.83125305,-8.681250572,burpees,swasti,burpees1,burpees_swasti
0.139388133,0.19940188523333335,-9.849655469333333,0.4067798455333333,-0.01771507785,-0.01847865991,-0.03928527236,-0.01365852356,0.06392279267,-19.13125102,44.825002033333334,-8.625000635666666,burpees,swasti,burpees1,burpees_swasti
0.140493133,0.1842473447,-9.860821724,0.4115654826,-0.01751145658666667,-0.018071416763333334,-0.052924970786666664,-0.023699442546666664,0.06734154621666667,-19.08125051,44.81875101666667,-8.568750699333334,burpees,swasti,burpees1,burpees_swasti
0.142188758,0.1794616977,-9.866405169333333,0.4219343861,-0.017307835323333333,-0.017664173616666667,-0.06656466921333333,-0.03374036153333333,0.07076029976333334,-19.03125,44.8125,-8.512500763,burpees,swasti,burpees1,burpees_swasti
0.148867404,0.1746760507,-9.871988614666666,0.4323032896,-0.01710421406,-0.01725693047,-0.08020436764,-0.04378128052,0.07417905331,-19.075000126666666,44.85000101666667,-8.481250763,burpees,swasti,burpees1,burpees_swasti
0.149972404,0.1698904037,-9.87757206,0.4426721931,-0.01669697091,-0.01623882229,-0.08330238859,-0.04801464081,0.08266959588,-19.118750253333335,44.887502033333334,-8.450000763,burpees,swasti,burpees1,burpees_swasti
0.152188758,0.1603191147,-9.883952777000001,0.43549372756666666,-0.01628972776,-0.01522071411,-0.08640040954,-0.0522480011,0.09116013845000001,-19.16250038,44.92500305,-8.418750763,burpees,swasti,burpees1,burpees_swasti
0.158346675,0.1507478257,-9.890333494,0.42831526203333337,-0.01588248461,-0.01420260593,-0.08949843049,-0.05648136139,0.09965068102,-19.13125038,44.981252033333334,-8.431250572333333,burpees,swasti,burpees1,burpees_swasti
0.159451675,0.1411765367,-9.896714211,0.4211367965,-0.014864376433333333,-0.012777254914666667,-0.09689338506,-0.06128152211666667,0.09121572971333333,-19.10000038,45.03750101666667,-8.443750381666668,burpees,swasti,burpees1,burpees_swasti
0.162188758,0.1339980687,-9.900702476666668,0.42672004303333333,-0.013846268256666667,-0.011351903899333333,-0.10428833963,-0.06608168284333334,0.08278077840666667,-19.06875038,45.09375,-8.456250191,burpees,swasti,burpees1,burpees_swasti
0.167825946,0.1268196007,-9.904690742333333,0.4323032895666667,-0.01282816008,-0.009926552884,-0.1116832942,-0.07088184357,0.0743458271,-19.143750506666667,45.13125101666667,-8.462500254333333,burpees,swasti,burpees1,burpees_swasti
0.168930946,0.1196411327,-9.908679008,0.4378865361,-0.011606430636666666,-0.008297580139,-0.1163881769,-0.07323932648,0.07840383052666666,-19.218750633333336,45.168752033333334,-8.468750317666666,burpees,swasti,burpees1,burpees_swasti
0.172188758,0.11485548816666667,-9.903893152666667,0.44027936456666666,-0.010384701193333333,-0.006668607393999999,-0.1210930596,-0.07559680939,0.08246183395333334,-19.29375076,45.20625305,-8.475000381,burpees,swasti,burpees1,burpees_swasti
0.177305113,0.11006984363333333,-9.899107297333334,0.4426721930333333,-0.00916297175,-0.005039634649,-0.1257979423,-0.0779542923,0.08651983738,-19.29375076,45.24375279666667,-8.481250444666665,burpees,swasti,burpees1,burpees_swasti
0.178410113,0.1052841991,-9.894321442,0.4450650215,-0.007737620578666666,-0.0036142834192666668,-0.12799844643333333,-0.07198651632,0.08731202284666667,-19.29375076,45.28125254333333,-8.487500508333333,burpees,swasti,burpees1,burpees_swasti
0.182188758,0.10368898260000001,-9.89830939,0.4402793745,-0.0063122694073333326,-0.0021889321895333332,-0.13019895056666667,-0.06601874034,0.08810420831333333,-19.29375076,45.31875229,-8.493750572,burpees,swasti,burpees1,burpees_swasti
0.186784383,0.1020937661,-9.902297338,0.4354937275,-0.004886918236,-0.0007635809598,-0.1323994547,-0.06005096436,0.08889639378,-19.23125076,45.30000178,-8.481250445,burpees,swasti,burpees1,burpees_swasti
