Time (s),acc_x,acc_y,acc_z,gyro_y,gyro_z,linear_acc_x,linear_acc_y,linear_acc_z,mag_x,mag_y,mag_z,exercise,participant,dataset,exercise_participant
0.005666359,3.914657831,-5.702096462,7.168896675,0.05222893879,0.04917461425,0.0,0.0,0.0,-1.425000072,21.43125153,-55.51875305,crunches,swasti,crunches3,crunches_swasti
0.014040525,3.912265062,-5.724828243,7.2358956335,0.05222893879,0.04917461425,0.0,0.0,0.0,-1.425000072,21.43125153,-55.51875305,crunches,swasti,crunches3,crunches_swasti
0.015145525,3.909872293,-5.747560024,7.302894592,0.06139190992,0.04245510200666666,0.0,0.0,0.0,-1.425000072,21.43125153,-55.51875305,crunches,swasti,crunches3,crunches_swasti
0.022219484,3.903491417333333,-5.746762434333333,7.315656344000001,0.07055488105,0.03573558976333333,0.0,0.0,0.0,-1.425000072,21.43125153,-55.51875305,crunches,swasti,crunches3,crunches_swasti
0.023519692,3.8971105416666667,-5.745964844666667,7.328418096,0.07971785218,0.02901607752,0.0,0.0,0.0,-1.787500064,21.237501146666666,-55.05625279666667,crunches,swasti,crunches3,crunches_swasti
0.024624692,3.890729666,-5.745167255,7.341179848,0.08949169018666667,0.023925537553333334,-0.0007893244426666668,-0.0007751782736666666,0.004176298776666667,-2.150000056,21.043750763333335,-54.59375254333333,crunches,swasti,crunches3,crunches_swasti
0.032842192,3.895515283,-5.7260246273333335,7.368298530666667,0.09926552819333334,0.018834997586666666,-0.0015786488853333335,-0.0015503565473333333,0.008352597553333334,-2.512500048,20.85000038,-54.13125229,crunches,swasti,crunches3,crunches_swasti
0.032998859,3.9003009,-5.706881999666667,7.395417213333333,0.1090393662,0.01374445762,-0.002367973328,-0.002325534821,0.01252889633,-2.535937548,20.6437506675,-54.00937748,crunches,swasti,crunches3,crunches_swasti
0.034103859,3.905086517,-5.687739372,7.422535896,0.12125665690000001,0.0021380269874999996,0.008003234861000002,0.0139954090095,0.03230023384,-2.559375048,20.437500955,-53.88750267,crunches,swasti,crunches3,crunches_swasti
0.042478025,3.9322052,-5.667799154666667,7.390631516666667,0.1334739476,-0.009468403645,0.01837444305,0.03031635284,0.05207157135,-2.582812548,20.2312512425,-53.76562786,crunches,swasti,crunches3,crunches_swasti
0.042842192,3.959323883,-5.647858937333334,7.358727137333333,0.13591741023333334,-0.02005672641,0.04067977269333334,0.03990459442,0.01976585388333333,-2.606250048,20.02500153,-53.64375305,crunches,swasti,crunches3,crunches_swasti
0.043583025,3.986442566,-5.62791872,7.326822758,0.13836087286666665,-0.030645049175,0.06298510233666667,0.049492836,-0.012539863583333338,-2.6312500636666667,20.000001273333336,-53.57500330333333,crunches,swasti,crunches3,crunches_swasti
0.051957192,4.038287004,-5.600800037333333,7.287740071666667,0.1408043355,-0.04123337194,0.08529043198,0.05908107758,-0.04484558105,-2.6562500793333337,19.975001016666667,-53.50625355666667,crunches,swasti,crunches3,crunches_swasti
0.052842192,4.090131442000001,-5.573681354666667,7.248657385333333,0.13775000969999998,-0.05793034285,0.12362790108666666,0.07348330815333333,-0.07704957326666667,-2.681250095,19.95000076,-53.43750381,crunches,swasti,crunches3,crunches_swasti
0.053062192,4.14197588,-5.546562672,7.209574699,0.1346956839,-0.07462731376000001,0.16196537019333335,0.08788553872666667,-0.10925356548333333,-2.6437500712500004,19.907813070000003,-53.42812824,crunches,swasti,crunches3,crunches_swasti
0.061436463,4.201796532,-5.5154562,7.203592538500001,0.1316413581,-0.09132428467,0.2003028393,0.1022877693,-0.1414575577,-2.6062500475,19.86562538,-53.41875267,crunches,swasti,crunches3,crunches_swasti
0.062541463,4.261617184,-5.484349728,7.197610378,0.12614357469999998,-0.10293071468000001,0.2237025897,0.11034838356666667,-0.14032840729999999,-2.56875002375,19.82343769,-53.4093771,crunches,swasti,crunches3,crunches_swasti
0.062842192,4.323033015,-5.446862062,7.189634323,0.1206457913,-0.11453714469000001,0.2471023401,0.11840899783333332,-0.1391992569,-2.53125,19.78125,-53.40000153,crunches,swasti,crunches3,crunches_swasti
0.070915629,4.384448846000001,-5.409374396,7.1816582680000005,0.1151480079,-0.1261435747,0.2705020905,0.1264696121,-0.1380701065,-2.712500016,19.712500253333335,-53.31250127333333,crunches,swasti,crunches3,crunches_swasti
0.072020629,4.445864677,-5.37188673,7.173682213,0.10679952305666666,-0.13388119636666668,0.3100202878666667,0.1491745313,-0.1407998403,-2.8937500320000002,19.643750506666667,-53.22500101666667,crunches,swasti,crunches3,crunches_swasti
0.072842192,4.468995253,-5.337589581666666,7.159325282,0.09845103821333334,-0.14161881803333334,0.3495384852333333,0.1718794505,-0.1435295741,-3.075000048,19.57500076,-53.13750076,crunches,swasti,crunches3,crunches_swasti
0.080394796,4.492125829,-5.3032924333333336,7.144968351,0.09010255337,-0.1493564397,0.3890566826,0.1945843697,-0.1462593079,-3.168750048,19.506251016666667,-53.06250127,crunches,swasti,crunches3,crunches_swasti
0.081499796,4.515256405,-5.268995285,7.13061142,0.07951423153333334,-0.15342887243333334,0.3908197085,0.2134927114,-0.15374533336666665,-3.262500048,19.437501273333336,-52.98750178,crunches,swasti,crunches3,crunches_swasti
0.082842192,4.542375087666667,-5.2570312816666664,7.1258257233333335,0.06892590969666666,-0.15750130516666666,0.3925827344,0.23240105309999998,-0.16123135883333334,-3.356250048,19.36875153,-52.91250229,crunches,swasti,crunches3,crunches_swasti
0.089873963,4.569493770333333,-5.245067278333334,7.121040026666667,0.05833758786,-0.1615737379,0.3943457603,0.2513093948,-0.1687173843,-3.356250048,19.3562514,-52.88125229,crunches,swasti,crunches3,crunches_swasti
0.090978963,4.596612453,-5.233103275,7.11625433,0.050599967436666664,-0.16381357613333333,0.3997948964,0.24996630346666665,-0.1664492289,-3.356250048,19.34375127,-52.85000229,crunches,swasti,crunches3,crunches_swasti
0.092842192,4.614957332333333,-5.201996485333334,7.1258257233333335,0.042862347013333336,-0.16605341436666665,0.4052440325,0.24862321213333333,-0.1641810735,-3.356250048,19.33125114,-52.81875229,crunches,swasti,crunches3,crunches_swasti
0.099353129,4.633302211666667,-5.170889695666666,7.135397116666667,0.03512472659,-0.1682932526,0.4106931686,0.2472801208,-0.1619129181,-3.387500048,19.256251013333333,-52.70625178,crunches,swasti,crunches3,crunches_swasti
0.100458129,4.651647091,-5.139782906,7.14496851,0.03145953702333333,-0.168496872,0.4084528287,0.26452032723333335,-0.1468758583,-3.418750048,19.181250886666668,-52.59375127,crunches,swasti,crunches3,crunches_swasti
0.102842192,4.662813663666666,-5.122235616333334,7.166503906333333,0.027794347456666667,-0.1687004914,0.4062124888,0.28176053366666665,-0.1318387985,-3.450000048,19.10625076,-52.48125076,crunches,swasti,crunches3,crunches_swasti
0.108832296,4.673980236333334,-5.1046883266666665,7.188039302666667,0.02412915789,-0.1689041108,0.4039721489,0.2990007401,-0.1168017387,-3.4125000636666667,19.081250506666667,-52.43750127,crunches,swasti,crunches3,crunches_swasti
0.109937296,4.685146809,-5.087141037,7.209574699,0.025554509216666667,-0.16483167806666668,0.39673121769999997,0.3033850988,-0.09254185356,-3.3750000793333337,19.056250253333335,-52.39375178,crunches,swasti,crunches3,crunches_swasti
0.112842192,4.695515633,-5.094319502666667,7.219943523,0.02697986054333333,-0.16075924533333333,0.3894902865,0.3077694575,-0.06828196842,-3.337500095,19.03125,-52.35000229,crunches,swasti,crunches3,crunches_swasti
0.118311463,4.705884457,-5.101497968333334,7.230312347,0.02840521187,-0.1566868126,0.3822493553,0.3121538162,-0.04402208328,-3.400000095,18.993750253333335,-52.35000229,crunches,swasti,crunches3,crunches_swasti
0.119416463,4.716253281,-5.108676434,7.240681171,0.032477643343333334,-0.14732022083333335,0.3770186106333333,0.2944450378333333,-0.032676060992666664,-3.462500095,18.956250506666667,-52.35000229,crunches,swasti,crunches3,crunches_swasti
0.122842192,4.7098724050000005,-5.113461971666667,7.239883581666667,0.03655007481666667,-0.13795362906666667,0.3717878659666667,0.2767362594666667,-0.021330038705333332,-3.525000095,18.91875076,-52.35000229,crunches,swasti,crunches3,crunches_swasti
