Time (s),acc_x,acc_y,acc_z,gyro_y,gyro_z,linear_acc_x,linear_acc_y,linear_acc_z,mag_x,mag_y,mag_z,exercise,participant,dataset,exercise_participant
0.007667884,-1.47158587,8.384450912,-1.744367719,0.117744185,-0.1082757786,0.0,0.0,0.0,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.016042988,-1.774277985,8.530412673499999,-1.8747765425,0.117744185,-0.1082757786,0.0,0.0,0.0,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.017147988,-2.0769701,8.676374435,-2.005185366,0.015424333499999998,-0.14004075155,0.0,0.0,0.0,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.025523197,-1.9549361465000001,9.077172279,-2.2875384094999998,-0.086895518,-0.1718057245,0.0,0.0,0.0,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.026628197,-1.832902193,9.477970123,-2.569891453,-0.21242822335,-0.19562944770000001,0.06391614675,0.19988298415,-0.1464474201,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.035003301,-1.5122639535,9.519844532,-2.6057838205,-0.3379609287,-0.2194531709,0.1278322935,0.3997659683,-0.2928948402,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.036108301,-1.191625714,9.561718941,-2.641676188,-0.40311984223333336,-0.2381863594,0.26049319903333334,0.3725671768,-0.28571184473333333,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.036964811,-1.3016955453333332,9.425328255,-2.5116661393333333,-0.46827875576666667,-0.2569195479,0.39315410456666666,0.34536838529999997,-0.27852884926666666,19.27500153,-46.57500076,-16.14375114,plank,swasti,plank2,plank_swasti
0.044483405,-1.4117653766666667,9.288937569,-2.3816560906666666,-0.5334376693,-0.2756527364,0.5258150101,0.3181695938,-0.2713458538,19.437501273333336,-46.34375127,-16.043751076666666,plank,swasti,plank2,plank_swasti
0.045588405,-1.521835208,9.152546883,-2.251646042,-0.5643881559666667,-0.28420484063333334,0.4049706459333333,0.18711662291666667,-0.16415898004666668,19.600001016666667,-46.11250178,-15.943751013333333,plank,swasti,plank2,plank_swasti
0.046964811,-1.568096439,9.219545682666666,-1.7946169377333334,-0.5953386426333334,-0.29275694486666665,0.28412628176666666,0.056063652033333355,-0.05697210629333335,19.76250076,-45.88125229,-15.84375095,plank,swasti,plank2,plank_swasti
0.053963613,-1.61435767,9.286544482333333,-1.3375878334666669,-0.6262891293,-0.3013090491,0.1632819176,-0.07498931885,0.05021476746,19.756251016666667,-45.92500178,-16.000000633333332,plank,swasti,plank2,plank_swasti
0.055068613,-1.660618901,9.353543282,-0.8805587292,-0.6199768583333334,-0.30375251173333334,0.12147748472333333,-0.01856295268,0.39914524564,19.750001273333336,-45.96875127,-16.156250316666668,plank,swasti,plank2,plank_swasti
0.056964811,-1.7332011856666667,9.394221306,-0.6899305284333334,-0.6136645873666666,-0.3061959743666667,0.07967305184666666,0.03786341349,0.74807572382,19.74375153,-46.01250076,-16.3125,plank,swasti,plank2,plank_swasti
0.063443717,-1.8057834703333333,9.43489933,-0.4993023276666667,-0.6073523164,-0.308639437,0.03786861897,0.09428977966,1.097006202,19.812501273333336,-45.96875127,-16.375,plank,swasti,plank2,plank_swasti
0.064548717,-1.878365755,9.475577354,-0.3086741269,-0.5890263716666666,-0.3084358176,-0.018067876486666662,0.12149365744,1.1821980476666667,19.881251016666667,-45.92500178,-16.4375,plank,swasti,plank2,plank_swasti
0.066964811,-1.8169499636666666,9.404590288666666,-0.19062820824333332,-0.5707004269333333,-0.30823219820000003,-0.07400437194333331,0.14869753522,1.2673898933333332,19.95000076,-45.88125229,-16.5,plank,swasti,plank2,plank_swasti
0.072923926,-1.7555341723333333,9.333603223333334,-0.07258228958666665,-0.5523744822,-0.3080285788,-0.1299408674,0.175901413,1.352581739,19.968750633333336,-45.78750229,-16.53125,plank,swasti,plank2,plank_swasti
