"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
1.217145390E-1	-5.123922229E-1	-8.820389509E-1	-1.360875368E0
1.245487480E-1	-5.102616549E-1	-9.486179948E-1	-1.375256419E0
1.258603460E-1	-5.097290277E-1	-1.025849700E0	-1.388572216E0
1.286785560E-1	-5.107942820E-1	-1.114799261E0	-1.407747030E0
1.299268460E-1	-5.139901042E-1	-1.217597246E0	-1.429584861E0
1.327709410E-1	-5.209143162E-1	-1.353951097E0	-1.495098710E0
1.343987310E-1	-5.177185535E-1	-1.530784965E0	-1.604288220E0
1.368072870E-1	-5.145227313E-1	-1.568601966E0	-1.639441967E0
1.380991540E-1	-4.942827225E-1	-1.634648323E0	-1.689509392E0
1.408651330E-1	-4.830974340E-1	-1.694835782E0	-1.729456902E0
1.425011540E-1	-4.538026452E-1	-1.817873836E0	-1.792307496E0
1.449486330E-1	-4.426173866E-1	-1.926530719E0	-1.840244293E0
1.462140000E-1	-4.127899706E-1	-2.005892992E0	-1.886050701E0
1.490059790E-1	-3.808320463E-1	-2.075667858E0	-1.928661346E0
1.507586540E-1	-3.456783295E-1	-2.133724689E0	-1.956358194E0
1.530855560E-1	-3.041329980E-1	-2.172074318E0	-1.982989788E0
1.543907310E-1	-2.604571581E-1	-2.199238539E0	-2.008556128E0
1.571429020E-1	-2.141181529E-1	-2.221609116E0	-2.034122467E0
1.587864620E-1	-1.661812514E-1	-2.241316319E0	-2.059156179E0
1.612132100E-1	-1.171790883E-1	-2.258360624E0	-2.093244553E0
1.624405770E-1	-7.084008306E-2	-2.277535439E0	-2.123604774E0
1.652701710E-1	-2.876213938E-2	-2.299373388E0	-2.160356283E0
1.666545000E-1	4.261057824E-3	-2.319080830E0	-2.201369047E0
1.693455770E-1	3.249056637E-2	-2.332396507E0	-2.242381573E0
1.706888850E-1	5.379585549E-2	-2.338788033E0	-2.288187981E0
1.735073630E-1	6.551376730E-2	-2.338255405E0	-2.332396507E0
1.751738080E-1	7.350324839E-2	-2.326537609E0	-2.374474525E0
1.775445560E-1	7.190535218E-2	-2.305232286E0	-2.414421797E0
1.788245000E-1	6.338323653E-2	-2.276470184E0	-2.450640917E0
1.816025560E-1	4.900216311E-2	-2.240783691E0	-2.484729290E0
1.832704620E-1	1.438106969E-2	-2.176867962E0	-2.533731461E0
1.856724790E-1	2.663161140E-3	-2.154497385E0	-2.548645258E0
1.869485770E-1	-3.515372798E-2	-2.128398418E0	-2.588592529E0
1.897305560E-1	-9.001484513E-2	-2.123604774E0	-2.638659954E0
1.914859230E-1	-1.581917703E-1	-2.051699400E0	-2.703641176E0
1.937613250E-1	-1.842907518E-1	-2.013882399E0	-2.721750736E0
1.949955380E-1	-2.306297570E-1	-1.925465465E0	-2.753175974E0
1.978196710E-1	-2.769687474E-1	-1.829591751E0	-2.782470703E0
1.994464620E-1	-3.531351686E-1	-1.691639900E0	-2.816026688E0
2.018883630E-1	-4.079962969E-1	-1.599494576E0	-2.832005501E0
2.030754620E-1	-4.639226794E-1	-1.495631337E0	-2.847984552E0
2.059466710E-1	-5.182511806E-1	-1.384311199E0	-2.864496231E0
2.073120000E-1	-5.709817410E-1	-1.255946755E0	-2.868757248E0
2.100775170E-1	-6.135923266E-1	-1.089765549E0	-2.871953011E0
2.114278850E-1	-6.604639888E-1	-9.267801046E-1	-2.874616146E0
2.141703250E-1	-7.068029642E-1	-7.691209316E-1	-2.873550892E0
2.157891920E-1	-7.472830415E-1	-6.205165386E-1	-2.873018265E0
2.182217860E-1	-7.888283134E-1	-4.814995229E-1	-2.870887756E0
2.194471150E-1	-8.303736448E-1	-3.520699143E-1	-2.863430977E0
2.222789790E-1	-8.660600185E-1	-2.370213419E-1	-2.849582434E0
2.239518080E-1	-9.065400362E-1	-1.390170157E-1	-2.830940247E0
2.263482860E-1	-9.470201135E-1	-6.817692518E-2	-2.805906534E0
2.276463460E-1	-9.944243431E-1	-2.077265643E-2	-2.772883415E0
2.304057090E-1	-1.038100243E0	9.054748341E-3	-2.734533787E0
2.321276540E-1	-1.112668753E0	-1.438106969E-2	-2.663693666E0
2.344888250E-1	-1.139300346E0	-5.166532472E-2	-2.638659954E0
2.357269620E-1	-1.190433025E0	-8.309062570E-2	-2.583266258E0
2.385459020E-1	-1.252750993E0	-1.459412277E-1	-2.518817902E0
2.401716540E-1	-1.338504791E0	-2.295644879E-1	-2.410693407E0
2.426303630E-1	-1.370462775E0	-2.503371537E-1	-2.370213509E0
2.438572690E-1	-1.431715488E0	-3.094593287E-1	-2.283926964E0
2.466868250E-1	-1.488707066E0	-3.669835925E-1	-2.188053131E0
2.480227690E-1	-1.541970253E0	-4.101268053E-1	-2.088983536E0
2.507504230E-1	-1.597896695E0	-4.516721368E-1	-1.984587669E0
2.521506150E-1	-1.652757764E0	-4.926848114E-1	-1.878061295E0
2.549080170E-1	-1.724663138E0	-5.592638254E-1	-1.700162053E0
2.565930770E-1	-1.763545275E0	-5.997439027E-1	-1.576058745E0
2.589453630E-1	-1.807221174E0	-6.892260909E-1	-1.471662879E0
2.601814620E-1	-1.848233819E0	-7.962851524E-1	-1.363005877E0
2.630021710E-1	-1.886050701E0	-8.799084425E-1	-1.249555230E0
2.646191150E-1	-1.920139194E0	-9.395632744E-1	-1.135039330E0
2.670857480E-1	-1.943042397E0	-9.608685374E-1	-1.018925428E0
2.683293850E-1	-1.957423449E0	-9.629990458E-1	-9.001484513E-1
2.711421710E-1	-1.975532889E0	-9.699232578E-1	-7.888283134E-1
2.728639230E-1	-1.988848686E0	-9.970875382E-1	-6.775081754E-1
2.752178250E-1	-2.004827738E0	-1.021588564E0	-5.864281058E-1
2.764935770E-1	-2.016545534E0	-1.047154903E0	-5.193164349E-1
2.792747860E-1	-2.035187721E0	-1.082308650E0	-4.671184719E-1
2.808850770E-1	-2.052764654E0	-1.130778193E0	-4.410194755E-1
2.833440170E-1	-2.080461502E0	-1.166464567E0	-4.394215941E-1
2.846534230E-1	-2.103364706E0	-1.172323585E0	-4.585963488E-1
2.874015940E-1	-2.128398418E0	-1.155279279E0	-4.980111420E-1
2.887775770E-1	-2.148105860E0	-1.114266634E0	-5.560680628E-1
2.915465170E-1	-2.159823656E0	-1.062068701E0	-6.354302764E-1
2.928943850E-1	-2.169411182E0	-1.008805394E0	-7.254450917E-1
2.956382090E-1	-2.166215181E0	-9.608685374E-1	-8.234494328E-1
2.973021540E-1	-2.166215181E0	-8.857674003E-1	-9.757822156E-1
2.996736710E-1	-2.163552046E0	-8.623315692E-1	-1.025317073E0
3.009593460E-1	-2.161421537E0	-8.149272799E-1	-1.117995024E0
3.037310940E-1	-2.157693148E0	-7.675230503E-1	-1.206944585E0
3.053381540E-1	-2.158758402E0	-7.110640407E-1	-1.315068960E0
3.078002860E-1	-2.156627893E0	-6.972155571E-1	-1.347559571E0
3.090448080E-1	-2.157693148E0	-6.913566589E-1	-1.416801691E0
3.118578250E-1	-2.145975351E0	-6.753776670E-1	-1.495098710E0
3.136074230E-1	-2.132659435E0	-6.434197426E-1	-1.535046101E0
3.158938630E-1	-2.111354113E0	-6.034722924E-1	-1.554220796E0
3.172536150E-1	-2.091114044E0	-5.624596477E-1	-1.576591372E0
3.199504010E-1	-2.066080332E0	-5.097290277E-1	-1.582450390E0
3.215645770E-1	-2.038383484E0	-4.601942301E-1	-1.589374542E0
3.239869780E-1	-2.009088755E0	-4.058657587E-1	-1.593635678E0
3.252740770E-1	-1.980326653E0	-3.446130455E-1	-1.592037678E0
3.280441320E-1	-1.945705533E0	-2.796319127E-1	-1.597896695E0
3.294567310E-1	-1.914280176E0	-2.114549875E-1	-1.603222966E0
3.320768080E-1	-1.878593922E0	-1.406149119E-1	-1.607484102E0
3.334278850E-1	-1.847701192E0	-6.338323653E-2	-1.616006136E0
3.362672470E-1	-1.816808581E0	1.704423130E-2	-1.626126170E0
3.379251540E-1	-1.786448479E0	1.038632840E-1	-1.633583069E0
3.403180170E-1	-1.756088495E0	1.997370869E-1	-1.639974594E0
3.416353850E-1	-1.730522156E0	2.998719513E-1	-1.642637849E0
3.443754400E-1	-1.702825189E0	4.037352204E-1	-1.642105103E0
3.460302310E-1	-1.682585239E0	5.161206126E-1	-1.632517815E0
3.484445170E-1	-1.661812544E0	6.359629035E-1	-1.624528289E0
3.497683080E-1	-1.646898866E0	7.653924823E-1	-1.611212492E0
3.525017090E-1	-1.621332526E0	9.012137055E-1	-1.594168305E0
3.543253460E-1	-1.598961949E0	1.105744481E0	-1.570199847E0
3.565524400E-1	-1.593103051E0	1.173921466E0	-1.562742949E0
3.577923080E-1	-1.579787135E0	1.303351045E0	-1.554753423E0
3.606097860E-1	-1.564340830E0	1.416269064E0	-1.543568254E0
3.625290000E-1	-1.535046101E0	1.554220796E0	-1.525991321E0
3.646935170E-1	-1.525991321E0	1.588841915E0	-1.520665050E0
3.660524230E-1	-1.502022862E0	1.637311459E0	-1.506816626E0
3.687506700E-1	-1.482848167E0	1.661279917E0	-1.492435455E0
3.701415770E-1	-1.464738607E0	1.652757764E0	-1.451422811E0
3.728807090E-1	-1.450357556E0	1.642105103E0	-1.417334318E0
3.742339230E-1	-1.442368031E0	1.621332526E0	-1.380050063E0
3.769724400E-1	-1.421595454E0	1.583515644E0	-1.349157453E0
3.786867690E-1	-1.400822759E0	1.513208151E0	-1.320395350E0
3.810092860E-1	-1.375789046E0	1.411475420E0	-1.306014180E0
3.823255380E-1	-1.342233181E0	1.311873198E0	-1.290567875E0
3.850663240E-1	-1.308677435E0	1.236772060E0	-1.272991061E0
3.868400380E-1	-1.276719451E0	1.174986720E0	-1.269262552E0
3.891504400E-1	-1.253816247E0	1.113734007E0	-1.292698383E0
3.905791920E-1	-1.242630959E0	1.054079175E0	-1.342233181E0
3.932076320E-1	-1.236772060E0	1.001348615E0	-1.405616403E0
3.949172690E-1	-1.234641552E0	9.560748339E-1	-1.477521777E0
3.972579400E-1	-1.237304688E0	9.113337398E-1	-1.554753423E0
3.985111150E-1	-1.233576298E0	8.660600185E-1	-1.620267272E0
4.013152860E-1	-1.223456264E0	8.335694075E-1	-1.672997832E0
4.031310380E-1	-1.204814076E0	8.048073053E-1	-1.711879969E0
4.053845550E-1	-1.186172009E0	7.882956862E-1	-1.738511562E0
4.066551540E-1	-1.161138296E0	7.840346098E-1	-1.765675783E0
4.094419010E-1	-1.135571957E0	7.925567627E-1	-1.797101140E0
4.108252310E-1	-1.109472990E0	8.122641444E-1	-1.834385395E0
4.135155770E-1	-1.078580260E0	8.431568146E-1	-1.881789684E0
4.148676920E-1	-1.052481294E0	8.777779341E-1	-1.931857109E0
4.176793240E-1	-1.023719192E0	9.097358584E-1	-1.982457161E0
4.193279230E-1	-9.789780378E-1	9.624664187E-1	-2.055960417E0
4.217160930E-1	-9.619337916E-1	9.789780378E-1	-2.077265739E0
4.229436540E-1	-9.331716895E-1	1.009870648E0	-2.117213011E0
4.257734390E-1	-9.044095278E-1	1.034371734E0	-2.158758402E0
4.276526150E-1	-8.665926456E-1	1.062068701E0	-2.218945980E0
4.298426320E-1	-8.415589333E-1	1.074319243E0	-2.253034353E0
4.310463460E-1	-8.303736448E-1	1.078580260E0	-2.267947912E0
4.339006700E-1	-7.936220169E-1	1.089765549E0	-2.314819574E0
4.356550380E-1	-7.659251690E-1	1.098820329E0	-2.346777678E0
4.379436320E-1	-7.408914566E-1	1.109472990E0	-2.377137661E0
4.391433460E-1	-7.147924304E-1	1.115864515E0	-2.406965017E0
4.420009390E-1	-6.870955825E-1	1.119060278E0	-2.434129238E0
4.436172690E-1	-6.593986750E-1	1.119060278E0	-2.460228205E0
4.460381320E-1	-6.327670813E-1	1.117995024E0	-2.483131409E0
4.473109610E-1	-6.040049195E-1	1.117995024E0	-2.500175714E0
4.500954390E-1	-5.773733258E-1	1.116929770E0	-2.516154528E0
4.515574610E-1	-5.480785370E-1	1.113201380E0	-2.527872562E0
4.542279010E-1	-5.235774517E-1	1.114799261E0	-2.533731461E0
4.556028080E-1	-5.017395616E-1	1.113201380E0	-2.544384241E0
4.583203620E-1	-4.793690145E-1	1.111070871E0	-2.549177885E0
4.599523840E-1	-4.580637217E-1	1.103613973E0	-2.555569410E0
4.623722850E-1	-4.415521026E-1	1.097755075E0	-2.559297800E0
4.636533840E-1	-4.229099751E-1	1.090830803E0	-2.567287445E0
4.664300160E-1	-4.037352204E-1	1.081243396E0	-2.572613716E0
4.683535770E-1	-3.882888854E-1	1.067927599E0	-2.575809479E0
4.704994780E-1	-3.717772961E-1	1.047687650E0	-2.579537868E0
4.721541540E-1	-3.563309610E-1	1.026914954E0	-2.580070496E0
4.745566700E-1	-3.414172530E-1	1.002946496E0	-2.580070496E0
4.762940770E-1	-3.195793331E-1	9.544769526E-1	-2.580070496E0
4.786089010E-1	-3.137203753E-1	9.369000793E-1	-2.577407360E0
4.801151920E-1	-2.982740402E-1	8.974853158E-1	-2.574211597E0
4.826665160E-1	-2.844256163E-1	8.596684337E-1	-2.569417953E0
4.848196150E-1	-2.625876963E-1	8.005462289E-1	-2.560895681E0
4.867043620E-1	-2.577939928E-1	7.787083387E-1	-2.559297800E0
4.879885770E-1	-2.428802997E-1	7.366303802E-1	-2.551841021E0
4.907613240E-1	-2.322276533E-1	6.966829300E-1	-2.546514750E0
4.921090380E-1	-2.082591951E-1	6.428871155E-1	-2.534796715E0
4.948289610E-1	-1.954760253E-1	6.103965044E-1	-2.526274681E0
4.961542690E-1	-1.784317940E-1	5.805691481E-1	-2.518285275E0
4.989845550E-1	-1.635181010E-1	5.544701219E-1	-2.507099867E0
5.007455000E-1	-1.470064968E-1	5.352953672E-1	-2.494316816E0
5.030207470E-1	-1.294296384E-1	5.171858668E-1	-2.481533527E0
5.043410000E-1	-1.107875034E-1	5.060006380E-1	-2.467152596E0
5.070776310E-1	-9.161274135E-2	4.974785149E-1	-2.454369307E0
5.087063460E-1	-7.243798673E-2	4.878911078E-1	-2.439988136E0
5.111598620E-1	-5.273059011E-2	4.862932265E-1	-2.425607204E0
5.123780000E-1	-3.195793182E-2	4.846953154E-1	-2.412823915E0
5.152167080E-1	-8.522115648E-3	4.873584807E-1	-2.398442984E0
5.169864230E-1	1.225054078E-2	4.868258536E-1	-2.386192322E0
5.192686310E-1	3.781688958E-2	4.873584807E-1	-2.374474525E0
5.206423840E-1	6.285060197E-2	4.868258536E-1	-2.361691236E0
5.233255540E-1	9.161274135E-2	4.878911078E-1	-2.348375559E0
5.249894230E-1	1.209075153E-1	4.889563918E-1	-2.336124897E0
5.273936700E-1	1.523328125E-1	4.964132309E-1	-2.319080830E0
5.286389230E-1	1.826928556E-1	5.012069345E-1	-2.306297541E0
5.314503620E-1	2.119876295E-1	5.145227313E-1	-2.292981625E0
5.328090380E-1	2.423476577E-1	5.289037824E-1	-2.278600693E0
5.355957470E-1	2.737729549E-1	5.448827744E-1	-2.266350031E0
5.370078070E-1	3.062635362E-1	5.597964525E-1	-2.251436472E0
5.396877470E-1	3.371562064E-1	5.779059529E-1	-2.237055302E0
5.412945380E-1	3.802994192E-1	5.986786485E-1	-2.213619471E0
5.437233240E-1	3.941478431E-1	6.040049195E-1	-2.207760572E0
5.450276540E-1	4.213120937E-1	6.183860302E-1	-2.194444895E0
5.477804770E-1	4.532700181E-1	6.295713186E-1	-2.180596352E0
5.494470380E-1	4.932174385E-1	6.450176239E-1	-2.161954165E0
5.518477850E-1	5.171858668E-1	6.519418359E-1	-2.150236368E0
5.531515380E-1	5.470132828E-1	6.546050310E-1	-2.136387825E0
5.559047080E-1	5.741775632E-1	6.546050310E-1	-2.124137402E0
5.577403070E-1	6.018744111E-1	6.514092088E-1	-2.110821486E0
5.599495160E-1	6.317018270E-1	6.434197426E-1	-2.098038435E0
5.613594230E-1	6.604639888E-1	6.364955306E-1	-2.084189892E0
5.640056700E-1	6.929545403E-1	6.231797338E-1	-2.071406841E0
5.656619610E-1	7.222493291E-1	6.050702333E-1	-2.053829908E0
5.680738620E-1	7.547398806E-1	5.837649107E-1	-2.041579247E0
5.693822310E-1	7.866978049E-1	5.608617067E-1	-2.031459332E0
5.721314390E-1	8.165252209E-1	5.310343504E-1	-2.019208670E0
5.736279230E-1	8.442220688E-1	4.990763962E-1	-2.011219263E0
5.762022690E-1	8.687231541E-1	4.628573954E-1	-2.001099348E0
5.776382690E-1	8.937568665E-1	4.266384244E-1	-1.989914060E0
5.803542080E-1	9.123989940E-1	3.893541694E-1	-1.979794025E0
5.820079610E-1	9.267801046E-1	3.462109566E-1	-1.970206618E0
5.844052470E-1	9.448895454E-1	3.036003709E-1	-1.960619211E0
5.856631540E-1	9.614011645E-1	2.620550692E-1	-1.949966550E0
5.884616700E-1	9.789780378E-1	2.221076339E-1	-1.941444516E0
5.900838840E-1	9.970875382E-1	1.800296903E-1	-1.930791855E0
5.925310160E-1	1.014664412E0	1.411475390E-1	-1.916943431E0
5.937733840E-1	1.029045463E0	1.001348570E-1	-1.903095007E0
5.965885930E-1	1.042893887E0	5.912217870E-2	-1.886050701E0
5.985190380E-1	1.061536074E0	4.261057824E-3	-1.861549616E0
6.006430540E-1	1.068460226E0	-1.438106969E-2	-1.848766446E0
6.019218840E-1	1.081243396E0	-4.580637068E-2	-1.834385395E0
6.047003620E-1	1.093493938E0	-7.350324839E-2	-1.816808581E0
6.064501150E-1	1.108407617E0	-1.102548689E-1	-1.790176868E0
6.087846310E-1	1.113734007E0	-1.251685768E-1	-1.782187462E0
6.100365000E-1	1.125451922E0	-1.454086006E-1	-1.765143156E0
6.128425540E-1	1.138767719E0	-1.778991669E-1	-1.740109444E0
6.142154610E-1	1.151550889E0	-1.981391907E-1	-1.724130511E0
6.169727460E-1	1.158475041E0	-2.183792144E-1	-1.702292562E0
6.183843070E-1	1.169660330E0	-2.338255495E-1	-1.687911510E0
6.210649770E-1	1.180845618E0	-2.514024079E-1	-1.667671561E0
6.226382310E-1	1.192030907E0	-2.679139972E-1	-1.652225137E0
6.251013620E-1	1.203748822E0	-2.796319127E-1	-1.635180950E0
6.264933460E-1	1.217064619E0	-2.902845740E-1	-1.617604017E0
6.291587080E-1	1.230913043E0	-2.977414131E-1	-1.601092458E0
6.306994610E-1	1.245826840E0	-3.036003709E-1	-1.587244034E0
6.332424390E-1	1.260740519E0	-3.121224940E-1	-1.569134593E0
6.344508460E-1	1.271925807E0	-3.169161677E-1	-1.555818796E0
6.373000920E-1	1.291633129E0	-3.227751255E-1	-1.539307117E0
6.390665770E-1	1.301220536E0	-3.291667104E-1	-1.525991321E0
6.413536310E-1	1.309742689E0	-3.318298757E-1	-1.514806032E0
6.425929610E-1	1.323591113E0	-3.387540877E-1	-1.503088117E0
6.454110540E-1	1.330515265E0	-3.430151641E-1	-1.489239693E0
6.469955000E-1	1.339037418E0	-3.430151641E-1	-1.480184913E0
6.494802460E-1	1.341700554E0	-3.472762108E-1	-1.469532371E0
6.507384610E-1	1.345429063E0	-3.536677957E-1	-1.454618573E0
6.535375920E-1	1.345961690E0	-3.589941263E-1	-1.445031285E0
6.548695000E-1	1.342765808E0	-3.653857112E-1	-1.435976505E0
6.575646150E-1	1.337972164E0	-3.776362538E-1	-1.419464946E0
6.589290000E-1	1.325721622E0	-3.882888854E-1	-1.407214403E0
6.617752850E-1	1.312938452E0	-4.053331316E-1	-1.391767979E0
6.634496540E-1	1.286306858E0	-4.282363057E-1	-1.373658538E0
6.658117460E-1	1.276186824E0	-4.367584288E-1	-1.367799520E0
6.670450000E-1	1.259142637E0	-4.516721368E-1	-1.356081605E0
6.698688620E-1	1.228782535E0	-4.719121456E-1	-1.336906910E0
6.714801920E-1	1.205346704E0	-4.820321798E-1	-1.321460605E0
6.739378230E-1	1.186172009E0	-4.921521842E-1	-1.308677435E0
6.752850380E-1	1.163268805E0	-4.990763962E-1	-1.291100502E0
6.779949770E-1	1.145159245E0	-5.060006380E-1	-1.276719451E0
6.797916920E-1	1.126517177E0	-5.171858668E-1	-1.259142637E0
6.820389770E-1	1.108940244E0	-5.315669775E-1	-1.244761467E0
6.833899230E-1	1.090830803E0	-5.486112237E-1	-1.227184653E0
6.860964000E-1	1.067927599E0	-5.693838596E-1	-1.212270975E0
6.878968840E-1	1.050883412E0	-5.890912414E-1	-1.196292043E0
6.901652850E-1	1.031708598E0	-6.141249537E-1	-1.179247737E0
6.913901540E-1	1.015197039E0	-6.370281577E-1	-1.168062449E0
6.942225150E-1	9.992180467E-1	-6.625944972E-1	-1.154746652E0
6.957703070E-1	9.885654449E-1	-6.929545403E-1	-1.142496109E0
6.983534000E-1	9.741843343E-1	-7.259777188E-1	-1.129180312E0
6.996485000E-1	9.629990458E-1	-7.568703890E-1	-1.118527651E0
7.024454380E-1	9.512811303E-1	-7.925567627E-1	-1.100950837E0
7.040660000E-1	9.448895454E-1	-8.266451955E-1	-1.088167667E0
7.064985920E-1	9.374327064E-1	-8.633968234E-1	-1.072721362E0
7.077174610E-1	9.278453588E-1	-9.006810784E-1	-1.061536074E0
7.105565540E-1	9.246495366E-1	-9.342369437E-1	-1.045557022E0
7.122226150E-1	9.150621891E-1	-9.805759192E-1	-1.025317073E0
7.146273610E-1	9.134642482E-1	-9.954896569E-1	-1.017860174E0
7.161458840E-1	9.118663669E-1	-1.025849700E0	-1.002946496E0
7.186852460E-1	9.086706042E-1	-1.052481294E0	-9.890980721E-1
7.203991920E-1	9.049421549E-1	-1.088700294E0	-9.677927494E-1
7.227396690E-1	9.033442736E-1	-1.099352956E0	-9.608685374E-1
7.239588070E-1	8.996158242E-1	-1.120658159E0	-9.443569183E-1
7.267978610E-1	8.958874345E-1	-1.141430855E0	-9.305084944E-1
7.284276150E-1	8.884305358E-1	-1.168062449E0	-9.129316211E-1
7.308827840E-1	8.793758154E-1	-1.183508754E0	-8.980179429E-1
7.321948070E-1	8.735168576E-1	-1.194694042E0	-8.852347732E-1
7.349405920E-1	8.639294505E-1	-1.205346704E0	-8.740494847E-1
7.362855380E-1	8.532768488E-1	-1.213868856E0	-8.596684337E-1
7.389458070E-1	8.351673484E-1	-1.225054145E0	-8.479505181E-1
7.403938460E-1	8.229168057E-1	-1.233043551E0	-8.335694075E-1
7.431627460E-1	8.085356951E-1	-1.242098331E0	-8.186557293E-1
7.447740770E-1	7.914915085E-1	-1.252218366E0	-8.074704409E-1
7.471997460E-1	7.765777707E-1	-1.258077264E0	-7.920241356E-1
7.484820770E-1	7.621967196E-1	-1.263936281E0	-7.771103978E-1
7.512572840E-1	7.467503548E-1	-1.270860553E0	-7.627293468E-1
7.529363460E-1	7.329019308E-1	-1.275121570E0	-7.488809228E-1
7.553424770E-1	7.190535069E-1	-1.283111095E0	-7.360977530E-1
7.566051920E-1	7.084008455E-1	-1.283643723E0	-7.195861340E-1
7.594001690E-1	6.988134980E-1	-1.287372112E0	-7.036072016E-1
7.612104610E-1	6.876282096E-1	-1.278849959E0	-6.780408025E-1
7.634535540E-1	6.849650741E-1	-1.278317332E0	-6.684534550E-1
7.646769230E-1	6.812366247E-1	-1.270327806E0	-6.487460732E-1
7.675114380E-1	6.780408025E-1	-1.260740519E0	-6.258428693E-1
7.693134610E-1	6.737797856E-1	-1.246892095E0	-5.922870636E-1
7.715812840E-1	6.721818447E-1	-1.244228840E0	-5.832322836E-1
7.728242690E-1	6.737797856E-1	-1.238369942E0	-5.571333170E-1
7.756390150E-1	6.748450398E-1	-1.237304688E0	-5.331648588E-1
7.775015770E-1	6.732471585E-1	-1.241033077E0	-4.980111420E-1
7.796861690E-1	6.748450398E-1	-1.244228840E0	-4.889563918E-1
7.808803070E-1	6.812366247E-1	-1.254881501E0	-4.623247683E-1
7.837442460E-1	6.791061163E-1	-1.271925807E0	-4.404868484E-1
