"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1.196472432E1	-4.350264549E0	6.023811340E0	-7.192182064E0
1.196637765E1	-4.374206543E0	6.011840343E0	-7.211335659E0
1.196880622E1	-4.388571739E0	6.004657745E0	-7.223306656E0
1.196999495E1	-4.407725334E0	5.983109951E0	-7.247248650E0
1.197286274E1	-4.424484730E0	5.961562157E0	-7.275979042E0
1.197414614E1	-4.453215122E0	5.940014362E0	-7.328651428E0
1.197692584E1	-4.465186119E0	5.930437565E0	-7.354987621E0
1.197821311E1	-4.477157116E0	5.918466568E0	-7.390900612E0
1.198108351E1	-4.481945515E0	5.916072369E0	-7.429207802E0
1.198239080E1	-4.498704910E0	5.923254967E0	-7.469909191E0
1.198485472E1	-4.515464306E0	5.918466568E0	-7.510610580E0
1.198642092E1	-4.522646904E0	5.913678169E0	-7.544129372E0
1.198927893E1	-4.532223701E0	5.916072369E0	-7.575253963E0
1.199061988E1	-4.532223701E0	5.928043365E0	-7.601590633E0
1.199311303E1	-4.537012100E0	5.947196960E0	-7.630321026E0
1.199462634E1	-4.541800499E0	5.954379559E0	-7.661445618E0
1.199751420E1	-4.546588898E0	5.966350555E0	-7.682993412E0
1.199895918E1	-4.558559895E0	5.987898350E0	-7.702147007E0
1.200117542E1	-4.565742493E0	6.002263546E0	-7.723694801E0
1.200277395E1	-4.577713490E0	6.004657745E0	-7.740454197E0
1.200567386E1	-4.575319290E0	6.011840343E0	-7.747636795E0
1.200699742E1	-4.575319290E0	6.007051945E0	-7.757213593E0
1.200947395E1	-4.580107689E0	5.999869347E0	-7.764396191E0
1.201102822E1	-4.596867085E0	5.995080948E0	-7.757213593E0
1.201389474E1	-4.618414879E0	5.990292549E0	-7.730877399E0
1.201523234E1	-4.623203278E0	5.992686749E0	-7.718906403E0
1.201803874E1	-4.630385876E0	5.992686749E0	-7.702147007E0
1.201928845E1	-4.642356873E0	5.985504150E0	-7.687781811E0
1.202212978E1	-4.647145271E0	5.968744755E0	-7.680599213E0
1.202335353E1	-4.663905144E0	5.954379559E0	-7.675810814E0
1.202581868E1	-4.687847137E0	5.937620163E0	-7.668628216E0
1.202748657E1	-4.699818134E0	5.928043365E0	-7.654263020E0
1.203032474E1	-4.709394932E0	5.925649166E0	-7.647080421E0
1.203155530E1	-4.716577530E0	5.918466568E0	-7.644686222E0
1.203404476E1	-4.733336926E0	5.904101372E0	-7.647080421E0
1.203570734E1	-4.738125324E0	5.889736176E0	-7.644686222E0
1.203851951E1	-4.740519524E0	5.887341976E0	-7.644686222E0
1.203993899E1	-4.750096321E0	5.877765179E0	-7.647080421E0
1.204221792E1	-4.759673119E0	5.870582581E0	-7.649474621E0
1.204384753E1	-4.759673119E0	5.853823185E0	-7.651868820E0
1.204673378E1	-4.757278919E0	5.837063789E0	-7.654263020E0
1.204797157E1	-4.757278919E0	5.829881191E0	-7.654263020E0
1.205054165E1	-4.759673119E0	5.832275391E0	-7.647080421E0
1.205204145E1	-4.754884720E0	5.820304394E0	-7.639897823E0
1.205493032E1	-4.752490520E0	5.801150799E0	-7.618350029E0
1.205618772E1	-4.750096321E0	5.786785603E0	-7.608773232E0
1.205903493E1	-4.747702122E0	5.779603004E0	-7.594407558E0
1.206027892E1	-4.742913723E0	5.772420406E0	-7.584830761E0
1.206312616E1	-4.738125324E0	5.770026207E0	-7.572859764E0
1.206472242E1	-4.740519524E0	5.762843609E0	-7.560888767E0
1.206717597E1	-4.735731125E0	5.758055210E0	-7.541735172E0
1.206833657E1	-4.740519524E0	5.760449409E0	-7.527369976E0
1.207123313E1	-4.740519524E0	5.765237808E0	-7.517793179E0
1.207279995E1	-4.742913723E0	5.762843609E0	-7.508216381E0
1.207530201E1	-4.735731125E0	5.770026207E0	-7.498639584E0
1.207648707E1	-4.726154327E0	5.777208805E0	-7.493851185E0
1.207935905E1	-4.716577530E0	5.781997204E0	-7.481880188E0
1.208113884E1	-4.711789131E0	5.781997204E0	-7.462726593E0
1.208341747E1	-4.699818134E0	5.784391403E0	-7.445967197E0
1.208461915E1	-4.673481941E0	5.791574001E0	-7.433996201E0
1.208747424E1	-4.644751072E0	5.796362400E0	-7.407660007E0
1.208902899E1	-4.618414879E0	5.791574001E0	-7.381323814E0
1.209155736E1	-4.596867085E0	5.784391403E0	-7.352593422E0
1.209276407E1	-4.568136692E0	5.779603004E0	-7.321468830E0
1.209561420E1	-4.546588898E0	5.767632008E0	-7.283161640E0
1.209688988E1	-4.532223701E0	5.755661011E0	-7.252037048E0
1.209968668E1	-4.513070107E0	5.743690014E0	-7.230489254E0
1.210107026E1	-4.491522312E0	5.734113216E0	-7.204153061E0
1.210383609E1	-4.479551315E0	5.717353821E0	-7.168240070E0
1.210515118E1	-4.469974518E0	5.707777023E0	-7.122750282E0
1.210752038E1	-4.462791920E0	5.702988625E0	-7.103596210E0
1.210915784E1	-4.455609322E0	5.698200226E0	-7.084442616E0
1.211203186E1	-4.448426723E0	5.686229229E0	-7.062894821E0
1.211328753E1	-4.446032524E0	5.679046631E0	-7.034164429E0
1.211568061E1	-4.453215122E0	5.667075634E0	-6.998251438E0
1.211744564E1	-4.462791920E0	5.647922039E0	-6.967126846E0
1.212024578E1	-4.455609322E0	5.633556366E0	-6.947973251E0
1.212158199E1	-4.455609322E0	5.616796970E0	-6.916848660E0
1.212394749E1	-4.458003521E0	5.595249176E0	-6.897695065E0
1.212559007E1	-4.462791920E0	5.576095581E0	-6.868964672E0
1.212847201E1	-4.462791920E0	5.564124584E0	-6.835445881E0
1.212968672E1	-4.455609322E0	5.537788391E0	-6.809109688E0
1.213215295E1	-4.458003521E0	5.518634796E0	-6.789956093E0
1.213380180E1	-4.467580318E0	5.511452198E0	-6.773196697E0
1.213666740E1	-4.469974518E0	5.501875401E0	-6.756437302E0
1.213788392E1	-4.469974518E0	5.470750809E0	-6.730101109E0
1.214078628E1	-4.467580318E0	5.442020416E0	-6.708553314E0
1.214202138E1	-4.469974518E0	5.434837818E0	-6.701370716E0
1.214487793E1	-4.472368717E0	5.422866821E0	-6.677428722E0
1.214648295E1	-4.481945515E0	5.408501625E0	-6.653486729E0
1.214891370E1	-4.489128113E0	5.391742229E0	-6.634333134E0
1.215024184E1	-4.484339714E0	5.365406036E0	-6.610390663E0
1.215297136E1	-4.477157116E0	5.358223438E0	-6.603208065E0
1.215452038E1	-4.479551315E0	5.353435040E0	-6.586448669E0
1.215704051E1	-4.479551315E0	5.339069843E0	-6.567295074E0
1.215821230E1	-4.477157116E0	5.324704647E0	-6.555324078E0
1.216109866E1	-4.479551315E0	5.317522049E0	-6.538564682E0
1.216279911E1	-4.472368717E0	5.303156853E0	-6.521805286E0
1.216514640E1	-4.465186119E0	5.291185856E0	-6.502651691E0
1.216641864E1	-4.458003521E0	5.279214859E0	-6.483498096E0
1.216920505E1	-4.450820923E0	5.274426460E0	-6.454767704E0
1.217075515E1	-4.443638325E0	5.272032261E0	-6.438008308E0
1.217327432E1	-4.436455727E0	5.260061264E0	-6.423643112E0
1.217447418E1	-4.438849926E0	5.255272865E0	-6.418854713E0
1.217733251E1	-4.443638325E0	5.250484467E0	-6.404489517E0
1.217870164E1	-4.453215122E0	5.248090267E0	-6.385335922E0
1.218140253E1	-4.458003521E0	5.243301868E0	-6.370970726E0
1.218266872E1	-4.458003521E0	5.236119270E0	-6.358999729E0
1.218555616E1	-4.455609322E0	5.238513470E0	-6.349422932E0
1.218682707E1	-4.448426723E0	5.238513470E0	-6.342240334E0
1.218930826E1	-4.446032524E0	5.228936672E0	-6.339846134E0
1.219086999E1	-4.455609322E0	5.236119270E0	-6.323086739E0
1.219376832E1	-4.455609322E0	5.248090267E0	-6.311115742E0
1.219498984E1	-4.448426723E0	5.252878666E0	-6.303933144E0
1.219743484E1	-4.446032524E0	5.255272865E0	-6.287173748E0
1.219910661E1	-4.443638325E0	5.267243862E0	-6.275202751E0
1.220196947E1	-4.438849926E0	5.276820660E0	-6.270414352E0
1.220329138E1	-4.422090530E0	5.281609058E0	-6.268020153E0
1.220567695E1	-4.405331135E0	5.293580055E0	-6.265625954E0
1.220732468E1	-4.405331135E0	5.303156853E0	-6.260837555E0
1.221019628E1	-4.407725334E0	5.312733650E0	-6.258443356E0
1.221143107E1	-4.390965939E0	5.336675644E0	-6.248866558E0
1.221390853E1	-4.381389141E0	5.363011837E0	-6.244078159E0
1.221552299E1	-4.369418144E0	5.379771233E0	-6.244078159E0
1.221840870E1	-4.357447147E0	5.396530628E0	-6.244078159E0
1.221962507E1	-4.338293552E0	5.420472622E0	-6.234501362E0
1.222251378E1	-4.316745758E0	5.437232018E0	-6.222530365E0
1.222372434E1	-4.290409565E0	5.453991413E0	-6.212953568E0
1.222660582E1	-4.261679173E0	5.468356609E0	-6.203376770E0
1.222817957E1	-4.225766182E0	5.497087002E0	-6.191405773E0
1.223064243E1	-4.218583584E0	5.504269600E0	-6.184223175E0
1.223182449E1	-4.199429989E0	5.528211594E0	-6.172252178E0
1.223470039E1	-4.163516521E0	5.552153587E0	-6.165069580E0
1.223625338E1	-4.120420933E0	5.590460777E0	-6.148310184E0
1.223875159E1	-4.108449936E0	5.602431774E0	-6.145915985E0
1.223991361E1	-4.079719543E0	5.621585369E0	-6.141127586E0
1.224280878E1	-4.058171749E0	5.638344765E0	-6.133944988E0
1.224446672E1	-4.027047157E0	5.671864033E0	-6.110002518E0
1.224687036E1	-4.000710964E0	5.686229229E0	-6.107608318E0
1.224802630E1	-3.986345768E0	5.710171223E0	-6.105214119E0
1.225092816E1	-3.969586372E0	5.729324818E0	-6.093243122E0
1.225246622E1	-3.952826977E0	5.753266811E0	-6.088454723E0
1.225498534E1	-3.933673382E0	5.781997204E0	-6.078877926E0
1.225618991E1	-3.914519787E0	5.808333397E0	-6.066906929E0
1.225905432E1	-3.897760391E0	5.827486992E0	-6.052541733E0
1.226036341E1	-3.873818398E0	5.846640587E0	-6.038176537E0
1.226318176E1	-3.854664803E0	5.863399982E0	-6.021417141E0
1.226442065E1	-3.833117008E0	5.877765179E0	-6.007051945E0
1.226729028E1	-3.818751812E0	5.894524574E0	-5.995080948E0
1.226861530E1	-3.806780815E0	5.920860767E0	-5.983109951E0
1.227108568E1	-3.801992416E0	5.947196960E0	-5.966350555E0
1.227261634E1	-3.797203779E0	5.971138954E0	-5.949591160E0
1.227548701E1	-3.785232782E0	5.999869347E0	-5.944802761E0
1.227678930E1	-3.770867586E0	6.028599739E0	-5.935225964E0
1.227919776E1	-3.766079187E0	6.054935932E0	-5.925649166E0
1.228080626E1	-3.763684988E0	6.088454723E0	-5.913678169E0
1.228368420E1	-3.766079187E0	6.138733387E0	-5.899312973E0
1.228505015E1	-3.785232782E0	6.212953568E0	-5.892130375E0
1.228736049E1	-3.792415380E0	6.239289761E0	-5.887341976E0
1.228900153E1	-3.806780815E0	6.291962147E0	-5.880159378E0
1.229190266E1	-3.806780815E0	6.368576527E0	-5.880159378E0
1.229313403E1	-3.813963413E0	6.428431511E0	-5.882553577E0
1.229558657E1	-3.830722809E0	6.497863293E0	-5.877765179E0
1.229721399E1	-3.852270603E0	6.560112476E0	-5.872976780E0
1.230009862E1	-3.864241600E0	6.622362137E0	-5.868188381E0
1.230133118E1	-3.876212597E0	6.687005520E0	-5.875370979E0
1.230420297E1	-3.876212597E0	6.761225700E0	-5.884947777E0
1.230540491E1	-3.881000996E0	6.830657482E0	-5.880159378E0
1.230829632E1	-3.888183594E0	6.892906666E0	-5.872976780E0
1.230988638E1	-3.892971992E0	6.969521046E0	-5.875370979E0
1.231234878E1	-3.897760391E0	7.050923824E0	-5.875370979E0
1.231354984E1	-3.897760391E0	7.120356083E0	-5.861005783E0
1.231640697E1	-3.890577793E0	7.196970463E0	-5.846640587E0
1.231805495E1	-3.890577793E0	7.273584843E0	-5.834669590E0
1.232047701E1	-3.885789394E0	7.340622425E0	-5.820304394E0
1.232167415E1	-3.885789394E0	7.405265808E0	-5.808333397E0
1.232453413E1	-3.883395195E0	7.474697590E0	-5.808333397E0
1.232646615E1	-3.864241600E0	7.575253963E0	-5.798756599E0
1.232859197E1	-3.859453201E0	7.611167431E0	-5.793968201E0
1.232975599E1	-3.842693806E0	7.673416615E0	-5.786785603E0
1.233265016E1	-3.825934410E0	7.742848396E0	-5.781997204E0
1.233419638E1	-3.787626982E0	7.836222172E0	-5.777208805E0
1.233673409E1	-3.775655985E0	7.864952564E0	-5.774814606E0
1.233788995E1	-3.746925592E0	7.920019150E0	-5.772420406E0
1.234079166E1	-3.720589399E0	7.979874134E0	-5.777208805E0
1.234209922E1	-3.694253206E0	8.073247910E0	-5.781997204E0
1.234489599E1	-3.675099611E0	8.123526573E0	-5.770026207E0
1.234613095E1	-3.653551817E0	8.171410561E0	-5.755661011E0
1.234901482E1	-3.627215624E0	8.216899872E0	-5.746084213E0
1.235021764E1	-3.598485231E0	8.269572258E0	-5.741295815E0
1.235278772E1	-3.562572241E0	8.324639320E0	-5.734113216E0
1.235432749E1	-3.533841610E0	8.362946510E0	-5.729324818E0
1.235721305E1	-3.507505417E0	8.391676903E0	-5.710171223E0
1.235843614E1	-3.476380825E0	8.418013573E0	-5.688623428E0
1.236091241E1	-3.438073635E0	8.451532364E0	-5.674258232E0
1.236256099E1	-3.394978046E0	8.480262756E0	-5.655104637E0
1.236542589E1	-3.354276657E0	8.499416351E0	-5.631162167E0
1.236679511E1	-3.313575268E0	8.508993149E0	-5.597643375E0
1.236914399E1	-3.280056238E0	8.506598473E0	-5.566518784E0
1.237084822E1	-3.241749048E0	8.501810074E0	-5.525817394E0
1.237365443E1	-3.196259260E0	8.487444878E0	-5.477933407E0
1.237490799E1	-3.145981073E0	8.465897560E0	-5.432443619E0
1.237733603E1	-3.095702887E0	8.439560890E0	-5.389348030E0
1.237896018E1	-3.055001259E0	8.398859978E0	-5.331887245E0
1.238185247E1	-2.992752075E0	8.312667847E0	-5.231330872E0
1.238314249E1	-2.952050686E0	8.243236542E0	-5.164293289E0
1.238597282E1	-2.906560898E0	8.169015884E0	-5.097255230E0
1.238722276E1	-2.865859509E0	8.092401505E0	-5.027823448E0
1.239006520E1	-2.829946518E0	8.020575523E0	-4.948814869E0
1.239165072E1	-2.796427488E0	7.934384346E0	-4.874594688E0
1.239410201E1	-2.774879694E0	7.831433773E0	-4.809951305E0
1.239543230E1	-2.770091295E0	7.726089001E0	-4.745307922E0
1.239815936E1	-2.774879694E0	7.618350029E0	-4.678270340E0
1.239986430E1	-2.772485495E0	7.508216381E0	-4.601655483E0
1.240222793E1	-2.770091295E0	7.395689011E0	-4.539406300E0
1.240342511E1	-2.777273893E0	7.283161640E0	-4.498704910E0
1.240628551E1	-2.784456491E0	7.173028469E0	-4.462791920E0
1.240799215E1	-2.789244890E0	7.062894821E0	-4.419696331E0
1.241033513E1	-2.796427488E0	6.959944248E0	-4.376600742E0
1.241152991E1	-2.801215887E0	6.861782074E0	-4.345476151E0
1.241439243E1	-2.801215887E0	6.756437302E0	-4.321534157E0
1.241611230E1	-2.810792685E0	6.653486729E0	-4.297592163E0
1.241846132E1	-2.822763920E0	6.557718277E0	-4.276044369E0
1.241965445E1	-2.827552319E0	6.471527100E0	-4.252102375E0
1.242251801E1	-2.820369720E0	6.385335922E0	-4.228160381E0
1.242385149E1	-2.820369720E0	6.303933144E0	-4.213795185E0
1.242664851E1	-2.815581083E0	6.234501362E0	-4.206612587E0
1.242797791E1	-2.815581083E0	6.174646378E0	-4.204218388E0
1.243074093E1	-2.817975283E0	6.107608318E0	-4.185064793E0
1.243201049E1	-2.810792685E0	6.038176537E0	-4.156333923E0
1.243446195E1	-2.794033289E0	5.951985359E0	-4.139574528E0
1.243608476E1	-2.794033289E0	5.908889771E0	-4.127603531E0
1.243895282E1	-2.786850691E0	5.861005783E0	-4.113238335E0
1.244030284E1	-2.765302896E0	5.810727596E0	-4.098873138E0
1.244260111E1	-2.746149302E0	5.762843609E0	-4.089296341E0
1.244441257E1	-2.734178305E0	5.719748020E0	-4.070142746E0
1.244715239E1	-2.726995707E0	5.671864033E0	-4.050989151E0
1.244848668E1	-2.724601507E0	5.626373768E0	-4.031835556E0
1.245085638E1	-2.710236311E0	5.580883980E0	-4.017470360E0
1.245249776E1	-2.698265314E0	5.530605793E0	-4.005499363E0
1.245536451E1	-2.676717520E0	5.489904404E0	-3.991134167E0
1.245661126E1	-2.645592928E0	5.456385612E0	-3.976768970E0
1.245907926E1	-2.621650934E0	5.437232018E0	-3.955221176E0
1.246069664E1	-2.609679937E0	5.413290024E0	-3.943250179E0
1.246357705E1	-2.602497339E0	5.374982834E0	-3.950432777E0
1.246487541E1	-2.588132143E0	5.351040840E0	-3.962403774E0
1.246768324E1	-2.583343744E0	5.324704647E0	-3.957615376E0
1.246906064E1	-2.612074137E0	5.279214859E0	-3.940855980E0
1.247177593E1	-2.640804529E0	5.238513470E0	-3.924096584E0
1.247337788E1	-2.650381327E0	5.202600479E0	-3.890577793E0
1.247581289E1	-2.650381327E0	5.197812080E0	-3.883395195E0
1.247702388E1	-2.647987127E0	5.181052685E0	-3.869029999E0
1.247987093E1	-2.650381327E0	5.123591423E0	-3.849876404E0
1.248146757E1	-2.650381327E0	5.080495834E0	-3.828328609E0
1.248395439E1	-2.650381327E0	5.039794445E0	-3.806780815E0
1.248528084E1	-2.652775526E0	5.011064053E0	-3.775655985E0
1.248801186E1	-2.652775526E0	4.991910458E0	-3.746925592E0
1.248971357E1	-2.645592928E0	4.965574265E0	-3.725377798E0
1.249209032E1	-2.636016130E0	4.936843872E0	-3.706224203E0
1.249333918E1	-2.631227732E0	4.905719280E0	-3.675099611E0
1.249614801E1	-2.621650934E0	4.865017891E0	-3.636792421E0
1.249773284E1	-2.602497339E0	4.821922302E0	-3.596091032E0
1.250021905E1	-2.576161146E0	4.783615112E0	-3.564966440E0
1.250141599E1	-2.564189911E0	4.738125324E0	-3.531447411E0
1.250427786E1	-2.557007313E0	4.687847137E0	-3.493140221E0
1.250560261E1	-2.545036316E0	4.639962673E0	-3.454833031E0
1.250839914E1	-2.545036316E0	4.589684486E0	-3.416525841E0
1.250970607E1	-2.552218914E0	4.539406300E0	-3.378218651E0
1.251251651E1	-2.557007313E0	4.479551315E0	-3.342305660E0
1.251387514E1	-2.564189911E0	4.412513733E0	-3.315969467E0
1.251622672E1	-2.566584110E0	4.343081951E0	-3.284844637E0
1.251787803E1	-2.573766708E0	4.268861771E0	-3.248931646E0
1.252071320E1	-2.595314741E0	4.192247391E0	-3.213018656E0
1.252197149E1	-2.612074137E0	4.122815132E0	-3.179499865E0
1.252445926E1	-2.626439333E0	4.060565948E0	-3.160346270E0
1.252606038E1	-2.633621931E0	3.964797974E0	-3.148375273E0
1.252890912E1	-2.652775526E0	3.900154591E0	-3.145981073E0
1.253036730E1	-2.669534922E0	3.837905407E0	-3.143586874E0
1.253278641E1	-2.681505919E0	3.778050184E0	-3.138798475E0
1.253433941E1	-2.705447912E0	3.711012602E0	-3.138798475E0
1.253710970E1	-2.734178305E0	3.660734415E0	-3.157952070E0
1.253850564E1	-2.806004286E0	3.675099611E0	-3.227383852E0
1.254081022E1	-2.844311714E0	3.641580820E0	-3.268085241E0
1.254247903E1	-2.837129116E0	3.555389643E0	-3.222595453E0
1.254530689E1	-2.822763920E0	3.488351822E0	-3.172317266E0
1.254655822E1	-2.817975283E0	3.428496838E0	-3.141192675E0
1.254941124E1	-2.817975283E0	3.366247654E0	-3.107673883E0
1.255067430E1	-2.808398485E0	3.299209833E0	-3.064578056E0
1.255350362E1	-2.789244890E0	3.248931646E0	-3.026270866E0
1.255530884E1	-2.794033289E0	3.184288263E0	-2.997540474E0
1.255755532E1	-2.806004286E0	3.165134668E0	-2.997540474E0
1.255877795E1	-2.829946518E0	3.131615877E0	-3.002328873E0
1.256161270E1	-2.851494312E0	3.102885485E0	-3.009511471E0
1.256318180E1	-2.803610086E0	3.136404276E0	-3.021482468E0
1.256568116E1	-2.789244890E0	3.160346270E0	-3.026270866E0
1.256687999E1	-2.803610086E0	3.148375273E0	-3.057395458E0
1.256973905E1	-2.846705914E0	3.095702887E0	-3.098097086E0
1.257150957E1	-2.901772499E0	3.052607059E0	-3.117250681E0
1.257381674E1	-2.920926094E0	3.043030262E0	-3.124433279E0
1.257506180E1	-2.952050686E0	3.026270866E0	-3.138798475E0
1.257787493E1	-3.007117271E0	3.004723072E0	-3.167528868E0
1.257952038E1	-3.047818661E0	2.995146275E0	-3.179499865E0
1.258195812E1	-3.074155092E0	2.997540474E0	-3.184288263E0
1.258340338E1	-3.095702887E0	3.004723072E0	-3.186682463E0
1.258601578E1	-3.119644880E0	2.995146275E0	-3.196259260E0
1.258732622E1	-3.153163671E0	3.026270866E0	-3.239354849E0
1.259008468E1	-3.181894064E0	3.035847664E0	-3.263296843E0
1.259138741E1	-3.191470861E0	2.999934673E0	-3.217807055E0
1.259424005E1	-3.191470861E0	2.980781078E0	-3.162740469E0
1.259560072E1	-3.198653460E0	2.961627483E0	-3.134010077E0
1.259803022E1	-3.215412855E0	2.947262287E0	-3.124433279E0
1.259962238E1	-3.239354849E0	2.954444885E0	-3.134010077E0
1.260243786E1	-3.289633036E0	2.990357876E0	-3.186682463E0
1.260372157E1	-3.342305660E0	2.983175278E0	-3.215412855E0
1.260618649E1	-3.356670856E0	2.952050686E0	-3.162740469E0
1.260790138E1	-3.351882458E0	2.952050686E0	-3.100491285E0
1.261065462E1	-3.366247654E0	2.942473888E0	-3.078943491E0
1.261221995E1	-3.394978046E0	2.935291290E0	-3.071760893E0
1.261434688E1	-3.430891037E0	2.928108692E0	-3.064578056E0
1.261601395E1	-3.464409828E0	2.935291290E0	-3.059789658E0
1.261886751E1	-3.493140221E0	2.942473888E0	-3.062183857E0
1.262011303E1	-3.493140221E0	2.949656487E0	-3.064578056E0
1.262263988E1	-3.488351822E0	2.961627483E0	-3.059789658E0
1.262421007E1	-3.478775024E0	2.964021683E0	-3.062183857E0
1.262706532E1	-3.459621429E0	2.968810081E0	-3.069366693E0
1.262833084E1	-3.433285236E0	2.978386879E0	-3.078943491E0
1.263118535E1	-3.404554844E0	2.987963676E0	-3.098097086E0
1.263250918E1	-3.387795448E0	3.004723072E0	-3.124433279E0
1.263527809E1	-3.373430252E0	3.023876667E0	-3.167528868E0
1.263718665E1	-3.347094059E0	3.055001259E0	-3.210624456E0
1.263931585E1	-3.325546265E0	3.095702887E0	-3.260902643E0
1.264058038E1	-3.301604033E0	3.143586874E0	-3.320757866E0
1.264337339E1	-3.284844637E0	3.201047659E0	-3.383007050E0
1.264501030E1	-3.268085241E0	3.260902643E0	-3.462015629E0
1.264744162E1	-3.258508444E0	3.323152065E0	-3.550601006E0
1.264865822E1	-3.258508444E0	3.387795448E0	-3.634398222E0
1.265149978E1	-3.268085241E0	3.473986626E0	-3.732560396E0
1.265320045E1	-3.308786631E0	3.634398222E0	-3.916913986E0
1.265553112E1	-3.335123062E0	3.694253206E0	-3.986345768E0
1.265673134E1	-3.399766445E0	3.811569214E0	-4.134786129E0
1.265958882E1	-3.459621429E0	3.940855980E0	-4.280832767E0
1.266118703E1	-3.538630009E0	4.151545525E0	-4.481945515E0
1.266365832E1	-3.569754839E0	4.225766182E0	-4.548983097E0
1.266490830E1	-3.634398222E0	4.390965939E0	-4.680664539E0
1.266771635E1	-3.708618402E0	4.568136692E0	-4.814739704E0
1.266917338E1	-3.830722809E0	4.833893299E0	-5.003881454E0
1.267184755E1	-3.928884983E0	5.011064053E0	-5.118803024E0
1.267314291E1	-4.039018154E0	5.204994678E0	-5.238513470E0
1.267594008E1	-4.149151325E0	5.415684223E0	-5.370194435E0
1.267727195E1	-4.252102375E0	5.621585369E0	-5.511452198E0
1.267963626E1	-4.355052948E0	5.834669590E0	-5.645527840E0
1.268127088E1	-4.448426723E0	6.057330132E0	-5.760449409E0
1.268415305E1	-4.539406300E0	6.289567947E0	-5.870582581E0
1.268543049E1	-4.627991676E0	6.536170483E0	-5.978321552E0
1.268794126E1	-4.709394932E0	6.777985096E0	-6.098031521E0
1.268950945E1	-4.797980309E0	7.003039837E0	-6.217741966E0
1.269237001E1	-4.903325081E0	7.237671852E0	-6.323086739E0
1.269369907E1	-5.011064053E0	7.489062786E0	-6.411672115E0
1.269610245E1	-5.118803024E0	7.740454197E0	-6.493074894E0
1.269773903E1	-5.202600479E0	7.982268333E0	-6.564900875E0
1.270058335E1	-5.267243862E0	8.209717751E0	-6.607996464E0
1.270183103E1	-5.322310448E0	8.451532364E0	-6.631938934E0
1.270428926E1	-5.403713226E0	8.731653214E0	-6.675034523E0
1.270605503E1	-5.511452198E0	9.042900085E0	-6.727706909E0
1.270879824E1	-5.623979568E0	9.366117477E0	-6.777985096E0
1.271010576E1	-5.803544998E0	9.852140427E0	-6.847416878E0
1.271290474E1	-5.935225964E0	1.018493366E1	-6.880935669E0
1.271439988E1	-6.054935932E0	1.052491093E1	-6.914454460E0
1.271699747E1	-6.136339188E0	1.085291672E1	-6.936002254E0
1.271856868E1	-6.184223175E0	1.118810463E1	-6.938396454E0
1.272103532E1	-6.222530365E0	1.153765774E1	-6.904877663E0
1.272224741E1	-6.284779549E0	1.189678860E1	-6.835445881E0
1.272509316E1	-6.378153324E0	1.226310158E1	-6.737283707E0
1.272673691E1	-6.476315498E0	1.264856720E1	-6.636727333E0
1.272917709E1	-6.588842869E0	1.306037045E1	-6.531382084E0
1.273039499E1	-6.694188118E0	1.349372101E1	-6.404489517E0
1.273323443E1	-6.775590897E0	1.392467690E1	-6.239289761E0
1.273497068E1	-6.840234280E0	1.437239265E1	-6.030993938E0
1.273731093E1	-6.892906666E0	1.485602188E1	-5.829881191E0
1.273849914E1	-6.940790653E0	1.536359215E1	-5.664681435E0
1.274136828E1	-6.986280441E0	1.587595177E1	-5.547365189E0
1.274301814E1	-7.010222435E0	1.639309883E1	-5.468356609E0
1.274543801E1	-7.015010834E0	1.691264153E1	-5.374982834E0
1.274664065E1	-6.993463039E0	1.743457603E1	-5.226542473E0
1.274949570E1	-6.940790653E0	1.795172501E1	-5.027823448E0
1.275088268E1	-6.861782074E0	1.847126579E1	-4.807557106E0
1.275364162E1	-6.758831501E0	1.900277901E1	-4.546588898E0
1.275490541E1	-6.607996464E0	1.953429222E1	-4.223371983E0
1.275773416E1	-6.411672115E0	2.002989197E1	-3.837905407E0
1.275912607E1	-6.150704384E0	2.045605850E1	-3.447650433E0
1.276151453E1	-5.482721806E0	2.078167152E1	-2.920926094E0
1.276312591E1	-4.898536682E0	2.084631348E1	-2.619256735E0
1.276593178E1	-4.364629745E0	2.089898682E1	-2.396595955E0
1.276720422E1	-3.883395195E0	2.102827263E1	-2.252943754E0
1.276959134E1	-3.416525841E0	2.124135780E1	-2.171540976E0
1.277136384E1	-2.978386879E0	2.149035454E1	-2.164358377E0
1.277413312E1	-2.554613113E0	2.176808167E1	-2.221819162E0
1.277556072E1	-2.123656988E0	2.200989532E1	-2.339135170E0
1.277790922E1	-1.687912226E0	2.218946075E1	-2.485181332E0
1.277941084E1	-1.252167463E0	2.231874847E1	-2.674323320E0
1.278225024E1	-8.690952063E-1	2.238339233E1	-2.920926094E0
1.278357826E1	-5.554547906E-1	2.242409325E1	-3.272873640E0
1.278608868E1	-2.920926213E-1	2.245761108E1	-3.790021181E0
1.278762118E1	-4.548983276E-2	2.246240044E1	-4.479551315E0
1.279044908E1	1.819593310E-1	2.241691017E1	-5.269638062E0
1.279172007E1	3.184288144E-1	2.226607513E1	-6.059724331E0
1.279455455E1	3.184288144E-1	2.207693481E1	-6.816292286E0
1.279608999E1	2.537853718E-1	2.198116493E1	-7.649474621E0
1.279864708E1	9.576806426E-2	2.191412735E1	-8.532935143E0
