"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
1.236087260E-1	9.624664187E-1	1.644235730E0	-6.050702333E-1
1.248575390E-1	9.640643597E-1	1.688444138E0	-6.135923266E-1
1.276622260E-1	9.550095797E-1	1.719869494E0	-6.205165386E-1
1.293585770E-1	9.507485032E-1	1.739044189E0	-6.247776151E-1
1.317069230E-1	9.486179948E-1	1.748631597E0	-6.242449880E-1
1.330615390E-1	9.512811303E-1	1.749696851E0	-6.103965044E-1
1.358755730E-1	9.592706561E-1	1.750229478E0	-6.008091569E-1
1.374360390E-1	9.571400881E-1	1.752359986E0	-5.885586143E-1
1.399343420E-1	9.427590370E-1	1.754490614E0	-5.667206645E-1
1.412107310E-1	9.198558331E-1	1.752892613E0	-5.374259353E-1
1.439870340E-1	8.815063238E-1	1.749696851E0	-5.006743073E-1
1.456943850E-1	7.973504663E-1	1.715075731E0	-4.383563101E-1
1.480451490E-1	7.627293468E-1	1.694303155E0	-4.175836742E-1
1.492641930E-1	6.833671331E-1	1.639974594E0	-3.712446690E-1
1.520976880E-1	5.933523178E-1	1.574460864E0	-3.270362020E-1
1.536641930E-1	4.484763443E-1	1.468466997E0	-2.514024079E-1
1.561728420E-1	3.973436356E-1	1.440237522E0	-2.247707993E-1
1.574505770E-1	3.009372056E-1	1.381647944E0	-1.672465205E-1
1.602267650E-1	2.066612989E-1	1.314536333E0	-1.203748807E-1
1.618465770E-1	6.391586363E-2	1.200553060E0	-5.592638254E-2
1.642865340E-1	2.024002373E-2	1.153148770E0	-3.728425503E-2
1.655332310E-1	-6.231797114E-2	1.062068701E0	-5.858954508E-3
1.683396110E-1	-1.368864775E-1	9.629990458E-1	1.810949668E-2
1.698788080E-1	-2.071939409E-1	8.570052385E-1	3.941478580E-2
1.724350720E-1	-2.929477394E-1	6.918892860E-1	5.912217870E-2
1.739201540E-1	-3.376888335E-1	5.805691481E-1	6.817692518E-2
1.765225340E-1	-3.765709996E-1	4.681837261E-1	6.977482140E-2
1.781407690E-1	-4.048005044E-1	3.589941263E-1	7.350324839E-2
1.805649190E-1	-4.271710515E-1	2.530003190E-1	6.764429063E-2
1.818099230E-1	-4.404868484E-1	1.549959779E-1	6.125270575E-2
1.846188420E-1	-4.479437172E-1	6.125270575E-2	4.793690145E-2
1.863095390E-1	-4.474110603E-1	-1.970739290E-2	3.408846259E-2
1.886716490E-1	-4.399542212E-1	-8.735168725E-2	1.384843793E-2
1.899006540E-1	-4.277036786E-1	-1.342233270E-1	-1.065264456E-2
1.927254570E-1	-4.117247164E-1	-1.635181010E-1	-2.929477207E-2
1.943940000E-1	-3.946804702E-1	-1.736381054E-1	-4.580637068E-2
1.967844180E-1	-3.717772961E-1	-1.613875628E-1	-6.018744037E-2
1.980483850E-1	-3.435477912E-1	-1.272991002E-1	-6.178534031E-2
2.008375720E-1	-3.099919558E-1	-7.936219871E-2	-5.912217870E-2
2.023810390E-1	-2.700445354E-1	-2.077265643E-2	-5.166532472E-2
2.049011160E-1	-2.263686955E-1	4.207794741E-2	-4.367584363E-2
2.062213460E-1	-1.763012707E-1	1.134506613E-1	-3.249056637E-2
2.089655340E-1	-1.299622655E-1	1.848233789E-1	-2.450108156E-2
2.104040000E-1	-7.829693705E-2	2.588592768E-1	-2.237055451E-2
2.130111920E-1	-2.929477207E-2	3.249056637E-1	-2.077265643E-2
2.143275770E-1	1.491370238E-2	3.914846778E-1	-1.757686399E-2
2.171617260E-1	6.444849819E-2	4.522047639E-1	-1.917476021E-2
2.187378850E-1	1.358212233E-1	5.491438508E-1	-2.343581803E-2
2.212224570E-1	1.571265012E-1	5.832322836E-1	-2.290318534E-2
2.224576540E-1	2.024002522E-1	6.540724039E-1	-2.450108156E-2
2.252765340E-1	2.423476577E-1	7.291735411E-1	-2.343581803E-2
2.269831160E-1	3.004045784E-1	8.543421030E-1	-2.343581803E-2
2.293414180E-1	3.206445873E-1	8.953547478E-1	-2.237055451E-2
2.305506160E-1	3.584614992E-1	9.896306992E-1	-1.597896591E-2
2.333955340E-1	4.122573435E-1	1.119060278E0	-1.491370238E-2
2.349443460E-1	4.399542212E-1	1.211738348E0	-2.503371425E-2
2.374226110E-1	4.623247683E-1	1.296959519E0	-3.302319720E-2
2.389062310E-1	4.761732221E-1	1.373658538E0	-4.367584363E-2
2.414763410E-1	4.862932265E-1	1.443433285E0	-4.846953228E-2
2.430468460E-1	4.878911078E-1	1.500957608E0	-5.379585549E-2
2.455357640E-1	4.862932265E-1	1.549959779E0	-5.699164793E-2
2.471084230E-1	4.804342687E-1	1.585646152E0	-5.539375171E-2
2.495891110E-1	4.729774296E-1	1.603222966E0	-5.113269389E-2
2.508592690E-1	4.628573954E-1	1.590972424E0	-3.888215125E-2
2.537011870E-1	4.474110603E-1	1.562742949E0	-2.077265643E-2
2.552246920E-1	4.271710515E-1	1.515338659E0	-3.195793368E-3
2.577893030E-1	3.952131271E-1	1.461010218E0	2.663161140E-3
2.593620770E-1	3.520699143E-1	1.398692250E0	3.728425596E-3
2.618502260E-1	2.998719513E-1	1.342765808E0	-1.597896684E-3
2.631361920E-1	2.423476577E-1	1.279915214E0	-1.118527725E-2
2.659041110E-1	2.002697140E-1	1.180312991E0	-1.597896591E-2
2.676388460E-1	1.667138934E-1	1.052481294E0	-1.171790902E-2
2.699616100E-1	1.283643693E-1	9.198558331E-1	-5.858954508E-3
2.712446540E-1	9.001484513E-2	7.819041014E-1	-3.728425596E-3
2.740146490E-1	5.486112088E-2	6.370281577E-1	1.597896684E-3
2.755831150E-1	2.450108156E-2	4.809668958E-1	1.065264456E-3
2.780881870E-1	-1.331580617E-2	3.275688291E-1	-1.065264456E-3
2.792982690E-1	-4.527373984E-2	1.784317940E-1	-6.924218964E-3
2.821413410E-1	-7.190535218E-2	1.597896591E-2	-1.438106969E-2
2.837146540E-1	-9.960222989E-2	-2.354234457E-1	-3.089267015E-2
2.861639620E-1	-1.134506613E-1	-3.115898669E-1	-4.048004746E-2
2.874837690E-1	-1.246359423E-1	-4.649879336E-1	-5.432848632E-2
2.902554180E-1	-1.432780623E-1	-6.125270724E-1	-8.096009493E-2
2.916451150E-1	-1.672465205E-1	-8.101336360E-1	-1.411475390E-1
2.943086920E-1	-1.747033745E-1	-8.697884083E-1	-1.592570394E-1
2.956335770E-1	-1.896170676E-1	-1.033839107E0	-2.194444835E-1
2.984590720E-1	-1.933455020E-1	-1.128115058E0	-2.604571581E-1
3.000688080E-1	-1.885518134E-1	-1.209075212E0	-2.988066673E-1
3.025329570E-1	-1.837581247E-1	-1.277784705E0	-3.366235793E-1
3.037511920E-1	-1.683117896E-1	-1.340635300E0	-3.760383427E-1
3.065861490E-1	-1.560612470E-1	-1.389104843E0	-4.069310129E-1
3.083395000E-1	-1.454086006E-1	-1.423725963E0	-4.378236830E-1
3.106513800E-1	-1.235706806E-1	-1.443433285E0	-4.591289759E-1
3.118780390E-1	-9.587380290E-2	-1.448227048E0	-4.751079381E-1
3.147050720E-1	-6.498113275E-2	-1.426389098E0	-4.873584807E-1
3.162585000E-1	-3.302319720E-2	-1.380582690E0	-4.921521842E-1
3.187649560E-1	1.012001187E-2	-1.315068960E0	-4.942827225E-1
3.199880390E-1	4.953479767E-2	-1.267132044E0	-4.948153496E-1
3.228191490E-1	9.693906456E-2	-1.236239433E0	-4.985437691E-1
3.246233080E-1	1.416801661E-1	-1.218129873E0	-4.980111420E-1
3.268953030E-1	1.874865443E-1	-1.210140467E0	-5.001416802E-1
3.283751920E-1	2.263686955E-1	-1.211205721E0	-5.006743073E-1
3.309499560E-1	2.631203234E-1	-1.213868856E0	-5.065332651E-1
3.324481540E-1	2.924150825E-1	-1.223456264E0	-5.123922229E-1
3.350471100E-1	3.190467060E-1	-1.237837315E0	-5.198490620E-1
3.362925770E-1	3.419498801E-1	-1.258610010E0	-5.278385282E-1
3.391358030E-1	3.632551730E-1	-1.286306858E0	-5.352953672E-1
3.406773080E-1	3.973436356E-1	-1.333711147E0	-5.443501472E-1
3.431637260E-1	4.074636400E-1	-1.350222707E0	-5.427522659E-1
3.444426540E-1	4.293015897E-1	-1.380582690E0	-5.448827744E-1
3.472175330E-1	4.420847595E-1	-1.410410166E0	-5.432848930E-1
3.490553850E-1	4.532700181E-1	-1.436509132E0	-5.374259353E-1
3.512887640E-1	4.569984376E-1	-1.443965912E0	-5.320996046E-1
3.527515770E-1	4.591289759E-1	-1.451955438E0	-5.161206126E-1
3.553434180E-1	4.607268870E-1	-1.453020692E0	-4.846953154E-1
3.572045770E-1	4.607268870E-1	-1.432780743E0	-4.138552547E-1
3.594060330E-1	4.569984376E-1	-1.411475420E0	-3.552657068E-1
3.607447690E-1	4.415521026E-1	-1.392300606E0	-3.014698327E-1
3.634597640E-1	4.207794666E-1	-1.374191165E0	-2.583266199E-1
3.650246920E-1	3.952131271E-1	-1.356614232E0	-2.189118415E-1
3.675007690E-1	3.696467578E-1	-1.342765808E0	-1.842907518E-1
3.688105390E-1	3.467435837E-1	-1.324656367E0	-1.518001854E-1
3.715721490E-1	3.265035450E-1	-1.314003706E0	-1.198422536E-1
3.730345000E-1	3.142530024E-1	-1.306014180E0	-9.374327213E-2
3.755840380E-1	3.004045784E-1	-1.296426892E0	-6.977482140E-2
3.768450380E-1	2.886866629E-1	-1.289502621E0	-5.326322466E-2
3.796949560E-1	2.806971967E-1	-1.278317332E0	-4.207794741E-2
3.812160380E-1	2.668487430E-1	-1.263936281E0	-3.462109342E-2
3.837553410E-1	2.577939928E-1	-1.249555230E0	-2.929477207E-2
3.852946540E-1	2.428802997E-1	-1.227184653E0	-3.195793182E-2
3.878088790E-1	2.327602804E-1	-1.201085687E0	-3.036003746E-2
3.894886540E-1	2.221076339E-1	-1.170725584E0	-3.408846259E-2
3.918691870E-1	2.039981484E-1	-1.143028736E0	-3.568635881E-2
3.931381540E-1	1.869539171E-1	-1.120125532E0	-4.314320907E-2
3.959227250E-1	1.731054783E-1	-1.097222447E0	-4.953479767E-2
3.974675000E-1	1.613875628E-1	-1.074319243E0	-5.060006306E-2
3.999978410E-1	1.528654546E-1	-1.057807565E0	-5.645901710E-2
4.012462690E-1	1.358212233E-1	-1.035969734E0	-5.113269389E-2
4.040515330E-1	1.315601617E-1	-9.954896569E-1	-4.474110901E-2
4.055890380E-1	1.331580579E-1	-9.353021979E-1	-3.355583176E-2
4.081126870E-1	1.315601617E-1	-8.197209835E-1	-1.970739290E-2
4.094536540E-1	1.406149119E-1	-6.269081235E-1	1.597896684E-3
4.121676480E-1	1.422128081E-1	-3.637878001E-1	1.757686399E-2
4.134255000E-1	1.470064968E-1	-5.699164793E-2	3.249056637E-2
4.162654180E-1	1.507349163E-1	2.806971967E-1	4.740426689E-2
4.175632690E-1	1.533980817E-1	6.338323355E-1	5.592638254E-2
4.203552640E-1	1.645833552E-1	9.933590889E-1	6.711166352E-2
4.220203080E-1	2.045307755E-1	1.470597625E0	8.042746782E-2
4.244316480E-1	2.402171344E-1	1.767806411E0	7.989483327E-2
4.259601920E-1	2.732403278E-1	2.044242382E0	7.403588295E-2
4.284873020E-1	3.083940744E-1	2.273807049E0	5.432848632E-2
4.306690000E-1	3.488741219E-1	2.443716764E0	3.355583176E-2
4.325409180E-1	3.989415467E-1	2.586462021E0	1.225054078E-2
4.338504230E-1	4.591289759E-1	2.745719194E0	-5.858954508E-3
4.365958020E-1	5.566006899E-1	2.919889927E0	-9.587380104E-3
4.383646150E-1	7.478156686E-1	3.104180574E0	-1.597896684E-3
4.406568790E-1	1.007207513E0	3.204315424E0	2.343581803E-2
4.418903080E-1	1.221325755E0	3.072755337E0	4.527373984E-2
4.447106480E-1	1.374723792E0	2.765426636E0	5.858954415E-2
4.463379230E-1	1.508947134E0	2.429335594E0	8.522115648E-2
4.487862640E-1	1.614940882E0	2.156095266E0	1.283643693E-1
4.500940380E-1	1.679922104E0	1.950499177E0	1.608549356E-1
4.528401870E-1	1.715075731E0	1.794970632E0	1.810949594E-1
4.543481920E-1	1.707618952E0	1.669269443E0	1.720402092E-1
4.568745000E-1	1.669802070E0	1.544100881E0	1.358212233E-1
4.581659230E-1	1.611745119E0	1.421062827E0	8.149272949E-2
4.609494560E-1	1.549959779E0	1.357679605E0	3.621899337E-2
4.625873460E-1	1.479652286E0	1.288969994E0	-1.278317347E-2
4.649905330E-1	1.412540674E0	1.221858382E0	-5.539375171E-2
4.662576540E-1	1.356614232E0	1.155279279E0	-9.800432622E-2
4.690445330E-1	1.307612062E0	1.085504532E0	-1.352885813E-1
4.707572310E-1	1.237837315E0	9.640643597E-1	-1.693770438E-1
4.731037640E-1	1.213868856E0	9.209211469E-1	-1.763012707E-1
4.743332690E-1	1.164866686E0	8.170578480E-1	-1.826928556E-1
4.771581870E-1	1.118527651E0	6.929545403E-1	-1.837581247E-1
4.787910770E-1	1.038100243E0	4.724447727E-1	-1.922802329E-1
4.812183790E-1	1.009870648E0	3.962783813E-1	-1.960086524E-1
4.824522310E-1	9.534116983E-1	2.428802997E-1	-2.050634027E-1
4.852723790E-1	9.022790194E-1	9.427590668E-2	-2.295644879E-1
4.868858460E-1	8.239820600E-1	-1.059938148E-1	-2.641855776E-1
4.893336100E-1	8.000136018E-1	-1.672465205E-1	-2.812298238E-1
4.906195380E-1	7.558051348E-1	-2.924150825E-1	-3.131877482E-1
4.933879170E-1	7.020092607E-1	-4.601942301E-1	-3.701793849E-1
4.947257690E-1	6.647250056E-1	-5.736449361E-1	-4.069310129E-1
4.975001480E-1	6.306365728E-1	-6.849650741E-1	-4.468784332E-1
4.988091540E-1	5.944175720E-1	-8.000136018E-1	-4.868258536E-1
5.015900330E-1	5.603290796E-1	-9.129316211E-1	-5.187838078E-1
5.032056540E-1	5.225121975E-1	-1.019458055E0	-5.496764779E-1
5.056518790E-1	4.793690145E-1	-1.106809735E0	-5.795038939E-1
5.071056150E-1	4.319647253E-1	-1.187769890E0	-6.034722924E-1
5.097053400E-1	3.808320463E-1	-1.247424722E0	-6.258428693E-1
5.113745380E-1	3.318298757E-1	-1.287372112E0	-6.444849968E-1
5.137498790E-1	2.812298238E-1	-1.315068960E0	-6.631271243E-1
5.150316540E-1	2.332929224E-1	-1.327852130E0	-6.764429212E-1
5.178048020E-1	1.928128600E-1	-1.324123740E0	-6.892260909E-1
5.194711920E-1	1.587243974E-1	-1.305481553E0	-7.036072016E-1
5.218809940E-1	1.304948926E-1	-1.275654197E0	-7.147924304E-1
5.231403850E-1	1.102548689E-1	-1.228249907E0	-7.238472104E-1
5.259364560E-1	9.853696078E-2	-1.171258211E0	-7.376956344E-1
5.275841150E-1	9.427590668E-2	-1.103613973E0	-7.499461770E-1
5.299625000E-1	9.853696078E-2	-1.028512836E0	-7.616640925E-1
5.312586150E-1	1.075917110E-1	-9.555422068E-1	-7.755125165E-1
5.340204940E-1	1.214401498E-1	-8.777779341E-1	-7.914915085E-1
5.355399230E-1	1.368864775E-1	-8.000136018E-1	-8.069378138E-1
5.380380000E-1	1.597896665E-1	-7.147924304E-1	-8.250473142E-1
5.393526920E-1	1.810949594E-1	-6.221144199E-1	-8.426241875E-1
5.421313400E-1	2.013349831E-1	-5.209143162E-1	-8.617989421E-1
5.440333850E-1	2.284992188E-1	-3.643204570E-1	-8.873652816E-1
5.462071860E-1	2.391518652E-1	-3.099919558E-1	-8.974853158E-1
5.474158080E-1	2.487392575E-1	-1.997370869E-1	-9.145295620E-1
5.502617250E-1	2.620550692E-1	-9.321063757E-2	-9.289106131E-1
5.519945380E-1	2.716424465E-1	6.391586363E-2	-9.539443254E-1
5.543270320E-1	2.727077007E-1	1.139832959E-1	-9.624664187E-1
5.557547310E-1	2.700445354E-1	2.125202566E-1	-9.800432920E-1
5.583821090E-1	2.657834888E-1	3.419498801E-1	-9.997506738E-1
5.599675000E-1	2.647182047E-1	4.175836742E-1	-1.019458055E0
5.624434940E-1	2.615224123E-1	4.724447727E-1	-1.029578090E0
5.638550000E-1	2.599245310E-1	5.044026971E-1	-1.034904361E0
5.664986090E-1	2.604571581E-1	5.150553584E-1	-1.037034988E0
5.682525770E-1	2.679139972E-1	5.006743073E-1	-1.033839107E0
5.705751860E-1	2.769687474E-1	4.554005563E-1	-1.021055937E0
5.720332310E-1	2.972087860E-1	3.802994192E-1	-1.001881242E0
5.746300710E-1	3.158509135E-1	2.796319127E-1	-9.795106649E-1
5.760848080E-1	3.344930410E-1	1.784317940E-1	-9.411611557E-1
5.787268020E-1	3.387540877E-1	8.841694891E-2	-9.012137055E-1
5.801252690E-1	3.355582952E-1	1.544633508E-2	-8.554073572E-1
5.828161480E-1	3.174487948E-1	-4.314320907E-2	-8.143946528E-1
5.846000000E-1	2.870887816E-1	-8.575379103E-2	-7.771103978E-1
5.868775320E-1	2.455434501E-1	-1.219727769E-1	-7.526093125E-1
5.882090000E-1	1.896170676E-1	-1.454086006E-1	-7.355651259E-1
5.909327630E-1	1.288969964E-1	-1.656486243E-1	-7.286409140E-1
5.928328460E-1	3.195793182E-2	-1.864212751E-1	-7.238472104E-1
5.949926090E-1	0.000000000E0	-1.949433982E-1	-7.243798375E-1
5.962748840E-1	-6.444849819E-2	-2.215750068E-1	-7.238472104E-1
5.990477250E-1	-1.182443574E-1	-2.636529505E-1	-7.275756001E-1
6.006668840E-1	-2.013349831E-1	-3.483414650E-1	-7.270429730E-1
6.031086860E-1	-2.269013226E-1	-3.808320463E-1	-7.270429730E-1
6.043507310E-1	-2.806971967E-1	-4.516721368E-1	-7.259777188E-1
6.071633020E-1	-3.291667104E-1	-5.257080197E-1	-7.254450917E-1
6.087822310E-1	-4.010720551E-1	-6.359629035E-1	-7.291735411E-1
6.112014610E-1	-4.234426320E-1	-6.700513363E-1	-7.291735411E-1
6.124643840E-1	-4.612595141E-1	-7.339671850E-1	-7.376956344E-1
6.152786090E-1	-4.953479767E-1	-7.946872711E-1	-7.419567108E-1
6.167081540E-1	-5.400890708E-1	-8.767126203E-1	-7.584682703E-1
6.194205320E-1	-5.741775632E-1	-9.337043166E-1	-7.755125165E-1
6.207926150E-1	-5.992112756E-1	-9.912285805E-1	-7.898935676E-1
6.235100710E-1	-6.242449880E-1	-1.043426514E0	-8.080030680E-1
6.250628080E-1	-6.434197426E-1	-1.083906531E0	-8.255799413E-1
6.275724940E-1	-6.631271243E-1	-1.118527651E0	-8.463526368E-1
6.288336920E-1	-6.780408025E-1	-1.149953008E0	-8.671252728E-1
6.316274940E-1	-6.902913451E-1	-1.173388839E0	-8.937568665E-1
6.333340380E-1	-6.982808709E-1	-1.187769890E0	-9.129316211E-1
6.356891480E-1	-7.009440064E-1	-1.193096161E0	-9.358348250E-1
6.369725770E-1	-7.009440064E-1	-1.201085687E0	-9.592706561E-1
6.397443010E-1	-7.020092607E-1	-1.204814076E0	-9.821738005E-1
6.413339230E-1	-6.972155571E-1	-1.205346704E0	-1.009870648E0
6.437876480E-1	-6.876282096E-1	-1.198955178E0	-1.032241225E0
6.449660380E-1	-6.780408025E-1	-1.193096161E0	-1.057274938E0
6.478421090E-1	-6.652576327E-1	-1.191498280E0	-1.081243396E0
6.493766920E-1	-6.503439546E-1	-1.190965652E0	-1.107342362E0
6.519019550E-1	-6.348975897E-1	-1.179780364E0	-1.136637211E0
6.534548460E-1	-6.183860302E-1	-1.166997194E0	-1.155279279E0
6.559559170E-1	-6.066681147E-1	-1.153681397E0	-1.178182483E0
6.572173080E-1	-5.954828262E-1	-1.136104584E0	-1.199487805E0
6.600528010E-1	-5.880259871E-1	-1.116397142E0	-1.220793009E0
6.613931540E-1	-5.811017752E-1	-1.095091820E0	-1.242098331E0
6.641407240E-1	-5.757754445E-1	-1.070590734E0	-1.255946755E0
6.658530380E-1	-5.715143681E-1	-1.046622276E0	-1.279382586E0
6.682151090E-1	-5.693838596E-1	-1.039165497E0	-1.287372112E0
6.694328840E-1	-5.667206645E-1	-1.026914954E0	-1.296959519E0
6.722682630E-1	-5.672533512E-1	-1.017860174E0	-1.302818418E0
6.739698460E-1	-5.736449361E-1	-1.005609632E0	-1.301220536E0
6.763329170E-1	-5.768406987E-1	-9.981527925E-1	-1.299622655E0
6.775692310E-1	-5.880259871E-1	-9.906959534E-1	-1.294828892E0
6.803861860E-1	-6.056028605E-1	-9.848369956E-1	-1.286306858E0
6.820038080E-1	-6.167881489E-1	-9.789780378E-1	-1.279915214E0
6.844465320E-1	-6.263754964E-1	-9.731190801E-1	-1.272458434E0
6.857375000E-1	-6.354302764E-1	-9.603359103E-1	-1.263936281E0
6.884999170E-1	-6.407565475E-1	-9.470201135E-1	-1.249022603E0
6.900576540E-1	-6.466155052E-1	-9.267801046E-1	-1.235706806E0
6.925740320E-1	-6.476807594E-1	-9.060074091E-1	-1.213868856E0
6.939298840E-1	-6.471481323E-1	-8.836368918E-1	-1.194694042E0
6.966278780E-1	-6.402239203E-1	-8.623315692E-1	-1.176051974E0
6.980502690E-1	-6.380934119E-1	-8.506136537E-1	-1.155279279E0
7.007418400E-1	-6.263754964E-1	-8.415589333E-1	-1.132376075E0
7.020986150E-1	-6.087986231E-1	-8.309062719E-1	-1.109472990E0
7.048300700E-1	-5.949501991E-1	-8.287757635E-1	-1.081243396E0
7.063648460E-1	-5.811017752E-1	-8.372978568E-1	-1.054611802E0
7.088914930E-1	-5.603290796E-1	-8.351673484E-1	-1.024784446E0
7.103031920E-1	-5.416869521E-1	-8.356999755E-1	-1.001881242E0
7.129463010E-1	-5.251753926E-1	-8.452873230E-1	-9.763149023E-1
7.146418840E-1	-5.118595958E-1	-8.703210354E-1	-9.384979606E-1
7.170181860E-1	-5.065332651E-1	-8.847021461E-1	-9.289106131E-1
7.182617310E-1	-4.990763962E-1	-9.161274433E-1	-9.065400362E-1
7.210721860E-1	-4.921521842E-1	-9.512811303E-1	-8.847021461E-1
7.226980000E-1	-4.980111420E-1	-1.023186564E0	-8.362326026E-1
7.251318780E-1	-5.028048158E-1	-1.051416039E0	-8.197209835E-1
7.264514230E-1	-5.203816891E-1	-1.112136126E0	-7.845672965E-1
7.291858010E-1	-5.438175201E-1	-1.170192957E0	-7.510114312E-1
7.308446920E-1	-5.848301649E-1	-1.251153111E0	-7.126619220E-1
7.332463400E-1	-5.976133347E-1	-1.271925807E0	-7.025418878E-1
7.344470380E-1	-6.226470470E-1	-1.318264723E0	-6.886934638E-1
7.373001090E-1	-6.434197426E-1	-1.362473249E0	-6.775081754E-1
7.387574230E-1	-6.562029123E-1	-1.406149030E0	-6.652576327E-1
7.414111090E-1	-6.556702852E-1	-1.430650115E0	-6.572681665E-1
7.426611540E-1	-6.514092088E-1	-1.442900658E0	-6.471481323E-1
7.454998780E-1	-6.418218613E-1	-1.446096539E0	-6.498113275E-1
7.471113840E-1	-6.194512844E-1	-1.428519607E0	-6.625944972E-1
7.495596860E-1	-5.917543769E-1	-1.402420640E0	-6.775081754E-1
7.507798460E-1	-5.656554103E-1	-1.361940622E0	-6.972155571E-1
7.536125700E-1	-5.310343504E-1	-1.311340570E0	-7.259777188E-1
7.555468840E-1	-4.958806038E-1	-1.248489976E0	-7.510114312E-1
7.576559550E-1	-4.628573954E-1	-1.173388839E0	-7.797735929E-1
7.590533460E-1	-4.330300093E-1	-1.097755075E0	-8.117315173E-1
7.617098010E-1	-4.042678475E-1	-1.023719192E0	-8.506136537E-1
7.633265000E-1	-3.840278387E-1	-9.683253765E-1	-8.857674003E-1
7.657847620E-1	-3.595267534E-1	-9.283779860E-1	-9.161274433E-1
7.670623070E-1	-3.286340833E-1	-8.873652816E-1	-9.566074610E-1
