"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
5.193776540E-1	3.062183857E0	1.110909581E0	8.535328865E0
5.218809940E-1	3.014299870E0	9.768342972E-1	8.640673637E0
5.231059610E-1	2.980781078E0	8.547300100E-1	8.822632790E0
5.259364560E-1	2.966415882E0	7.374141216E-1	9.045293808E0
5.274896920E-1	2.971204281E0	6.368576288E-1	9.270348549E0
5.299250770E-1	2.992752075E0	5.626373887E-1	9.490615845E0
5.311653850E-1	3.066972494E0	5.315127969E-1	9.701305389E0
5.340204940E-1	3.198653460E0	5.243301988E-1	9.940725327E0
5.354380770E-1	3.327940464E0	5.267243981E-1	1.015620327E1
5.380019610E-1	3.450044632E0	5.315127969E-1	1.029267311E1
5.392558850E-1	3.569754839E0	5.410895944E-1	1.032619190E1
5.421313400E-1	3.689464808E0	5.530605912E-1	1.029985619E1
5.440203850E-1	3.804386616E0	5.746083856E-1	1.023521233E1
5.462071860E-1	3.916913986E0	5.937620401E-1	1.011310768E1
5.473788460E-1	3.991134167E0	5.913678408E-1	9.943120003E0
5.502617250E-1	4.055777550E0	5.961562395E-1	9.727641106E0
5.519812310E-1	4.187458992E0	6.153098345E-1	9.402029991E0
5.543270320E-1	4.228160381E0	6.177040339E-1	9.306262016E0
5.555438460E-1	4.297592163E0	6.200982332E-1	9.121908188E0
5.583821090E-1	4.355052948E0	6.320692301E-1	8.954314232E0
5.599136920E-1	4.362235546E0	6.464344859E-1	8.920795441E0
5.624434940E-1	4.343081951E0	6.655880809E-1	8.954314232E0
5.637962690E-1	4.266467571E0	7.134721279E-1	9.035717010E0
5.664986090E-1	4.017470360E0	7.206547260E-1	9.220070839E0
5.681240380E-1	3.761290789E0	7.086837292E-1	9.471462250E0
5.705751860E-1	3.452438831E0	7.254431248E-1	9.840168953E0
5.718146920E-1	3.110068083E0	7.613561153E-1	1.033098030E1
5.746300710E-1	2.760514498E0	7.900865674E-1	1.095347309E1
5.759471920E-1	2.353500366E0	8.307880163E-1	1.154244614E1
5.787268020E-1	1.862688899E0	8.786720037E-1	1.178904915E1
5.799821150E-1	1.388636947E0	8.786720037E-1	1.164300251E1
5.828161480E-1	1.024718285E0	8.020575643E-1	1.120486355E1
5.844609610E-1	8.451532125E-1	6.631938815E-1	1.062307262E1
5.868775320E-1	8.643068075E-1	5.147533417E-1	9.983820915E0
5.881243460E-1	1.048660398E0	4.022258818E-1	9.332598686E0
5.909327630E-1	1.323993564E0	3.495534360E-1	8.710105896E0
5.927491540E-1	1.584961534E0	3.591302633E-1	8.185775757E0
5.949926090E-1	1.786074519E0	4.285621047E-1	7.809885979E0
5.962272310E-1	1.924938202E0	5.722141862E-1	7.603984833E0
5.990477250E-1	2.025494576E0	7.589619160E-1	7.534552574E0
6.006143840E-1	2.104503393E0	9.720458984E-1	7.565677166E0
6.031086860E-1	2.173935175E0	1.197100878E0	7.627926826E0
6.043052310E-1	2.238578558E0	1.398213744E0	7.666234016E0
6.071633020E-1	2.319981337E0	1.575384736E0	7.632715225E0
6.087384610E-1	2.427720547E0	1.726219416E0	7.582436562E0
6.111589230E-1	2.561795712E0	1.838746905E0	7.539340973E0
6.124275770E-1	2.700659513E0	1.900996208E0	7.529764175E0
6.152786090E-1	2.827552319E0	1.900996208E0	7.560888767E0
6.166620770E-1	2.940079689E0	1.860294700E0	7.601590633E0
6.193841920E-1	3.040636063E0	1.807622313E0	7.599195957E0
6.206994230E-1	3.157952070E0	1.745373011E0	7.563282967E0
6.235100710E-1	3.287238836E0	1.663970232E0	7.536946774E0
6.250224610E-1	3.320757866E0	1.589749932E0	7.594407558E0
6.275724940E-1	3.318363667E0	1.486799240E0	7.680599213E0
6.287786540E-1	3.327940464E0	1.371877551E0	7.723694801E0
