"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
1.054129031E0	-3.150000000E1	-1.979999924E1	-1.271999931E1
1.062258377E0	-3.150000000E1	-1.973999977E1	-1.259999943E1
1.070444146E0	-3.173999977E1	-1.895999908E1	-1.289999962E1
1.078558415E0	-3.173999977E1	-1.853999901E1	-1.338000011E1
1.086668300E0	-3.221999741E1	-1.818000031E1	-1.343999958E1
1.094780838E0	-3.245999908E1	-1.776000023E1	-1.350000000E1
1.102895184E0	-3.239999771E1	-1.769999886E1	-1.392000008E1
1.111018877E0	-3.227999878E1	-1.721999931E1	-1.355999947E1
1.119134569E0	-3.192000008E1	-1.673999977E1	-1.403999996E1
1.127243069E0	-3.192000008E1	-1.631999969E1	-1.446000004E1
1.135373530E0	-3.197999954E1	-1.571999931E1	-1.446000004E1
1.143488799E0	-3.209999847E1	-1.500000000E1	-1.500000000E1
1.151674723E0	-3.221999741E1	-1.463999939E1	-1.469999981E1
1.159805876E0	-3.239999771E1	-1.403999996E1	-1.505999947E1
1.167920876E0	-3.239999771E1	-1.385999966E1	-1.463999939E1
1.176035030E0	-3.257999802E1	-1.373999977E1	-1.457999992E1
1.184163838E0	-3.300000000E1	-1.338000011E1	-1.469999981E1
1.192270953E0	-3.293999863E1	-1.319999981E1	-1.427999973E1
1.200386607E0	-3.341999817E1	-1.296000004E1	-1.463999939E1
1.208507645E0	-3.365999985E1	-1.277999973E1	-1.463999939E1
1.216621222E0	-3.395999908E1	-1.265999985E1	-1.475999928E1
1.224733991E0	-3.450000000E1	-1.230000019E1	-1.463999939E1
1.232933530E0	-3.443999863E1	-1.193999958E1	-1.488000011E1
1.241047491E0	-3.455999756E1	-1.163999939E1	-1.488000011E1
1.249154876E0	-3.431999969E1	-1.092000008E1	-1.493999958E1
1.257283991E0	-3.420000076E1	-1.043999958E1	-1.565999985E1
1.265398184E0	-3.431999969E1	-9.899999619E0	-1.577999973E1
1.273505953E0	-3.443999863E1	-9.479999542E0	-1.607999992E1
1.281613645E0	-3.468000031E1	-9.119999886E0	-1.602000046E1
1.289732876E0	-3.468000031E1	-8.880000114E0	-1.583999920E1
1.297846414E0	-3.486000061E1	-8.819999695E0	-1.553999996E1
1.305975914E0	-3.450000000E1	-7.919999599E0	-1.523999977E1
1.314162914E0	-3.504000092E1	-7.559999943E0	-1.529999924E1
1.322276760E0	-3.534000015E1	-7.500000000E0	-1.463999939E1
1.330399991E0	-3.515999985E1	-7.079999924E0	-1.469999981E1
1.338513953E0	-3.534000015E1	-6.960000038E0	-1.475999928E1
1.346629722E0	-3.491999817E1	-6.719999790E0	-1.457999992E1
1.354846260E0	-3.504000092E1	-6.359999657E0	-1.463999939E1
1.362961260E0	-3.504000092E1	-6.239999771E0	-1.500000000E1
1.371087529E0	-3.515999985E1	-6.420000076E0	-1.500000000E1
1.379216837E0	-3.527999878E1	-6.239999771E0	-1.529999924E1
1.387332106E0	-3.486000061E1	-5.759999752E0	-1.559999943E1
1.395517914E0	-3.509999847E1	-5.879999638E0	-1.481999969E1
1.403646837E0	-3.527999878E1	-5.819999695E0	-1.475999928E1
1.411759491E0	-3.515999985E1	-6.359999657E0	-1.451999950E1
1.419873491E0	-3.497999954E1	-6.539999962E0	-1.446000004E1
1.428003914E0	-3.486000061E1	-6.599999905E0	-1.446000004E1
1.435205221E0	-3.473999786E1	-6.719999790E0	-1.415999985E1
1.443288068E0	-3.443999863E1	-6.839999676E0	-1.409999943E1
1.451400375E0	-3.455999756E1	-7.679999828E0	-1.373999977E1
1.459513798E0	-3.461999893E1	-7.980000019E0	-1.373999977E1
1.467628106E0	-3.455999756E1	-8.159999847E0	-1.439999962E1
1.475851221E0	-3.468000031E1	-8.579999924E0	-1.427999973E1
1.483966260E0	-3.497999954E1	-8.819999695E0	-1.475999928E1
1.492065144E0	-3.497999954E1	-9.119999886E0	-1.439999962E1
1.500192529E0	-3.461999893E1	-9.479999542E0	-1.373999977E1
1.508306490E0	-3.473999786E1	-9.779999733E0	-1.385999966E1
1.516501913E0	-3.395999908E1	-9.539999962E0	-1.361999989E1
1.524598990E0	-3.365999985E1	-1.001999950E1	-1.446000004E1
1.532705183E0	-3.384000015E1	-1.055999947E1	-1.500000000E1
1.540818836E0	-3.384000015E1	-1.109999943E1	-1.505999947E1
1.548947183E0	-3.443999863E1	-1.193999958E1	-1.493999958E1
1.557132798E0	-3.443999863E1	-1.247999954E1	-1.493999958E1
1.565247567E0	-3.384000015E1	-1.265999985E1	-1.457999992E1
1.573359913E0	-3.354000092E1	-1.289999962E1	-1.475999928E1
1.581475452E0	-3.323999786E1	-1.319999981E1	-1.481999969E1
1.589589336E0	-3.305999756E1	-1.355999947E1	-1.446000004E1
1.597810721E0	-3.341999817E1	-1.427999973E1	-1.434000015E1
1.605925182E0	-3.323999786E1	-1.505999947E1	-1.367999935E1
1.614048528E0	-3.300000000E1	-1.583999920E1	-1.397999954E1
1.622177259E0	-3.257999802E1	-1.679999924E1	-1.392000008E1
1.630292105E0	-3.221999741E1	-1.818000031E1	-1.319999981E1
1.638475451E0	-3.185999870E1	-1.871999931E1	-1.343999958E1
1.646603182E0	-3.179999924E1	-1.955999947E1	-1.271999931E1
1.654723990E0	-3.173999977E1	-2.003999901E1	-1.235999966E1
1.662838182E0	-3.131999969E1	-2.015999985E1	-1.265999985E1
1.670966797E0	-3.065999985E1	-2.093999863E1	-1.242000008E1
1.679072682E0	-2.969999886E1	-2.160000038E1	-1.259999943E1
1.687165567E0	-2.969999886E1	-2.219999886E1	-1.235999966E1
1.695242836E0	-2.903999901E1	-2.315999985E1	-1.253999996E1
1.703323682E0	-2.831999969E1	-2.418000031E1	-1.289999962E1
1.711437836E0	-2.771999931E1	-2.531999969E1	-1.313999939E1
1.719639297E0	-2.657999992E1	-2.585999870E1	-1.373999977E1
1.727755643E0	-2.550000000E1	-2.627999878E1	-1.451999950E1
1.735853951E0	-2.489999962E1	-2.700000000E1	-1.565999985E1
1.743985374E0	-2.339999962E1	-2.729999924E1	-1.661999893E1
1.752100566E0	-2.268000031E1	-2.753999901E1	-1.752000046E1
1.760207489E0	-2.135999870E1	-2.753999901E1	-1.847999954E1
1.768337259E0	-1.961999893E1	-2.742000008E1	-1.985999870E1
1.776442797E0	-1.818000031E1	-2.711999893E1	-2.142000008E1
1.784555605E0	-1.763999939E1	-2.705999947E1	-2.297999954E1
1.792639105E0	-1.577999973E1	-2.657999992E1	-2.453999901E1
1.800823528E0	-1.463999939E1	-2.592000008E1	-2.531999969E1
1.808938835E0	-1.361999989E1	-2.495999908E1	-2.609999847E1
1.817050374E0	-1.313999939E1	-2.429999924E1	-2.634000015E1
1.825164643E0	-1.403999996E1	-2.429999924E1	-2.676000023E1
1.833277605E0	-1.481999969E1	-2.429999924E1	-2.663999939E1
1.841398489E0	-1.607999992E1	-2.447999954E1	-2.627999878E1
1.849511412E0	-1.661999893E1	-2.387999916E1	-2.634000015E1
1.857618297E0	-1.661999893E1	-2.357999992E1	-2.621999931E1
1.865746874E0	-1.661999893E1	-2.351999855E1	-2.621999931E1
1.873859989E0	-1.583999920E1	-2.357999992E1	-2.621999931E1
1.882044374E0	-1.577999973E1	-2.387999916E1	-2.615999985E1
1.890172835E0	-1.596000004E1	-2.429999924E1	-2.585999870E1
1.898285374E0	-1.596000004E1	-2.442000008E1	-2.627999878E1
1.906399258E0	-1.655999947E1	-2.411999893E1	-2.687999916E1
1.914529027E0	-1.644000053E1	-2.429999924E1	-2.676000023E1
1.922634181E0	-1.602000046E1	-2.405999947E1	-2.723999977E1
1.930746912E0	-1.571999931E1	-2.405999947E1	-2.663999939E1
1.938863450E0	-1.547999954E1	-2.442000008E1	-2.627999878E1
1.946976219E0	-1.488000011E1	-2.423999977E1	-2.603999901E1
1.955088527E0	-1.469999981E1	-2.442000008E1	-2.609999847E1
1.963289373E0	-1.403999996E1	-2.423999977E1	-2.681999969E1
1.971403296E0	-1.361999989E1	-2.411999893E1	-2.676000023E1
1.979507450E0	-1.361999989E1	-2.484000015E1	-2.723999977E1
1.987635142E0	-1.319999981E1	-2.495999908E1	-2.687999916E1
1.995746565E0	-1.284000015E1	-2.477999878E1	-2.657999992E1
2.003954065E0	-1.235999966E1	-2.465999985E1	-2.705999947E1
2.012083565E0	-1.200000000E1	-2.418000031E1	-2.718000031E1
2.020190527E0	-1.163999939E1	-2.393999863E1	-2.795999908E1
2.028303835E0	-1.134000015E1	-2.442000008E1	-2.837999916E1
2.036432796E0	-1.151999950E1	-2.447999954E1	-2.843999863E1
2.044616565E0	-1.146000004E1	-2.435999870E1	-2.892000008E1
2.052728488E0	-1.139999962E1	-2.429999924E1	-2.850000000E1
2.060839681E0	-1.139999962E1	-2.393999863E1	-2.868000031E1
2.068951488E0	-1.067999935E1	-2.381999969E1	-2.892000008E1
2.077063411E0	-1.013999939E1	-2.405999947E1	-2.885999870E1
2.085282527E0	-9.719999313E0	-2.381999969E1	-2.934000015E1
2.093376642E0	-9.179999352E0	-2.363999939E1	-2.879999924E1
2.101482104E0	-8.460000038E0	-2.376000023E1	-2.861999893E1
2.109575988E0	-8.039999962E0	-2.363999939E1	-2.837999916E1
2.117689027E0	-7.799999714E0	-2.393999863E1	-2.826000023E1
2.125874911E0	-7.319999695E0	-2.447999954E1	-2.843999863E1
2.134003219E0	-7.199999809E0	-2.460000038E1	-2.855999947E1
2.142110834E0	-6.839999676E0	-2.477999878E1	-2.861999893E1
2.150224180E0	-6.119999886E0	-2.507999992E1	-2.861999893E1
2.158320488E0	-5.819999695E0	-2.501999855E1	-2.892000008E1
2.166512719E0	-5.819999695E0	-2.519999886E1	-2.850000000E1
2.174625488E0	-5.940000057E0	-2.501999855E1	-2.855999947E1
2.182735949E0	-6.119999886E0	-2.495999908E1	-2.813999939E1
2.190847949E0	-6.960000038E0	-2.489999962E1	-2.747999954E1
2.198959257E0	-7.319999695E0	-2.477999878E1	-2.718000031E1
2.207159103E0	-8.099999428E0	-2.519999886E1	-2.663999939E1
2.215273218E0	-9.179999352E0	-2.543999863E1	-2.663999939E1
2.223368642E0	-9.359999657E0	-2.573999977E1	-2.663999939E1
2.231495795E0	-1.013999939E1	-2.627999878E1	-2.615999985E1
2.239608911E0	-1.013999939E1	-2.645999908E1	-2.585999870E1
2.247813641E0	-1.031999969E1	-2.681999969E1	-2.568000031E1
2.255940949E0	-1.085999966E1	-2.676000023E1	-2.526000023E1
2.264047641E0	-1.085999966E1	-2.657999992E1	-2.543999863E1
2.272161526E0	-1.127999973E1	-2.651999855E1	-2.543999863E1
2.280290641E0	-1.127999973E1	-2.645999908E1	-2.477999878E1
2.288474949E0	-1.092000008E1	-2.687999916E1	-2.477999878E1
2.296588987E0	-1.103999996E1	-2.742000008E1	-2.447999954E1
2.304708910E0	-1.103999996E1	-2.753999901E1	-2.447999954E1
2.312822103E0	-1.115999985E1	-2.759999847E1	-2.453999901E1
2.320936487E0	-1.146000004E1	-2.789999962E1	-2.435999870E1
2.329157756E0	-1.115999985E1	-2.753999901E1	-2.489999962E1
2.337274564E0	-1.026000023E1	-2.747999954E1	-2.477999878E1
2.345397872E0	-9.840000153E0	-2.735999870E1	-2.507999992E1
2.353526872E0	-9.239999771E0	-2.705999947E1	-2.543999863E1
2.361641026E0	-8.939999580E0	-2.718000031E1	-2.537999916E1
2.369827756E0	-9.239999771E0	-2.723999977E1	-2.550000000E1
2.377957179E0	-9.479999542E0	-2.753999901E1	-2.592000008E1
2.386073256E0	-9.059999466E0	-2.723999977E1	-2.597999954E1
2.394190102E0	-8.819999695E0	-2.723999977E1	-2.615999985E1
2.402319910E0	-8.699999809E0	-2.723999977E1	-2.705999947E1
2.410505948E0	-8.519999504E0	-2.723999977E1	-2.687999916E1
2.418622179E0	-9.000000000E0	-2.723999977E1	-2.711999893E1
2.426745102E0	-9.539999962E0	-2.718000031E1	-2.742000008E1
2.434860448E0	-9.719999313E0	-2.705999947E1	-2.681999969E1
2.442977295E0	-9.479999542E0	-2.693999863E1	-2.753999901E1
2.451179794E0	-9.239999771E0	-2.718000031E1	-2.753999901E1
2.459295756E0	-8.939999580E0	-2.723999977E1	-2.753999901E1
2.467401910E0	-8.639999390E0	-2.718000031E1	-2.742000008E1
2.475532102E0	-8.760000229E0	-2.711999893E1	-2.723999977E1
2.483615602E0	-8.939999580E0	-2.693999863E1	-2.711999893E1
2.491817794E0	-8.819999695E0	-2.723999977E1	-2.687999916E1
2.499927217E0	-9.179999352E0	-2.729999924E1	-2.705999947E1
2.508036025E0	-8.880000114E0	-2.711999893E1	-2.639999962E1
2.516150371E0	-8.819999695E0	-2.705999947E1	-2.657999992E1
2.524280794E0	-8.939999580E0	-2.687999916E1	-2.639999962E1
2.532466640E0	-8.579999924E0	-2.711999893E1	-2.603999901E1
2.540581794E0	-8.639999390E0	-2.771999931E1	-2.597999954E1
2.548700486E0	-8.819999695E0	-2.771999931E1	-2.579999924E1
2.556814525E0	-8.699999809E0	-2.789999962E1	-2.585999870E1
2.564928486E0	-9.000000000E0	-2.753999901E1	-2.561999893E1
2.573161563E0	-9.300000191E0	-2.705999947E1	-2.568000031E1
2.581275102E0	-9.239999771E0	-2.735999870E1	-2.555999947E1
2.589388871E0	-9.779999733E0	-2.718000031E1	-2.597999954E1
2.597485486E0	-1.001999950E1	-2.765999985E1	-2.621999931E1
2.605600486E0	-1.026000023E1	-2.771999931E1	-2.592000008E1
2.613785025E0	-1.055999947E1	-2.753999901E1	-2.531999969E1
2.621913448E0	-1.109999943E1	-2.765999985E1	-2.393999863E1
2.630020101E0	-1.193999958E1	-2.753999901E1	-2.357999992E1
2.638135178E0	-1.259999943E1	-2.742000008E1	-2.363999939E1
2.646263755E0	-1.338000011E1	-2.718000031E1	-2.418000031E1
2.654473871E0	-1.355999947E1	-2.711999893E1	-2.435999870E1
2.662588332E0	-1.379999924E1	-2.700000000E1	-2.418000031E1
2.670700178E0	-1.403999996E1	-2.729999924E1	-2.411999893E1
2.678811524E0	-1.409999943E1	-2.759999847E1	-2.405999947E1
2.686923101E0	-1.446000004E1	-2.742000008E1	-2.460000038E1
2.695120794E0	-1.427999973E1	-2.663999939E1	-2.501999855E1
2.703233024E0	-1.409999943E1	-2.651999855E1	-2.513999939E1
2.711326793E0	-1.427999973E1	-2.621999931E1	-2.495999908E1
2.719452678E0	-1.427999973E1	-2.592000008E1	-2.465999985E1
2.727566563E0	-1.415999985E1	-2.645999908E1	-2.442000008E1
2.735769601E0	-1.463999939E1	-2.651999855E1	-2.429999924E1
2.743898986E0	-1.488000011E1	-2.663999939E1	-2.429999924E1
2.752012255E0	-1.475999928E1	-2.705999947E1	-2.429999924E1
2.760125486E0	-1.488000011E1	-2.705999947E1	-2.447999954E1
2.768254139E0	-1.493999958E1	-2.676000023E1	-2.393999863E1
2.776438024E0	-1.434000015E1	-2.651999855E1	-2.345999908E1
2.784518909E0	-1.446000004E1	-2.609999847E1	-2.303999901E1
2.792636909E0	-1.457999992E1	-2.627999878E1	-2.297999954E1
2.800749447E0	-1.427999973E1	-2.693999863E1	-2.345999908E1
2.808862909E0	-1.475999928E1	-2.687999916E1	-2.387999916E1
2.817084716E0	-1.481999969E1	-2.693999863E1	-2.411999893E1
2.825197062E0	-1.488000011E1	-2.634000015E1	-2.393999863E1
2.833318408E0	-1.488000011E1	-2.634000015E1	-2.345999908E1
2.841444601E0	-1.481999969E1	-2.627999878E1	-2.376000023E1
2.849557985E0	-1.451999950E1	-2.639999962E1	-2.405999947E1
2.857741793E0	-1.427999973E1	-2.669999886E1	-2.387999916E1
2.865869947E0	-1.409999943E1	-2.615999985E1	-2.423999977E1
2.873985793E0	-1.421999931E1	-2.639999962E1	-2.387999916E1
2.882102139E0	-1.451999950E1	-2.627999878E1	-2.369999886E1
2.890199062E0	-1.439999962E1	-2.657999992E1	-2.381999969E1
2.898309524E0	-1.434000015E1	-2.681999969E1	-2.429999924E1
2.906402754E0	-1.427999973E1	-2.681999969E1	-2.447999954E1
2.914526023E0	-1.434000015E1	-2.700000000E1	-2.423999977E1
2.922638062E0	-1.481999969E1	-2.693999863E1	-2.423999977E1
2.930750139E0	-1.529999924E1	-2.687999916E1	-2.400000000E1
2.938950716E0	-1.488000011E1	-2.634000015E1	-2.369999886E1
2.947064946E0	-1.457999992E1	-2.603999901E1	-2.351999855E1
2.955176562E0	-1.421999931E1	-2.585999870E1	-2.357999992E1
2.963304793E0	-1.403999996E1	-2.585999870E1	-2.363999939E1
2.971418523E0	-1.446000004E1	-2.603999901E1	-2.357999992E1
2.979622523E0	-1.481999969E1	-2.627999878E1	-2.400000000E1
2.987751831E0	-1.505999947E1	-2.597999954E1	-2.435999870E1
2.995871600E0	-1.542000008E1	-2.585999870E1	-2.418000031E1
3.003986100E0	-1.523999977E1	-2.615999985E1	-2.453999901E1
3.012113754E0	-1.542000008E1	-2.627999878E1	-2.460000038E1
3.020298408E0	-1.547999954E1	-2.627999878E1	-2.423999977E1
3.028413523E0	-1.475999928E1	-2.621999931E1	-2.411999893E1
3.036542754E0	-1.505999947E1	-2.639999962E1	-2.387999916E1
3.044658600E0	-1.500000000E1	-2.603999901E1	-2.369999886E1
3.052774138E0	-1.517999935E1	-2.615999985E1	-2.327999878E1
3.060999792E0	-1.613999939E1	-2.627999878E1	-2.310000038E1
3.069114215E0	-1.607999992E1	-2.639999962E1	-2.315999985E1
3.077238869E0	-1.596000004E1	-2.621999931E1	-2.268000031E1
3.085368523E0	-1.602000046E1	-2.615999985E1	-2.310000038E1
3.093483061E0	-1.596000004E1	-2.603999901E1	-2.334000015E1
3.101668677E0	-1.602000046E1	-2.615999985E1	-2.321999931E1
3.109765638E0	-1.644000053E1	-2.651999855E1	-2.357999992E1
3.117888292E0	-1.644000053E1	-2.693999863E1	-2.387999916E1
3.126001292E0	-1.602000046E1	-2.700000000E1	-2.369999886E1
3.134128676E0	-1.607999992E1	-2.657999992E1	-2.376000023E1
3.142338100E0	-1.571999931E1	-2.651999855E1	-2.393999863E1
3.150452753E0	-1.607999992E1	-2.634000015E1	-2.315999985E1
3.158564369E0	-1.650000000E1	-2.639999962E1	-2.315999985E1
3.166680176E0	-1.673999977E1	-2.597999954E1	-2.279999924E1
3.174796792E0	-1.703999901E1	-2.585999870E1	-2.303999901E1
3.182997446E0	-1.644000053E1	-2.579999924E1	-2.321999931E1
3.191112676E0	-1.619999886E1	-2.573999977E1	-2.303999901E1
3.199217522E0	-1.577999973E1	-2.621999931E1	-2.321999931E1
3.207347561E0	-1.565999985E1	-2.609999847E1	-2.292000008E1
