"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
6.192143710E-1	-2.981999969E1	-1.661999893E1	-2.195999908E1
6.272710380E-1	-2.927999878E1	-1.602000046E1	-2.177999878E1
6.352776920E-1	-2.981999969E1	-1.583999920E1	-2.142000008E1
6.432858080E-1	-3.029999924E1	-1.505999947E1	-2.135999870E1
6.514197690E-1	-3.095999908E1	-1.488000011E1	-2.171999931E1
6.595699860E-1	-3.119999886E1	-1.446000004E1	-2.202000046E1
6.675905380E-1	-3.113999939E1	-1.397999954E1	-2.207999992E1
6.757642550E-1	-3.155999947E1	-1.367999935E1	-2.153999901E1
6.837291920E-1	-3.197999954E1	-1.296000004E1	-2.100000000E1
6.918410000E-1	-3.234000015E1	-1.242000008E1	-2.034000015E1
6.999417170E-1	-3.288000107E1	-1.139999962E1	-1.997999954E1
7.079771150E-1	-3.318000031E1	-1.073999977E1	-1.992000008E1
7.160106920E-1	-3.347999954E1	-9.840000153E0	-1.961999893E1
7.240342310E-1	-3.407999802E1	-9.179999352E0	-1.950000000E1
7.322194090E-1	-3.486000061E1	-8.579999924E0	-1.902000046E1
7.403208710E-1	-3.521999741E1	-7.859999657E0	-1.860000038E1
7.484201010E-1	-3.557999802E1	-7.319999695E0	-1.871999931E1
7.565070630E-1	-3.563999939E1	-6.779999733E0	-1.865999985E1
7.643960380E-1	-3.593999863E1	-6.420000076E0	-1.871999931E1
7.725663840E-1	-3.618000031E1	-5.759999752E0	-1.871999931E1
7.806808460E-1	-3.647999954E1	-5.460000038E0	-1.800000000E1
7.886999610E-1	-3.684000015E1	-4.980000019E0	-1.739999962E1
7.968371150E-1	-3.647999954E1	-4.679999828E0	-1.668000031E1
8.047433080E-1	-3.654000092E1	-4.679999828E0	-1.619999886E1
8.129661010E-1	-3.618000031E1	-4.920000076E0	-1.613999939E1
8.210398460E-1	-3.654000092E1	-5.219999790E0	-1.602000046E1
8.290340000E-1	-3.684000015E1	-5.339999676E0	-1.631999969E1
8.371598840E-1	-3.677999878E1	-5.219999790E0	-1.631999969E1
8.451296540E-1	-3.684000015E1	-4.739999771E0	-1.631999969E1
8.532723460E-1	-3.677999878E1	-4.500000000E0	-1.650000000E1
8.614271390E-1	-3.618000031E1	-3.779999971E0	-1.703999901E1
8.694175380E-1	-3.581999969E1	-3.299999952E0	-1.721999931E1
8.775591150E-1	-3.654000092E1	-3.299999952E0	-1.727999878E1
8.855792690E-1	-3.600000000E1	-3.059999943E0	-1.727999878E1
8.935590000E-1	-3.647999954E1	-3.419999838E0	-1.715999985E1
9.017822160E-1	-3.684000015E1	-3.779999971E0	-1.715999985E1
9.098305000E-1	-3.636000061E1	-3.480000019E0	-1.734000015E1
9.178618460E-1	-3.618000031E1	-3.419999838E0	-1.739999962E1
9.258718070E-1	-3.570000076E1	-3.240000010E0	-1.757999992E1
9.339469610E-1	-3.575999832E1	-3.779999971E0	-1.769999886E1
9.421070770E-1	-3.527999878E1	-3.599999905E0	-1.763999939E1
9.501588070E-1	-3.557999802E1	-3.359999895E0	-1.769999886E1
9.582163460E-1	-3.618000031E1	-3.419999838E0	-1.763999939E1
9.662040770E-1	-3.654000092E1	-3.179999828E0	-1.752000046E1
9.743104230E-1	-3.707999802E1	-3.539999962E0	-1.752000046E1
9.825158460E-1	-3.725999832E1	-3.720000029E0	-1.727999878E1
9.905146920E-1	-3.725999832E1	-3.959999800E0	-1.685999870E1
9.985935770E-1	-3.725999832E1	-3.959999800E0	-1.685999870E1
1.006587961E0	-3.702000046E1	-3.419999838E0	-1.727999878E1
1.014663384E0	-3.677999878E1	-3.599999905E0	-1.794000053E1
1.022928062E0	-3.671999741E1	-3.000000000E0	-1.752000046E1
1.030862807E0	-3.593999863E1	-2.399999857E0	-1.829999924E1
1.038983692E0	-3.611999893E1	-2.460000038E0	-1.865999985E1
1.046972038E0	-3.570000076E1	-1.439999938E0	-1.884000015E1
1.055129192E0	-3.534000015E1	-1.439999938E0	-1.884000015E1
1.063269961E0	-3.557999802E1	-8.999999762E-1	-1.955999947E1
1.071300538E0	-3.486000061E1	1.799999923E-1	-1.937999916E1
1.079326038E0	-3.497999954E1	6.599999666E-1	-1.919999886E1
1.087323192E0	-3.479999924E1	2.279999971E0	-1.968000031E1
1.095413846E0	-3.425999832E1	3.119999886E0	-1.895999908E1
1.103590961E0	-3.402000046E1	3.480000019E0	-1.943999863E1
1.111607346E0	-3.384000015E1	3.839999914E0	-2.052000046E1
1.119842577E0	-3.323999786E1	3.839999914E0	-2.147999954E1
1.127692346E0	-3.281999969E1	4.199999809E0	-2.261999893E1
1.135775653E0	-3.263999939E1	4.619999886E0	-2.273999977E1
1.144003115E0	-3.234000015E1	5.279999733E0	-2.273999977E1
1.152012346E0	-3.215999985E1	6.239999771E0	-2.237999916E1
1.160210692E0	-3.234000015E1	6.179999828E0	-2.202000046E1
1.168176115E0	-3.197999954E1	6.599999905E0	-2.213999939E1
1.176246692E0	-3.185999870E1	6.779999733E0	-2.184000015E1
1.184425600E0	-3.161999893E1	6.239999771E0	-2.171999931E1
1.192440884E0	-3.126000023E1	6.539999962E0	-2.153999901E1
1.200513846E0	-3.185999870E1	6.239999771E0	-2.202000046E1
1.208594346E0	-3.155999947E1	6.119999886E0	-2.207999992E1
1.216578884E0	-3.179999924E1	6.599999905E0	-2.237999916E1
1.224816407E0	-3.173999977E1	6.779999733E0	-2.327999878E1
1.232807192E0	-3.179999924E1	6.420000076E0	-2.381999969E1
1.240953615E0	-3.173999977E1	6.659999847E0	-2.526000023E1
1.248871307E0	-3.119999886E1	6.359999657E0	-2.597999954E1
1.257016384E0	-3.089999962E1	6.119999886E0	-2.597999954E1
1.265152538E0	-3.000000000E1	6.599999905E0	-2.627999878E1
1.273167461E0	-2.945999908E1	6.659999847E0	-2.627999878E1
1.281238692E0	-2.927999878E1	6.599999905E0	-2.657999992E1
1.289290076E0	-2.945999908E1	6.539999962E0	-2.687999916E1
1.297360076E0	-3.005999947E1	6.719999790E0	-2.687999916E1
1.305580599E0	-2.993999863E1	6.779999733E0	-2.639999962E1
1.313591730E0	-3.035999870E1	6.960000038E0	-2.645999908E1
1.321742730E0	-3.005999947E1	7.500000000E0	-2.687999916E1
1.329632423E0	-2.951999855E1	8.220000267E0	-2.711999893E1
1.337877291E0	-2.969999886E1	8.760000229E0	-2.753999901E1
1.345943346E0	-2.915999985E1	9.359999657E0	-2.789999962E1
1.353911499E0	-2.873999977E1	1.019999981E1	-2.765999985E1
1.362167945E0	-2.826000023E1	1.073999977E1	-2.693999863E1
1.370001461E0	-2.742000008E1	1.103999996E1	-2.711999893E1
1.378076653E0	-2.693999863E1	1.157999992E1	-2.693999863E1
1.386343884E0	-2.645999908E1	1.157999992E1	-2.663999939E1
1.394315192E0	-2.592000008E1	1.200000000E1	-2.687999916E1
1.402402884E0	-2.561999893E1	1.271999931E1	-2.681999969E1
1.410446961E0	-2.531999969E1	1.325999928E1	-2.700000000E1
1.418503422E0	-2.489999962E1	1.338000011E1	-2.771999931E1
1.426687884E0	-2.484000015E1	1.373999977E1	-2.735999870E1
1.434765576E0	-2.460000038E1	1.379999924E1	-2.729999924E1
1.442832807E0	-2.393999863E1	1.373999977E1	-2.771999931E1
1.450828692E0	-2.405999947E1	1.434000015E1	-2.784000015E1
1.458952461E0	-2.387999916E1	1.427999973E1	-2.843999863E1
1.467137906E0	-2.381999969E1	1.446000004E1	-2.879999924E1
1.475238752E0	-2.418000031E1	1.469999981E1	-2.885999870E1
1.483274307E0	-2.411999893E1	1.505999947E1	-2.843999863E1
1.491284345E0	-2.435999870E1	1.505999947E1	-2.801999855E1
1.499286615E0	-2.471999931E1	1.529999924E1	-2.742000008E1
1.507514692E0	-2.507999992E1	1.589999962E1	-2.718000031E1
1.515499269E0	-2.531999969E1	1.583999920E1	-2.645999908E1
1.523598807E0	-2.526000023E1	1.626000023E1	-2.603999901E1
1.531576115E0	-2.555999947E1	1.668000031E1	-2.585999870E1
1.539689769E0	-2.573999977E1	1.602000046E1	-2.471999931E1
1.547854499E0	-2.597999954E1	1.602000046E1	-2.519999886E1
1.555828422E0	-2.639999962E1	1.596000004E1	-2.489999962E1
1.564019422E0	-2.663999939E1	1.535999966E1	-2.460000038E1
1.571953845E0	-2.693999863E1	1.559999943E1	-2.537999916E1
1.580184884E0	-2.651999855E1	1.517999935E1	-2.495999908E1
1.588252345E0	-2.676000023E1	1.505999947E1	-2.501999855E1
1.596280653E0	-2.585999870E1	1.500000000E1	-2.573999977E1
1.604252230E0	-2.573999977E1	1.457999992E1	-2.603999901E1
1.612245461E0	-2.634000015E1	1.434000015E1	-2.645999908E1
1.620322615E0	-2.603999901E1	1.392000008E1	-2.663999939E1
1.628566922E0	-2.705999947E1	1.355999947E1	-2.615999985E1
1.636501999E0	-2.777999878E1	1.301999950E1	-2.568000031E1
1.644506807E0	-2.807999992E1	1.242000008E1	-2.507999992E1
