"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1.992620000E-1	-3.313575268E0	3.263296843E0	9.799467087E0
2.012068080E-1	-3.380612850E0	3.268085241E0	9.732429504E0
2.025482690E-1	-3.500322819E0	3.339911461E0	9.677363396E0
2.051592310E-1	-3.682282209E0	3.514688015E0	9.684545517E0
2.072810770E-1	-3.785232782E0	3.557783842E0	9.639056206E0
2.093716800E-1	-3.823540211E0	3.481169224E0	9.548076630E0
2.107149620E-1	-3.861847401E0	3.414131641E0	9.471462250E0
2.134281800E-1	-3.890577793E0	3.356670856E0	9.409213066E0
2.154571420E-1	-3.909731388E0	3.327940464E0	9.366117477E0
2.174688340E-1	-3.912125587E0	3.303998232E0	9.320627213E0
2.187676160E-1	-3.892971992E0	3.272873640E0	9.267954826E0
2.215261420E-1	-3.847482204E0	3.236960649E0	9.236829758E0
2.234362690E-1	-3.790021181E0	3.179499865E0	9.181763649E0
2.255721800E-1	-3.737348795E0	3.124433279E0	9.117119789E0
2.268226930E-1	-3.667917013E0	3.076549292E0	9.097966194E0
2.296290650E-1	-3.588908434E0	3.023876667E0	9.095572472E0
2.316575650E-1	-3.529053211E0	2.978386879E0	9.078812599E0
2.336596030E-1	-3.478775024E0	2.932897091E0	9.050082207E0
2.352607690E-1	-3.426102638E0	2.868253708E0	9.002198219E0
2.376613340E-1	-3.375824451E0	2.815581083E0	8.978256226E0
2.395955770E-1	-3.318363667E0	2.765302896E0	8.983044624E0
2.414540390E-1	-3.244143248E0	2.705447912E0	8.990227699E0
2.429226160E-1	-3.174711466E0	2.650381327E0	8.992621422E0
2.456861540E-1	-3.117250681E0	2.604891539E0	9.004592896E0
2.475973460E-1	-3.059789658E0	2.537853718E0	9.002198219E0
2.497518080E-1	-2.990357876E0	2.446874142E0	8.973467827E0
2.510163080E-1	-2.920926094E0	2.365471363E0	8.961497307E0
2.538164490E-1	-2.853888512E0	2.303221941E0	8.968679428E0
2.557924620E-1	-2.755726099E0	2.212242365E0	8.939949036E0
2.578616030E-1	-2.700659513E0	2.190694571E0	8.904036522E0
2.591886160E-1	-2.659958124E0	2.193088770E0	8.892065048E0
2.619182190E-1	-2.638410330E0	2.190694571E0	8.887276649E0
2.637828850E-1	-2.554613113E0	2.128445387E0	8.860940933E0
2.659479110E-1	-2.111685991E0	1.733402014E0	8.631096840E0
2.672562310E-1	-1.613691926E0	1.228225470E0	8.283937454E0
2.700044490E-1	-1.558625340E0	1.027112484E0	8.238448143E0
2.719555390E-1	-1.781286120E0	9.624691010E-1	8.396465302E0
2.740506800E-1	-2.061407566E0	8.858546019E-1	8.614337921E0
2.754454230E-1	-2.363077164E0	8.212111592E-1	8.899248123E0
2.780441800E-1	-2.676717520E0	6.105214357E-1	9.191340446E0
2.800198850E-1	-2.928108692E0	2.250549644E-1	9.397241592E0
2.819262310E-1	-3.023876667E0	2.633621916E-2	9.512163162E0
2.832941540E-1	-2.980781078E0	-2.394201700E-3	9.514557838E0
2.858280390E-1	-2.937685490E0	4.548983276E-2	9.404424667E0
2.879876920E-1	-3.011905670E0	1.460463107E-1	9.337387085E0
2.901305260E-1	-3.201047659E0	2.418143749E-1	9.435548782E0
2.913671540E-1	-3.483563423E0	3.663128614E-1	9.691728592E0
2.941883340E-1	-3.809175014E0	5.267243981E-1	9.976638794E0
2.962173340E-1	-4.070142746E0	7.206547260E-1	1.015859795E1
2.982447570E-1	-4.216189384E0	9.672574997E-1	1.021127033E1
2.994946540E-1	-4.249708176E0	1.244984865E0	1.017056847E1
3.023018720E-1	-4.230554581E0	1.517923832E0	1.009874249E1
3.041641920E-1	-4.180276394E0	1.752555609E0	1.004128170E1
3.063334490E-1	-4.084507942E0	1.965639591E0	1.001494598E1
3.076080000E-1	-3.967192173E0	2.183511972E0	1.001733971E1
3.103907570E-1	-3.845088005E0	2.331952572E0	1.002212811E1
3.124084620E-1	-3.746925592E0	2.300827742E0	1.000297451E1
3.144217950E-1	-3.701435804E0	2.236184359E0	1.005804157E1
3.160225390E-1	-3.639186621E0	2.238578558E0	1.011550236E1
3.184141410E-1	-3.576937437E0	2.252943754E0	1.001015759E1
3.202906540E-1	-3.514688015E0	2.267308950E0	1.003649330E1
3.223703460E-1	-3.464409828E0	2.276885748E0	1.018493366E1
3.237620770E-1	-3.397372246E0	2.269703150E0	1.033098030E1
3.264580000E-1	-3.280056238E0	2.248155355E0	1.043632507E1
3.284043080E-1	-3.167528868E0	2.214636564E0	1.048899746E1
3.304770770E-1	-3.078943491E0	2.193088770E0	1.058476543E1
3.317530000E-1	-3.023876667E0	2.183511972E0	1.075475407E1
3.345687950E-1	-2.975992680E0	2.178723574E0	1.095586681E1
3.365977180E-1	-2.913743496E0	2.154781580E0	1.114500904E1
3.386092180E-1	-2.870647907E0	2.130839586E0	1.131260300E1
3.401877310E-1	-2.834734917E0	2.104503393E0	1.144188976E1
3.426662570E-1	-2.798821688E0	2.078166962E0	1.153286934E1
3.445871540E-1	-2.738966703E0	2.049436569E0	1.153047562E1
3.467117950E-1	-2.671929121E0	2.006340981E0	1.147780323E1
3.481293080E-1	-2.607285738E0	1.968033791E0	1.139161205E1
3.507684870E-1	-2.547430515E0	1.963245392E0	1.129584408E1
3.527503460E-1	-2.525882721E0	2.015917778E0	1.123120022E1
3.547987570E-1	-2.537853718E0	2.114080191E0	1.119528675E1
3.563295770E-1	-2.523488522E0	2.209848166E0	1.116655636E1
3.588018340E-1	-2.492363930E0	2.310404539E0	1.116655636E1
3.607446540E-1	-2.458845139E0	2.387019157E0	1.122162342E1
3.626641920E-1	-2.427720547E0	2.454056740E0	1.132217979E1
3.642363080E-1	-2.389413357E0	2.521094322E0	1.138442898E1
3.665719230E-1	-2.319981337E0	2.604891539E0	1.139640045E1
3.687443080E-1	-2.252943754E0	2.667140722E0	1.136767006E1
3.708990640E-1	-2.154781580E0	2.724601507E0	1.131499767E1
3.722128080E-1	-2.039859772E0	2.746149302E0	1.123838234E1
3.749543330E-1	-1.932120800E0	2.731784105E0	1.114979744E1
3.769625770E-1	-1.843535304E0	2.671929121E0	1.106121159E1
3.789934870E-1	-1.776497602E0	2.592920542E0	1.099417400E1
3.802818850E-1	-1.702277422E0	2.477998734E0	1.092953110E1
3.830496030E-1	-1.628057122E0	2.319981337E0	1.084573364E1
3.849404230E-1	-1.580173135E0	2.138022184E0	1.076911926E1
3.870796410E-1	-1.572990537E0	1.953668594E0	1.072123528E1
3.884585000E-1	-1.594538331E0	1.769315004E0	1.066137981E1
3.911360260E-1	-1.606509328E0	1.575384736E0	1.054406452E1
3.930510000E-1	-1.616086125E0	1.379060149E0	1.040041256E1
3.951821800E-1	-1.594538331E0	1.165976286E0	1.024478912E1
3.966211920E-1	-1.565807939E0	9.528923035E-1	1.009156036E1
3.991741030E-1	-1.529894829E0	7.422025204E-1	9.962273598E0
4.011679100E-1	-1.462857246E0	5.458779931E-1	9.832986832E0
4.029944230E-1	-1.369483352E0	3.758896589E-1	9.701305389E0
4.044991150E-1	-1.228225470E0	2.035071403E-1	9.543288231E0
4.072264100E-1	-1.041477680E0	4.070143029E-2	9.320627213E0
4.090971920E-1	-8.523358107E-1	-9.337386489E-2	9.040505409E0
4.112125770E-1	-7.637503147E-1	-3.303998411E-1	8.652645111E0
4.125757310E-1	-7.134721279E-1	-5.482721925E-1	8.224082947E0
4.153144100E-1	-6.177040339E-1	-6.392518282E-1	7.941566944E0
4.173235000E-1	-5.195417404E-1	-6.536170840E-1	7.773972988E0
4.193701030E-1	-4.261679053E-1	-6.200982332E-1	7.627926826E0
4.206777310E-1	-3.351882398E-1	-5.410895944E-1	7.486668587E0
4.234264100E-1	-2.370259613E-1	-4.165911078E-1	7.350199223E0
4.253090770E-1	-1.556231081E-1	-2.489969730E-1	7.242460251E0
4.274570260E-1	-1.077390760E-1	-2.394201607E-2	7.189787865E0
4.289716540E-1	-6.224924326E-2	2.346317619E-1	7.175422668E0
4.315140640E-1	-9.576806799E-3	5.219359994E-1	7.165845871E0
4.335430260E-1	-1.197100803E-2	8.427590132E-1	7.151480675E0
4.355449100E-1	-1.173158810E-1	1.115697980E0	7.146692276E0
4.369380000E-1	-3.160346150E-1	1.333570361E0	7.146692276E0
4.395378330E-1	-5.434837937E-1	1.517923832E0	7.161057472E0
4.414427690E-1	-7.374141216E-1	1.620874524E0	7.187393665E0
4.434506920E-1	-9.289502501E-1	1.644816518E0	7.213729858E0
4.449483850E-1	-1.197100878E0	1.620874524E0	7.252037048E0
4.474678850E-1	-1.549048543E0	1.572990537E0	7.297526836E0
4.496343330E-1	-1.893813491E0	1.493981838E0	7.354987621E0
4.516356020E-1	-2.202665567E0	1.414973259E0	7.426813602E0
4.528949230E-1	-2.516305923E0	1.347935557E0	7.532158375E0
4.556924100E-1	-2.772485495E0	1.256955862E0	7.627926826E0
4.576796150E-1	-2.935291290E0	1.127668977E0	7.685387611E0
4.597328330E-1	-3.088520288E0	9.959878922E-1	7.740454197E0
4.610079230E-1	-3.289633036E0	8.930372596E-1	7.824251175E0
4.637895640E-1	-3.524264812E0	8.212111592E-1	7.898471355E0
4.656826920E-1	-3.869029999E0	6.799532771E-1	7.948749542E0
4.678353330E-1	-4.261679173E0	4.501099288E-1	8.054094315E0
4.694666150E-1	-4.865017891E0	2.178723514E-1	8.339004517E0
4.718919100E-1	-5.449203014E0	1.819593310E-1	8.683769226E0
4.738531920E-1	-5.887341976E0	2.466027737E-1	8.784325600E0
4.759222180E-1	-6.098031521E0	3.112462163E-1	8.616731644E0
4.773479620E-1	-6.064512730E0	3.926490843E-1	8.374917984E0
4.799249870E-1	-5.882553577E0	4.764461517E-1	8.125920296E0
4.818648080E-1	-5.667075634E0	5.027823448E-1	7.879317760E0
4.837489230E-1	-5.504269600E0	4.692635238E-1	7.675810814E0
4.851843460E-1	-5.458779812E0	4.141969085E-1	7.556100368E0
4.879510390E-1	-5.506663799E0	3.495534360E-1	7.532158375E0
4.899699620E-1	-5.547365189E0	2.681505978E-1	7.613561630E0
4.919757310E-1	-5.477933407E0	1.771709323E-1	7.800309181E0
4.932781540E-1	-5.209783077E0	1.173158810E-1	8.082824707E0
4.960792950E-1	-4.790797710E0	1.221042871E-1	8.396465302E0
4.980721150E-1	-4.434061527E0	1.867477298E-1	8.640673637E0
5.001220250E-1	-4.204218388E0	2.873041928E-1	8.813055992E0
5.013805380E-1	-4.084507942E0	3.950432837E-1	8.944737434E0
5.041786020E-1	-4.029441357E0	4.764461517E-1	9.081207275E0
5.060560000E-1	-3.988739967E0	5.243301988E-1	9.227252960E0
5.082084480E-1	-3.940855980E0	5.434837937E-1	9.375694275E0
5.094663460E-1	-3.876212597E0	5.650315881E-1	9.524134636E0
5.122649480E-1	-3.773261786E0	6.033388376E-1	9.667786598E0
5.142145770E-1	-3.615244627E0	6.368576288E-1	9.780313492E0
5.163105250E-1	-3.373430252E0	6.727706790E-1	9.864110947E0
5.177297690E-1	-3.066972494E0	7.254431248E-1	9.926360130E0
5.203031790E-1	-2.676717520E0	7.900865674E-1	9.998186111E0
5.222871540E-1	-2.197877169E0	8.403648138E-1	1.012507915E1
5.241945770E-1	-1.692700624E0	8.355764151E-1	1.023281765E1
5.255607310E-1	-1.223437071E0	7.733271718E-1	1.031900978E1
5.283549870E-1	-8.044517636E-1	6.703764796E-1	1.035971069E1
5.302845380E-1	-4.189853072E-1	5.243301988E-1	1.034055710E1
5.323857560E-1	-5.985504389E-2	3.471592367E-1	1.032379818E1
5.336396150E-1	2.082955539E-1	2.154781520E-1	1.036928749E1
5.364434480E-1	3.351882398E-1	1.699883193E-1	1.043632507E1
5.384726410E-1	4.046200812E-1	1.628057212E-1	1.043632507E1
5.404667170E-1	4.955997467E-1	1.651999205E-1	1.037168217E1
5.417288850E-1	5.793967843E-1	1.819593310E-1	1.028070164E1
5.445235640E-1	6.799532771E-1	1.915361285E-1	1.014183807E1
5.464077690E-1	7.948749661E-1	1.891419291E-1	9.950302124E0
5.485551790E-1	8.978256583E-1	1.987187415E-1	9.742006302E0
5.498159230E-1	9.457096457E-1	2.274491638E-1	9.552865028E0
5.526123710E-1	9.145850539E-1	2.753331959E-1	9.385271072E0
5.545400770E-1	8.236053586E-1	3.471592367E-1	9.198522568E0
5.566428330E-1	6.943184733E-1	4.501099288E-1	8.973467827E0
5.580936920E-1	5.003881454E-1	5.817909837E-1	8.746018410E0
5.606361020E-1	2.537853718E-1	7.589619160E-1	8.547300339E0
5.625076920E-1	-5.027823523E-2	9.552865028E-1	8.394071579E0
5.644645380E-1	-3.208230138E-1	1.113303781E0	8.204929352E0
5.659749230E-1	-5.961562395E-1	1.280897856E0	8.034940720E0
5.687042940E-1	-8.307880163E-1	1.441309452E0	7.843404770E0
5.706295380E-1	-1.007958889E0	1.575384736E0	7.632715225E0
5.727054230E-1	-1.154005170E0	1.685518026E0	7.438784599E0
5.739814230E-1	-1.244984865E0	1.752555609E0	7.244854450E0
5.767936400E-1	-1.292868972E0	1.764526606E0	7.050923824E0
5.787846540E-1	-1.254561663E0	1.630451322E0	6.864176273E0
5.808347170E-1	-1.127668977E0	1.462857246E0	6.845022678E0
5.821273080E-1	-1.039083481E0	1.369483352E0	6.916848660E0
5.848921790E-1	-1.024718285E0	1.383848548E0	7.053318024E0
5.869212560E-1	-1.010353088E0	1.436521053E0	7.137115479E0
5.889377560E-1	-9.600749016E-1	1.474828243E0	7.165845871E0
5.902296920E-1	-9.026140571E-1	1.498770237E0	7.175422668E0
5.929945630E-1	-7.876923680E-1	1.484405041E0	7.158663273E0
5.949123460E-1	-6.464344859E-1	1.453280449E0	7.182605267E0
5.970251020E-1	-5.578489900E-1	1.460463047E0	7.328651428E0
5.984140000E-1	-4.955997467E-1	1.498770237E0	7.539340973E0
6.010283330E-1	-3.591302633E-1	1.498770237E0	7.740454197E0
6.029416920E-1	-1.244984865E-1	1.453280449E0	7.939172745E0
6.049329230E-1	8.619125932E-2	1.453280449E0	8.169015884E0
6.062787310E-1	-1.340752989E-1	1.845929503E0	8.458714485E0
6.089061920E-1	-7.182605267E-1	2.291250944E0	8.678980827E0
6.111106790E-1	-7.422025204E-1	2.370259762E0	8.746018410E0
6.131719860E-1	-3.998316824E-1	2.394201756E0	8.848969460E0
6.143850770E-1	-1.412578970E-1	2.473210335E0	8.987833023E0
6.171859480E-1	-2.873042040E-2	2.564189911E0	9.114726067E0
6.192143710E-1	-2.394201700E-3	2.633621931E0	9.208099365E0
6.212261400E-1	2.154781483E-2	2.640804529E0	9.248801231E0
6.225236920E-1	8.379705995E-2	2.559401512E0	9.246406555E0
6.252824090E-1	1.915361285E-1	2.363077164E0	9.267954826E0
6.272316150E-1	3.926490843E-1	2.059013367E0	9.459490776E0
6.293132940E-1	6.991068721E-1	1.678335428E0	9.866505623E0
6.308801540E-1	1.060631394E0	1.283292055E0	1.036210537E1
6.333703330E-1	1.424550056E0	8.714894056E-1	1.079066753E1
6.352429610E-1	1.692700624E0	5.315127969E-1	1.109233665E1
6.374151020E-1	1.807622313E0	4.237737060E-1	1.126950741E1
6.388675770E-1	1.781286120E0	5.315127969E-1	1.130302620E1
6.414065630E-1	1.644816518E0	7.254431248E-1	1.121444035E1
6.432370380E-1	1.472434044E0	9.361328483E-1	1.110670185E1
6.453465000E-1	1.300051570E0	1.120486379E0	1.104205799E1
6.467285000E-1	1.158793569E0	1.264138460E0	1.099656868E1
6.493975380E-1	1.082179189E0	1.371877551E0	1.093192482E1
6.513522690E-1	1.101332784E0	1.489193439E0	1.085531044E1
6.534316920E-1	1.130063176E0	1.575384736E0	1.075714779E1
6.547204230E-1	1.132457376E0	1.587355733E0	1.063264942E1
6.575416400E-1	1.149216771E0	1.558625340E0	1.045787334E1
6.595549610E-1	1.237802267E0	1.510741234E0	1.027351952E1
6.615954480E-1	1.572990537E0	1.426944256E0	1.012986755E1
6.628316150E-1	1.680729628E0	1.398213744E0	9.967061996E0
6.656510250E-1	1.486799240E0	1.474828243E0	9.849745750E0
6.675522310E-1	1.187524080E0	1.611297727E0	9.703699112E0
6.696809090E-1	9.074024558E-1	1.750161409E0	9.473855972E0
6.712049230E-1	6.703764796E-1	1.860294700E0	9.244012833E0
6.737363320E-1	4.884171486E-1	1.941697598E0	9.071630478E0
6.757642550E-1	3.567360640E-1	1.996764183E0	8.927978516E0
6.777657170E-1	2.633621991E-1	2.032677174E0	8.803479195E0
6.791973080E-1	2.346317619E-1	2.068590164E0	8.707711220E0
6.817581400E-1	2.777273953E-1	2.111685991E0	8.643068314E0
6.836735380E-1	3.782838583E-1	2.154781580E0	8.609549522E0
6.856510770E-1	5.410895944E-1	2.178723574E0	8.602366447E0
6.871970770E-1	7.661445141E-1	2.171540976E0	8.609549522E0
6.895837310E-1	1.060631394E0	2.013523579E0	8.530540466E0
6.917783460E-1	1.154005170E0	1.776497602E0	8.410830498E0
6.938562170E-1	1.434126854E0	1.728613615E0	8.453926086E0
6.952259230E-1	1.795651317E0	1.862688899E0	8.559270859E0
6.979132550E-1	2.042253971E0	1.977610588E0	8.906430244E0
6.999417170E-1	2.200271368E0	1.991975784E0	9.773131371E0
7.019525630E-1	2.363077164E0	2.001552582E0	1.069489861E1
7.032699230E-1	2.523488522E0	1.989581585E0	1.122401714E1
7.060088320E-1	2.621650934E0	1.886630893E0	1.129584408E1
7.079258080E-1	2.621650934E0	1.666364431E0	1.114261436E1
7.100531400E-1	2.671929121E0	1.443703651E0	1.102051067E1
7.112990770E-1	2.748543501E0	1.223437071E0	1.104684639E1
7.141089480E-1	2.877830505E0	9.983820915E-1	1.113782597E1
7.159946920E-1	3.021482468E0	7.613561153E-1	1.114979744E1
7.181384480E-1	3.102885485E0	5.410895944E-1	1.110430717E1
7.195977690E-1	3.028665066E0	2.609679997E-1	1.114979744E1
7.221399480E-1	2.940079689E0	2.873042040E-2	1.114740276E1
7.239919610E-1	2.925714493E0	-1.244984865E-1	1.102769279E1
7.259672690E-1	2.961627483E0	-1.867477298E-1	1.083136845E1
7.274416920E-1	3.031059265E0	-2.226607651E-1	1.067095661E1
7.301907550E-1	3.131615877E0	-2.944868207E-1	1.058716011E1
7.322194090E-1	3.241749048E0	-4.046200812E-1	1.051533413E1
7.342335770E-1	3.359065056E0	-5.027823448E-1	1.042435455E1
7.356507690E-1	3.428496838E0	-6.488286853E-1	1.036928749E1
7.382922940E-1	3.457227230E0	-8.595184088E-1	1.036689377E1
7.403208710E-1	3.514688015E0	-1.065419793E0	1.021366405E1
7.423354860E-1	3.488351822E0	-1.261744261E0	1.010592556E1
7.437190380E-1	3.380612850E0	-1.338358760E0	9.971850395E0
7.463914860E-1	3.232172251E0	-1.280897856E0	9.885659218E0
7.484201010E-1	3.069366693E0	-1.142034173E0	9.979032516E0
7.504222170E-1	3.055001259E0	-1.053448796E0	9.931148529E0
7.516829610E-1	3.258508444E0	-1.015141487E0	9.593565941E0
7.544784470E-1	3.576937437E0	-1.003170490E0	9.093177795E0
7.563981920E-1	3.916913986E0	-9.528923035E-1	8.640673637E0
7.585238320E-1	4.240131378E0	-8.164227605E-1	8.355764389E0
7.599158840E-1	4.556165695E0	-6.703764796E-1	8.078036308E0
7.625162170E-1	4.824316502E0	-5.626373887E-1	7.881711960E0
7.643570380E-1	5.013458252E0	-5.291185975E-1	7.891288757E0
7.665111780E-1	5.159504890E0	-5.698199868E-1	7.951143742E0
7.679323080E-1	5.288791656E0	-6.631938815E-1	7.984662533E0
7.703080000E-1	5.437232018E0	-7.733271718E-1	7.958326340E0
7.725160000E-1	5.535394192E0	-6.943184733E-1	8.061277390E0
7.745965240E-1	5.451597214E0	-3.423708379E-1	8.377311707E0
7.758731920E-1	5.140350819E0	1.604115069E-1	8.796297073E0
7.786525240E-1	4.647145271E0	6.727706790E-1	9.172186852E0
7.806456150E-1	4.091690540E0	1.118092179E0	9.459490776E0
7.827079090E-1	3.576937437E0	1.462857246E0	9.651026726E0
7.840144610E-1	3.210624456E0	1.690306425E0	9.732429504E0
7.867639860E-1	3.028665066E0	1.795651317E0	9.689333916E0
7.886238460E-1	3.023876667E0	1.762132406E0	9.466673851E0
7.907943320E-1	3.117250681E0	1.637633920E0	9.284713745E0
7.921685000E-1	3.232172251E0	1.470039845E0	9.119514465E0
7.948506400E-1	3.349488258E0	1.264138460E0	8.961497307E0
7.967589230E-1	3.430891037E0	1.065419793E0	8.825027466E0
7.988809090E-1	3.445256233E0	8.906430602E-1	8.698134422E0
8.004761920E-1	3.383007050E0	7.541735172E-1	8.576030731E0
8.028729470E-1	3.246537447E0	6.679822803E-1	8.453926086E0
8.047311150E-1	3.050212860E0	6.464344859E-1	8.350975990E0
8.067211920E-1	2.822763920E0	6.823474765E-1	8.300697327E0
8.083087690E-1	2.595314741E0	7.469909191E-1	8.300697327E0
8.109376780E-1	2.377442360E0	8.259995580E-1	8.360552788E0
8.129661010E-1	2.152387381E0	9.026140571E-1	8.446743965E0
8.149669860E-1	1.908178806E0	9.816226959E-1	8.537723541E0
8.162241540E-1	1.687912226E0	1.051054597E0	8.616731644E0
8.190227160E-1	1.501164436E0	1.094150186E0	8.695740700E0
8.209964610E-1	1.359906554E0	1.108515382E0	8.762778282E0
