"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
4.166755760E-1	1.745999908E1	-3.479999924E1	-2.513999939E1
4.248506430E-1	1.763999939E1	-3.473999786E1	-2.555999947E1
4.327683460E-1	1.769999886E1	-3.479999924E1	-2.592000008E1
4.409320270E-1	1.776000023E1	-3.455999756E1	-2.669999886E1
4.489826920E-1	1.769999886E1	-3.473999786E1	-2.711999893E1
4.570436920E-1	1.763999939E1	-3.486000061E1	-2.700000000E1
4.651553460E-1	1.703999901E1	-3.443999863E1	-2.735999870E1
4.732335660E-1	1.715999985E1	-3.413999939E1	-2.729999924E1
4.812851530E-1	1.710000038E1	-3.359999847E1	-2.705999947E1
4.893435760E-1	1.644000053E1	-3.341999817E1	-2.759999847E1
4.974091920E-1	1.661999893E1	-3.389999771E1	-2.795999908E1
5.056012580E-1	1.571999931E1	-3.384000015E1	-2.819999886E1
5.135162690E-1	1.493999958E1	-3.407999802E1	-2.843999863E1
5.216956430E-1	1.469999981E1	-3.407999802E1	-2.873999977E1
5.297799990E-1	1.397999954E1	-3.371999741E1	-2.868000031E1
5.378461150E-1	1.367999935E1	-3.329999924E1	-2.885999870E1
5.459149220E-1	1.331999969E1	-3.305999756E1	-3.029999924E1
5.539754500E-1	1.277999973E1	-3.257999802E1	-3.107999992E1
5.619960380E-1	1.242000008E1	-3.215999985E1	-3.185999870E1
5.701650270E-1	1.175999928E1	-3.173999977E1	-3.239999771E1
5.782455380E-1	1.157999992E1	-3.131999969E1	-3.275999832E1
5.863437580E-1	1.109999943E1	-3.065999985E1	-3.318000031E1
5.942614610E-1	1.109999943E1	-3.017999840E1	-3.371999741E1
6.024501420E-1	1.085999966E1	-3.017999840E1	-3.413999939E1
6.105387190E-1	1.050000000E1	-2.969999886E1	-3.461999893E1
6.185542300E-1	9.659999847E0	-2.927999878E1	-3.509999847E1
6.267281810E-1	8.819999695E0	-2.868000031E1	-3.588000107E1
6.347225270E-1	8.579999924E0	-2.742000008E1	-3.641999817E1
6.428253730E-1	8.099999428E0	-2.663999939E1	-3.684000015E1
6.509104990E-1	8.460000038E0	-2.592000008E1	-3.677999878E1
6.590024110E-1	7.980000019E0	-2.507999992E1	-3.713999939E1
6.670626920E-1	7.500000000E0	-2.447999954E1	-3.804000092E1
6.751001040E-1	6.899999619E0	-2.363999939E1	-3.821999741E1
6.831890270E-1	6.420000076E0	-2.292000008E1	-3.923999786E1
6.912944500E-1	6.179999828E0	-2.226000023E1	-3.959999847E1
6.993689220E-1	5.759999752E0	-2.171999931E1	-3.954000092E1
7.074731420E-1	5.219999790E0	-2.111999893E1	-4.025999832E1
7.154604990E-1	4.500000000E0	-2.052000046E1	-4.020000076E1
7.235839490E-1	4.199999809E0	-1.955999947E1	-4.097999954E1
7.316737190E-1	3.899999857E0	-1.884000015E1	-4.163999939E1
7.397186920E-1	3.419999838E0	-1.835999870E1	-4.170000076E1
7.478696800E-1	3.059999943E0	-1.715999985E1	-4.218000031E1
7.558479610E-1	2.339999914E0	-1.650000000E1	-4.205999756E1
7.639687190E-1	1.439999938E0	-1.607999992E1	-4.241999817E1
7.720571420E-1	1.740000010E0	-1.500000000E1	-4.229999924E1
7.800927680E-1	1.259999990E0	-1.493999958E1	-4.254000092E1
7.882496420E-1	1.079999924E0	-1.439999962E1	-4.265999985E1
7.962559110E-1	7.799999714E-1	-1.355999947E1	-4.295999908E1
8.043454110E-1	1.199999973E-1	-1.301999950E1	-4.379999924E1
8.124484880E-1	2.399999946E-1	-1.200000000E1	-4.379999924E1
8.205362950E-1	5.999999866E-2	-1.157999992E1	-4.368000031E1
8.285887680E-1	0.000000000E0	-1.121999931E1	-4.355999756E1
8.366442180E-1	-4.199999869E-1	-1.067999935E1	-4.295999908E1
8.446487680E-1	-4.199999869E-1	-1.043999958E1	-4.320000076E1
8.528202950E-1	-5.999999642E-1	-9.960000038E0	-4.331999969E1
8.609251800E-1	-7.199999690E-1	-9.539999962E0	-4.313999939E1
8.689746910E-1	-1.079999924E0	-9.239999771E0	-4.386000061E1
8.770104490E-1	-1.860000014E0	-9.059999466E0	-4.404000092E1
8.851114990E-1	-2.339999914E0	-8.939999580E0	-4.481999969E1
8.932043330E-1	-2.460000038E0	-8.819999695E0	-4.559999847E1
9.012929490E-1	-2.639999866E0	-8.880000114E0	-4.589999771E1
9.093966410E-1	-2.099999905E0	-8.819999695E0	-4.584000015E1
9.173902560E-1	-1.979999900E0	-8.880000114E0	-4.571999741E1
9.254213450E-1	-2.099999905E0	-8.880000114E0	-4.559999847E1
9.335841790E-1	-2.099999905E0	-8.939999580E0	-4.547999954E1
9.416739100E-1	-2.700000048E0	-8.699999809E0	-4.595999908E1
9.497640260E-1	-2.879999876E0	-8.399999619E0	-4.607999802E1
9.577090760E-1	-2.460000038E0	-8.099999428E0	-4.631999969E1
9.658736790E-1	-2.220000029E0	-7.739999771E0	-4.668000031E1
9.739621410E-1	-2.279999971E0	-7.500000000E0	-4.625999832E1
9.820647560E-1	-2.220000029E0	-7.199999809E0	-4.602000046E1
9.901537950E-1	-2.939999819E0	-7.199999809E0	-4.565999985E1
9.981495250E-1	-3.240000010E0	-7.019999981E0	-4.541999817E1
1.006141922E0	-3.480000019E0	-7.379999638E0	-4.529999924E1
1.014343333E0	-4.079999924E0	-7.379999638E0	-4.518000031E1
1.022394845E0	-4.739999771E0	-7.319999695E0	-4.511999893E1
1.030538256E0	-5.159999847E0	-7.319999695E0	-4.541999817E1
1.038542448E0	-5.519999981E0	-7.139999866E0	-4.536000061E1
1.046586191E0	-5.819999695E0	-6.719999790E0	-4.602000046E1
1.054732268E0	-6.299999714E0	-6.299999714E0	-4.589999771E1
1.062680230E0	-7.019999981E0	-5.879999638E0	-4.541999817E1
1.070913294E0	-8.939999580E0	-5.039999962E0	-4.457999802E1
1.078912230E0	-1.019999981E1	-4.920000076E0	-4.397999954E1
1.087022794E0	-1.043999958E1	-4.679999828E0	-4.379999924E1
1.095110371E0	-1.092000008E1	-4.559999943E0	-4.331999969E1
1.103195537E0	-1.085999966E1	-4.380000114E0	-4.284000015E1
1.111285614E0	-1.085999966E1	-4.199999809E0	-4.271999741E1
1.119206999E0	-1.103999996E1	-3.959999800E0	-4.223999786E1
1.127327691E0	-1.080000019E1	-3.839999914E0	-4.241999817E1
1.135465768E0	-1.043999958E1	-3.419999838E0	-4.265999985E1
1.143579486E0	-9.300000191E0	-2.819999933E0	-4.284000015E1
1.151580076E0	-8.939999580E0	-2.460000038E0	-4.254000092E1
1.159555884E0	-8.880000114E0	-1.860000014E0	-4.241999817E1
1.167766755E0	-8.939999580E0	-1.919999957E0	-4.229999924E1
1.175848345E0	-1.001999950E1	-2.339999914E0	-4.152000046E1
1.183838653E0	-1.050000000E1	-1.919999957E0	-4.163999939E1
1.192009422E0	-1.061999989E1	-1.740000010E0	-4.145999908E1
1.199995114E0	-1.067999935E1	-1.439999938E0	-4.109999847E1
1.208070268E0	-1.055999947E1	-9.599999785E-1	-4.097999954E1
1.216242294E0	-1.043999958E1	-1.019999981E0	-4.061999893E1
1.224347371E0	-1.038000011E1	-9.599999785E-1	-4.061999893E1
1.232436640E0	-1.026000023E1	-5.399999619E-1	-4.073999786E1
1.240431024E0	-9.539999962E0	-4.799999893E-1	-4.127999878E1
1.248478037E0	-1.001999950E1	-4.199999869E-1	-4.211999893E1
1.256621678E0	-1.001999950E1	-4.799999893E-1	-4.218000031E1
1.264710140E0	-9.840000153E0	-7.799999714E-1	-4.205999756E1
1.272812447E0	-1.007999992E1	-5.399999619E-1	-4.170000076E1
1.280816601E0	-9.420000076E0	-4.199999869E-1	-4.152000046E1
1.288886922E0	-8.699999809E0	-1.799999923E-1	-4.091999817E1
1.297008409E0	-8.399999619E0	-4.199999869E-1	-4.073999786E1
1.305033807E0	-8.340000153E0	-7.199999690E-1	-4.079999924E1
1.313184216E0	-8.579999924E0	-8.399999738E-1	-4.091999817E1
1.321198037E0	-8.760000229E0	-1.319999933E0	-4.181999969E1
1.329290563E0	-9.359999657E0	-1.679999948E0	-4.218000031E1
1.337378486E0	-9.539999962E0	-2.460000038E0	-4.259999847E1
1.345428460E0	-9.059999466E0	-3.119999886E0	-4.247999954E1
1.353571255E0	-9.420000076E0	-3.659999847E0	-4.205999756E1
1.361564793E0	-9.059999466E0	-3.899999857E0	-4.163999939E1
1.369628806E0	-8.699999809E0	-4.019999981E0	-4.109999847E1
1.377758985E0	-8.760000229E0	-4.619999886E0	-4.104000092E1
1.385847755E0	-8.340000153E0	-5.219999790E0	-4.061999893E1
1.393951447E0	-8.159999847E0	-6.359999657E0	-4.068000031E1
1.401943870E0	-8.099999428E0	-7.559999943E0	-4.079999924E1
1.409952268E0	-8.099999428E0	-8.819999695E0	-4.068000031E1
1.418135331E0	-7.679999828E0	-9.960000038E0	-4.091999817E1
1.426148114E0	-7.679999828E0	-1.067999935E1	-4.109999847E1
1.434267768E0	-7.319999695E0	-1.151999950E1	-4.086000061E1
1.442332908E0	-7.019999981E0	-1.217999935E1	-4.055999756E1
1.450366499E0	-6.960000038E0	-1.277999973E1	-4.068000031E1
1.458511370E0	-7.139999866E0	-1.350000000E1	-4.002000046E1
1.466614216E0	-7.199999809E0	-1.379999924E1	-3.965999985E1
1.474682268E0	-7.379999638E0	-1.379999924E1	-4.007999802E1
1.482697139E0	-7.799999714E0	-1.403999996E1	-3.989999771E1
1.490781999E0	-7.440000057E0	-1.379999924E1	-4.091999817E1
1.498891408E0	-7.980000019E0	-1.421999931E1	-4.121999741E1
1.506930422E0	-7.739999771E0	-1.469999981E1	-4.109999847E1
1.515085831E0	-7.379999638E0	-1.488000011E1	-4.109999847E1
1.523046345E0	-7.199999809E0	-1.529999924E1	-4.055999756E1
1.531183485E0	-6.899999619E0	-1.511999989E1	-3.984000015E1
1.539289369E0	-6.539999962E0	-1.542000008E1	-3.971999741E1
1.547311383E0	-6.059999943E0	-1.631999969E1	-3.977999878E1
1.555466985E0	-5.819999695E0	-1.679999924E1	-3.989999771E1
1.563416576E0	-5.639999866E0	-1.745999908E1	-3.941999817E1
1.571432037E0	-5.519999981E0	-1.781999969E1	-3.929999924E1
1.579655460E0	-5.759999752E0	-1.739999962E1	-3.900000000E1
1.587647422E0	-5.400000095E0	-1.739999962E1	-3.887999725E1
1.595732460E0	-4.559999943E0	-1.721999931E1	-3.900000000E1
1.603747922E0	-3.959999800E0	-1.715999985E1	-3.918000031E1
1.611841499E0	-3.059999943E0	-1.734000015E1	-3.929999924E1
1.620022422E0	-2.220000029E0	-1.794000053E1	-3.911999893E1
1.628046652E0	-1.740000010E0	-1.860000038E1	-3.936000061E1
1.636230023E0	-4.199999869E-1	-1.913999939E1	-3.947999954E1
1.644153845E0	2.999999821E-1	-1.968000031E1	-3.959999847E1
1.652242845E0	8.999999762E-1	-1.973999977E1	-3.984000015E1
1.660421869E0	1.019999981E0	-1.955999947E1	-3.941999817E1
1.668489191E0	6.599999666E-1	-1.968000031E1	-3.893999863E1
1.676542345E0	1.199999928E0	-1.992000008E1	-3.870000076E1
1.684537037E0	1.559999943E0	-2.015999985E1	-3.875999832E1
1.692707369E0	2.339999914E0	-2.069999886E1	-3.887999725E1
1.700796907E0	2.819999933E0	-2.142000008E1	-3.881999969E1
1.708831345E0	3.119999886E0	-2.184000015E1	-3.852000046E1
1.716977575E0	3.599999905E0	-2.237999916E1	-3.809999847E1
1.724955499E0	3.899999857E0	-2.285999870E1	-3.815999985E1
1.733047806E0	4.500000000E0	-2.321999931E1	-3.821999741E1
1.741185369E0	4.559999943E0	-2.381999969E1	-3.768000031E1
1.749275638E0	3.599999905E0	-2.460000038E1	-3.600000000E1
1.757273268E0	3.359999895E0	-2.526000023E1	-3.486000061E1
1.765288845E0	3.059999943E0	-2.603999901E1	-3.384000015E1
1.773397652E0	2.819999933E0	-2.693999863E1	-3.311999893E1
1.781566945E0	2.519999981E0	-2.771999931E1	-3.209999847E1
1.789565383E0	2.159999847E0	-2.885999870E1	-3.150000000E1
1.797744191E0	1.439999938E0	-2.976000023E1	-3.107999992E1
1.805744998E0	1.319999933E0	-3.000000000E1	-3.131999969E1
1.813760114E0	1.620000005E0	-2.987999916E1	-3.167999840E1
1.821945599E0	2.579999924E0	-2.927999878E1	-3.192000008E1
1.829955922E0	4.079999924E0	-2.879999924E1	-3.234000015E1
1.838070883E0	5.639999866E0	-2.801999855E1	-3.234000015E1
1.846128806E0	7.500000000E0	-2.777999878E1	-3.221999741E1
1.854149614E0	9.059999466E0	-2.705999947E1	-3.215999985E1
1.862333330E0	1.109999943E1	-2.597999954E1	-3.185999870E1
1.870341575E0	1.331999969E1	-2.526000023E1	-3.173999977E1
1.878527484E0	1.511999989E1	-2.411999893E1	-3.126000023E1
1.886522791E0	1.763999939E1	-2.339999962E1	-3.113999939E1
1.894520537E0	1.961999893E1	-2.250000000E1	-3.084000015E1
1.902717368E0	2.142000008E1	-2.207999992E1	-2.951999855E1
1.910721768E0	2.345999908E1	-2.142000008E1	-2.909999847E1
1.918893945E0	2.423999977E1	-2.105999947E1	-2.753999901E1
1.926923676E0	2.573999977E1	-2.129999924E1	-2.615999985E1
1.934910575E0	2.681999969E1	-2.153999901E1	-2.537999916E1
1.943101983E0	2.700000000E1	-2.207999992E1	-2.442000008E1
1.951161691E0	2.681999969E1	-2.226000023E1	-2.418000031E1
1.959230460E0	2.651999855E1	-2.273999977E1	-2.435999870E1
1.967213191E0	2.543999863E1	-2.303999901E1	-2.495999908E1
1.975309691E0	2.471999931E1	-2.310000038E1	-2.550000000E1
1.983484829E0	2.381999969E1	-2.303999901E1	-2.645999908E1
1.991487691E0	2.226000023E1	-2.315999985E1	-2.718000031E1
1.999678252E0	2.087999916E1	-2.334000015E1	-2.807999992E1
2.007590691E0	2.010000038E1	-2.393999863E1	-2.934000015E1
2.015686191E0	1.871999931E1	-2.465999985E1	-2.934000015E1
2.023877214E0	1.776000023E1	-2.519999886E1	-2.957999992E1
2.031877729E0	1.703999901E1	-2.579999924E1	-2.921999931E1
2.039979460E0	1.589999962E1	-2.634000015E1	-2.915999985E1
2.047996460E0	1.493999958E1	-2.687999916E1	-2.934000015E1
2.056020729E0	1.457999992E1	-2.723999977E1	-2.885999870E1
2.064228114E0	1.463999939E1	-2.742000008E1	-2.963999939E1
2.072238306E0	1.457999992E1	-2.747999954E1	-2.892000008E1
2.080447483E0	1.481999969E1	-2.729999924E1	-2.855999947E1
2.088443021E0	1.457999992E1	-2.753999901E1	-2.897999954E1
2.096453921E0	1.469999981E1	-2.765999985E1	-2.861999893E1
2.104623537E0	1.475999928E1	-2.747999954E1	-2.934000015E1
2.112649075E0	1.500000000E1	-2.729999924E1	-2.934000015E1
2.120789806E0	1.505999947E1	-2.687999916E1	-2.934000015E1
2.128824444E0	1.469999981E1	-2.687999916E1	-2.957999992E1
2.136865998E0	1.463999939E1	-2.718000031E1	-2.909999847E1
2.145005383E0	1.457999992E1	-2.705999947E1	-2.951999855E1
2.153017152E0	1.451999950E1	-2.711999893E1	-2.945999908E1
2.161198752E0	1.469999981E1	-2.711999893E1	-2.897999954E1
2.169220213E0	1.481999969E1	-2.651999855E1	-2.892000008E1
2.177199498E0	1.463999939E1	-2.693999863E1	-2.868000031E1
2.185399521E0	1.446000004E1	-2.723999977E1	-2.873999977E1
2.193456767E0	1.511999989E1	-2.663999939E1	-2.855999947E1
2.201589713E0	1.547999954E1	-2.645999908E1	-2.801999855E1
2.209525960E0	1.602000046E1	-2.634000015E1	-2.807999992E1
2.217650883E0	1.637999916E1	-2.627999878E1	-2.819999886E1
2.225772944E0	1.607999992E1	-2.651999855E1	-2.855999947E1
2.233781537E0	1.571999931E1	-2.700000000E1	-2.873999977E1
2.241872383E0	1.542000008E1	-2.723999977E1	-2.909999847E1
2.249969021E0	1.547999954E1	-2.718000031E1	-2.897999954E1
2.257961921E0	1.535999966E1	-2.729999924E1	-2.879999924E1
2.266158713E0	1.511999989E1	-2.759999847E1	-2.934000015E1
2.274219614E0	1.505999947E1	-2.729999924E1	-2.873999977E1
2.282291998E0	1.493999958E1	-2.729999924E1	-2.843999863E1
2.290265652E0	1.475999928E1	-2.723999977E1	-2.831999969E1
2.298357421E0	1.493999958E1	-2.687999916E1	-2.795999908E1
2.306527828E0	1.523999977E1	-2.669999886E1	-2.789999962E1
2.314628059E0	1.553999996E1	-2.657999992E1	-2.795999908E1
2.322704421E0	1.596000004E1	-2.627999878E1	-2.826000023E1
2.330708059E0	1.596000004E1	-2.639999962E1	-2.855999947E1
2.338810943E0	1.583999920E1	-2.634000015E1	-2.850000000E1
2.346899136E0	1.613999939E1	-2.627999878E1	-2.855999947E1
2.354972613E0	1.631999969E1	-2.657999992E1	-2.826000023E1
2.363088982E0	1.626000023E1	-2.645999908E1	-2.742000008E1
2.371082289E0	1.692000008E1	-2.651999855E1	-2.765999985E1
2.379163921E0	1.692000008E1	-2.681999969E1	-2.742000008E1
2.387271789E0	1.715999985E1	-2.676000023E1	-2.753999901E1
2.395209421E0	1.763999939E1	-2.711999893E1	-2.855999947E1
2.403378267E0	1.721999931E1	-2.747999954E1	-2.909999847E1
2.411392690E0	1.721999931E1	-2.771999931E1	-2.927999878E1
2.419488690E0	1.727999878E1	-2.789999962E1	-2.951999855E1
2.427648866E0	1.710000038E1	-2.801999855E1	-2.934000015E1
2.435645767E0	1.752000046E1	-2.795999908E1	-2.897999954E1
2.443772806E0	1.721999931E1	-2.795999908E1	-2.927999878E1
2.451777729E0	1.655999947E1	-2.813999939E1	-2.957999992E1
2.459941751E0	1.602000046E1	-2.819999886E1	-2.921999931E1
2.468002267E0	1.535999966E1	-2.861999893E1	-2.934000015E1
2.476117981E0	1.505999947E1	-2.879999924E1	-2.903999901E1
2.484191690E0	1.481999969E1	-2.903999901E1	-2.868000031E1
2.492135844E0	1.517999935E1	-2.873999977E1	-2.915999985E1
2.500226460E0	1.493999958E1	-2.873999977E1	-2.927999878E1
2.508420135E0	1.493999958E1	-2.873999977E1	-3.023999977E1
2.516422229E0	1.517999935E1	-2.868000031E1	-3.065999985E1
2.524596520E0	1.523999977E1	-2.892000008E1	-3.077999878E1
2.532541613E0	1.517999935E1	-2.868000031E1	-3.071999931E1
2.540612844E0	1.547999954E1	-2.855999947E1	-3.005999947E1
2.548790096E0	1.535999966E1	-2.861999893E1	-2.993999863E1
2.556799344E0	1.542000008E1	-2.879999924E1	-2.976000023E1
2.564979558E0	1.523999977E1	-2.892000008E1	-3.011999893E1
2.572972942E0	1.469999981E1	-2.897999954E1	-3.042000008E1
2.580981536E0	1.434000015E1	-2.850000000E1	-3.095999908E1
2.589163827E0	1.409999943E1	-2.855999947E1	-3.107999992E1
2.597178075E0	1.385999966E1	-2.819999886E1	-3.029999924E1
2.605354250E0	1.355999947E1	-2.777999878E1	-2.963999939E1
2.613289536E0	1.331999969E1	-2.742000008E1	-2.892000008E1
2.621323729E0	1.296000004E1	-2.676000023E1	-2.861999893E1
2.629539558E0	1.259999943E1	-2.663999939E1	-2.855999947E1
2.637568498E0	1.259999943E1	-2.639999962E1	-2.903999901E1
2.645715634E0	1.200000000E1	-2.693999863E1	-2.909999847E1
2.653695075E0	1.193999958E1	-2.705999947E1	-2.951999855E1
2.661741382E0	1.211999989E1	-2.700000000E1	-2.976000023E1
2.669909942E0	1.175999928E1	-2.747999954E1	-2.951999855E1
2.678014096E0	1.217999935E1	-2.718000031E1	-2.934000015E1
2.686101750E0	1.146000004E1	-2.723999977E1	-2.850000000E1
2.694079575E0	1.109999943E1	-2.742000008E1	-2.795999908E1
2.702144459E0	1.127999973E1	-2.676000023E1	-2.789999962E1
2.710293250E0	1.092000008E1	-2.711999893E1	-2.795999908E1
2.718383788E0	1.109999943E1	-2.681999969E1	-2.879999924E1
2.726397498E0	1.092000008E1	-2.663999939E1	-2.927999878E1
2.734378998E0	1.055999947E1	-2.687999916E1	-2.951999855E1
2.742585826E0	1.055999947E1	-2.645999908E1	-2.951999855E1
2.750689749E0	1.061999989E1	-2.645999908E1	-2.921999931E1
2.758688575E0	1.080000019E1	-2.663999939E1	-2.934000015E1
2.766818152E0	1.085999966E1	-2.639999962E1	-2.969999886E1
2.774797805E0	1.031999969E1	-2.657999992E1	-2.976000023E1
2.782906613E0	1.026000023E1	-2.676000023E1	-2.981999969E1
2.791064595E0	1.038000011E1	-2.669999886E1	-2.993999863E1
2.799168749E0	1.013999939E1	-2.705999947E1	-2.939999962E1
2.807255518E0	1.080000019E1	-2.693999863E1	-2.951999855E1
2.815248672E0	1.061999989E1	-2.687999916E1	-2.945999908E1
2.823259036E0	1.043999958E1	-2.693999863E1	-2.927999878E1
2.831440249E0	1.067999935E1	-2.676000023E1	-2.861999893E1
2.839527826E0	1.043999958E1	-2.639999962E1	-2.795999908E1
2.847630711E0	1.067999935E1	-2.627999878E1	-2.771999931E1
2.855622480E0	1.073999977E1	-2.597999954E1	-2.777999878E1
2.863710211E0	1.061999989E1	-2.615999985E1	-2.855999947E1
2.871813787E0	1.097999954E1	-2.615999985E1	-2.873999977E1
2.879900980E0	1.097999954E1	-2.634000015E1	-2.927999878E1
2.887950344E0	1.055999947E1	-2.621999931E1	-2.921999931E1
2.896006518E0	1.019999981E1	-2.615999985E1	-2.915999985E1
2.904071652E0	9.539999962E0	-2.687999916E1	-2.939999962E1
2.912182749E0	9.119999886E0	-2.676000023E1	-2.915999985E1
2.920196921E0	9.420000076E0	-2.676000023E1	-2.945999908E1
2.928372826E0	9.960000038E0	-2.663999939E1	-2.957999992E1
2.936368518E0	9.960000038E0	-2.634000015E1	-2.915999985E1
2.944472287E0	1.031999969E1	-2.603999901E1	-2.885999870E1
2.952560595E0	1.019999981E1	-2.592000008E1	-2.885999870E1
2.960614575E0	9.899999619E0	-2.603999901E1	-2.915999985E1
2.968752979E0	1.007999992E1	-2.597999954E1	-2.945999908E1
2.976757556E0	9.779999733E0	-2.568000031E1	-3.000000000E1
2.984845479E0	1.013999939E1	-2.592000008E1	-3.029999924E1
2.992902998E0	1.026000023E1	-2.543999863E1	-3.011999893E1
3.000969998E0	1.007999992E1	-2.519999886E1	-3.017999840E1
3.009095151E0	1.007999992E1	-2.555999947E1	-3.005999947E1
3.017052344E0	1.007999992E1	-2.519999886E1	-2.987999916E1
3.025189959E0	1.001999950E1	-2.531999969E1	-2.963999939E1
3.033312864E0	1.031999969E1	-2.495999908E1	-2.987999916E1
3.041400305E0	1.067999935E1	-2.477999878E1	-3.005999947E1
3.049499364E0	1.085999966E1	-2.484000015E1	-3.029999924E1
3.057491402E0	1.115999985E1	-2.501999855E1	-3.053999901E1
3.065569998E0	1.109999943E1	-2.519999886E1	-3.053999901E1
3.073680325E0	1.169999981E1	-2.561999893E1	-3.035999870E1
3.081717228E0	1.146000004E1	-2.585999870E1	-3.017999840E1
3.089870056E0	1.157999992E1	-2.627999878E1	-3.011999893E1
3.097862594E0	1.181999969E1	-2.663999939E1	-3.035999870E1
3.105904882E0	1.146000004E1	-2.651999855E1	-3.089999962E1
3.114053402E0	1.127999973E1	-2.711999893E1	-3.155999947E1
3.122077267E0	1.109999943E1	-2.693999863E1	-3.245999908E1
3.130229863E0	1.080000019E1	-2.705999947E1	-3.281999969E1
3.138208959E0	1.043999958E1	-2.729999924E1	-3.281999969E1
3.146261459E0	1.050000000E1	-2.676000023E1	-3.263999939E1
3.154424940E0	1.013999939E1	-2.676000023E1	-3.239999771E1
3.162433767E0	9.779999733E0	-2.693999863E1	-3.227999878E1
3.170616132E0	9.179999352E0	-2.639999962E1	-3.227999878E1
3.178621517E0	7.980000019E0	-2.657999992E1	-3.239999771E1
3.186641113E0	7.199999809E0	-2.651999855E1	-3.252000046E1
3.194808979E0	6.839999676E0	-2.639999962E1	-3.252000046E1
3.202895440E0	6.239999771E0	-2.681999969E1	-3.215999985E1
3.210997863E0	6.599999905E0	-2.663999939E1	-3.167999840E1
3.219001171E0	6.359999657E0	-2.693999863E1	-3.119999886E1
3.227087440E0	5.699999809E0	-2.681999969E1	-3.107999992E1
3.235173036E0	5.819999695E0	-2.676000023E1	-3.150000000E1
3.243260536E0	5.219999790E0	-2.705999947E1	-3.137999916E1
3.251362248E0	5.099999905E0	-2.718000031E1	-3.150000000E1
