"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"
1.040544064E0	1.340380669E0	7.351951599E-1	-9.753665924E-1
1.048648333E0	2.642936707E-1	1.980802774E0	-1.939968586E0
1.056434845E0	2.099552155E-1	1.964084864E0	-2.992084742E0
1.064826833E0	-1.950217724E0	1.640670061E0	-1.118454933E0
1.080937371E0	-6.840577126E-1	-5.389704704E-1	-3.794583797E0
1.089024294E0	-2.487902641E-1	-2.367921352E0	-4.185265541E0
1.097127179E0	5.969109535E-1	-2.903778076E0	-1.532913208E0
1.105215986E0	2.379775047E-1	-1.765273094E0	-2.367615700E-1
1.113303986E0	-8.069562912E-2	-1.229373932E0	-1.313408852E0
1.121313525E0	1.425080299E-1	-1.460574150E0	-2.083094358E0
1.129402486E0	2.194096088E0	-1.667912006E0	-1.470486164E0
1.137201730E0	1.819376945E-1	-3.698372841E-1	-8.300580978E-1
1.145596486E0	1.191124916E-1	3.374242783E-2	-6.071367264E-1
1.153684602E0	6.539669037E-1	2.832794189E-1	-5.345253944E-1
1.161680486E0	1.134542942E0	4.482116699E-1	-2.282762527E-1
1.169783179E0	1.646917343E0	5.140204430E-1	-6.508541107E-2
1.177832614E0	1.749753475E0	2.268085480E-1	1.005892754E-1
1.185958332E0	1.477279663E0	2.494788170E-1	-2.414975166E-1
1.194061794E0	8.162860870E-1	3.348269463E-1	-4.137411118E-1
1.202066409E0	-2.486801147E-2	3.416013718E-1	-2.626957893E-1
1.210155178E0	-6.118216515E-1	2.840995789E-2	7.323026657E-2
1.217987422E0	-1.334604740E0	5.231714249E-2	-1.814684868E-1
1.226349871E0	-1.494883537E0	-1.141548157E-1	-4.534416199E-1
1.234439024E0	7.363224030E-2	-2.959823608E-2	1.544399261E-1
1.242447832E0	-2.462887764E-1	2.594470978E-2	3.501634598E-1
1.250536024E0	-1.815772057E-1	1.193337440E-1	1.993989944E-2
1.258623755E0	-2.194924355E-1	2.868328094E-1	3.457212448E-2
1.266726447E0	-6.452999115E-1	3.304986954E-1	-1.644029617E-1
1.274814332E0	-1.136503696E0	2.148246765E-1	-4.583444595E-1
1.282818601E0	-1.193036556E0	2.346739769E-1	-1.457142830E-1
1.290921947E0	-1.075396061E0	1.734399796E-1	-4.294672012E-1
1.298789345E0	-5.848379135E-1	-8.878564835E-2	-7.414999008E-1
1.307098255E0	-6.656732559E-1	-3.666877747E-2	-1.434462070E0
1.315201563E0	-8.575158119E-1	2.465448380E-1	-2.054524899E0
1.323204101E0	-4.909663200E-1	-6.921625137E-2	-1.953973770E0
1.331292870E0	3.565073013E-2	-1.025368214E0	-1.299471378E0
1.339396101E0	-1.464018822E-1	-1.743789434E0	-8.907103539E-1
1.347484101E0	7.087597847E-1	-1.723217249E0	-7.877206802E-1
1.355573409E0	1.847567558E-1	-1.435092449E0	-4.305429459E-1
1.363581755E0	-3.016519547E-2	-1.127644539E0	7.715597153E-1
1.371671870E0	9.340896606E-1	-1.403564930E0	6.788859367E-1
1.379644037E0	1.251219749E0	-2.147390366E0	1.551538944E0
1.387864485E0	1.410940170E0	-2.792904615E0	1.433395863E0
1.395952908E0	1.745655537E0	-3.528955936E0	1.273867130E0
1.403945639E0	1.974121094E0	-4.089205742E0	1.157638550E0
1.412048755E0	2.286592484E0	-4.464692116E0	1.076060295E0
1.420137255E0	2.508485317E0	-4.170044422E0	6.137247086E-1
1.428226178E0	2.782650471E0	-3.135493279E0	9.281001091E-1
1.436329793E0	3.201334953E0	-1.562431812E0	1.571747780E0
1.444335562E0	2.907711029E0	-8.315917253E-1	1.501667500E0
1.452425331E0	3.262444973E0	-1.210249305E0	5.846023560E-1
1.460527716E0	2.663983822E0	-1.900464892E0	9.612703323E-2
1.468616947E0	1.747075081E0	-2.013082027E0	-5.220327377E-1
1.476705254E0	1.346809864E0	-1.876273632E0	-8.970742226E-1
1.484714254E0	1.571501255E0	-2.322810650E0	-1.019842148E0
1.492804023E0	9.746713638E-1	-2.194845200E0	-1.051586151E0
1.500893947E0	1.075623512E0	-1.696460009E0	-5.206074715E-1
1.508998254E0	1.100719452E0	-2.187088728E0	-3.577270508E-1
1.517089946E0	5.255022049E-1	-2.920188427E0	-7.547769547E-1
1.525095639E0	-2.548012733E-1	-2.651518106E0	-1.570707321E0
1.533246023E0	-7.468681335E-1	-1.798817396E0	-1.723483086E0
1.541159268E0	-1.183959484E0	-1.003789783E0	-2.385600328E0
1.549380677E0	-1.573441982E0	-4.383581281E-1	-2.366257906E0
1.557483831E0	-1.265007496E0	-5.955854058E-1	-2.595413923E0
1.565486831E0	-1.498304844E0	-7.573249936E-1	-1.943516731E0
1.573574023E0	-1.544573307E0	-5.645976067E-1	-1.516067505E0
1.581615576E0	-6.456522942E-1	-6.881690025E-1	-8.991508484E-1
1.589764715E0	-1.626510620E-1	-1.363671541E0	-3.270082474E-1
1.597853138E0	-4.868426323E-1	-1.415706158E0	-2.775330544E-1
1.605860677E0	-1.035358429E0	-8.159548640E-1	1.099033356E0
1.613948946E0	-8.403005600E-1	-5.767304897E-1	2.766427994E0
1.621754114E0	-1.294368267E0	7.688627243E-1	2.301225662E-1
1.630142677E0	-1.772960186E0	2.679439545E0	4.100480080E-1
1.638233561E0	-1.042723179E0	3.610917568E0	3.667837143E0
1.646230061E0	1.713827610E0	4.141549110E0	-3.526031256E0
1.654334638E0	9.007859230E-1	4.907320023E0	-7.136688709E0
1.662424215E0	-1.008392811E0	3.857093573E0	1.363947392E0
1.670513254E0	-1.818120003E0	3.230099201E0	3.160791874E0
1.678617177E0	-5.689396858E-1	3.364880800E0	-3.322257996E-1
1.686621100E0	7.716617584E-1	-2.071818590E0	1.023006439E-1
1.694709715E0	3.486774445E0	6.947374344E-1	1.184724808E0
1.702527845E0	1.359076500E0	-7.989935875E-1	3.293467999E0
1.710905253E0	5.761675835E-1	-2.543546438E0	3.156754971E0
1.718994523E0	3.492960930E-1	-3.987792730E0	1.940194130E0
1.727005292E0	-4.629073143E-1	-5.641149998E0	3.371862411E0
1.735097176E0	8.734755516E-1	-7.109755516E0	3.500306129E0
1.743165345E0	1.604651928E0	-8.018455505E0	5.528388023E-1
1.751326907E0	2.443803787E0	-9.213278770E0	-1.878908634E0
1.759372830E0	3.251187325E0	-1.122459221E1	-2.964013577E0
1.767377561E0	3.010809422E0	-1.187305069E1	-3.545166016E0
1.775480561E0	1.206113815E0	-1.047964478E1	-5.197237968E0
1.783285922E0	-3.108024597E0	-7.374946594E0	-7.116625786E0
1.791659561E0	-9.165520668E0	-2.533147335E0	-7.305353165E0
1.799763484E0	-1.014797688E1	1.397941113E0	-9.822775841E0
1.807768522E0	3.270945549E-1	-5.491719246E-1	-1.011007214E1
1.815859099E0	9.369900703E0	-2.944643497E0	-4.094548225E0
1.823908691E0	4.106681824E0	-3.048898697E0	-1.193423033E0
1.832051099E0	1.364001751E0	-2.641837597E0	1.726807117E0
1.840141099E0	5.450439453E-2	-2.150800705E0	3.608905554E0
1.848154599E0	-1.318266392E0	-1.709132671E0	4.610125542E0
1.856244522E0	-3.908365250E0	-2.447856426E0	5.490434647E0
1.864070614E0	-5.891514778E0	-2.848716259E0	4.918874741E0
1.872440099E0	-7.086448669E0	-2.840458870E0	2.879725456E0
1.880529753E0	-7.839650154E0	-2.592683792E0	5.332794189E-1
1.888525253E0	-9.204285622E0	-1.807350636E0	-1.229567528E0
1.896629945E0	-1.017625141E1	-8.073511124E-1	-2.997186184E0
1.904719368E0	-1.262615490E1	1.376027107E0	-5.221240997E0
1.912807599E0	-1.557892323E1	4.443619728E0	-7.726657391E0
1.920957253E0	-1.840118027E1	8.062893867E0	-9.714134216E0
1.928926406E0	-1.813922882E1	1.100221252E1	-1.031777668E1
1.937014906E0	-1.398444271E1	1.154748154E1	-8.424356461E0
1.944849537E0	-8.016211510E0	9.883856773E0	-4.652916908E0
1.953209060E0	-2.957455635E0	7.561616898E0	-1.090629458E0
1.961297676E0	5.765437484E-1	5.704890251E0	2.490652323E0
1.969307560E0	2.327639341E0	4.136478424E0	4.451171398E0
1.977397522E0	2.912697315E0	2.390727043E0	4.624726295E0
1.985421421E0	3.123591661E0	8.268890381E-1	3.866040945E0
1.993590291E0	3.021833420E0	-4.546766281E-1	2.555193663E0
2.001680522E0	2.158706903E0	-1.687454224E0	9.628691673E-1
2.009686291E0	1.934749722E0	-2.389450550E0	-9.644354582E-1
2.017790445E0	1.647913575E0	-2.677205086E0	-2.332519770E0
2.025607229E0	1.440076351E0	-2.696576595E0	-3.270678997E0
2.033969714E0	1.470291376E0	-2.471751690E0	-3.987633228E0
2.042074444E0	1.221951246E0	-1.647449493E0	-4.186506748E0
2.047947152E0	1.146026731E0	-1.104080200E0	-4.004944324E0
2.050078906E0	1.251371503E0	-9.293031693E-1	-3.961848736E0
2.058167714E0	1.834077120E0	-3.718671799E-1	-3.728872299E0
2.066170768E0	2.271642208E0	2.972106934E-1	-2.347360611E0
2.074359675E0	2.277254820E0	9.652538300E-1	-8.409737349E-1
2.082449867E0	2.224036694E0	1.168745041E0	3.204138279E-1
2.090459521E0	1.386153817E0	1.089893341E0	1.272240639E0
2.098549290E0	1.009666443E0	9.891643524E-1	1.556498051E0
2.106349075E0	7.246685028E-1	7.631015778E-1	1.242634296E0
2.114741060E0	5.025067329E-1	4.101076126E-1	4.943082333E-1
2.122830098E0	4.114131927E-1	6.883716583E-2	-4.010734558E-1
2.130827444E0	2.493586540E-1	-1.558189392E-1	-1.239673257E0
2.138931867E0	-3.153336048E-2	-2.506122589E-1	-1.789637566E0
2.146968075E0	-2.570670843E-1	-1.857528687E-1	-1.963873863E0
2.155112252E0	-3.992570639E-1	-4.740715027E-2	-1.714563370E0
2.163215290E0	-4.149233103E-1	1.420555115E-1	-1.174920797E0
2.171222636E0	-3.375313282E-1	3.406181335E-1	-5.710587502E-1
2.179313252E0	-2.733967304E-1	5.099391937E-1	-8.510541916E-2
2.187144191E0	-2.789510489E-1	5.516958237E-1	1.068826914E-1
2.195504213E0	-4.318972826E-1	4.325990677E-1	4.684305191E-2
2.203591482E0	-4.296938181E-1	2.443761826E-1	-2.938269377E-1
2.211597905E0	-2.784065008E-1	7.312202454E-2	-5.016704798E-1
2.219686021E0	-3.547761440E-1	-6.960582733E-2	-5.211837292E-1
2.227667575E0	-4.731751680E-1	-2.224540710E-1	-5.842196941E-1
2.235877328E0	-5.847669840E-1	-3.558101654E-1	-4.471739531E-1
2.243966328E0	-3.672040701E-1	-2.558364868E-1	-3.500658274E-1
2.251971136E0	-2.702372074E-1	-2.291889191E-1	-2.971777916E-1
2.260073367E0	-2.883702517E-1	-1.275987625E-1	-2.987349033E-2
2.267973421E0	-3.779534101E-1	-1.730136871E-1	2.583969831E-1
2.276249097E0	-2.868299484E-1	-1.643047333E-1	4.231301546E-1
2.284352713E0	-1.332339048E-1	-1.951284409E-1	3.685988188E-1
2.292354982E0	-3.549754620E-2	-1.823644638E-1	1.639928818E-1
2.300442290E0	-7.419943810E-3	-1.046285629E-1	-5.870366096E-2
2.308426460E0	8.228993416E-2	-5.032539368E-2	-2.114300728E-1
2.316629443E0	2.749717236E-1	-2.178192139E-2	-2.592496872E-1
2.324715866E0	1.272339821E-1	-1.869268417E-1	-4.155186415E-1
2.332724866E0	3.041805029E-1	-1.362171173E-1	-4.864560366E-1
2.340812674E0	3.767186403E-1	-1.833076477E-1	-5.192936659E-1
2.348697113E0	4.260238409E-1	-1.007900238E-1	-4.704048634E-1
2.357003328E0	2.858290672E-1	-3.508472443E-2	-3.200888634E-1
2.365090866E0	-2.214288712E-2	-7.691383362E-3	-1.289714575E-1
2.373083635E0	-2.898070812E-1	-1.837539673E-1	3.339254856E-2
2.381185866E0	-5.742681026E-1	-2.518224716E-1	1.921714544E-1
2.389199498E0	-5.407733917E-1	-2.647819519E-1	3.442208767E-1
2.397363866E0	-4.139503241E-1	-2.136268616E-1	4.629520178E-1
2.405468443E0	-3.276023865E-1	-9.124946594E-2	3.424801826E-1
2.413473058E0	-3.400096893E-1	1.354408264E-2	2.742174864E-1
2.421562597E0	-4.679235220E-1	7.867527008E-2	3.610278368E-1
2.429468883E0	-6.831747293E-1	9.666728973E-2	3.346103430E-1
2.437755866E0	-8.178155422E-1	2.470550537E-1	3.240652084E-1
2.445845481E0	-6.450759172E-1	1.957130432E-1	2.439858913E-1
2.453855712E0	-4.672788382E-1	6.796741486E-2	3.374068737E-1
2.461943597E0	-1.526247263E-1	-6.594848633E-2	4.733879566E-1
2.469939498E0	2.116773129E-1	-2.342853546E-1	5.214983225E-1
2.478135289E0	6.319365501E-1	-1.502790451E-1	2.366089821E-2
2.486224327E0	8.149642944E-1	-1.454114914E-1	-3.724316359E-1
2.494229866E0	8.414697647E-1	-1.550407410E-1	-6.620541811E-1
2.502333789E0	8.831911087E-1	-8.070945740E-3	-7.371711731E-1
2.510184306E0	9.437491894E-1	8.972358704E-2	-6.540385485E-1
2.518510558E0	1.048661947E0	1.617412567E-1	-4.381234646E-1
2.526613096E0	1.106776237E0	2.362623215E-1	-2.693976164E-1
2.534615789E0	1.354316711E0	2.490835190E-1	-1.297982931E-1
2.542704250E0	1.715073109E0	2.623691559E-1	7.056951523E-3
2.550807212E0	1.755668879E0	1.630735397E-1	1.914498806E-1
2.558893596E0	1.182684898E0	-1.777486801E-1	3.536870480E-1
2.566981135E0	-1.970212460E-1	-5.989446640E-1	2.193144560E-1
2.574989558E0	-3.087795973E-1	-4.603290558E-1	1.578977108E-1
2.583077519E0	1.736378670E-2	-6.837558746E-2	3.034180403E-1
2.590952652E0	-1.107678413E-1	1.596002579E-1	4.888552427E-1
2.599268365E0	-1.930773258E-1	2.329235077E-1	3.999152184E-1
2.607356327E0	-4.470851421E-1	1.423521042E-1	3.067001104E-1
2.615349904E0	-5.805336237E-1	1.438617706E-2	3.726501465E-1
2.623452981E0	-6.167120934E-1	-1.999006271E-1	5.478636026E-1
2.631452729E0	-3.723866940E-1	-5.357809067E-1	4.715890884E-1
2.639630365E0	1.916549206E-1	-7.878532410E-1	6.466318369E-1
2.647731904E0	1.337960005E0	-9.322509766E-1	8.279829025E-1
2.655733750E0	1.689026117E0	-6.282520294E-1	1.082250118E0
2.663821750E0	7.356660366E-1	-5.700712204E-1	1.106513023E0
2.671673959E0	-9.893661737E-1	2.275638580E-1	1.341723800E0
2.680015365E0	-1.790731192E0	4.416704178E-1	8.302452564E-1
2.688104173E0	-1.414724588E0	3.244457245E-1	2.340168953E-1
2.696116480E0	-8.200654984E-1	-7.897377014E-2	-2.314448357E-1
2.704205750E0	-6.708846092E-1	-4.418487549E-1	-3.634881973E-1
2.712189306E0	-4.055087566E-1	-6.880254745E-1	-4.452313185E-1
2.720401865E0	-1.311457157E-1	-7.688808441E-1	-4.188380241E-1
2.728491711E0	5.049633980E-2	-6.769180298E-1	-2.009007931E-1
2.736498365E0	2.835826874E-1	-3.644475937E-1	1.273431778E-1
2.744602865E0	5.183267593E-1	-1.662445068E-2	2.410959005E-1
2.752615036E0	1.305458546E-1	5.051612854E-2	4.053473473E-1
2.760779865E0	1.429033279E-2	-2.799606323E-2	5.237280130E-1
2.768884211E0	1.685652733E-1	-1.348276138E-1	3.076663017E-1
2.776889249E0	6.562838554E-1	6.267547607E-3	8.515393734E-2
2.784978057E0	1.035011292E0	1.617240906E-1	2.078533173E-2
2.793042767E0	1.073526144E0	6.826992035E-1	8.630859852E-2
2.801169980E0	8.822789192E-1	1.118115425E0	-7.921051979E-2
2.809256903E0	5.771462917E-1	1.168925285E0	-1.573109627E-1
2.817266326E0	1.175916195E-1	7.804679871E-1	-2.963657379E-1
2.825354557E0	-7.292621136E-1	2.153434753E-1	-2.516975403E-1
2.833185805E0	-1.052994132E0	-4.598360062E-1	1.784560680E-1
2.841544441E0	-8.355151415E-1	-6.218614578E-1	2.987335920E-1
2.849632057E0	4.647157192E-1	1.412219048E0	7.998939753E-1
2.857624403E0	1.200169325E0	3.811530113E0	7.492853403E-1
2.865727787E0	-1.836724281E-1	3.632324219E0	-3.982149363E-1
2.873697844E0	-1.358406901E0	1.698138237E0	-1.356949806E0
2.881903018E0	-5.212154388E-1	6.430053711E-2	-1.943902493E0
2.890004749E0	6.214847565E-1	-8.062496185E-1	-1.603521109E0
2.898008864E0	1.017058134E0	-9.145307541E-1	-8.554583788E-1
2.906097287E0	6.810004711E-1	-1.134638786E0	-1.891916990E-1
2.913936228E0	6.538076401E-1	-8.250398636E-1	5.484521389E-1
2.922286903E0	6.902861595E-2	-1.003209114E0	1.035737991E0
2.930375556E0	-3.092104197E-1	-1.409822941E0	1.442324877E0
2.938385095E0	-9.004127979E-2	-1.479795933E0	1.578226566E0
2.946473941E0	-2.088727951E-1	-2.039124012E0	1.444097281E0
2.954453498E0	5.208396912E-2	-2.851144314E0	1.031299114E0
2.962666210E0	1.382317543E-1	-3.317838669E0	4.818654060E-1
2.970754633E0	-9.120607376E-2	-3.216012001E0	1.808500290E-2
2.978760018E0	-2.482044697E-1	-2.494725227E0	-2.982538939E-1
2.986861902E0	-3.682312965E-1	-1.503400326E0	-3.482887745E-1
2.994770190E0	-8.183367252E-1	-7.787017822E-1	-2.037796974E-1
3.011137364E0	-2.060266495E0	-1.037342072E0	2.202515602E-1
3.019141095E0	-1.379541159E0	3.423690796E-2	-1.521017551E-1
3.027228095E0	8.841943741E-2	1.641662598E0	8.210539818E-2
3.035238267E0	1.333608627E-1	2.351726532E0	5.324192047E-1
3.043414594E0	-1.781113148E-1	2.670001984E0	2.023570538E-1
3.051500864E0	-6.583443880E-1	2.843607903E0	-3.367117643E-1
3.059508248E0	-1.358555436E0	2.947192192E0	-8.065198660E-1
3.067595325E0	-2.200139523E0	2.713453293E0	-8.437613249E-1
3.075406690E0	-2.239356279E0	2.135210991E0	-9.240112305E-1
3.083783825E0	-2.264632940E0	1.125082970E0	-9.475933313E-1
3.091871364E0	-2.037832260E0	3.044614792E-1	-7.123888731E-1
3.099865825E0	-1.468638539E0	-1.632156372E-1	-7.298339605E-1
3.107967710E0	-7.810118198E-1	-3.637409210E-1	-7.348812819E-1
3.115960536E0	-1.936889887E-1	-4.666986465E-1	-6.738117933E-1
3.124143286E0	1.499049664E-1	-4.811849594E-1	-4.105139971E-1
3.132247517E0	3.150112629E-1	-3.442611694E-1	-2.198210955E-1
3.140250479E0	3.390976191E-1	2.013874054E-2	-4.334666729E-1
3.148338633E0	1.315881014E-1	-1.010303497E-1	-4.377044439E-1
3.156217459E0	1.122863293E-1	-6.688308716E-2	-4.479478598E-1
