"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
5.076023730E-1	-1.118527651E0	-1.422128081E0	2.886866629E-1
5.090411530E-1	-1.145691872E0	-1.438639641E0	3.004045784E-1
5.116006040E-1	-1.172856212E0	-1.455151200E0	3.105245829E-1
5.135113840E-1	-1.198422551E0	-1.471662879E0	3.195793331E-1
5.156104500E-1	-1.225586772E0	-1.485511303E0	3.233077526E-1
5.168732300E-1	-1.252218366E0	-1.496163964E0	3.265035450E-1
5.196672190E-1	-1.276719451E0	-1.507881880E0	3.270362020E-1
5.216956430E-1	-1.302818418E0	-1.516936541E0	3.296993375E-1
5.236976040E-1	-1.333178520E0	-1.526523948E0	3.323625028E-1
5.249612300E-1	-1.356614232E0	-1.535046101E0	3.366235793E-1
5.277262300E-1	-1.383778572E0	-1.546764016E0	3.382214606E-1
5.297756150E-1	-1.412008047E0	-1.561677694E0	3.483414650E-1
5.317793070E-1	-1.442368031E0	-1.579254508E0	3.563309610E-1
5.331122300E-1	-1.467934370E0	-1.598961949E0	3.643204570E-1
5.358415270E-1	-1.498827100E0	-1.626658797E0	3.733751774E-1
5.378419610E-1	-1.526523948E0	-1.651692510E0	3.818973005E-1
5.398864890E-1	-1.550492406E0	-1.680454731E0	3.898867965E-1
5.411551530E-1	-1.571265101E0	-1.704423189E0	3.994741738E-1
5.439430270E-1	-1.588309288E0	-1.723065257E0	4.032025933E-1
5.459082300E-1	-1.598961949E0	-1.729989529E0	4.074636400E-1
5.479739890E-1	-1.605353594E0	-1.726261020E0	4.111920893E-1
5.494025380E-1	-1.612277746E0	-1.711879969E0	4.101268053E-1
5.519813350E-1	-1.614940882E0	-1.686846256E0	4.079962969E-1
5.539754500E-1	-1.621332526E0	-1.656486273E0	4.069310129E-1
5.559766040E-1	-1.625060916E0	-1.620799899E0	4.026699662E-1
5.572333460E-1	-1.628256679E0	-1.580319762E0	3.984089196E-1
5.600339120E-1	-1.636778831E0	-1.541437626E0	3.904194236E-1
5.619909610E-1	-1.645300984E0	-1.502555490E0	3.824299276E-1
5.640792190E-1	-1.659149408E0	-1.469532371E0	3.771036267E-1
5.654216150E-1	-1.674063087E0	-1.438639641E0	3.675162494E-1
5.680738070E-1	-1.695368409E0	-1.413605928E0	3.520699143E-1
5.701650270E-1	-1.719869494E0	-1.396561742E0	3.424825370E-1
5.720199610E-1	-1.747566342E0	-1.393365860E0	3.307646215E-1
5.734823840E-1	-1.781122208E0	-1.401888013E0	3.158509135E-1
5.762250650E-1	-1.817873836E0	-1.423193336E0	2.993393242E-1
5.782391150E-1	-1.856223345E0	-1.455683827E0	2.812298238E-1
5.802576420E-1	-1.896170735E0	-1.503620744E0	2.615224123E-1
5.815946920E-1	-1.935052872E0	-1.555286050E0	2.423476577E-1
5.843147580E-1	-1.991511941E0	-1.641572475E0	2.098570913E-1
5.863437580E-1	-2.027198315E0	-1.691107273E0	1.917476058E-1
5.883604880E-1	-2.063949823E0	-1.733185291E0	1.757686287E-1
5.899148840E-1	-2.099103689E0	-1.769404292E0	1.613875628E-1
5.923678730E-1	-2.130528927E0	-1.792840123E0	1.507349163E-1
5.942557690E-1	-2.159291029E0	-1.806688547E0	1.416801661E-1
5.963639500E-1	-2.189651012E0	-1.813612700E0	1.368864775E-1
5.976491920E-1	-2.215217352E0	-1.814677954E0	1.331580579E-1
6.004211040E-1	-2.238120556E0	-1.807753801E0	1.310275346E-1
6.024501420E-1	-2.259958506E0	-1.795503259E0	1.299622655E-1
6.044527580E-1	-2.277002811E0	-1.780589581E0	1.299622655E-1
6.061566150E-1	-2.298840761E0	-1.764077902E0	1.304948926E-1
6.084889610E-1	-2.312689066E0	-1.748631597E0	1.326254308E-1
6.105387190E-1	-2.326537609E0	-1.733185291E0	1.304948926E-1
6.125553350E-1	-2.337190151E0	-1.726261020E0	1.374191195E-1
6.141194610E-1	-2.350506067E0	-1.720934749E0	1.438107044E-1
6.166116040E-1	-2.359560728E0	-1.716140985E0	1.486043930E-1
6.185491920E-1	-2.368615627E0	-1.719336867E0	1.619201899E-1
6.206420650E-1	-2.377670288E0	-1.725195765E0	1.773665249E-1
6.219934220E-1	-2.382996559E0	-1.736381054E0	1.917476058E-1
6.246992190E-1	-2.388855457E0	-1.746501088E0	2.077265680E-1
6.267281810E-1	-2.393649340E0	-1.765143156E0	2.231729031E-1
6.287306810E-1	-2.394181967E0	-1.780589581E0	2.407497615E-1
6.301754610E-1	-2.393116713E0	-1.794438004E0	2.545982003E-1
6.327282960E-1	-2.389388084E0	-1.807753801E0	2.716424465E-1
6.347225270E-1	-2.380866051E0	-1.822134852E0	2.854908705E-1
6.367394500E-1	-2.369148254E0	-1.833852768E0	2.993393242E-1
6.381976150E-1	-2.353701830E0	-1.846635938E0	3.105245829E-1
6.407964880E-1	-2.335059643E0	-1.853560209E0	3.195793331E-1
6.428253730E-1	-2.315884829E0	-1.854625463E0	3.291667104E-1
6.448274500E-1	-2.297242880E0	-1.842907548E0	3.371562064E-1
6.461624220E-1	-2.274872303E0	-1.822134852E0	3.515372574E-1
6.488147690E-1	-2.256230116E0	-1.785383224E0	3.584614992E-1
6.509051150E-1	-2.242381573E0	-1.738511562E0	3.542004228E-1
6.527587690E-1	-2.237055302E0	-1.685248375E0	3.467435837E-1
6.542285760E-1	-2.228533268E0	-1.637311459E0	3.350256681E-1
6.569735270E-1	-2.226402760E0	-1.595766187E0	3.275688291E-1
6.590024110E-1	-2.231729031E0	-1.568069220E0	3.142530024E-1
6.610189500E-1	-2.241316319E0	-1.551557660E0	2.966761589E-1
6.623443070E-1	-2.252501726E0	-1.554753423E0	2.775014043E-1
