"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1.859467690E-1	1.067813993E0	2.375048161E0	9.114726067E0
1.885806440E-1	1.084573388E0	2.401384354E0	9.121908188E0
1.905070770E-1	1.096544385E0	2.415749550E0	9.138668060E0
1.925774130E-1	1.094150186E0	2.427720547E0	9.165003777E0
1.938700770E-1	1.096544385E0	2.434903145E0	9.196128845E0
1.966351050E-1	1.106121182E0	2.432508945E0	9.220070839E0
1.985947690E-1	1.110909581E0	2.420537949E0	9.239224434E0
2.006813360E-1	1.113303781E0	2.396595955E0	9.234436035E0
2.019160000E-1	1.113303781E0	2.375048161E0	9.220070839E0
2.045821530E-1	1.110909581E0	2.355894566E0	9.200917244E0
2.067690670E-1	1.113303781E0	2.339135170E0	9.176975250E0
2.087710280E-1	1.122880578E0	2.319981337E0	9.157821655E0
2.099943840E-1	1.132457376E0	2.308010340E0	9.150638580E0
2.128284900E-1	1.144428372E0	2.308010340E0	9.141061783E0
2.147804230E-1	1.151610970E0	2.300827742E0	9.141061783E0
2.168605670E-1	1.146822572E0	2.286462545E0	9.145850182E0
2.180825000E-1	1.137245774E0	2.291250944E0	9.136273384E0
2.209181440E-1	1.122880578E0	2.305616140E0	9.119514465E0
2.228250770E-1	1.113303781E0	2.322375536E0	9.117119789E0
2.249651440E-1	1.108515382E0	2.336740971E0	9.114726067E0
2.263420770E-1	1.106121182E0	2.341529369E0	9.109937668E0
2.289742980E-1	1.098938584E0	2.331952572E0	9.124302864E0
2.309062690E-1	1.098938584E0	2.312798738E0	9.153033257E0
2.329702590E-1	1.103726983E0	2.298433542E0	9.179368973E0
2.341870000E-1	1.113303781E0	2.286462545E0	9.203310966E0
2.370276440E-1	1.125274777E0	2.279279947E0	9.205705643E0
2.389021150E-1	1.146822572E0	2.269703150E0	9.205705643E0
2.410583740E-1	1.165976286E0	2.264914751E0	9.217676163E0
2.423348460E-1	1.185129881E0	2.264914751E0	9.236829758E0
2.450522300E-1	1.206677675E0	2.269703150E0	9.255983353E0
2.471441820E-1	1.218648672E0	2.274491549E0	9.258378029E0
2.489339230E-1	1.228225470E0	2.279279947E0	9.251194954E0
2.503924230E-1	1.228225470E0	2.293645144E0	9.241618156E0
2.532182970E-1	1.221042871E0	2.310404539E0	9.239224434E0
2.551591530E-1	1.218648672E0	2.327163935E0	9.227252960E0
2.572499130E-1	1.218648672E0	2.343923569E0	9.205705643E0
2.584658460E-1	1.213860273E0	2.355894566E0	9.188945770E0
2.613068740E-1	1.211466074E0	2.372653961E0	9.172186852E0
2.631880380E-1	1.225831270E0	2.403778553E0	9.176975250E0
2.653376050E-1	1.237802267E0	2.432508945E0	9.210494041E0
2.668116530E-1	1.247379065E0	2.458845139E0	9.258378029E0
2.693346440E-1	1.254561663E0	2.477998734E0	9.311050415E0
2.711950380E-1	1.261744261E0	2.485181332E0	9.346963882E0
2.733450670E-1	1.259350061E0	2.497152328E0	9.368511200E0
2.745711920E-1	1.233013868E0	2.497152328E0	9.373299599E0
2.774017590E-1	1.216254473E0	2.492363930E0	9.361329079E0
2.792669230E-1	1.209071875E0	2.499546528E0	9.339780807E0
2.814330670E-1	1.211466074E0	2.497152328E0	9.320627213E0
2.827345000E-1	1.216254473E0	2.494758129E0	9.315838814E0
2.853298460E-1	1.247379065E0	2.485181332E0	9.323021889E0
2.874728460E-1	1.273715258E0	2.473210335E0	9.311050415E0
2.895170380E-1	1.297657371E0	2.461239338E0	9.294290543E0
2.907826530E-1	1.321599364E0	2.454056740E0	9.267954826E0
2.935766430E-1	1.345541358E0	2.454056740E0	9.239224434E0
2.954702300E-1	1.362300754E0	2.454056740E0	9.217676163E0
2.976220280E-1	1.371877551E0	2.458845139E0	9.191340446E0
2.988381920E-1	1.376665950E0	2.477998734E0	9.172186852E0
3.016796050E-1	1.371877551E0	2.492363930E0	9.167398453E0
3.035595760E-1	1.374271750E0	2.506729126E0	9.169792175E0
3.057105660E-1	1.393425345E0	2.521094322E0	9.167398453E0
3.071345000E-1	1.412579060E0	2.533065319E0	9.157821655E0
3.097192970E-1	1.453280449E0	2.542642117E0	9.153033257E0
3.116819230E-1	1.498770237E0	2.559401512E0	9.143456459E0
3.137166820E-1	1.546654344E0	2.578555346E0	9.124302864E0
3.149364610E-1	1.596932530E0	2.597708941E0	9.093177795E0
3.177746050E-1	1.649604917E0	2.609679937E0	9.074024200E0
3.196723070E-1	1.714248419E0	2.638410330E0	9.071630478E0
3.218215280E-1	1.786074519E0	2.686294317E0	9.076418877E0
3.230441530E-1	1.857900500E0	2.746149302E0	9.085995674E0
3.258201150E-1	1.908178806E0	2.808398485E0	9.093177795E0
3.278895380E-1	1.936909199E0	2.868253708E0	9.107542992E0
3.297390000E-1	1.929726601E0	2.920926094E0	9.102754593E0
3.312288460E-1	1.900996208E0	2.964021683E0	9.085995674E0
3.339678740E-1	1.869871497E0	2.990357876E0	9.062053680E0
3.358520380E-1	1.850717902E0	3.011905670E0	9.042900085E0
3.379988360E-1	1.838746905E0	3.028665066E0	9.052476883E0
3.392160000E-1	1.833958507E0	3.035847664E0	9.066842079E0
3.420562200E-1	1.824381709E0	3.028665066E0	9.066842079E0
3.439535380E-1	1.833958507E0	3.019088268E0	9.057265282E0
3.461019890E-1	1.855506301E0	2.999934673E0	9.038111687E0
3.475076150E-1	1.886630893E0	2.971204281E0	9.021351814E0
3.501096050E-1	1.922544003E0	2.942473888E0	8.999804497E0
3.519574610E-1	1.963245392E0	2.913743496E0	8.966285706E0
3.541058360E-1	2.001552582E0	2.880224705E0	8.935160637E0
3.553294230E-1	2.037465572E0	2.851494312E0	8.913613319E0
3.581634120E-1	2.073378563E0	2.822763920E0	8.896853447E0
3.601108460E-1	2.090138197E0	2.808398485E0	8.896853447E0
3.621938740E-1	2.099714994E0	2.791639090E0	8.889671326E0
3.634448840E-1	2.094926596E0	2.760514498E0	8.889671326E0
3.660993070E-1	2.080561161E0	2.724601507E0	8.904036522E0
3.682428460E-1	2.063801765E0	2.691082716E0	8.908824921E0
3.702973350E-1	2.059013367E0	2.643198729E0	8.916007042E0
3.715245380E-1	2.070984364E0	2.597708941E0	8.942343712E0
3.743544120E-1	2.097320795E0	2.552218914E0	8.973467827E0
3.763603070E-1	2.145204782E0	2.501940727E0	8.997409821E0
3.783852970E-1	2.207453966E0	2.451662540E0	9.016563416E0
3.797402690E-1	2.272097349E0	2.406172752E0	9.038111687E0
3.824424510E-1	2.375048161E0	2.336740971E0	9.074024200E0
3.844712970E-1	2.442085743E0	2.291250944E0	9.102754593E0
3.864731050E-1	2.511517525E0	2.262520552E0	9.136273384E0
3.879204990E-1	2.561795712E0	2.238578558E0	9.153033257E0
3.904709890E-1	2.583343744E0	2.209848166E0	9.155426979E0
3.924649120E-1	2.578555346E0	2.169146776E0	9.167398453E0
3.944829120E-1	2.568978310E0	2.130839586E0	9.176975250E0
3.957188840E-1	2.552218914E0	2.102109194E0	9.169792175E0
3.985393350E-1	2.535459518E0	2.085349798E0	9.150638580E0
4.005396530E-1	2.530671120E0	2.073378563E0	9.129091263E0
4.025700280E-1	2.537853718E0	2.061407566E0	9.105149269E0
4.038864990E-1	2.552218914E0	2.042253971E0	9.078812599E0
4.065097690E-1	2.561795712E0	2.020706177E0	9.042900085E0
4.086563350E-1	2.566584110E0	2.011129379E0	9.002198219E0
4.104270380E-1	2.561795712E0	2.011129379E0	8.954314232E0
4.118801530E-1	2.552218914E0	2.003946781E0	8.906430244E0
4.147170660E-1	2.552218914E0	2.011129379E0	8.863334656E0
4.166184230E-1	2.557007313E0	2.030282974E0	8.834604263E0
4.187636040E-1	2.559401512E0	2.049436569E0	8.820239067E0
4.207577970E-1	2.568978310E0	2.066195965E0	8.822632790E0
4.228216430E-1	2.583343744E0	2.070984364E0	8.846575737E0
4.248213460E-1	2.590526342E0	2.070984364E0	8.894459724E0
4.268532200E-1	2.607285738E0	2.078166962E0	8.954314232E0
4.284356150E-1	2.621650934E0	2.080561161E0	9.011775017E0
4.308503740E-1	2.650381327E0	2.075772762E0	9.045293808E0
4.327124990E-1	2.681505919E0	2.073378563E0	9.050082207E0
4.348461810E-1	2.698265314E0	2.063801765E0	9.028534889E0
4.361469610E-1	2.715024710E0	2.044648170E0	8.990227699E0
4.389032970E-1	2.746149302E0	2.015917778E0	8.961497307E0
4.408961530E-1	2.786850691E0	1.999158382E0	8.973467827E0
4.429489890E-1	2.851494312E0	1.989581585E0	9.018958092E0
4.441673840E-1	2.923320293E0	1.987187386E0	9.069235802E0
4.468473840E-1	2.968810081E0	1.984793186E0	9.095572472E0
4.489482300E-1	2.964021683E0	1.970427990E0	9.100360870E0
4.509926150E-1	2.908955097E0	1.939303398E0	9.083600998E0
4.522592690E-1	2.837129116E0	1.905784607E0	9.052476883E0
4.550950270E-1	2.762908697E0	1.877054095E0	9.023746490E0
4.569984230E-1	2.693476915E0	1.850717902E0	8.999804497E0
4.591262970E-1	2.636016130E0	1.824381709E0	8.983044624E0
4.604125380E-1	2.590526342E0	1.793257117E0	8.968679428E0
4.631833740E-1	2.557007313E0	1.762132406E0	8.951920509E0
4.650966920E-1	2.545036316E0	1.731007814E0	8.939949036E0
4.672293350E-1	2.540247917E0	1.683123827E0	8.949525833E0
4.687681150E-1	2.545036316E0	1.613691926E0	8.961497307E0
4.712389500E-1	2.561795712E0	1.527500629E0	8.963891029E0
4.732335660E-1	2.588132143E0	1.441309452E0	8.944737434E0
4.752361040E-1	2.616862535E0	1.345541358E0	8.913613319E0
4.765081150E-1	2.650381327E0	1.252167463E0	8.887276649E0
4.792935660E-1	2.679111719E0	1.161187768E0	8.868123055E0
4.812441920E-1	2.712630510E0	1.089361787E0	8.858546257E0
4.833246430E-1	2.738966703E0	1.034295082E0	8.836998940E0
4.846161150E-1	2.748543501E0	9.792284966E-1	8.793902397E0
4.871707300E-1	2.731784105E0	9.097966552E-1	8.757989883E0
4.893221150E-1	2.707842112E0	8.619126081E-1	8.731653214E0
4.911638840E-1	2.679111719E0	8.307880163E-1	8.714894295E0
4.926209610E-1	2.657563925E0	8.068459630E-1	8.714894295E0
4.954843350E-1	2.624045134E0	7.924807668E-1	8.757989883E0
4.973628460E-1	2.595314741E0	7.876923680E-1	8.810662270E0
4.995152580E-1	2.561795712E0	7.805097699E-1	8.870517731E0
5.007251150E-1	2.523488522E0	7.709329724E-1	8.923190117E0
5.035720660E-1	2.494758129E0	7.565677166E-1	8.973467827E0
5.055766530E-1	2.489969730E0	7.302315235E-1	9.023746490E0
5.076023730E-1	2.497152328E0	6.991068721E-1	9.059659004E0
5.089989990E-1	2.523488522E0	6.655880809E-1	9.069235802E0
5.116006040E-1	2.573766708E0	6.105214357E-1	9.078812599E0
5.134648460E-1	2.657563925E0	5.410895944E-1	9.095572472E0
5.156104500E-1	2.765302896E0	4.668693244E-1	9.129091263E0
5.168323460E-1	2.880224705E0	3.902548850E-1	9.181763649E0
5.196672190E-1	2.978386879E0	3.136404157E-1	9.232041359E0
5.216643460E-1	3.038241863E0	2.418143749E-1	9.263166428E0
5.236976040E-1	3.064578056E0	1.867477298E-1	9.263166428E0
5.249191150E-1	3.055001259E0	1.388636976E-1	9.241618156E0
5.276402690E-1	3.019088268E0	8.858546615E-2	9.220070839E0
5.297360760E-1	2.966415882E0	3.591302410E-2	9.208099365E0
5.317403840E-1	2.918531895E0	-4.788403399E-3	9.205705643E0
5.330821920E-1	2.889801502E0	-3.112462163E-2	9.208099365E0
5.358415270E-1	2.868253708E0	-3.830722719E-2	9.203310966E0
5.377997690E-1	2.849100113E0	-3.591302410E-2	9.208099365E0
5.398864890E-1	2.834734917E0	-4.309562966E-2	9.258378029E0
5.411147300E-1	2.832340717E0	-4.309562966E-2	9.356540680E0
5.439430270E-1	2.849100113E0	-3.351882473E-2	9.493009567E0
5.458544220E-1	2.896984100E0	0.000000000E0	9.651026726E0
5.479739890E-1	2.964021683E0	3.591302410E-2	9.780313492E0
5.493540380E-1	3.014299870E0	5.746084079E-2	9.864110947E0
5.519813350E-1	3.016694069E0	5.506663769E-2	9.909601212E0
5.539359610E-1	2.999934673E0	3.351882473E-2	9.926360130E0
5.559766040E-1	2.995146275E0	-1.915361360E-2	9.938331604E0
5.571929610E-1	3.002328873E0	-7.422025502E-2	9.940725327E0
5.600339120E-1	2.995146275E0	-1.364694983E-1	9.931148529E0
5.619464610E-1	2.978386879E0	-2.082955539E-1	9.900024414E0
5.640792190E-1	2.949656487E0	-2.825157940E-1	9.842563629E0
5.653729220E-1	2.911349297E0	-3.734954596E-1	9.773131371E0
5.679749610E-1	2.846705914E0	-4.668693244E-1	9.684545517E0
5.701180380E-1	2.782062292E0	-5.506663918E-1	9.574412346E0
5.719272690E-1	2.717418909E0	-6.296750307E-1	9.466673851E0
5.733880380E-1	2.671929121E0	-7.134721279E-1	9.366117477E0
5.762250650E-1	2.652775526E0	-8.044517636E-1	9.277531624E0
5.781886530E-1	2.657563925E0	-8.978256583E-1	9.203310966E0
5.802576420E-1	2.669534922E0	-9.816226959E-1	9.165003777E0
5.815293840E-1	2.683900118E0	-1.053448796E0	9.193734169E0
5.843147580E-1	2.688688517E0	-1.115697980E0	9.270348549E0
5.863187300E-1	2.686294317E0	-1.146822572E0	9.349357605E0
5.883604880E-1	2.679111719E0	-1.142034173E0	9.399636269E0
5.898689220E-1	2.681505919E0	-1.108515382E0	9.387664795E0
5.923678730E-1	2.676717520E0	-1.058237195E0	9.339780807E0
5.942122690E-1	2.657563925E0	-1.003170490E0	9.313444138E0
5.963639500E-1	2.626439333E0	-9.552865028E-1	9.315838814E0
5.975971530E-1	2.590526342E0	-9.074024558E-1	9.344569206E0
6.004211040E-1	2.604891539E0	-8.355764151E-1	9.390059471E0
6.024501420E-1	2.679111719E0	-7.876923680E-1	9.402029991E0
6.044527580E-1	2.765302896E0	-7.541735172E-1	9.397241592E0
6.061135380E-1	2.856282711E0	-7.278373241E-1	9.380482674E0
6.084396150E-1	2.937685490E0	-7.015010715E-1	9.366117477E0
6.105244610E-1	3.004723072E0	-6.751648784E-1	9.361329079E0
6.125338450E-1	3.057395458E0	-6.464344859E-1	9.378087997E0
6.140776920E-1	3.098097086E0	-6.320692301E-1	9.402029991E0
6.166116040E-1	3.122039080E0	-6.153098345E-1	9.416395187E0
6.185003840E-1	3.126827478E0	-6.033388376E-1	9.414001465E0
6.206420650E-1	3.122039080E0	-6.033388376E-1	9.394847870E0
6.219510380E-1	3.107673883E0	-6.057330370E-1	9.378087997E0
6.246992190E-1	3.105279684E0	-6.033388376E-1	9.358934402E0
6.267281810E-1	3.119644880E0	-5.913678408E-1	9.325415611E0
6.287306810E-1	3.169923067E0	-5.722141862E-1	9.296685219E0
6.301658070E-1	3.246537447E0	-5.458779931E-1	9.287108421E0
6.327282960E-1	3.320757866E0	-5.243301988E-1	9.296685219E0
6.347225270E-1	3.404554844E0	-5.123591423E-1	9.330204010E0
6.367394500E-1	3.507505417E0	-4.932055473E-1	9.380482674E0
6.381880760E-1	3.610456228E0	-4.620809257E-1	9.454702377E0
6.407964880E-1	3.699041605E0	-4.141969085E-1	9.536105156E0
6.428253730E-1	3.756502390E0	-3.447650373E-1	9.588777542E0
6.448274500E-1	3.775655985E0	-2.513911724E-1	9.583989143E0
6.461208450E-1	3.761290789E0	-1.532289088E-1	9.519346237E0
6.487708070E-1	3.725377798E0	-5.506663769E-2	9.430760384E0
6.508616920E-1	3.732560396E0	9.097966552E-2	9.308655739E0
6.527098070E-1	3.825934410E0	3.495534360E-1	9.162610054E0
6.541818450E-1	3.837905407E0	5.506663918E-1	9.045293808E0
6.569735270E-1	3.739742994E0	6.248866320E-1	8.975862503E0
6.589768450E-1	3.622427225E0	6.320692301E-1	8.930372238E0
6.610189500E-1	3.533841610E0	6.129156351E-1	8.887276649E0
6.622985380E-1	3.466804028E0	5.698199868E-1	8.877699852E0
6.650756420E-1	3.394978046E0	5.003881454E-1	8.904036522E0
6.670031150E-1	3.308786631E0	4.141969085E-1	8.968679428E0
6.691069110E-1	3.196259260E0	3.280056417E-1	9.042900085E0
6.704723070E-1	3.055001259E0	2.537853718E-1	9.095572472E0
6.731057960E-1	2.896984100E0	1.747767180E-1	9.112331390E0
6.751001040E-1	2.729389906E0	8.379705995E-2	9.119514465E0
6.771026040E-1	2.583343744E0	-1.197100803E-2	9.138668060E0
6.783313070E-1	2.482787132E0	-1.173158810E-1	9.203310966E0
6.811597960E-1	2.454056740E0	-2.466027737E-1	9.318233490E0
6.831890270E-1	2.497152328E0	-3.950432837E-1	9.461885452E0
6.852517960E-1	2.595314741E0	-4.860229492E-1	9.619902611E0
6.865126920E-1	2.693476915E0	-4.548983276E-1	9.801861763E0
6.891500760E-1	2.791639090E0	-3.711012602E-1	9.986215591E0
6.912595760E-1	2.908955097E0	-3.399766386E-1	1.014423275E1
6.932761530E-1	3.057395458E0	-3.687070608E-1	1.022084713E1
6.946143070E-1	3.248931646E0	-4.046200812E-1	1.018732834E1
6.973534880E-1	3.445256233E0	-4.453215301E-1	1.008437729E1
6.992539220E-1	3.627215624E0	-4.908113480E-1	9.967061996E0
7.013854500E-1	3.785232782E0	-5.195417404E-1	9.876082420E0
7.028994220E-1	3.921702385E0	-5.386953950E-1	9.799467087E0
7.054435650E-1	4.094084740E0	-5.626373887E-1	9.665391922E0
7.074731420E-1	4.182670593E0	-5.650315881E-1	9.562441826E0
7.094906800E-1	4.283226967E0	-6.464344859E-1	9.433155060E0
7.108921920E-1	4.374206543E0	-7.637503147E-1	9.330204010E0
7.135006420E-1	4.414907932E0	-8.643068075E-1	9.275136948E0
7.153506920E-1	4.424484730E0	-9.504981041E-1	9.272743225E0
7.174970650E-1	4.407725334E0	-1.007958889E0	9.277531624E0
7.188788450E-1	4.395754337E0	-1.051054597E0	9.275136948E0
7.215546800E-1	4.407725334E0	-1.125274777E0	9.253589630E0
7.235188070E-1	4.443638325E0	-1.268926859E0	9.193734169E0
7.255859880E-1	4.501099110E0	-1.450886250E0	9.102754593E0
7.268396530E-1	4.582501888E0	-1.616086125E0	9.014169693E0
7.295608840E-1	4.671087742E0	-1.762132406E0	8.951920509E0
7.316737190E-1	4.769249916E0	-1.893813491E0	8.899248123E0
7.334163070E-1	4.881777287E0	-1.987187386E0	8.863334656E0
7.349180760E-1	5.015852451E0	-2.039859772E0	8.846575737E0
7.377501030E-1	5.154716492E0	-2.073378563E0	8.820239067E0
7.396578450E-1	5.272032261E0	-2.068590164E0	8.746018410E0
7.417821030E-1	5.384559631E0	-2.061407566E0	8.611943245E0
7.430367300E-1	5.571307182E0	-2.169146776E0	8.437167168E0
7.458404490E-1	5.695806026E0	-2.276885748E0	8.279149055E0
7.478696800E-1	5.734113216E0	-2.274491549E0	8.236053467E0
7.498718720E-1	5.722142220E0	-2.149993181E0	8.350975990E0
7.513057680E-1	5.662287235E0	-2.023100376E0	8.501810074E0
7.538694880E-1	5.576095581E0	-1.939303398E0	8.623914719E0
7.557781150E-1	5.477933407E0	-1.889025092E0	8.702922821E0
7.578811030E-1	5.465962410E0	-1.922544003E0	8.815450668E0
7.591529610E-1	5.600037575E0	-2.126051188E0	9.066842079E0
7.619389490E-1	5.753266811E0	-2.262520552E0	9.267954826E0
7.639373840E-1	5.923254967E0	-2.286462545E0	9.306262016E0
7.659705260E-1	5.973533154E0	-2.300827742E0	9.222464561E0
7.672093070E-1	5.856217384E0	-2.391807556E0	9.109937668E0
7.698832300E-1	5.681440830E0	-2.394201756E0	8.863334656E0
7.720571420E-1	5.707777023E0	-2.207453966E0	8.602366447E0
7.740594110E-1	5.870582581E0	-1.745373011E0	8.743624687E0
7.753146530E-1	6.002263546E0	-1.091755986E0	9.040505409E0
7.781171030E-1	6.232107162E0	-5.602431893E-1	8.772355080E0
7.800276530E-1	6.519411087E0	-3.160346150E-1	8.066065788E0
7.821631030E-1	6.701370716E0	-3.495534360E-1	7.345410824E0
7.834295380E-1	6.797138691E0	-6.177040339E-1	6.837840080E0
7.862205260E-1	6.883329868E0	-1.043871999E0	6.586448669E0
7.882496420E-1	6.988674641E0	-1.498770237E0	6.584054470E0
7.902522570E-1	7.113173485E0	-1.845929503E0	6.739677906E0
7.919213070E-1	7.244854450E0	-2.032677174E0	7.022193432E0
7.942616030E-1	7.297526836E0	-2.099714994E0	7.426813602E0
7.962559110E-1	7.196970463E0	-2.106897593E0	7.867346764E0
7.982581420E-1	6.947973251E0	-2.099714994E0	8.236053467E0
7.995863070E-1	6.607996464E0	-2.114080191E0	8.494627953E0
8.023160650E-1	6.186617374E0	-2.200271368E0	8.621520042E0
8.043454110E-1	5.829881191E0	-2.300827742E0	8.580819130E0
8.063622950E-1	5.760449409E0	-2.288856745E0	8.429984093E0
8.075943450E-1	5.956773758E0	-2.176329374E0	8.286332130E0
8.102839610E-1	6.370970726E0	-2.049436569E0	8.226476669E0
8.124138450E-1	6.564900875E0	-2.080561161E0	8.269572258E0
8.142581150E-1	6.665457726E0	-2.164358377E0	8.324639320E0
8.157179990E-1	6.710947514E0	-2.264914751E0	8.343792915E0
8.185074110E-1	6.694188118E0	-2.336740971E0	8.319850922E0
8.205362950E-1	6.596025467E0	-2.375048161E0	8.257601738E0
8.225389110E-1	6.457161903E0	-2.401384354E0	8.180987358E0
8.240939220E-1	6.323086739E0	-2.430114746E0	8.087613106E0
8.265959880E-1	6.210559368E0	-2.461239338E0	7.991845131E0
8.285270760E-1	6.121973515E0	-2.509123325E0	7.912836552E0
8.306422570E-1	6.076483727E0	-2.571372509E0	7.869740963E0
8.321833840E-1	6.076483727E0	-2.655169725E0	7.891288757E0
8.346502570E-1	6.098031521E0	-2.767697096E0	7.979874134E0
8.366442180E-1	6.102819920E0	-2.908955097E0	8.090007782E0
