Time (s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,linear_acc_x,linear_acc_y,linear_acc_z,mag_x,mag_y,mag_z,exercise,participant,dataset,exercise_participant
0.01332262496,-3.605252838,-7.09659256,5.347479858,0.111464791,-0.04269586504,-0.08328095078,-0.1719993567,0.3409581614,0.07294459999,5.245750427,52.30580902,-17.44680786,crunches,akshaye,crunches1,crunches_akshaye
0.01830262499,-3.6533029175,-7.218514023,5.3617002865,0.111464791,-0.04269586504,-0.08328095078,-0.1719993567,0.3409581614,0.07294459999,5.245750427,52.30580902,-17.44680786,crunches,akshaye,crunches1,crunches_akshaye
0.02328162495,-3.701352997,-7.340435486,5.375920715,0.11050851645,-0.054791629315,-0.09015288576,-0.2176614332,0.2241316697,0.07833163976999999,5.239479064999999,52.331848144999995,-17.453948975,crunches,akshaye,crunches1,crunches_akshaye
0.02826162498,-3.711980896,-7.426656189,5.3847523495,0.1095522419,-0.06688739359,-0.09702482074,-0.2633235097,0.107305178,0.08371867955,5.233207703,52.35788727,-17.46109009,crunches,akshaye,crunches1,crunches_akshaye
0.03324162494,-3.722608795,-7.512876892,5.393583984,0.10463657977,-0.06835226342,-0.10625147447,-0.2713217698,0.031760613595,0.08707351953,5.2092933655,52.350646975000004,-17.479919435,crunches,akshaye,crunches1,crunches_akshaye
0.03822162497,-3.7118312070000004,-7.558382263,5.391638031,0.09972091764,-0.06981713325,-0.1154781282,-0.2793200299,-0.04378395081,0.09042835951,5.185379028,52.34340668,-17.49874878,crunches,akshaye,crunches1,crunches_akshaye
0.043201625,-3.701053619,-7.603887634,5.389692078,0.095864273605,-0.06801338494,-0.12316839395,-0.27728592975,-0.084827604005,0.07761711001499999,5.1252288815,52.33922577,-17.5382843,crunches,akshaye,crunches1,crunches_akshaye
0.04818162497,-3.7017272185000003,-7.64003746,5.366864548000001,0.09200762957,-0.06620963663,-0.1308586597,-0.2752518296,-0.1258712572,0.06480586052,5.065078735,52.33504486,-17.57781982,crunches,akshaye,crunches1,crunches_akshaye
0.05316162499,-3.702400818,-7.676187286,5.344037018,0.090109996495,-0.063243011015,-0.1371694207,-0.27871162709999997,-0.1574158162,0.037009074389999994,5.012924194,52.312324525,-17.638244625,crunches,akshaye,crunches1,crunches_akshaye
0.05814162496,-3.7062178805,-7.696245575000001,5.322856064,0.08821236342,-0.0602763854,-0.1434801817,-0.2821714246,-0.1889603752,0.00921228826,4.960769653,52.28960419,-17.69866943,crunches,akshaye,crunches1,crunches_akshaye
0.06312162499,-3.710034943,-7.716303864,5.30167511,0.086611256,-0.056383363905,-0.14583215865,-0.29578608154999997,-0.2059976998,-0.015123238564999999,4.929584503,52.26108551,-17.764022824999998,crunches,akshaye,crunches1,crunches_akshaye
0.06810162496,-3.7095110325,-7.728728027500001,5.2899993895,0.08501014858,-0.05249034241,-0.1481841356,-0.3094007385,-0.2230350244,-0.03945876539,4.898399353,52.23256683,-17.82937622,crunches,akshaye,crunches1,crunches_akshaye
0.07308162499,-3.708987122,-7.741152191,5.278323669,0.0844165273,-0.043943192810000004,-0.14979441464999999,-0.31215097635,-0.2319166526,-0.048640355765,4.884229660000001,52.251392365,-17.867828369999998,crunches,akshaye,crunches1,crunches_akshaye
0.07806162495,-3.6872822574999997,-7.7429484555000005,5.2709140775000005,0.08382290602,-0.03539604321,-0.1514046937,-0.3149012142,-0.2407982808,-0.05782194614,4.870059967,52.2702179,-17.90628052,crunches,akshaye,crunches1,crunches_akshaye
0.08304162498,-3.665577393,-7.74474472,5.263504486,0.0833157897,-0.02606345527,-0.15307231245000003,-0.29284361645,-0.24252379415,-0.071121438145,4.8412914275,52.28998566,-17.946578979999998,crunches,akshaye,crunches1,crunches_akshaye
0.08802162495,-3.6252362825,-7.749235382,5.262905731,0.08280867338,-0.01673086733,-0.1547399312,-0.2707860187,-0.2442493075,-0.08442093015,4.812522888,52.30975342,-17.98687744,crunches,akshaye,crunches1,crunches_akshaye
0.09300162498,-3.584895172,-7.753726044,5.262306976,0.081229552625,-0.0092828047945,-0.15437654405,-0.23687553005,-0.24685891985000002,-0.087967558805,4.7171878815,52.318359375,-17.989196775,crunches,akshaye,crunches1,crunches_akshaye
0.09798162495,-3.55413414,-7.750208359,5.2608849335,0.07965043187,-0.001834742259,-0.1540131569,-0.2029650414,-0.2494685322,-0.09151418746,4.621852875,52.32696533,-17.99151611,crunches,akshaye,crunches1,crunches_akshaye
0.102960625,-3.523373108,-7.746690674,5.259462891,0.07654297352,-0.0005867241414999999,-0.1510850638,-0.1805645044,-0.2423094937,-0.09871123283,4.602497101,52.321273805000004,-17.993347165,crunches,akshaye,crunches1,crunches_akshaye
0.107940625,-3.4809363555,-7.7343413545,5.253026276,0.07343551517,0.000661293976,-0.1481569707,-0.1581639674,-0.2351504552,-0.1059082782,4.583141327,52.31558228,-17.99517822,crunches,akshaye,crunches1,crunches_akshaye
0.112920625,-3.438499603,-7.721992035,5.246589661,0.069841578605,-0.002823185874,-0.14338711645000002,-0.119097111655,-0.22024794905,-0.11366548685,4.5369377135,52.33905411,-17.997894285,crunches,akshaye,crunches1,crunches_akshaye
0.117900625,-3.3999547574999998,-7.717201996,5.239554290999999,0.06624764204,-0.006307665724,-0.1386172622,-0.08003025591,-0.2053454429,-0.1214226955,4.4907341,52.36252594,-18.00061035,crunches,akshaye,crunches1,crunches_akshaye
0.122880625,-3.361409912,-7.712411957,5.232518921,0.061986085025,-0.013066127197,-0.1316011436,-0.048465962555,-0.20684116065000002,-0.13338902235,4.405101776,52.388706205,-18.121170045,crunches,akshaye,crunches1,crunches_akshaye
0.127860625,-3.3263827514999997,-7.717426529,5.203179931499999,0.05772452801,-0.01982458867,-0.124585025,-0.0169016692,-0.2083368784,-0.1453553492,4.319469452,52.41488647,-18.24172974,crunches,akshaye,crunches1,crunches_akshaye
0.132840625,-3.291355591,-7.722441101,5.173840942,0.05506576225,-0.027553481050000002,-0.1171167232,0.015365167114999998,-0.21890776725,-0.18069767475,4.3145713805,52.39897537,-18.249679565,crunches,akshaye,crunches1,crunches_akshaye
0.137820625,-3.257900162,-7.743397522,5.1438283535,0.05240699649,-0.03528237343,-0.1096484214,0.04763200343,-0.2294786561,-0.2160400003,4.309673309,52.38306427,-18.25762939,crunches,akshaye,crunches1,crunches_akshaye
