"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
8.896346200E-2	6.464344263E-2	5.578489780E0	1.055842972E1
9.019853900E-2	9.576806426E-2	5.540182590E0	1.070208168E1
9.303915900E-2	1.316810995E-1	5.511452198E0	1.084812832E1
9.489584600E-2	1.532289088E-1	5.497087002E0	1.095347309E1
9.706912000E-2	1.628057212E-1	5.468356609E0	1.098938560E1
9.829715400E-2	1.604115069E-1	5.415684223E0	1.095826149E1
1.011251970E-1	1.460463107E-1	5.329493046E0	1.087207031E1
1.029761540E-1	1.388636976E-1	5.202600479E0	1.071165848E1
1.051558510E-1	3.160346150E-1	4.881777287E0	1.044111347E1
1.065064620E-1	6.584054828E-1	4.378994942E0	1.011550236E1
1.091596970E-1	6.296750307E-1	4.151545525E0	1.031182671E1
1.109857690E-1	1.221042871E-1	4.232948780E0	1.121204662E1
1.131698890E-1	-6.272808313E-1	4.556165695E0	1.213860226E1
1.143896540E-1	-1.103726983E0	4.738125324E0	1.226310158E1
1.172266970E-1	-1.077390790E0	4.716577530E0	1.136288166E1
1.190606160E-1	-8.667010069E-1	4.769249916E0	1.006043530E1
1.212575820E-1	-6.655880809E-1	4.750096321E0	8.916007042E0
1.224648080E-1	-5.674257874E-1	4.616020679E0	8.348581314E0
1.250953460E-1	-6.727706790E-1	4.525041103E0	8.571242332E0
1.273440430E-1	-8.403648138E-1	4.400542736E0	8.834604263E0
1.290661540E-1	-1.005564690E0	4.153939724E0	8.939949036E0
1.306875770E-1	-1.132457376E0	3.852270603E0	8.916007042E0
1.334146970E-1	-1.240196466E0	3.564966440E0	8.825027466E0
1.352838850E-1	-1.367089152E0	3.344699860E0	8.695740700E0
1.374603890E-1	-1.482010841E0	3.236960649E0	8.614337921E0
1.386703080E-1	-1.558625340E0	3.270479441E0	8.626308441E0
1.415164660E-1	-1.575384736E0	3.373430252E0	8.664615631E0
1.434162690E-1	-1.532289028E0	3.462015629E0	8.647856712E0
1.455474660E-1	-1.405396342E0	3.509899616E0	8.520963669E0
1.469063460E-1	-1.216254473E0	3.543418407E0	8.286332130E0
1.495406970E-1	-9.720458984E-1	3.596091032E0	7.967903137E0
1.513785390E-1	-6.991068721E-1	3.636792421E0	7.601590633E0
1.535365820E-1	-4.285621047E-1	3.634398222E0	7.206547260E0
1.547589620E-1	-1.747767180E-1	3.557783842E0	6.835445881E0
1.575931970E-1	5.746084079E-2	3.385401249E0	6.557718277E0
1.595441540E-1	2.178723514E-1	2.995146275E0	6.392518520E0
1.616382740E-1	2.681505978E-1	2.528276920E0	6.303933144E0
1.628499230E-1	2.250549644E-1	2.200271368E0	6.251260757E0
1.655076160E-1	1.532289088E-1	1.999158382E0	6.282385349E0
1.677236200E-1	8.619125932E-2	1.867477298E0	6.488286495E0
1.697350050E-1	3.351882473E-2	1.798045516E0	6.888118267E0
1.711066160E-1	-5.746084079E-2	1.774103403E0	7.441178799E0
1.737913510E-1	-2.274491638E-1	1.810016513E0	8.106766701E0
1.757090000E-1	-3.782838583E-1	1.929726601E0	8.796297073E0
1.778214280E-1	-4.788403511E-1	2.142810583E0	9.464279175E0
1.790444620E-1	-5.506663918E-1	2.430114746E0	1.004607010E1
1.818779280E-1	-5.578489900E-1	2.753331900E0	1.056561184E1
1.837383850E-1	-4.836287498E-1	3.071760893E0	1.103248119E1
1.859232350E-1	-3.351882398E-1	3.311181068E0	1.147062016E1
1.875310000E-1	-1.268926859E-1	3.442862034E0	1.179862595E1
1.899166970E-1	1.508347094E-1	3.409343243E0	1.191594219E1
1.917263080E-1	4.477157295E-1	3.265691042E0	1.191115379E1
1.939125810E-1	6.655880809E-1	3.150769472E0	1.186326981E1
1.951330770E-1	8.403648138E-1	3.035847664E0	1.171243477E1
1.979697350E-1	1.015141487E0	2.885013103E0	1.147540855E1
1.997890000E-1	1.180341482E0	2.719813108E0	1.121922874E1
2.020006200E-1	1.340752959E0	2.535459518E0	1.091277122E1
2.034274620E-1	1.472434044E0	2.327163935E0	1.055603504E1
2.058043460E-1	1.565807939E0	2.114080191E0	1.018732834E1
2.080686540E-1	1.654393315E0	1.927332401E0	9.861717224E0
2.098096920E-1	1.719036818E0	1.764526606E0	9.552865028E0
2.114150000E-1	1.759738207E0	1.613691926E0	9.253589630E0
2.141689660E-1	1.783680320E0	1.477222443E0	8.990227699E0
2.161668850E-1	1.800439715E0	1.371877551E0	8.774748802E0
2.181995040E-1	1.826775908E0	1.297657371E0	8.580819130E0
2.196008080E-1	1.826775908E0	1.247379065E0	8.422801971E0
2.222558120E-1	1.812410712E0	1.213860273E0	8.295908928E0
2.241058080E-1	1.807622313E0	1.225831270E0	8.252813339E0
2.262856580E-1	1.810016513E0	1.261744261E0	8.200140953E0
2.276621540E-1	1.805228114E0	1.312022567E0	8.166622162E0
2.302885810E-1	1.774103403E0	1.367089152E0	8.137891769E0
2.321244620E-1	1.697489023E0	1.419761658E0	8.078036308E0
2.342986580E-1	1.532289028E0	1.436521053E0	7.987056732E0
2.356123850E-1	1.323993564E0	1.426944256E0	7.876923561E0
2.383553120E-1	1.120486379E0	1.393425345E0	7.785943985E0
2.402245000E-1	9.121908545E-1	1.326387763E0	7.702147007E0
2.423854660E-1	6.943184733E-1	1.230619669E0	7.608773232E0
2.435891920E-1	5.075707436E-1	1.065419793E0	7.510610580E0
2.462274230E-1	4.261679053E-1	7.709329724E-1	7.390900612E0
2.484537310E-1	4.740519226E-1	3.854664862E-1	7.259219646E0
2.504294620E-1	6.224924326E-1	-9.576806426E-2	7.139509678E0
2.519552690E-1	8.595184088E-1	-6.895300746E-1	7.012616634E0
2.545380430E-1	1.194706678E0	-1.436521053E0	6.873753071E0
2.565310770E-1	1.604115129E0	-2.377442360E0	6.734889507E0
2.585828120E-1	1.922544003E0	-3.356670856E0	6.627150536E0
2.597951150E-1	2.078166962E0	-4.175487995E0	6.569689274E0
2.626387350E-1	2.051830769E0	-4.771644115E0	6.471527100E0
2.646049230E-1	1.855506301E0	-5.078101635E0	6.291962147E0
2.666681580E-1	1.450886250E0	-4.991910458E0	6.035782337E0
2.680710770E-1	8.379706144E-1	-4.481945515E0	5.779603004E0
2.706611970E-1	5.506663769E-2	-3.629609823E0	5.640739441E0
2.724980000E-1	-8.068459630E-1	-2.664746523E0	5.719748020E0
2.746566970E-1	-1.742978811E0	-1.965639591E0	6.299144745E0
2.760263850E-1	-2.403778553E0	-1.513135433E0	7.714118004E0
2.787129270E-1	-2.667140722E0	-8.499416113E-1	8.856152534E0
2.805774230E-1	-3.181894064E0	-8.858546615E-2	9.009381294E0
2.827367350E-1	-3.744531393E0	5.793967843E-1	8.925583839E0
2.839520380E-1	-3.900154591E0	1.120486379E0	9.026140213E0
2.865524230E-1	-3.584120035E0	1.539471745E0	9.117119789E0
2.887959230E-1	-3.086126089E0	1.714248419E0	9.112331390E0
2.905260380E-1	-2.604891539E0	1.747767210E0	9.239224434E0
2.921902310E-1	-2.262520552E0	1.798045516E0	9.555258751E0
2.948881960E-1	-2.303221941E0	2.013523579E0	9.844957352E0
2.967409620E-1	-2.664746523E0	2.240972757E0	1.005564690E1
2.989179270E-1	-3.117250681E0	2.329558372E0	1.028070164E1
3.001596920E-1	-3.581725836E0	2.214636564E0	1.048420906E1
3.029747350E-1	-3.967192173E0	1.975216389E0	1.063504410E1
3.048473460E-1	-4.134786129E0	1.920149803E0	1.081221485E1
3.070197730E-1	-4.127603531E0	1.958456993E0	1.102290440E1
3.084458850E-1	-3.952826977E0	1.987187386E0	1.120725822E1
3.110125040E-1	-3.655946016E0	1.982398987E0	1.131978607E1
3.128697690E-1	-3.268085241E0	1.922544003E0	1.136527538E1
3.150072350E-1	-2.822763920E0	1.798045516E0	1.136048698E1
3.162240380E-1	-2.351106167E0	1.613691926E0	1.130781460E1
3.190636580E-1	-1.867477298E0	1.398213744E0	1.121922874E1
3.209043460E-1	-1.412579060E0	1.170764685E0	1.113782597E1
3.230944270E-1	-1.027112484E0	9.481038451E-1	1.104924107E1
3.243518460E-1	-7.302315235E-1	7.541735172E-1	1.093431950E1
3.269293460E-1	-4.501099288E-1	5.913678408E-1	1.078348446E1
3.291787730E-1	-5.027823523E-2	3.519476354E-1	1.056321812E1
3.311406920E-1	5.650315881E-1	-1.915361360E-2	1.027351952E1
3.325165770E-1	1.027112484E0	-2.466027737E-1	1.012507915E1
3.352623500E-1	1.223437071E0	-1.173158810E-1	1.036449909E1
3.372517690E-1	1.290474772E0	6.703764945E-2	1.053688145E1
3.392923500E-1	1.465251446E0	1.891419291E-1	1.053209305E1
3.405399620E-1	1.666364431E0	2.801215947E-1	1.042674828E1
3.433484650E-1	1.838746905E0	3.758896589E-1	1.035731697E1
3.452118080E-1	1.991975784E0	4.668693244E-1	1.029746151E1
3.473788890E-1	2.106897593E0	5.626373887E-1	1.021605873E1
3.487395770E-1	2.157175779E0	6.871358752E-1	1.016817474E1
3.513827350E-1	2.140416384E0	8.283938169E-1	1.018972206E1
3.532120000E-1	2.087743998E0	9.672574997E-1	1.023281765E1
3.553939650E-1	2.059013367E0	1.063025594E0	1.024718285E1
3.565873850E-1	2.149993181E0	1.096544385E0	1.030703831E1
3.594406920E-1	2.252943754E0	1.127668977E0	1.026154804E1
3.612897310E-1	2.418143749E0	1.168370485E0	1.017775154E1
3.634832730E-1	2.647987127E0	1.180341482E0	1.011789608E1
3.647281150E-1	2.868253708E0	1.170764685E0	1.005804157E1
3.675402730E-1	3.040636063E0	1.158793569E0	9.988609314E0
3.695471920E-1	3.174711466E0	1.158793569E0	9.897629738E0
3.715841580E-1	3.287238836E0	1.177947283E0	9.773131371E0
3.728118080E-1	3.387795448E0	1.201889277E0	9.610325813E0
3.756406190E-1	3.483563423E0	1.218648672E0	9.437943459E0
3.775516540E-1	3.576937437E0	1.240196466E0	9.265560150E0
3.796858120E-1	3.691859007E0	1.249773264E0	9.090784073E0
3.810083850E-1	3.823540211E0	1.240196466E0	8.901641846E0
3.837427730E-1	3.957615376E0	1.218648672E0	8.671798706E0
3.855808850E-1	4.084507942E0	1.189918280E0	8.394071579E0
3.877742730E-1	4.189853191E0	1.161187768E0	8.101978302E0
3.891062310E-1	4.266467571E0	1.132457376E0	7.824251175E0
3.917682730E-1	4.290409565E0	1.098938584E0	7.572859764E0
3.935706540E-1	4.254496574E0	1.070208192E0	7.352593422E0
3.957639650E-1	4.173093796E0	1.048660398E0	7.177816868E0
3.970586540E-1	4.084507942E0	1.036689281E0	7.041347027E0
3.998205420E-1	4.048594952E0	1.055842996E0	6.931213856E0
4.016556150E-1	4.024652958E0	1.055842996E0	6.845022678E0
4.038658500E-1	3.981557369E0	9.888052940E-1	6.775590897E0
4.050877310E-1	3.943250179E0	8.810662031E-1	6.742072105E0
4.077225770E-1	3.933673382E0	7.852981687E-1	6.756437302E0
4.099150000E-1	3.931279182E0	7.541735172E-1	6.809109688E0
4.119633110E-1	3.969586372E0	7.852981687E-1	6.883329868E0
4.132764230E-1	4.070142746E0	8.403648138E-1	6.921637058E0
4.160208880E-1	4.201824188E0	9.313444495E-1	6.914454460E0
4.178657690E-1	4.307168961E0	1.067813993E0	6.885724068E0
4.200511960E-1	4.367023945E0	1.230619669E0	6.821080685E0
4.213451540E-1	4.412513733E0	1.386242747E0	6.720524311E0
4.241083110E-1	4.474762917E0	1.537077546E0	6.598419666E0
4.261370810E-1	4.529829502E0	1.699883223E0	6.507440090E0
4.281554650E-1	4.592078686E0	1.874659896E0	6.469132900E0
4.294963850E-1	4.675876141E0	2.049436569E0	6.469132900E0
4.321490040E-1	4.769249916E0	2.209848166E0	6.500257492E0
4.339660000E-1	4.853046894E0	2.312798738E0	6.572083473E0
4.361446960E-1	4.924872875E0	2.413355350E0	6.715735912E0
4.373650380E-1	5.051765442E0	2.501940727E0	6.971915245E0
4.402012730E-1	5.341464043E0	2.353500366E0	7.232883453E0
4.420408460E-1	5.702988625E0	2.082955360E0	7.460332394E0
4.442313500E-1	6.066906929E0	1.886630893E0	7.709329605E0
4.454521540E-1	6.160281181E0	1.872265697E0	7.752425194E0
4.480373460E-1	6.454767704E0	1.872265697E0	7.668628216E0
4.502542310E-1	6.682217121E0	1.874659896E0	7.472303391E0
4.520875000E-1	6.943184853E0	1.862688899E0	7.194576263E0
4.536476540E-1	7.206547260E0	1.881842494E0	6.833051682E0
4.563997730E-1	7.455543995E0	1.934514999E0	6.392518520E0
4.582689230E-1	7.735665798E0	1.982398987E0	5.937620163E0
4.604301190E-1	7.958326340E0	2.020706177E0	5.516240597E0
4.616760000E-1	8.130708694E0	2.082955360E0	5.125985622E0
4.644863110E-1	8.281543732E0	2.173935175E0	4.812345505E0
4.663319610E-1	8.403648376E0	2.317587137E0	4.599261284E0
4.685177730E-1	8.420407295E0	2.566584110E0	4.496310711E0
4.698777310E-1	8.317456245E0	2.908955097E0	4.508281708E0
4.725203880E-1	8.125920296E0	3.306392431E0	4.623203278E0
4.743387690E-1	7.874529362E0	3.718195200E0	4.814739704E0
4.765315800E-1	7.594407558E0	4.082113743E0	5.056553841E0
4.777658850E-1	7.323863029E0	4.383783340E0	5.303156853E0
4.805895420E-1	7.089231014E0	4.601655483E0	5.530605793E0
4.824223080E-1	6.907271862E0	4.721365929E0	5.736507416E0
4.846208500E-1	6.806715488E0	4.740519524E0	5.923254967E0
4.858541540E-1	6.828263283E0	4.642356873E0	6.078877926E0
4.884166540E-1	6.962338448E0	4.460397720E0	6.191405773E0
4.906318460E-1	7.173028469E0	4.213795185E0	6.282385349E0
4.926631150E-1	7.393294811E0	3.931279182E0	6.335057735E0
4.941647310E-1	7.582436562E0	3.632004023E0	6.382941723E0
4.967752730E-1	7.711723804E0	3.335123062E0	6.423643112E0
4.986829610E-1	7.781155586E0	3.052607059E0	6.466738701E0
5.008204260E-1	7.805097580E0	2.791639090E0	6.512228489E0
5.020522310E-1	7.814674377E0	2.568978310E0	6.579266071E0
5.048775420E-1	7.824251175E0	2.403778553E0	6.641515732E0
5.068131920E-1	7.833827972E0	2.288856745E0	6.677428722E0
5.089082730E-1	7.841010571E0	2.219424963E0	6.696582317E0
5.104485770E-1	7.855375767E0	2.200271368E0	6.679822922E0
5.129013490E-1	7.888894558E0	2.221819162E0	6.612784863E0
5.147135000E-1	7.927201748E0	2.264914751E0	6.500257492E0
5.168975030E-1	7.958326340E0	2.351106167E0	6.368576527E0
5.181860000E-1	7.982268333E0	2.470816135E0	6.208165169E0
5.209540030E-1	8.025363922E0	2.616862535E0	6.004657745E0
5.229828880E-1	8.133103371E0	2.777273893E0	5.762843609E0
5.249986570E-1	8.305485725E0	2.954444885E0	5.511452198E0
5.262086150E-1	8.506598473E0	3.143586874E0	5.276820660E0
5.288470380E-1	8.738836288E0	3.332728863E0	5.035006046E0
5.309790380E-1	8.983044624E0	3.531447411E0	4.766855717E0
5.327979230E-1	9.215282440E0	3.746925592E0	4.462791920E0
5.343435000E-1	9.421183586E0	3.969586372E0	4.161122322E0
5.371433110E-1	9.588777542E0	4.201824188E0	3.876212597E0
5.391193460E-1	9.713275909E0	4.429273129E0	3.622427225E0
5.411740800E-1	9.809044838E0	4.639962673E0	3.418920040E0
5.424107310E-1	9.880870819E0	4.838681698E0	3.248931646E0
5.452310030E-1	9.933543205E0	5.092466831E0	3.014299870E0
5.471412690E-1	9.952696800E0	5.214571476E0	2.880224705E0
5.492766190E-1	9.955090523E0	5.307945251E0	2.760514498E0
5.506409230E-1	9.916783333E0	5.370194435E0	2.640804529E0
5.532698110E-1	9.868899345E0	5.367800236E0	2.540247917E0
5.550772310E-1	9.811438560E0	5.312733650E0	2.449268341E0
5.572653880E-1	9.725247383E0	5.219359875E0	2.339135170E0
5.584955380E-1	9.610325813E0	5.104437828E0	2.224213362E0
5.613218880E-1	9.440337181E0	4.979939461E0	2.121262789E0
5.631536150E-1	9.215282440E0	4.848258495E0	2.020706177E0
5.653525800E-1	8.951920509E0	4.709394932E0	1.932120800E0
5.665760000E-1	8.683769226E0	4.563348293E0	1.833958507E0
5.691673080E-1	8.432378769E0	4.431667328E0	1.738190413E0
5.714380800E-1	8.221688271E0	4.304774761E0	1.656787634E0
5.733711540E-1	8.070854187E0	4.173093796E0	1.604115129E0
5.747404610E-1	7.948749542E0	4.036623955E0	1.563413739E0
5.775210030E-1	7.771578789E0	3.940855980E0	1.505952835E0
5.795471150E-1	7.517793179E0	3.904942989E0	1.422155857E0
5.815508880E-1	7.290344238E0	3.897760391E0	1.328781962E0
5.827863840E-1	7.149086475E0	3.864241600E0	1.273715258E0
5.856080410E-1	7.089231014E0	3.799597979E0	1.254561663E0
5.876366950E-1	7.065289021E0	3.718195200E0	1.266532660E0
5.896387340E-1	7.000645638E0	3.605667830E0	1.314416766E0
5.909983460E-1	6.907271862E0	3.488351822E0	1.376665950E0
5.936416570E-1	6.888118267E0	3.430891037E0	1.405396342E0
5.956354650E-1	6.907271862E0	3.411737442E0	1.424550056E0
5.976515030E-1	6.909666061E0	3.438073635E0	1.448492050E0
5.988840380E-1	6.902483463E0	3.476380825E0	1.470039845E0
6.017083110E-1	6.871358871E0	3.509899616E0	1.470039845E0
6.036384610E-1	6.880935669E0	3.545812607E0	1.412579060E0
6.057388110E-1	6.993463039E0	3.581725836E0	1.314416766E0
6.069718840E-1	7.170634270E0	3.615244627E0	1.218648672E0
6.095440380E-1	7.316680431E0	3.667917013E0	1.192312479E0
6.118247340E-1	7.407660007E0	3.742137194E0	1.173158884E0
6.138395800E-1	7.465120792E0	3.809175014E0	1.122880578E0
6.155222690E-1	7.522581577E0	3.857059002E0	1.084573388E0
6.178970030E-1	7.501033783E0	3.919308186E0	1.034295082E0
6.197693460E-1	7.340622425E0	4.022258759E0	9.935936928E-1
6.219429260E-1	7.201758862E0	4.127603531E0	9.816226959E-1
6.235626540E-1	7.199364662E0	4.197035789E0	9.313444495E-1
6.259999640E-1	7.283161640E0	4.218583584E0	8.858546019E-1
6.279185000E-1	7.376535416E0	4.237737179E0	8.571242094E-1
6.300311950E-1	7.465120792E0	4.256890774E0	8.283938169E-1
6.315295380E-1	7.558494568E0	4.276044369E0	8.068459630E-1
6.340238870E-1	7.687781811E0	4.371812344E0	8.116343617E-1
6.359399610E-1	8.015787125E0	4.723760128E0	9.935936928E-1
6.380198110E-1	8.403648376E0	5.118803024E0	1.244984865E0
6.394249230E-1	8.635885239E0	5.310339451E0	1.218648672E0
6.420768490E-1	8.664615631E0	5.269638062E0	8.523358107E-1
6.439357690E-1	8.473079681E0	5.142745018E0	3.256114423E-1
6.461228490E-1	8.142680168E0	5.082890034E0	-2.873042040E-2
6.475414230E-1	7.841010571E0	5.140350819E0	-6.464344263E-2
6.499762310E-1	7.718906403E0	5.245696068E0	7.661445439E-2
6.521953460E-1	7.817068577E0	5.288791656E0	2.035071403E-1
6.542203100E-1	8.161833763E0	5.195417881E0	2.873041928E-1
6.558949610E-1	8.346187592E0	5.087678432E0	4.477157295E-1
6.582770800E-1	8.420407295E0	5.001487255E0	7.254431248E-1
6.601581920E-1	8.415618896E0	4.946420670E0	1.055842996E0
6.623076570E-1	8.461109161E0	4.896142483E0	1.443703651E0
6.636248460E-1	8.544905663E0	4.812345505E0	1.886630893E0
6.663650800E-1	8.592789650E0	4.726154327E0	2.293645144E0
6.682627690E-1	8.621520042E0	4.637568474E0	2.607285738E0
6.704113870E-1	8.614337921E0	4.505887508E0	2.801215887E0
6.717850380E-1	8.544905663E0	4.321534157E0	2.894589901E0
6.744049640E-1	8.420407295E0	4.098873138E0	2.956839085E0
6.762195000E-1	8.259995461E0	3.866635799E0	2.990357876E0
6.784011570E-1	8.070854187E0	3.646369219E0	3.023876667E0
6.795995380E-1	7.884106159E0	3.447650433E0	3.071760893E0
6.824587720E-1	7.728483200E0	3.258508444E0	3.105279684E0
6.843343460E-1	7.615955830E0	3.076549292E0	3.086126089E0
6.865058100E-1	7.541735172E0	2.920926094E0	3.031059265E0
6.877481150E-1	7.510610580E0	2.786850691E0	2.937685490E0
6.903033070E-1	7.522581577E0	2.683900118E0	2.829946518E0
6.925923490E-1	7.568071365E0	2.616862535E0	2.722207308E0
6.943323460E-1	7.625532627E0	2.578555346E0	2.626439333E0
6.958988070E-1	7.678205013E0	2.566584110E0	2.552218914E0
6.986776560E-1	7.735665798E0	2.580949545E0	2.487575531E0
7.007069640E-1	7.797914982E0	2.612074137E0	2.444479942E0
7.027092330E-1	7.855375767E0	2.650381327E0	2.456450939E0
7.039233070E-1	7.903259754E0	2.683900118E0	2.521094322E0
7.067669260E-1	7.948749542E0	2.729389906E0	2.616862535E0
7.086129230E-1	7.984662533E0	2.782062292E0	2.715024710E0
7.107987720E-1	8.030152321E0	2.844311714E0	2.810792685E0
7.122260770E-1	8.082824707E0	2.901772499E0	2.887407303E0
7.148033870E-1	8.125920296E0	2.966415882E0	2.940079689E0
7.166748070E-1	8.113949776E0	3.038241863E0	2.978386879E0
7.188165790E-1	8.037335396E0	3.129221678E0	2.999934673E0
7.200238070E-1	7.939172745E0	3.193865061E0	2.992752075E0
7.228740030E-1	7.855375767E0	3.236960649E0	2.940079689E0
7.247625380E-1	7.800309181E0	3.258508444E0	2.841917515E0
7.269050410E-1	7.797914982E0	3.263296843E0	2.710236311E0
7.282001150E-1	7.876923561E0	3.277662039E0	2.595314741E0
7.307006920E-1	8.030152321E0	3.313575268E0	2.545036316E0
7.329452300E-1	8.233659744E0	3.375824451E0	2.545036316E0
7.349425380E-1	8.453926086E0	3.454833031E0	2.590526342E0
7.362619230E-1	8.686163902E0	3.519476414E0	2.655169725E0
7.390591950E-1	8.951920509E0	3.586514235E0	2.743755102E0
7.409429230E-1	9.244012833E0	3.663128614E0	2.861071110E0
7.431049260E-1	9.543288231E0	3.718195200E0	2.983175278E0
7.443941920E-1	9.825803757E0	3.758896589E0	3.088520288E0
7.471623490E-1	1.008677197E1	3.790021181E0	3.177105665E0
7.490524610E-1	1.032858658E1	3.799597979E0	3.229778051E0
7.511933100E-1	1.053448772E1	3.785232782E0	3.234566450E0
7.525765770E-1	1.068532181E1	3.737348795E0	3.203441858E0
7.551875790E-1	1.077151299E1	3.658340216E0	3.143586874E0
7.570302690E-1	1.079306126E1	3.564966440E0	3.062183857E0
7.591840020E-1	1.075714779E1	3.450044632E0	2.985569477E0
7.604225000E-1	1.067335129E1	3.313575268E0	2.904166698E0
7.632421560E-1	1.048181534E1	3.074155092E0	2.779668093E0
7.650993460E-1	1.035013390E1	2.906560898E0	2.712630510E0
7.672886950E-1	1.020887566E1	2.748543501E0	2.652775526E0
7.685354610E-1	1.005085850E1	2.600103140E0	2.588132143E0
7.710845380E-1	9.868899345E0	2.449268341E0	2.518700123E0
7.732861150E-1	9.684545517E0	2.315192938E0	2.458845139E0
7.753864640E-1	9.514557838E0	2.207453966E0	2.413355350E0
7.766069230E-1	9.354146004E0	2.121262789E0	2.389413357E0
7.794438870E-1	9.191340446E0	2.061407566E0	2.382230759E0
7.813133070E-1	9.057265282E0	2.025494576E0	2.372653961E0
7.834747330E-1	8.942343712E0	2.003946781E0	2.319981337E0
7.847686920E-1	8.825027466E0	1.996764183E0	2.224213362E0
7.875324640E-1	8.712499619E0	1.999158382E0	2.102109194E0
7.893921920E-1	8.633491516E0	2.008735180E0	1.975216389E0
7.915781180E-1	8.576030731E0	2.037465572E0	1.865083098E0
7.929175380E-1	8.564059258E0	2.068590164E0	1.771709204E0
7.955726180E-1	8.597578049E0	2.082955360E0	1.659181833E0
7.974500770E-1	8.681375504E0	2.097320795E0	1.553836942E0
7.995700410E-1	8.834604263E0	2.157175779E0	1.496376038E0
8.008061540E-1	9.038111687E0	2.221819162E0	1.498770237E0
8.036282330E-1	9.284713745E0	2.288856745E0	1.544260144E0
8.054617300E-1	9.538499832E0	2.353500366E0	1.635239720E0
8.076597330E-1	9.789890289E0	2.396595955E0	1.745373011E0
8.089176540E-1	1.002452278E1	2.432508945E0	1.872265697E0
8.115681150E-1	1.024000072E1	2.454056740E0	2.018311977E0
8.137478870E-1	1.041956615E1	2.463633537E0	2.152387381E0
8.157534230E-1	1.057279491E1	2.456450939E0	2.272097349E0
8.171358070E-1	1.070208168E1	2.442085743E0	2.384624958E0
8.198326560E-1	1.080024433E1	2.420537949E0	2.497152328E0
8.216674230E-1	1.085291672E1	2.398990154E0	2.624045134E0
8.238645790E-1	1.086967564E1	2.394201756E0	2.741360903E0
8.251259230E-1	1.088164711E1	2.367865562E0	2.822763920E0
8.279225020E-1	1.090319443E1	2.334346771E0	2.863465309E0
8.297716920E-1	1.092474270E1	2.300827742E0	2.865859509E0
8.319543870E-1	1.094150162E1	2.264914751E0	2.832340717E0
8.333484610E-1	1.095107841E1	2.226607561E0	2.782062292E0
8.359585410E-1	1.094629002E1	2.190694571E0	2.738966703E0
8.377760380E-1	1.093192482E1	2.154781580E0	2.726995707E0
8.399693100E-1	1.088404083E1	2.121262789E0	2.719813108E0
8.411913070E-1	1.079784966E1	2.092532396E0	2.710236311E0
