"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"
3.029747350E-1	-3.964305162E0	2.128820419E-1	9.880466461E-1
3.110125040E-1	-3.671868324E0	2.329642773E-1	1.670454025E0
3.190636580E-1	-2.003787994E0	-3.615858555E-1	1.572731018E0
3.269293460E-1	-8.354231715E-1	-1.192607641E0	1.148166656E0
3.352623500E-1	4.720582962E-1	-1.945517778E0	7.591104507E-1
3.433484650E-1	6.701253653E-1	-1.523738146E0	8.076505661E-1
3.513827350E-1	5.400170088E-1	-1.175954461E0	7.244329453E-1
3.594406920E-1	2.558124065E-1	-1.001064658E0	8.993721008E-1
3.675402730E-1	7.645151615E-1	-1.019993663E0	7.019233704E-1
3.756406190E-1	9.248845577E-1	-1.018982172E0	2.392177582E-1
3.837427730E-1	1.097473383E0	-1.082786798E0	-4.217910767E-1
3.917682730E-1	9.896857738E-1	-1.383233428E0	-1.321769714E0
3.998205420E-1	3.103222847E-1	-1.592477441E0	-1.739548206E0
4.077225770E-1	-2.577676773E-1	-2.014977694E0	-1.655498505E0
4.160208880E-1	-4.460911751E-1	-2.010025024E0	-1.204389572E0
4.241083110E-1	-6.004772186E-1	-1.535601497E0	-1.209972382E0
4.321490040E-1	-7.106046677E-1	-9.910182953E-1	-9.761080742E-1
4.402012730E-1	-5.075654984E-1	-9.623041153E-1	9.392833710E-2
4.480373460E-1	2.467603683E-1	-1.555693030E0	8.951406479E-1
4.563997730E-1	9.120988846E-1	-1.606230021E0	3.711700439E-3
4.644863110E-1	1.466157436E0	-1.479625463E0	-1.218608379E0
4.725203880E-1	1.084390640E0	-4.722230434E-1	-1.060924053E0
4.805895420E-1	-1.307997704E-1	6.961193085E-1	1.651296616E-1
4.884166540E-1	-4.148283005E-1	4.209113121E-1	1.148554325E0
4.967752730E-1	1.951456070E-1	-8.467764854E-1	1.713742256E0
5.048775420E-1	1.957955360E-1	-1.918487549E0	2.248900890E0
5.129013490E-1	1.574778557E-1	-2.254328966E0	2.568075657E0
5.209540030E-1	2.130002975E-1	-1.996011972E0	2.281923056E0
5.288470380E-1	8.718452454E-1	-1.336142063E0	1.501950741E0
5.371433110E-1	1.659581184E0	-6.031117439E-1	6.807739735E-1
5.452310030E-1	1.958452225E0	1.619462967E-1	1.405792236E-1
5.532698110E-1	1.858654022E0	3.211712837E-1	-1.668238640E-2
5.613218880E-1	1.406291962E0	-1.647462845E-1	-1.495792866E-1
5.691673080E-1	3.844490051E-1	-8.005099297E-1	-2.681851387E-1
5.775210030E-1	-2.802762985E-1	-1.363529682E0	-2.833241224E-1
5.856080410E-1	-9.614605904E-1	-1.560111761E0	-3.672472239E-1
5.936416570E-1	-1.160989285E0	-1.967350483E0	-9.167397022E-2
6.017083110E-1	-1.191647530E0	-1.879919052E0	1.808881760E-2
6.095440380E-1	-7.635092735E-1	-1.710535288E0	-2.052489519E-1
6.178970030E-1	-6.009187698E-1	-1.441526413E0	-3.036979437E-1
6.259999640E-1	-8.418984413E-1	-1.120862007E0	-3.963668346E-1
6.340238870E-1	-4.624762535E-1	-9.408388138E-1	-4.210217595E-1
6.420768490E-1	4.826669693E-1	-5.267620087E-3	-3.315117359E-1
6.499762310E-1	-4.932785034E-1	8.786201477E-3	-1.065833211E0
6.582770800E-1	1.773748398E-1	-1.890316010E-1	-4.065153599E-1
6.663650800E-1	3.258180618E-1	-4.260158539E-1	1.161066175E0
6.744049640E-1	1.238155365E-1	-1.003424168E0	1.815128088E0
6.824587720E-1	-6.032142639E-1	-1.783505201E0	1.951452017E0
6.903033070E-1	-8.556694984E-1	-2.278396845E0	1.667662621E0
6.986776560E-1	-6.990876198E-1	-2.285376310E0	1.328174591E0
7.067669260E-1	-5.512046814E-1	-2.021481752E0	1.454797983E0
7.148033870E-1	-4.455127716E-1	-1.655752182E0	1.784013391E0
7.228740030E-1	-7.840332985E-1	-1.259621859E0	1.794769526E0
7.307006920E-1	-6.800556183E-1	-1.047567368E0	1.412289977E0
7.390591950E-1	1.760253906E-1	-6.367943287E-1	1.595833659E0
7.471623490E-1	1.252518654E0	-3.143131733E-1	2.045377254E0
7.551875790E-1	1.889566422E0	-3.432910442E-1	2.017382145E0
7.632421560E-1	1.563669205E0	-8.446135521E-1	1.648148298E0
7.710845380E-1	9.174861908E-1	-1.360983849E0	1.283965111E0
7.794438870E-1	2.065343857E-1	-1.633737087E0	1.044484138E0
7.875324640E-1	-3.054485321E-1	-1.614769459E0	7.654947042E-1
7.955726180E-1	-4.568071365E-1	-1.442289829E0	3.321001530E-1
8.036282330E-1	1.866359711E-1	-1.100347996E0	1.627101898E-1
8.115681150E-1	1.095319748E0	-7.912895679E-1	5.995309353E-1
8.198326560E-1	1.611224174E0	-7.169954777E-1	1.123027802E0
8.279225020E-1	1.673943520E0	-7.011578083E-1	1.530414462E0
8.359585410E-1	1.679562569E0	-7.275800705E-1	1.404112935E0
8.440214610E-1	1.370244980E0	-7.309172153E-1	1.349125981E0
8.519105000E-1	7.465038300E-1	-6.050765514E-1	1.024358630E0
8.602168480E-1	1.592054367E-1	-4.647240639E-1	3.562039137E-1
8.683204630E-1	-2.935533524E-1	-4.218776226E-1	7.333755493E-3
8.763460020E-1	-5.355949402E-1	-4.269337654E-1	-7.331669331E-2
8.844000400E-1	-6.146764755E-1	-4.958634377E-1	5.348038673E-2
8.922955380E-1	-5.043783188E-1	-4.641150236E-1	6.750022173E-1
9.006023860E-1	3.047161102E-1	-2.919403315E-1	1.200763226E0
9.086923090E-1	9.574260712E-1	-6.226480007E-2	8.394013643E-1
9.167327710E-1	7.193260193E-1	1.920719147E-1	5.800449848E-2
9.247861170E-1	3.377685547E-1	4.344815016E-1	-3.613349199E-1
9.326201530E-1	1.246433258E-1	5.529223680E-1	-3.020677567E-1
9.409867710E-1	7.892990112E-2	4.299231768E-1	-3.411349058E-1
9.490741940E-1	4.506206512E-2	-8.410751820E-2	-4.297742844E-1
9.571073090E-1	2.370319366E-1	-7.113506794E-1	-5.123704672E-1
9.651703840E-1	7.370853424E-1	-9.569467902E-1	-5.294737220E-1
9.729953840E-1	7.062654495E-1	-9.432768822E-1	-4.312850237E-1
9.813591170E-1	7.612581253E-1	-5.705432892E-1	-3.973723650E-1
9.894623480E-1	1.242982864E0	1.648914814E-2	-6.389287114E-1
9.974856170E-1	1.160842896E0	5.201578140E-1	-4.088886380E-1
1.005538309E0	7.958564758E-1	1.224068522E0	1.244688034E-2
1.013403423E0	7.503023148E-1	2.576130629E0	-7.145690918E-2
1.021737194E0	3.859672546E-1	4.424428940E0	-6.559300423E-2
1.029825232E0	-2.459754944E-1	6.239874840E0	-6.522653103E-1
1.037893078E0	1.435928345E-1	8.371582031E0	-2.112597942E0
1.045944001E0	4.814214706E-1	9.415650368E0	-3.906563997E0
1.053786807E0	3.789310455E-1	8.975611687E0	-2.901400089E0
1.062142040E0	5.009365082E-2	6.103041649E0	-2.536439419E0
1.070228386E0	-3.257465363E-1	3.244270325E0	-1.211056948E0
1.078262886E0	-3.524303436E-2	1.322538614E0	-1.494828701E0
1.086330847E0	1.614467621E0	6.739950180E-1	-5.851724148E-1
1.094196807E0	2.386230469E0	1.184750497E-1	-7.613862753E-1
1.102533309E0	1.124453545E0	-8.224723339E-1	4.569379091E-1
1.110636347E0	-1.179647446E-1	-1.436983347E0	1.954326153E0
1.118659463E0	-9.550151825E-1	-2.161202192E0	2.050529003E0
1.126712309E0	-1.646520615E0	-2.449389219E0	1.728336215E0
1.134594269E0	-1.524942398E0	-2.440889597E0	1.201847911E0
1.142910039E0	-8.637199402E-1	-2.559517145E0	3.175355792E-1
1.150997962E0	-1.040389061E0	-2.625421762E0	3.644648790E-1
1.159036539E0	-9.773635864E-2	-2.951582909E0	6.156838536E-1
1.167089539E0	1.479941368E0	-3.222178698E0	6.544959545E-1
1.174943192E0	3.175601006E0	-3.529765129E0	1.135213524E-1
1.183289385E0	4.243233681E0	-3.677418709E0	-4.447458982E-1
1.191376347E0	4.755349159E0	-3.664682150E0	-1.044062972E0
1.199411539E0	4.515784264E0	-3.566263914E0	-1.211938024E0
1.207479462E0	3.399202347E0	-3.848306179E0	-9.540593028E-1
1.215420269E0	2.141144753E0	-4.013070583E0	-9.061642885E-1
1.223666539E0	1.422589302E0	-3.833585262E0	-8.022290468E-1
1.231769770E0	1.254451752E0	-2.800723553E0	-1.060005188E0
1.239795347E0	1.123461723E0	-1.624643445E0	-8.082446456E-1
1.247849270E0	1.496954918E0	-7.784588337E-1	-9.043939114E-1
1.255694076E0	1.467146873E0	6.863042712E-1	-1.147497535E0
1.264050885E0	1.100549698E0	2.211294174E0	-1.476712704E0
1.272140423E0	9.259901047E-1	3.012430191E0	-1.816767335E0
1.280180231E0	8.648691177E-1	3.157808781E0	-1.733259201E0
1.288233885E0	7.595968246E-1	1.964444637E0	-1.524838209E0
1.296088499E0	3.307962418E-1	-2.556725740E-1	-1.514899492E0
1.304437039E0	-1.517686844E-1	-1.336693764E0	-2.158257663E-1
1.312525500E0	9.542465210E-3	-1.277987838E0	1.448040128E0
1.320561154E0	5.580186844E-1	-2.124946117E0	7.544354796E-1
1.328630154E0	1.259000778E0	-3.035284281E0	-3.752940893E-2
1.336476269E0	2.117997169E0	-3.705690145E0	-7.135423422E-1
1.344821500E0	1.652348518E0	-3.567150116E0	-1.156889439E0
1.352924962E0	9.239339828E-1	-4.219013214E0	-1.455425739E0
1.360951500E0	1.121962547E0	-4.097658157E0	-1.699592113E0
1.369005346E0	1.124828339E0	-3.903272390E0	-1.274385452E0
1.376858422E0	-7.914342880E-1	-4.400260925E0	-1.200438738E0
1.385206231E0	-1.932354450E0	-4.402830124E0	-1.695177078E0
1.393294500E0	-2.328386784E0	-4.353786945E0	-2.552289009E0
1.401333500E0	-3.539674282E0	-4.195775032E0	-2.663991451E0
1.409386731E0	-4.136182785E0	-4.876219273E0	-1.693347454E0
1.417225961E0	-4.501664162E0	-4.992450714E0	-1.913463354E0
1.425565461E0	-1.339396286E1	2.272748947E-1	-3.070034504E0
1.433655846E0	-7.900097847E0	-7.096014023E-1	1.061829805E0
1.441691423E0	-1.005906296E1	1.035397053E0	-2.235241652E0
1.449760923E0	-3.990779638E0	-1.050032616E0	-2.146651983E0
1.457650692E0	3.363562107E0	-4.386221886E0	-1.837741137E0
1.465948154E0	5.549729824E0	-5.843681812E0	-4.131042957E-1
1.474053577E0	7.284379959E0	-8.112588882E0	2.069328547E0
1.482078884E0	2.971983433E0	-6.814695358E0	1.822875738E0
1.490133884E0	-5.807615757E0	-2.633545399E0	3.328285217E-1
1.497968807E0	-1.466033936E0	-2.430188179E0	-4.226708412E-2
1.506316269E0	4.271562099E0	-2.622990131E0	4.625778198E-1
1.514405923E0	7.268347740E-1	-1.971558571E0	-3.041744232E0
1.522446115E0	-1.565095901E0	-1.228170395E0	-3.411966801E0
1.530499846E0	-3.792243481E0	-2.050733566E-2	-3.266322613E0
1.538467961E0	-5.913504124E0	2.024702549E0	-3.993875027E0
1.546703461E0	-7.973292351E0	3.758305550E0	-3.438232660E0
1.554791961E0	-9.506902695E0	5.630966187E0	-1.888604999E0
1.562826461E0	-1.182618332E1	8.784199715E0	-1.682797670E-1
1.570885461E0	-1.431536961E1	1.224894142E1	1.562522173E0
1.578773345E0	-1.646323776E1	1.577276611E1	2.643880367E0
1.587074999E0	-1.744538307E1	1.862987137E1	2.609614611E0
1.595179115E0	-1.500237846E1	1.831220055E1	1.881632090E0
1.603227384E0	-1.163059998E1	1.529155445E1	1.815294623E0
1.611281691E0	-6.959202766E0	1.055801964E1	1.889164925E0
1.619114307E0	-1.915127754E0	6.736751556E0	1.461716771E0
1.627483576E0	2.362785816E0	3.461561203E0	7.021110058E-1
1.635572153E0	5.528462887E0	8.060541153E-1	-3.377106190E-1
1.643614807E0	8.098561287E0	-1.310215950E0	-1.311234593E0
1.651668845E0	9.307701111E0	-3.046945095E0	-1.902801514E0
1.659501114E0	5.442905426E0	-4.350411415E0	-1.084324241E0
1.667869422E0	1.523875237E0	-4.502275944E0	-2.459384918E0
1.675958576E0	4.636487961E-1	-4.084477425E0	-3.211532354E0
1.683994845E0	-7.778363228E-1	-2.493937016E0	-3.807212353E0
1.692053345E0	-3.679065704E-1	-1.773676872E0	-3.807813883E0
1.699912730E0	-3.670835495E-1	-1.131409168E0	-2.943855286E0
1.708250999E0	-5.005793571E-1	-7.933993340E-1	-2.301589012E0
1.716354614E0	-4.708356857E-1	-7.535877228E-1	-1.524132490E0
1.724380153E0	-2.451572418E-1	-9.832606316E-1	-8.895189762E-1
1.732409614E0	-4.444646835E-1	-1.435119152E0	-3.342432380E-1
1.740280884E0	4.241991043E-1	-2.306309223E0	1.805759668E-1
1.748620614E0	-1.261741638E0	-8.047596931E0	6.221270561E0
1.756718153E0	-1.804785728E-1	-5.852078438E0	2.465627670E0
1.764767114E0	4.572285652E0	-3.506292820E0	-1.317523718E0
1.772807768E0	1.151710320E1	-2.620113850E0	-7.118187428E0
1.780648499E0	4.847490788E0	2.386269569E-1	-4.632159233E0
1.789021191E0	9.984607697E-1	8.230719566E-1	-8.303660154E-2
1.797109460E0	-7.942676544E-1	1.586720943E0	3.956148028E-1
1.805144345E0	-9.117603302E-1	2.053080559E0	9.375697374E-2
1.813191614E0	-2.225589752E-2	2.365380764E0	-4.232215285E-1
1.821066114E0	1.309084415E0	2.198114872E0	-9.412719011E-1
1.829401652E0	1.030997276E0	1.902270317E0	-9.861277342E-1
1.837505691E0	3.228602409E-1	1.972043037E0	-7.712227702E-1
1.845530729E0	-4.137468338E-2	2.559794903E0	-1.070595503E0
1.853584575E0	1.146254539E-1	3.061594009E0	-5.768603683E-1
1.861432960E0	-6.467909813E-1	2.848224163E0	1.696837544E-1
1.869787652E0	-6.022086143E-1	2.296142578E0	9.587680697E-1
1.877876113E0	-1.681954861E0	1.008572578E0	1.793078661E0
1.885914575E0	-1.652693748E0	1.243019104E-1	1.362672329E0
1.893951691E0	-8.502173424E-1	1.839985847E-1	2.082365751E-2
1.901806345E0	-8.199648857E-1	6.234173775E-1	-1.213711023E0
1.910180344E0	-1.631166935E0	1.747379303E-1	-1.532083750E0
1.918267613E0	-1.194140911E0	-5.781836510E-1	-1.042382121E0
1.926300729E0	6.869344711E-1	-4.510879517E-4	2.439486980E-2
1.934352960E0	4.537477493E-1	-2.294096947E-1	5.197378397E-1
1.942180191E0	6.129693985E-2	4.631805420E-2	4.689809084E-1
1.950554344E0	-5.140490532E-1	-1.882362366E-1	-6.097461581E-1
1.958657036E0	-1.188103199E0	-3.848838806E-1	-2.972496748E0
1.966681152E0	-2.724361420E-2	-7.702198029E-1	-2.886174679E0
1.974735190E0	1.334893703E0	-1.372169971E0	-2.590026379E0
1.982624768E0	1.173101902E0	-1.624375343E0	-1.689227939E0
1.990936113E0	1.095303059E0	-1.462868690E0	4.831874371E-2
1.999024153E0	7.030115128E-1	-9.916334152E-1	8.655172586E-1
2.007066382E0	6.671819687E-1	-1.463479042E0	5.811727047E-1
2.015119575E0	6.357941628E-1	-2.035214424E0	-3.791019320E-1
2.022966922E0	9.365930557E-1	-2.503601551E0	-9.787046909E-1
2.031321421E0	8.728861809E-1	-2.928754330E0	-1.423258305E0
2.039408997E0	1.427551746E0	-2.734535694E0	-9.347755909E-1
2.047443574E0	1.033872128E0	-2.408682823E0	-1.835823059E-1
2.055512497E0	-3.561177254E-1	-1.186086655E0	2.640694380E-1
2.063439191E0	-1.537829876E0	2.326049805E-1	-1.490240097E-1
2.071701767E0	-2.240443707E0	1.038427830E0	-4.682376385E-1
2.079805420E0	-1.965425014E0	2.042827129E0	4.542863369E-2
2.087830920E0	-2.092476845E0	2.172894955E0	4.780226946E-1
2.095882113E0	-1.688034534E0	2.362244606E0	1.007878780E-2
2.103746999E0	-1.478411674E0	2.873993397E0	-6.610024571E-1
2.112079113E0	-1.561053753E0	2.878064156E0	-8.547254205E-1
2.120166420E0	-1.499948978E0	3.190454960E0	-1.127542734E0
2.128205151E0	-1.131741524E0	3.844141483E0	-6.699512601E-1
2.136258113E0	-6.810150146E-1	3.946482182E0	-5.127851367E-1
2.144158653E0	7.288599014E-2	3.709437847E0	2.672913074E-1
2.152456497E0	6.723194122E-1	3.755516529E0	3.500334024E-1
2.160543074E0	-8.065605164E-2	2.563122272E0	-6.516325474E-2
2.168575074E0	-4.151158333E-1	2.680726051E0	-3.300608993E-1
2.176641035E0	-8.052697182E-1	3.134491920E0	-2.136610746E-1
2.184518999E0	-1.796199322E0	3.220582008E0	6.775820255E-2
2.192825805E0	-2.291324615E0	2.945874691E0	4.927463531E-1
2.200928689E0	-2.431129456E0	2.362882614E0	7.617881298E-1
2.208951689E0	-2.258255482E0	1.863980770E0	8.633301258E-1
2.217003420E0	-1.939822674E0	7.939934731E-1	6.075882912E-1
2.224881229E0	-9.178795815E-1	-1.249235153E0	-4.315546155E-1
2.233203035E0	-1.524378300E0	-1.181218147E0	-2.349672318E-1
2.241290151E0	-1.357680321E0	-9.533104897E-1	3.085702658E-1
2.249330766E0	-4.793806076E-1	-1.169848442E0	1.487655163E0
2.257383843E0	2.052161694E0	-2.497339725E0	4.894371033E-1
2.265256537E0	1.355094433E0	-1.062087536E0	-1.337666512E-1
2.273588650E0	3.338489532E-1	2.315926552E-1	-1.017550945E0
2.281677612E0	1.103798389E0	1.783890724E-1	-1.180579424E0
2.289712343E0	1.958801746E0	1.071372032E-1	-9.209029675E-1
2.297782650E0	1.864006996E0	2.781200409E-2	-7.856547236E-1
2.305634114E0	1.589909554E0	4.593849182E-1	-8.793525100E-1
2.313988573E0	7.530779839E-1	6.285662651E-1	-1.074232340E0
2.322090881E0	8.076667786E-1	5.749177933E-1	-8.275454640E-1
2.330117189E0	1.287981987E0	2.272672653E-1	-7.444256544E-1
2.338171689E0	1.058757305E0	3.566660881E-1	-6.316387653E-1
2.346047268E0	4.338426590E-1	5.679073334E-1	-3.407590389E-1
2.354373381E0	7.734298706E-2	4.581031799E-1	-1.807316542E-1
2.362463189E0	-5.389652252E-1	8.871650696E-2	-2.728489637E-1
2.370503881E0	-1.110518456E0	-3.661594391E-1	1.530849934E-2
2.378552806E0	-2.033713341E0	-6.560320854E-1	5.647276640E-1
2.386438460E0	-2.281102180E0	-1.008803844E0	7.014970183E-1
2.394763727E0	-1.793156147E0	-9.523162842E-1	7.266793847E-1
2.402852304E0	-1.152822971E0	-9.017457962E-1	8.240978122E-1
2.410888419E0	-4.882049561E-1	-9.275670052E-1	1.255568504E0
2.418957650E0	1.410894394E-1	-1.444336891E0	7.954331040E-1
2.426788691E0	1.020682335E0	-2.143124580E0	8.319655061E-1
2.435143534E0	2.392846584E0	-2.289003372E0	3.822832704E-1
2.443246727E0	3.578411579E0	-1.949593067E0	-4.637702107E-1
2.445087306E0	3.679935932E0	-1.794754505E0	-6.461854577E-1
2.447277150E0	3.627263546E0	-1.603218555E0	-8.257505894E-1
2.448692575E0	3.459668636E0	-1.385345936E0	-9.167302251E-1
2.451271150E0	3.222643375E0	-1.150714397E0	-9.143360257E-1
2.459323804E0	1.550978661E0	-2.797737122E-1	-6.576410532E-1
2.467393729E0	4.556093216E-1	-8.446884155E-2	-7.904300690E-1
2.475525034E0	-1.596703529E-1	-3.079299927E-1	-1.329559207E0
2.483614227E0	-3.093719482E-2	-5.247979164E-1	-1.526258469E0
2.491654227E0	1.531462669E-1	-4.779214859E-1	-1.386992574E0
2.499707726E0	1.691913605E-2	-1.808819771E-1	-1.447952986E0
2.507565383E0	-4.579887390E-1	1.187663078E-1	-1.007390261E0
2.515908919E0	-8.225569725E-1	1.889772415E-1	-5.993362069E-1
2.523995380E0	-4.759073257E-1	1.345696449E-1	-1.048722625E0
2.532029842E0	5.622024536E-1	-5.563526154E-1	-2.855814457E0
2.540097111E0	4.962162971E-1	-1.245832443E-1	-4.243381023E-1
2.547951575E0	2.327251434E-2	2.926282883E-1	1.012165070E0
2.556283957E0	-8.516802788E-1	6.592402458E-1	1.992017508E0
2.564371268E0	-1.192521572E0	1.057065010E0	1.932740450E0
2.572411495E0	-1.535792351E0	1.277545452E0	1.800929785E0
2.580465342E0	-1.395389080E0	1.096780300E0	1.646713376E0
2.588424421E0	-9.744739532E-1	7.645773888E-1	1.215278625E0
2.596664380E0	-3.897004128E-1	2.087898254E-1	1.294894576E0
2.604751188E0	-6.168541908E-1	-2.183828354E-1	4.136146307E-1
2.612790380E0	-1.160247326E0	6.623854637E-1	-1.999013424E-1
2.620842688E0	-1.657307625E0	1.466918945E0	-2.478845119E-1
2.628687306E0	1.436805725E-1	1.572732925E-1	-1.514738202E-1
2.637042918E0	1.196895123E0	5.981063843E-2	-8.475029469E-2
2.645131111E0	1.733519077E0	2.379240990E-1	-2.723531127E-1
2.653167149E0	1.484982967E0	2.922797203E-1	-5.032325387E-1
2.661235264E0	8.350753784E-1	3.031630516E-1	-9.532095790E-1
2.669089460E0	7.512278557E-1	-1.124286652E-2	-1.025418997E0
2.677418880E0	7.319149971E-1	-6.972837448E-2	-4.455249906E-1
2.685521880E0	7.977890968E-1	-1.264877319E-1	-3.264192343E-1
2.693546380E0	4.731106758E-1	4.618978500E-1	-2.116705775E-1
2.701598418E0	-2.611947060E-1	6.985888481E-1	-4.738616943E-1
2.709446114E0	-6.062216759E-1	2.798833847E-1	-4.709743857E-1
2.717778533E0	-1.663045883E-1	-1.841139793E-1	-2.482742071E-2
2.725868303E0	2.773075104E-1	-4.222655296E-1	-1.741255522E-1
2.733909803E0	4.932975769E-1	-5.993981361E-1	-6.243323684E-1
2.741963264E0	1.445484161E-2	-1.258665562E0	-1.576644421E0
2.749814768E0	6.695442200E-1	-1.883497715E0	-2.118430376E0
2.758164956E0	8.748517036E-1	-1.015848637E0	-3.328319192E-1
2.766254264E0	-4.438838959E-1	-7.924003601E-1	-5.040049553E-1
2.774290302E0	-4.758992195E-1	-1.667332649E-1	-4.138796628E-1
2.782358379E0	-2.166657925E0	6.225333214E-1	8.727992177E-1
2.790252383E0	-4.072802544E0	9.141130447E-1	1.895392418E0
2.798547187E0	-1.596541882E0	3.800086975E-1	1.843828917E0
2.806650148E0	1.458164692E0	-1.647653580E-1	1.672215223E0
2.814676187E0	6.004810333E-2	9.020805359E-3	1.275381327E0
2.822727802E0	1.441224098E0	1.792359352E-1	1.180977106E0
2.830593191E0	1.797862053E-1	1.341471672E-1	4.348430037E-1
2.838925610E0	6.296710968E-1	8.916668892E-1	-4.403996468E-2
2.847014417E0	-4.914917946E-1	1.012024879E0	-5.983955264E-1
2.855054494E0	-6.652173996E-1	6.692137718E-1	-8.311856985E-1
2.863108302E0	5.572032928E-2	1.572527885E-1	-7.678604722E-1
2.871002575E0	8.320331573E-3	-7.944965363E-2	-3.390378952E-1
2.879307494E0	-2.341046333E-1	-2.337422371E-1	-1.811984926E-1
2.887395340E0	-7.060441971E-1	6.906843185E-2	-2.253458500E-1
2.895429917E0	-2.992739677E-1	1.992135048E-1	1.332541108E-1
2.903497956E0	-9.634017944E-2	-3.434181213E-3	1.034960151E-1
2.911466190E0	-2.439069748E-2	-2.741189003E-1	2.098537385E-1
2.919686840E0	5.426878929E-1	-3.338894844E-1	2.799796760E-1
2.927790302E0	3.725790977E-1	-3.412070274E-1	3.310915530E-1
2.935815109E0	4.293103218E-1	-9.854269028E-2	2.352010906E-1
2.943868609E0	-2.988767624E-1	-2.103734016E-1	3.897170424E-1
2.951729767E0	4.418988228E-1	-3.066062927E-1	5.270034075E-2
2.960068494E0	4.066801071E-1	-3.842782974E-2	-4.466776550E-1
2.968156379E0	-2.398838997E-1	3.674907684E-1	-4.281822443E-1
2.976196340E0	9.325504303E-3	7.277059555E-1	1.153790951E-2
2.984247417E0	-6.664228439E-1	3.294191360E-1	6.284857392E-1
2.992096537E0	2.375068665E-1	-1.309628487E-1	2.025606632E-1
3.000444609E0	-2.153158665E0	-6.535878181E-1	3.330891132E-1
3.008531648E0	2.629229546E0	-9.659857750E-1	1.775068045E-1
3.016565109E0	5.595070362E0	1.824639797E0	-1.070809484E0
3.024631532E0	3.485974789E0	4.678353310E0	-1.257929921E0
3.032471460E0	-4.186048985E0	3.325317860E0	3.707332611E-1
3.040817148E0	-1.068509579E0	7.110080719E-1	1.355702281E-1
3.048917686E0	1.792273998E0	-1.373529434E-1	-1.006100893E0
3.056940340E0	9.446492195E-1	2.578182220E-1	-8.602623940E-1
3.064989378E0	2.853324890E0	1.459031105E-1	2.008798122E-1
3.072851575E0	-1.710347176E0	-3.136510849E-1	1.497922540E-1
3.081185032E0	-1.742057323E0	-1.071536541E0	1.055271029E-1
3.089271417E0	-3.949465752E-1	-2.007712841E0	-3.536820412E-3
3.097310147E0	-2.682051659E-1	-2.459000587E0	-3.535488248E-1
3.105360801E0	-3.629851341E-1	-2.938537598E0	-7.555673122E-1
3.113382152E0	-7.067394257E-2	-3.436642170E0	-1.131030798E0
3.121571647E0	-3.211541176E-1	-3.774791002E0	-1.386703610E0
3.129659070E0	-6.738629341E-1	-3.761241674E0	-1.424295187E0
3.137691955E0	-1.010279655E0	-3.268126965E0	-1.108824968E0
