"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
2.197404610E-1	-9.315737486E-1	6.748450398E-1	-2.183792181E-2
2.220206120E-1	-9.752495885E-1	7.691209316E-1	3.994741663E-2
2.232676530E-1	-1.017327547E0	8.745821118E-1	1.038632840E-1
2.260780350E-1	-1.065797091E0	9.864348769E-1	1.651159972E-1
2.277829230E-1	-1.110005617E0	1.108407617E0	2.242381722E-1
2.301246510E-1	-1.153148770E0	1.237837315E0	2.833603323E-1
2.313875380E-1	-1.196824670E0	1.375789046E0	3.408846259E-1
2.341818430E-1	-1.245826840E0	1.522262931E0	3.920173049E-1
2.359389610E-1	-1.286839485E0	1.679922104E0	4.436826408E-1
2.382457660E-1	-1.333711147E0	1.842374921E0	4.868258536E-1
2.395292690E-1	-1.376854300E0	2.014947653E0	5.283711553E-1
2.423028050E-1	-1.422660708E0	2.192314148E0	5.661880374E-1
2.440926150E-1	-1.465271235E0	2.373941898E0	5.981460214E-1
2.462585000E-1	-1.507881880E0	2.559830427E0	6.332997084E-1
2.476773840E-1	-1.551025033E0	2.751045465E0	6.593986750E-1
2.504196120E-1	-1.592570305E0	2.939597368E0	6.833671331E-1
2.518878460E-1	-1.631452560E0	3.131877422E0	7.057377100E-1
2.545149970E-1	-1.669269443E0	3.322559834E0	7.249124646E-1
2.559033070E-1	-1.706553698E0	3.508981228E0	7.414240837E-1
2.586069580E-1	-1.744370580E0	3.689010859E0	7.526093125E-1
2.605053460E-1	-1.794970632E0	3.857855320E0	7.488809228E-1
2.626712660E-1	-1.869006515E0	4.018177509E0	7.297061682E-1
2.639261150E-1	-1.956358194E0	4.165184021E0	7.099987864E-1
2.667286890E-1	-2.051166773E0	4.282362938E0	6.844323874E-1
2.684080380E-1	-2.204032183E0	4.361192703E0	6.306365728E-1
2.707601510E-1	-2.253566980E0	4.350007534E0	6.056028605E-1
2.720715380E-1	-2.349973440E0	4.250405312E0	5.550028086E-1
2.748173430E-1	-2.438390255E0	4.012851238E0	4.846953154E-1
2.765155000E-1	-2.555036783E0	3.342799902E0	3.515372574E-1
2.788963810E-1	-2.588059902E0	3.036003590E0	2.993393242E-1
2.801408840E-1	-2.643986464E0	2.339853287E0	1.880191714E-1
2.829528810E-1	-2.724413872E0	1.285774231E0	1.012001187E-2
2.850431920E-1	-2.789927721E0	6.929545403E-1	-1.097222418E-1
2.870009580E-1	-2.857571840E0	2.135855258E-1	-2.205097377E-1
2.884820380E-1	-2.933738232E0	-1.635181010E-1	-3.222424984E-1
2.910582280E-1	-3.013633251E0	-4.500742257E-1	-3.989415467E-1
2.927048460E-1	-3.093528032E0	-6.700513363E-1	-4.649879336E-1
2.951308040E-1	-3.173422813E0	-8.452873230E-1	-5.166532397E-1
2.964131530E-1	-3.252784967E0	-9.859022498E-1	-5.597964525E-1
2.991878810E-1	-3.328418732E0	-1.112668753E0	-5.869607329E-1
3.010041920E-1	-3.401389360E0	-1.233043551E0	-6.050702333E-1
3.032653040E-1	-3.469566345E0	-1.349690080E0	-6.066681147E-1
3.046128070E-1	-3.534547567E0	-1.465803862E0	-5.992112756E-1
3.073223430E-1	-3.594202280E0	-1.580319762E0	-5.800365210E-1
3.091082690E-1	-3.651726484E0	-1.689509392E0	-5.576659441E-1
3.113528810E-1	-3.704457045E0	-1.798166394E0	-5.289037824E-1
3.126162690E-1	-3.738013029E0	-1.897768617E0	-4.937500656E-1
3.154100740E-1	-3.710848808E0	-1.977663517E0	-4.356931746E-1
3.170501920E-1	-3.604322195E0	-2.009088755E0	-3.392867148E-1
3.194744580E-1	-3.450924158E0	-1.992577195E0	-2.450108230E-1
3.207476530E-1	-3.275155544E0	-1.913214922E0	-1.890844405E-1
3.235320740E-1	-3.107908964E0	-1.767806411E0	-1.656486243E-1
3.252626530E-1	-2.842658281E0	-1.440770149E0	-1.597896665E-1
3.275962270E-1	-2.752643347E0	-1.310807943E0	-1.597896665E-1
3.289941920E-1	-2.563558817E0	-1.041828632E0	-1.448759735E-1
3.316532660E-1	-2.369148254E0	-7.744472623E-1	-1.267664731E-1
3.329726150E-1	-2.169411182E0	-5.166532397E-1	-1.033306494E-1
3.357721120E-1	-1.963282347E0	-2.695119083E-1	-7.829693705E-2
3.371185760E-1	-1.748631597E0	-3.515372798E-2	-5.379585549E-2
3.398639580E-1	-1.524926066E0	1.832254827E-1	-2.929477207E-2
3.415204990E-1	-1.177117229E0	4.873584807E-1	-2.130528912E-3
3.439276500E-1	-1.060470819E0	5.805691481E-1	2.663161140E-3
3.451954610E-1	-8.282431364E-1	7.568703890E-1	9.587380104E-3
3.479849200E-1	-4.942827225E-1	9.912285805E-1	1.597896684E-3
3.496382300E-1	-2.844256163E-1	1.127582431E0	-1.118527725E-2
3.520303810E-1	-8.096009493E-2	1.246359468E0	-3.089267015E-2
3.532869230E-1	1.075917110E-1	1.348624825E0	-5.752427876E-2
3.560873430E-1	2.924150825E-1	1.430650115E0	-9.267801046E-2
3.577276920E-1	4.649879336E-1	1.484978676E0	-1.315601617E-1
3.601502660E-1	6.301039457E-1	1.508947134E0	-1.826928556E-1
3.614220380E-1	7.850999236E-1	1.500957608E0	-2.460760921E-1
3.642066500E-1	9.305084944E-1	1.462075472E0	-3.126551211E-1
3.659524230E-1	1.059405446E0	1.390170097E0	-3.872236311E-1
3.682638810E-1	1.172856212E0	1.284708977E0	-4.719121456E-1
3.697031920E-1	1.277252078E0	1.149953008E0	-5.603290796E-1
3.723198040E-1	1.367799520E0	9.864348769E-1	-6.540724039E-1
3.739707690E-1	1.442368031E0	7.952198982E-1	-7.526093125E-1
3.763687660E-1	1.506283998E0	5.800365210E-1	-8.511462808E-1
3.776468840E-1	1.551025033E0	3.382214606E-1	-9.566074610E-1
3.804255350E-1	1.582983017E0	7.084008306E-2	-1.059405446E0
3.821439230E-1	1.598429322E0	-2.087918371E-1	-1.168595076E0
3.844879190E-1	1.599494576E0	-4.953479767E-1	-1.269795179E0
3.857492300E-1	1.592570305E0	-7.430219650E-1	-1.365669012E0
3.885451120E-1	1.581917763E0	-9.448895454E-1	-1.450357556E0
3.901874220E-1	1.570199847E0	-1.106809735E0	-1.538774490E0
3.925756120E-1	1.553155541E0	-1.260207891E0	-1.618669391E0
3.938569990E-1	1.522795558E0	-1.433313370E0	-1.691639900E0
3.966328810E-1	1.481250167E0	-1.625060916E0	-1.761947393E0
3.982910760E-1	1.410410166E0	-1.899899125E0	-1.857288599E0
4.007118420E-1	1.388572216E0	-1.975000262E0	-1.888181210E0
4.020409990E-1	1.345961690E0	-2.105495214E0	-1.939846516E0
4.047689960E-1	1.309210062E0	-2.204564810E0	-1.985652924E0
4.064970380E-1	1.257544637E0	-2.328135490E0	-2.035720348E0
4.087336150E-1	1.241033077E0	-2.364354372E0	-2.047438383E0
4.103208070E-1	1.209075212E0	-2.443184137E0	-2.063949823E0
4.128749190E-1	1.179247737E0	-2.524144173E0	-2.070874214E0
4.142849220E-1	1.151550889E0	-2.618952751E0	-2.069276094E0
4.169935730E-1	1.111603498E0	-2.798449755E0	-2.054895163E0
4.183133840E-1	1.076982379E0	-2.949184656E0	-2.037850857E0
4.210851500E-1	1.045024395E0	-3.115898609E0	-2.017610788E0
4.227457690E-1	1.006142259E0	-3.296993494E0	-1.989381313E0
4.251631120E-1	9.656622410E-1	-3.478088379E0	-1.960086584E0
4.264313070E-1	9.219864011E-1	-3.658118248E0	-1.929193974E0
4.292198420E-1	8.751147389E-1	-3.825897217E0	-1.897768617E0
4.308553840E-1	8.229168057E-1	-3.982491255E0	-1.862614870E0
4.332501500E-1	7.728493810E-1	-4.115116596E0	-1.830124378E0
4.345350380E-1	7.174556255E-1	-4.215784073E0	-1.808286428E0
4.373071120E-1	6.572681665E-1	-4.289820194E0	-1.785383224E0
4.390102300E-1	5.970807076E-1	-4.355866432E0	-1.764077902E0
4.413706880E-1	5.320996046E-1	-4.417119026E0	-1.744370580E0
4.426438070E-1	4.655205607E-1	-4.463458061E0	-1.724663138E0
4.454270730E-1	4.000068009E-1	-4.492220402E0	-1.707086325E0
4.471607690E-1	3.344930410E-1	-4.493818283E0	-1.684715748E0
4.494093840E-1	2.727077007E-1	-4.470914841E0	-1.670334697E0
4.508361150E-1	2.231729031E-1	-4.418716908E0	-1.659149408E0
4.535475730E-1	1.810949594E-1	-4.337756634E0	-1.646366239E0
4.553181530E-1	1.512675583E-1	-4.251470566E0	-1.632517815E0
4.576324960E-1	1.278317273E-1	-4.183825970E0	-1.615473509E0
4.589616530E-1	1.070590764E-1	-4.144944191E0	-1.594700933E0
4.616886500E-1	8.468852192E-2	-4.125769138E0	-1.570199847E0
4.637783840E-1	5.539375171E-2	-4.131628036E0	-1.532382965E0
4.657511500E-1	4.367584363E-2	-4.139617443E0	-1.518001795E0
4.670816530E-1	2.077265643E-2	-4.156661987E0	-1.492435455E0
4.698070730E-1	-2.663161140E-3	-4.170510292E0	-1.470597625E0
4.714714610E-1	-3.728425503E-2	-4.206729412E0	-1.439172268E0
4.738530730E-1	-4.367584363E-2	-4.226436615E0	-1.432780743E0
4.751188070E-1	-5.539375171E-2	-4.274906158E0	-1.419464946E0
4.779093810E-1	-5.752427876E-2	-4.330832481E0	-1.407214403E0
4.795343460E-1	-6.977482140E-2	-4.452272892E0	-1.405616403E0
4.819721880E-1	-8.096009493E-2	-4.559864521E0	-1.409877539E0
4.832507690E-1	-9.321063757E-2	-4.683434963E0	-1.415736437E0
4.860284580E-1	-1.129180342E-1	-4.827245712E0	-1.426921725E0
4.877776530E-1	-1.347559541E-1	-4.984905243E0	-1.437574387E0
4.899738840E-1	-1.661812514E-1	-5.146825314E0	-1.453553319E0
4.913509610E-1	-1.960086524E-1	-5.294897079E0	-1.473260760E0
4.941438420E-1	-2.210423797E-1	-5.417402267E0	-1.494566083E0
4.957438840E-1	-2.439455539E-1	-5.503688812E0	-1.516403913E0
4.982453040E-1	-2.604571581E-1	-5.547364712E0	-1.543568254E0
4.997610380E-1	-2.705771625E-1	-5.536712170E0	-1.572330356E0
5.023369190E-1	-2.732403278E-1	-5.447762489E0	-1.600559831E0
5.040718840E-1	-2.785666585E-1	-5.245362282E0	-1.633583069E0
5.064009570E-1	-2.876214087E-1	-4.944425106E0	-1.675660968E0
5.078320760E-1	-3.051982522E-1	-4.676510811E0	-1.729456902E0
5.104569190E-1	-3.281014562E-1	-4.491687775E0	-1.786981106E0
5.120949990E-1	-3.387540877E-1	-4.323375702E0	-1.853560209E0
5.144857270E-1	-3.387540877E-1	-4.111920834E0	-1.924400210E0
5.158123840E-1	-3.312972486E-1	-3.854126692E0	-2.001099348E0
5.185417650E-1	-3.249056637E-1	-3.565972805E0	-2.085255146E0
5.201934610E-1	-3.312972486E-1	-3.263437748E0	-2.164617300E0
5.226184960E-1	-3.440804183E-1	-2.954510927E0	-2.249838591E0
5.239538840E-1	-3.664509654E-1	-2.658900023E0	-2.331863880E0
5.266739960E-1	-3.930825889E-1	-2.378202915E0	-2.414954424E0
5.283988840E-1	-4.388889670E-1	-2.021339417E0	-2.523078918E0
5.305838450E-1	-4.554005563E-1	-1.916410804E0	-2.556102037E0
5.320543070E-1	-4.905542731E-1	-1.726793647E0	-2.619485378E0
5.347791500E-1	-5.278385282E-1	-1.557949305E0	-2.677009583E0
5.363218450E-1	-5.944175720E-1	-1.344363689E0	-2.727077007E0
5.388254190E-1	-6.194512844E-1	-1.282045722E0	-2.721218109E0
5.401516530E-1	-6.641923785E-1	-1.170725584E0	-2.655704260E0
5.428822270E-1	-7.046724558E-1	-1.091363430E0	-2.487392426E0
5.445209220E-1	-7.414240837E-1	-1.027447581E0	-2.041046619E0
5.469616110E-1	-7.675230503E-1	-1.009338021E0	-1.707618952E0
5.482510760E-1	-8.005462289E-1	-9.859022498E-1	-1.409344912E0
5.510180730E-1	-8.490157723E-1	-9.507485032E-1	-1.146224499E0
5.526701150E-1	-9.113337398E-1	-9.049421549E-1	-9.177253246E-1
5.550489190E-1	-9.875001311E-1	-8.548747301E-1	-7.137271762E-1
5.563390380E-1	-1.076982379E0	-8.069378138E-1	-5.464806557E-1
5.591059570E-1	-1.176584601E0	-7.717841268E-1	-4.138552547E-1
5.607542690E-1	-1.274588943E0	-7.579356432E-1	-3.094593287E-1
5.631701880E-1	-1.376321673E0	-7.675230503E-1	-2.247707993E-1
5.644408070E-1	-1.479652286E0	-7.946872711E-1	-1.581917703E-1
5.672264190E-1	-1.582450390E0	-8.399610519E-1	-9.108011425E-2
5.692371530E-1	-1.683650494E0	-9.065400362E-1	-3.675162420E-2
5.712911880E-1	-1.786448479E0	-1.001348615E0	-4.261057824E-3
5.726587300E-1	-1.886583328E0	-1.115864515E0	1.065264456E-2
5.753478800E-1	-1.986718178E0	-1.251153111E0	7.989482954E-3
5.767034990E-1	-2.083124638E0	-1.408279657E0	-1.544633508E-2
5.794668030E-1	-2.172606945E0	-1.588309288E0	-5.219795927E-2
5.809524220E-1	-2.255164862E0	-1.779524326E0	-1.027980223E-1
5.835580340E-1	-2.323874474E0	-1.981924534E0	-1.533980817E-1
5.852155760E-1	-2.382996559E0	-2.198705912E0	-2.087918371E-1
5.876214570E-1	-2.427737713E0	-2.428270340E0	-2.551308274E-1
5.889561530E-1	-2.457032442E0	-2.664758921E0	-2.940129936E-1
5.916776880E-1	-2.473544121E0	-2.902312994E0	-3.275688291E-1
5.934832690E-1	-2.475674629E0	-3.246393442E0	-3.611246645E-1
5.957233030E-1	-2.470348358E0	-3.355582952E0	-3.659183383E-1
5.970225380E-1	-2.450640917E0	-3.558516026E0	-3.797667921E-1
5.997803420E-1	-2.420813560E0	-3.735349894E0	-3.925499618E-1
6.016696150E-1	-2.356364965E0	-3.930293322E0	-4.095941782E-1
6.038434570E-1	-2.332929134E0	-3.978230000E0	-4.154531360E-1
6.051693070E-1	-2.273274422E0	-4.046407223E0	-4.218447208E-1
6.079006880E-1	-2.206162691E0	-4.088484764E0	-4.298342168E-1
6.096542300E-1	-2.092179298E0	-4.095409393E0	-4.335626364E-1
6.119524610E-1	-2.011219263E0	-4.070908070E0	-4.335626364E-1
6.136218070E-1	-1.921737075E0	-4.021905899E0	-4.255731404E-1
6.160165720E-1	-1.829591751E0	-3.938282728E0	-4.154531360E-1
6.176431920E-1	-1.745968461E0	-3.820038319E0	-4.117247164E-1
6.200652650E-1	-1.671932578E0	-3.655987501E0	-4.069310129E-1
6.214569220E-1	-1.625060916E0	-3.428553581E0	-4.095941782E-1
6.241214950E-1	-1.585646152E0	-3.181412220E0	-4.149205089E-1
6.258060760E-1	-1.545698762E0	-2.933738232E0	-4.218447208E-1
6.281863030E-1	-1.497229218E0	-2.687129498E0	-4.202468395E-1
6.295156920E-1	-1.441302776E0	-2.436259747E0	-4.053331316E-1
6.322434950E-1	-1.389104843E0	-2.189651012E0	-3.802994192E-1
6.341688450E-1	-1.335309029E0	-1.953162432E0	-3.531351686E-1
6.362740720E-1	-1.288437366E0	-1.736381054E0	-3.211772442E-1
6.375139990E-1	-1.251685739E0	-1.528654456E0	-2.934803665E-1
6.403303420E-1	-1.229315162E0	-1.345961690E0	-2.684466541E-1
6.419828840E-1	-1.219195127E0	-1.198955178E0	-2.492718846E-1
6.444097650E-1	-1.223988891E0	-1.086569786E0	-2.306297570E-1
6.456606920E-1	-1.232510924E0	-1.010403395E0	-2.141181529E-1
6.484663030E-1	-1.252750993E0	-9.635316730E-1	-1.885518134E-1
6.501988070E-1	-1.274588943E0	-9.464874864E-1	-1.645833552E-1
6.524363070E-1	-1.304416299E0	-9.454222322E-1	-1.331580579E-1
6.538299990E-1	-1.345429063E0	-9.624664187E-1	-1.043959185E-1
6.565714570E-1	-1.398159623E0	-1.013066530E0	-8.309062570E-2
6.580377680E-1	-1.464205980E0	-1.082308650E0	-7.137271762E-2
6.606628410E-1	-1.536111355E0	-1.138235092E0	-5.645901710E-2
6.620319990E-1	-1.617604017E0	-1.181910872E0	-4.367584363E-2
6.647542260E-1	-1.703890443E0	-1.214401484E0	-3.142530099E-2
6.664808450E-1	-1.842907548E0	-1.249555230E0	-2.024002373E-2
6.688331490E-1	-1.892442346E0	-1.258610010E0	-2.024002373E-2
6.701964610E-1	-1.992577195E0	-1.272458434E0	-2.503371425E-2
6.728895340E-1	-2.096973181E0	-1.296426892E0	-3.728425503E-2
6.747615380E-1	-2.207760572E0	-1.251685739E0	-6.870955974E-2
6.769211490E-1	-2.242381573E0	-1.167529821E0	-9.640643001E-2
6.781881920E-1	-2.271143913E0	-1.068460226E0	-1.272991002E-1
6.809782640E-1	-2.309493303E0	-9.976201653E-1	-1.619201899E-1
6.827011530E-1	-2.349440813E0	-9.651296139E-1	-1.970739216E-1
6.850418410E-1	-2.383529186E0	-9.715211987E-1	-2.258360684E-1
6.863773070E-1	-2.403769255E0	-1.021588564E0	-2.482066154E-1
6.890982260E-1	-2.412823915E0	-1.097755075E0	-2.647182047E-1
6.910648840E-1	-2.400040865E0	-1.197357297E0	-2.769687474E-1
6.930884610E-1	-2.374474525E0	-1.298557401E0	-2.886866629E-1
6.944502300E-1	-2.330798626E0	-1.391767979E0	-3.004045784E-1
6.972202260E-1	-2.279665947E0	-1.471662879E0	-3.126551211E-1
6.988680760E-1	-2.222141743E0	-1.532382965E0	-3.243730366E-1
7.012909950E-1	-2.161421537E0	-1.573395610E0	-3.387540877E-1
7.026738070E-1	-2.100701571E0	-1.589374542E0	-3.542004228E-1
7.053475340E-1	-2.039448738E0	-1.577656627E0	-3.632551730E-1
7.070052680E-1	-1.978728771E0	-1.550492406E0	-3.605920076E-1
7.094104950E-1	-1.913747549E0	-1.515871286E0	-3.621899188E-1
7.106618840E-1	-1.848233819E0	-1.473260760E0	-3.632551730E-1
7.134676490E-1	-1.780589581E0	-1.422128081E0	-3.664509654E-1
7.152808840E-1	-1.711879969E0	-1.367799520E0	-3.664509654E-1
7.175141100E-1	-1.637311459E0	-1.307079434E0	-3.669835925E-1
7.189860380E-1	-1.565938711E0	-1.239967823E0	-3.653857112E-1
7.215715720E-1	-1.493500710E0	-1.174986720E0	-3.600593805E-1
7.232276150E-1	-1.383778572E0	-1.087635040E0	-3.478088379E-1
7.256349570E-1	-1.346494317E0	-1.060470819E0	-3.451456726E-1
7.269149990E-1	-1.278849959E0	-1.007740140E0	-3.398193717E-1
7.296924950E-1	-1.209607840E0	-9.555422068E-1	-3.339604139E-1
7.314616530E-1	-1.113201380E0	-8.783105612E-1	-3.238403797E-1
7.336452300E-1	-1.082841277E0	-8.543421030E-1	-3.222424984E-1
7.350708840E-1	-1.026382327E0	-8.021441102E-1	-3.222424984E-1
7.378089180E-1	-9.773801565E-1	-7.446198463E-1	-3.286340833E-1
7.391140760E-1	-9.262474179E-1	-6.796387434E-1	-3.376888335E-1
7.419038800E-1	-8.633968234E-1	-5.832322836E-1	-3.595267534E-1
7.434144220E-1	-8.239820600E-1	-5.193164349E-1	-3.728425503E-1
7.459966490E-1	-7.861651778E-1	-4.681837261E-1	-3.861583769E-1
7.478534220E-1	-7.531419992E-1	-4.335626364E-1	-4.032025933E-1
7.500604180E-1	-7.195861340E-1	-4.143878818E-1	-4.250405133E-1
7.513160760E-1	-6.908239722E-1	-4.143878818E-1	-4.468784332E-1
7.541174180E-1	-6.673882008E-1	-4.335626364E-1	-4.681837261E-1
7.559322300E-1	-6.492787004E-1	-4.713795185E-1	-4.932174385E-1
7.581487640E-1	-6.354302764E-1	-5.230448246E-1	-5.187838078E-1
7.594324610E-1	-6.221144199E-1	-5.917543769E-1	-5.502091050E-1
7.622060330E-1	-6.135923266E-1	-6.636597514E-1	-5.752428174E-1
7.639161150E-1	-6.050702333E-1	-7.371630073E-1	-5.848301649E-1
7.662844950E-1	-6.002765298E-1	-7.994809747E-1	-5.795038939E-1
7.677033450E-1	-5.928196907E-1	-8.617989421E-1	-5.587311983E-1
7.703419560E-1	-5.858954787E-1	-9.171926975E-1	-5.278385282E-1
7.720450380E-1	-5.795038939E-1	-9.672601223E-1	-4.910869002E-1
