"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
2.518459230E-1	-1.285686255E0	4.278438568E0	5.628767967E0
2.545149970E-1	-1.254561663E0	4.240131378E0	5.588066578E0
2.558596530E-1	-1.216254473E0	4.180276394E0	5.547365189E0
2.586069580E-1	-1.168370485E0	4.094084740E0	5.521028996E0
2.604584610E-1	-1.058237195E0	3.914519787E0	5.470750809E0
2.626712660E-1	-5.937620401E-1	3.404554844E0	5.020640850E0
2.638901530E-1	-1.101332754E-1	2.777273893E0	4.137180328E0
2.667286890E-1	4.548983276E-2	2.327163935E0	3.363853455E0
2.684007300E-1	3.591302410E-2	1.968033791E0	2.999934673E0
2.707601510E-1	-2.394201700E-3	1.580173135E0	3.117250681E0
2.720352690E-1	-8.140286058E-2	1.122880578E0	3.720589399E0
2.748173430E-1	-2.202665508E-1	5.602431893E-1	4.778826714E0
2.764733460E-1	-5.051765442E-1	-5.841852427E-1	7.343016624E0
2.788963810E-1	-6.368576288E-1	-1.019929886E0	8.441955566E0
2.801019230E-1	-9.313444495E-1	-1.841141105E0	1.076672459E1
2.829528810E-1	-1.142034173E0	-2.437297344E0	1.270602798E1
2.849993840E-1	-8.571242094E-1	-2.748543501E0	1.346977901E1
2.869821920E-1	-5.937620401E-1	-2.715024710E0	1.308910084E1
2.884419230E-1	2.394201607E-2	-2.516305923E0	1.172440529E1
2.910582280E-1	5.339069963E-1	-2.205059767E0	1.008916569E1
2.926547300E-1	6.775590777E-1	-1.379060149E0	8.025363922E0
2.951308040E-1	4.141969085E-1	-7.805097699E-1	7.070077419E0
2.963607300E-1	7.422025502E-2	-3.926490843E-1	6.442796707E0
2.991878810E-1	-3.423708379E-1	-9.816227108E-2	6.107608318E0
3.009552690E-1	-8.355764151E-1	2.489969730E-1	5.997475147E0
3.032653040E-1	-1.338358760E0	6.607996821E-1	6.047753334E0
3.045679230E-1	-1.788468719E0	1.086967587E0	6.179434776E0
3.073223430E-1	-2.126051188E0	1.484405041E0	6.327875137E0
3.090477690E-1	-2.315192938E0	1.836352706E0	6.442796707E0
3.113528810E-1	-2.394201756E0	2.121262789E0	6.509834290E0
3.125700380E-1	-2.398990154E0	2.319981337E0	6.550535679E0
3.154100740E-1	-2.475604534E0	2.537853718E0	6.859387875E0
3.170079990E-1	-3.162740469E0	2.966415882E0	8.549694061E0
3.194744580E-1	-4.345476151E0	3.670311213E0	1.149695683E1
3.207008070E-1	-4.608838081E0	4.398148537E0	1.388636971E1
3.235320740E-1	-3.320757866E0	4.754884720E0	1.471476364E1
3.252268460E-1	-1.379060149E0	4.697423935E0	1.424071217E1
3.275962270E-1	3.830722719E-2	4.477157116E0	1.346020222E1
3.289476530E-1	5.075707436E-1	4.340687752E0	1.286883450E1
3.316532660E-1	3.687070608E-1	4.393360138E0	1.248815632E1
3.329349610E-1	1.101332754E-1	4.465186119E0	1.219845772E1
3.357721120E-1	-4.548983276E-2	4.474762917E0	1.203325748E1
3.370671150E-1	-8.379705995E-2	4.517858505E0	1.206438255E1
3.398639580E-1	-6.703764945E-2	4.560954094E0	1.226310158E1
3.414739990E-1	2.154781483E-2	4.443638325E0	1.277306652E1
3.439276500E-1	7.900865376E-2	4.352658749E0	1.295502567E1
3.451514610E-1	2.537853718E-1	4.127603531E0	1.322796440E1
3.479849200E-1	4.836287498E-1	3.861847401E0	1.332373238E1
3.495941920E-1	8.212111592E-1	3.394978046E0	1.311783123E1
3.520303810E-1	9.217676520E-1	3.227383852E0	1.298375607E1
3.532514990E-1	1.094150186E0	2.870647907E0	1.267490387E1
3.560873430E-1	1.307234168E0	2.291250944E0	1.230859089E1
3.576890380E-1	1.455674648E0	1.869871497E0	1.220085144E1
3.601502660E-1	1.613691926E0	1.407790542E0	1.218169785E1
3.613783070E-1	1.788468719E0	9.241618514E-1	1.219606304E1
3.642066500E-1	1.989581585E0	4.477157295E-1	1.221042824E1
3.659050760E-1	2.193088770E0	-2.394201607E-2	1.218409252E1
3.682381530E-1	2.375048161E0	-4.764461517E-1	1.209550667E1
3.696553460E-1	2.516305923E0	-8.834604025E-1	1.195664310E1
3.723198040E-1	2.626439333E0	-1.237802267E0	1.176989555E1
3.738479990E-1	2.693476915E0	-1.544260144E0	1.156399441E1
3.763687660E-1	2.719813108E0	-1.793257117E0	1.132936287E1
3.776032300E-1	2.722207308E0	-1.996764183E0	1.108275986E1
3.804255350E-1	2.703053713E0	-2.166752577E0	1.082418633E1
3.820414610E-1	2.686294317E0	-2.305616140E0	1.053927612E1
3.844879190E-1	2.647987127E0	-2.379836559E0	1.020408726E1
3.857043460E-1	2.545036316E0	-2.420537949E0	9.864110947E0
3.885451120E-1	2.327163935E0	-2.504334927E0	9.629479408E0
3.901468840E-1	2.094926596E0	-2.588132143E0	9.540893555E0
3.925756120E-1	1.900996208E0	-2.547430515E0	9.485827446E0
3.938040380E-1	1.601720929E0	-2.363077164E0	9.222464561E0
3.966328810E-1	1.249773264E0	-2.068590164E0	8.655038834E0
3.982465760E-1	1.000776291E0	-1.675941229E0	7.927201748E0
4.007118420E-1	8.882488012E-1	-1.199495077E0	7.299921036E0
4.019373840E-1	8.595184088E-1	-6.727706790E-1	6.876147270E0
4.047689960E-1	8.355764151E-1	-1.532289088E-1	6.615179062E0
4.064566530E-1	6.751648784E-1	5.410895944E-1	6.368576527E0
4.086834610E-1	5.698199868E-1	7.398083210E-1	6.301538944E0
4.102561150E-1	2.753331959E-1	1.074996591E0	6.193799973E0
4.128749190E-1	-6.943184882E-2	1.331176162E0	6.162675381E0
4.142036920E-1	-3.567360640E-1	1.513135433E0	6.258443356E0
4.169935730E-1	-5.889736414E-1	1.649604917E0	6.500257492E0
4.182640760E-1	-7.900865674E-1	1.781286120E0	6.847416878E0
4.210851500E-1	-1.024718285E0	1.970427990E0	7.388506413E0
4.227060380E-1	-1.110909581E0	2.061407566E0	7.673416615E0
4.251631120E-1	-1.134851575E0	2.133233786E0	7.857769966E0
4.263857300E-1	-1.106121182E0	2.183511972E0	7.934384346E0
4.292198420E-1	-1.034295082E0	2.214636564E0	7.920019150E0
4.308134610E-1	-9.433154464E-1	2.207453966E0	7.845798969E0
4.332501500E-1	-8.403648138E-1	2.147598982E0	7.742848396E0
4.344870760E-1	-7.182605267E-1	1.963245392E0	7.596801758E0
4.373071120E-1	-6.177040339E-1	1.558625340E0	7.357381821E0
4.389104990E-1	-5.626373887E-1	1.209071875E0	7.175422668E0
4.413706880E-1	-4.908113480E-1	1.007958889E0	7.117961884E0
4.425971530E-1	-3.734954596E-1	8.786720037E-1	7.125144482E0
4.454270730E-1	-2.226607651E-1	7.541735172E-1	7.149086475E0
4.471183460E-1	-3.351882473E-2	6.033388376E-1	7.144298077E0
4.493573460E-1	1.939303428E-1	4.477157295E-1	7.108384609E0
4.507889610E-1	4.453215301E-1	2.801215947E-1	7.058106422E0
4.535475730E-1	7.637503147E-1	1.316810995E-1	7.089231014E0
4.552773070E-1	1.122880578E0	3.112462163E-2	7.340622425E0
4.576324960E-1	1.412579060E0	-3.591302410E-2	7.797914982E0
4.588618460E-1	1.608903527E0	-4.309562966E-2	8.432378769E0
4.616886500E-1	1.762132406E0	-1.436521020E-2	9.062053680E0
4.634166920E-1	1.915361404E0	6.703764945E-2	9.514557838E0
4.657511500E-1	2.080561161E0	1.699883193E-1	9.763554573E0
4.669840380E-1	2.236184359E0	2.274491638E-1	9.832986832E0
4.698070730E-1	2.358288765E0	2.274491638E-1	9.785101891E0
4.714282300E-1	2.597708941E0	2.825157940E-1	9.665391922E0
4.738530730E-1	2.748543501E0	3.782838583E-1	9.648633003E0
4.750774990E-1	3.172317266E0	6.512228847E-1	9.619902611E0
4.779093810E-1	3.639186621E0	8.571242094E-1	9.548076630E0
4.794925760E-1	4.309563160E0	9.696516991E-1	9.402029991E0
4.819721880E-1	4.525041103E0	9.864110947E-1	9.370905876E0
4.832054610E-1	4.929661274E0	1.003170490E0	9.299078941E0
4.860284580E-1	5.267243862E0	1.022324085E0	9.191340446E0
4.877319220E-1	5.619191170E0	1.048660398E0	8.987833023E0
4.899311150E-1	5.781997204E0	1.022324085E0	8.815450668E0
4.913120380E-1	5.925649166E0	9.457096457E-1	8.611943245E0
4.941438420E-1	6.040570736E0	8.475474119E-1	8.386888504E0
4.955207300E-1	6.059724331E0	7.541735172E-1	8.188169479E0
4.982453040E-1	5.973533154E0	6.727706790E-1	8.056488991E0
4.995234220E-1	5.765237808E0	6.129156351E-1	8.030152321E0
5.023369190E-1	5.427655220E0	5.698199868E-1	8.109161377E0
5.040308840E-1	4.965574265E0	5.363011956E-1	8.243236542E0
5.064009570E-1	4.446032524E0	5.243301988E-1	8.346187592E0
5.077846530E-1	4.074931145E0	5.219359994E-1	8.315062523E0
5.104569190E-1	4.173093796E0	4.548983276E-1	8.078036308E0
5.120519610E-1	4.786009312E0	3.040636182E-1	7.704541206E0
5.144857270E-1	5.559336185E0	9.097966552E-2	7.328651428E0
5.157524220E-1	6.138733387E0	-1.388636976E-1	7.029376030E0
5.185417650E-1	6.426037312E0	-3.495534360E-1	6.849811077E0
5.201499610E-1	6.521805286E0	-5.195417404E-1	6.775590897E0
5.226184960E-1	6.521805286E0	-6.344634295E-1	6.789956093E0
5.238558450E-1	6.449979305E0	-6.919242740E-1	6.859387875E0
5.266739960E-1	6.301538944E0	-6.823474765E-1	6.962338448E0
5.283544220E-1	5.944802761E0	-5.291185975E-1	7.163451672E0
5.305446530E-1	5.822698593E0	-4.548983276E-1	7.228095055E0
5.320082300E-1	5.604825974E0	-3.088520169E-1	7.333439827E0
5.347791500E-1	5.379771233E0	-1.747767180E-1	7.402871609E0
5.363142300E-1	5.104437828E0	-3.112462163E-2	7.453149796E0
5.388254190E-1	4.527435303E0	2.298433632E-1	7.481880188E0
5.400502300E-1	3.201047659E0	7.445967197E-1	7.493851185E0
5.428822270E-1	6.392518282E-1	1.668758631E0	7.580042362E0
5.445104220E-1	-5.597643375E0	3.883395195E0	8.130708694E0
5.469616110E-1	-7.800309181E0	4.685452938E0	8.382100105E0
5.482027300E-1	-1.081939793E1	5.853823185E0	8.707711220E0
5.510180730E-1	-1.120486355E1	6.174646378E0	8.532935143E0
5.526299220E-1	-8.896853447E0	5.679046631E0	7.599195957E0
5.550489190E-1	-8.061277390E0	5.487510204E0	7.256825447E0
5.562986920E-1	-6.627150536E0	5.178658485E0	6.653486729E0
5.591059570E-1	-4.613626480E0	4.814739704E0	5.951985359E0
5.607163840E-1	-3.112462282E0	4.508281708E0	5.623979568E0
5.631701880E-1	-1.659181833E0	4.173093796E0	5.398924828E0
5.643920380E-1	-5.267243981E-1	3.883395195E0	5.245696068E0
5.672264190E-1	1.628057212E-1	3.677493811E0	5.130774021E0
5.691871150E-1	5.219359994E-1	3.541024208E0	5.073313236E0
5.712911880E-1	8.427590132E-1	3.390189648E0	5.128379822E0
5.726394610E-1	1.331176162E0	3.160346270E0	5.262455463E0
5.753478800E-1	1.934514999E0	2.892195702E0	5.418078423E0
5.766633840E-1	2.545036316E0	2.624045134E0	5.585672379E0
5.794668030E-1	3.100491285E0	2.382230759E0	5.822698593E0
5.807996530E-1	3.572149038E0	2.176329374E0	6.184223175E0
5.835580340E-1	3.936067581E0	2.039859772E0	6.677428722E0
5.852058450E-1	4.185064793E0	1.984793186E0	7.240066051E0
5.876214570E-1	4.290409565E0	2.011129379E0	7.824251175E0
5.889133070E-1	4.252102375E0	2.104503393E0	8.408436775E0
5.916776880E-1	4.115632534E0	2.238578558E0	8.961497307E0
5.934014610E-1	3.931279182E0	2.394201756E0	9.461885452E0
5.957233030E-1	3.744531393E0	2.557007313E0	9.897629738E0
5.969599610E-1	3.598485231E0	2.705447912E0	1.024957752E1
5.997803420E-1	3.545812607E0	2.806004286E0	1.050336266E1
6.016265760E-1	3.696647406E0	2.822763920E0	1.075235939E1
6.038434570E-1	3.773261786E0	2.794033289E0	1.080982113E1
6.051251530E-1	3.936067581E0	2.695871115E0	1.090558910E1
6.079006880E-1	4.108449936E0	2.559401512E0	1.098699188E1
6.096111920E-1	4.299986362E0	2.324769735E0	1.108275986E1
6.118453450E-1	4.338293552E0	2.236184359E0	1.110670185E1
6.135544990E-1	4.414907932E0	2.042253971E0	1.115937424E1
6.160165720E-1	4.517858505E0	1.821987510E0	1.120007515E1
6.176072680E-1	4.754884720E0	1.462857246E0	1.110670185E1
6.200652650E-1	4.960785866E0	1.249773264E0	1.096065521E1
6.213662680E-1	5.133168221E0	1.072602391E0	1.075235939E1
6.241214950E-1	5.176264286E0	9.002198577E-1	1.046745014E1
6.257959990E-1	5.063736439E0	7.206547260E-1	1.026154804E1
6.281863030E-1	4.884171486E0	5.913678408E-1	1.022084713E1
6.294217300E-1	4.723760128E0	5.770025849E-1	1.024478912E1
6.322434950E-1	4.568136692E0	6.751648784E-1	1.024957752E1
6.341330760E-1	4.369418144E0	8.116343617E-1	1.026633644E1
6.362740720E-1	4.122815132E0	9.193734527E-1	1.030943298E1
6.374756920E-1	3.892971992E0	9.624691010E-1	1.035731697E1
6.403303420E-1	3.703830004E0	9.409212470E-1	1.038604736E1
6.419411530E-1	3.555389643E0	8.643068075E-1	1.040998936E1
6.444097650E-1	3.438073635E0	7.493851185E-1	1.042435455E1
6.456232680E-1	3.313575268E0	6.368576288E-1	1.041717148E1
6.484663030E-1	3.148375273E0	5.434837937E-1	1.041477776E1
6.501556920E-1	2.901772499E0	4.668693244E-1	1.042674828E1
6.523791150E-1	2.583343744E0	3.711012602E-1	1.044590187E1
6.537746530E-1	2.272097349E0	2.322375625E-1	1.044111347E1
6.565714570E-1	2.090138197E0	2.394201607E-2	1.034774017E1
6.579216150E-1	2.255337954E0	-2.298433632E-1	1.007001209E1
6.606628410E-1	2.542642117E0	-4.884171486E-1	9.674968719E0
6.619789610E-1	2.545036316E0	-7.422025204E-1	9.354146004E0
6.647542260E-1	2.389413357E0	-9.385270476E-1	9.069235802E0
6.664306530E-1	2.312798738E0	-1.142034173E0	8.678980827E0
6.688331490E-1	2.365471363E0	-1.204283476E0	8.571242332E0
6.701483840E-1	2.568978310E0	-1.323993564E0	8.401253700E0
6.728895340E-1	2.839523315E0	-1.436521053E0	8.310274124E0
6.747141150E-1	3.157952070E0	-1.505952835E0	8.391676903E0
6.769211490E-1	3.224989653E0	-1.496376038E0	8.374917984E0
6.781429610E-1	3.404554844E0	-1.513135433E0	8.283937454E0
6.809782640E-1	3.699041605E0	-1.623268723E0	8.406042099E0
6.826586920E-1	4.161122322E0	-1.716642618E0	9.339780807E0
6.850418410E-1	4.268861771E0	-1.659181833E0	9.770736694E0
6.863299220E-1	4.407725334E0	-1.434126854E0	1.062307262E1
6.890982260E-1	4.508281708E0	-9.457096457E-1	1.179623222E1
6.909557680E-1	4.594472885E0	-5.985504389E-1	1.251449203E1
6.930300380E-1	4.769249916E0	-2.944868207E-1	1.317289734E1
6.944058450E-1	5.027823448E0	-6.224924326E-2	1.367807388E1
6.972202260E-1	5.327098846E0	9.337386489E-2	1.397495556E1
6.988277680E-1	5.616796970E0	1.699883193E-1	1.408269405E1
7.012909950E-1	5.882553577E0	1.580173075E-1	1.404917526E1
7.026262300E-1	6.129156113E0	5.985504389E-2	1.392467690E1
7.053475340E-1	6.287173748E0	-4.309562966E-2	1.372356415E1
7.069591920E-1	6.196194172E0	-5.746084079E-2	1.342428875E1
7.094104950E-1	5.959167957E0	-5.027823523E-2	1.320402241E1
7.106257680E-1	5.844246387E0	-1.580173075E-1	1.317289734E1
7.134676490E-1	5.813121796E0	-3.040636182E-1	1.312740803E1
7.152328070E-1	5.758055210E0	-4.644751251E-1	1.302445698E1
7.175141100E-1	5.662287235E0	-6.320692301E-1	1.292629528E1
7.189328450E-1	5.580883980E0	-7.398083210E-1	1.280419064E1
7.215715720E-1	5.494692802E0	-7.230489254E-1	1.262223148E1
7.231773070E-1	5.434837818E0	-6.344634295E-1	1.246900272E1
7.256349570E-1	5.439626217E0	-5.626373887E-1	1.236365795E1
7.268764610E-1	5.540182590E0	-5.698199868E-1	1.227028370E1
7.296924950E-1	5.638344765E0	-6.105214357E-1	1.210747814E1
7.314126530E-1	5.676652431E0	-6.272808313E-1	1.179862595E1
7.335988070E-1	5.702988625E0	-6.296750307E-1	1.169806957E1
7.350269990E-1	5.822698593E0	-6.296750307E-1	1.147780323E1
7.378089180E-1	6.014234543E0	-6.320692301E-1	1.120246983E1
7.390985760E-1	6.224924564E0	-6.368576288E-1	1.091037750E1
7.419038800E-1	6.375759125E0	-6.320692301E-1	1.065898609E1
7.432888450E-1	6.461950302E0	-6.272808313E-1	1.048899746E1
7.459966490E-1	6.445190907E0	-6.248866320E-1	1.040520096E1
7.478408450E-1	6.318298340E0	-7.110779285E-1	1.046745014E1
7.500604180E-1	6.303933144E0	-8.523358107E-1	1.058955383E1
7.512827300E-1	6.327875137E0	-1.022324085E0	1.070687008E1
7.541174180E-1	6.330269337E0	-1.194706678E0	1.083615685E1
7.558910760E-1	6.344634533E0	-1.367089152E0	1.098699188E1
7.581487640E-1	6.404489517E0	-1.551442742E0	1.115219116E1
7.593860380E-1	6.540958881E0	-1.754949808E0	1.132457447E1
7.622060330E-1	6.708553314E0	-1.968033791E0	1.149216843E1
7.638784990E-1	6.720524311E0	-2.094926596E0	1.162863731E1
7.662844950E-1	6.438008308E0	-2.032677174E0	1.170525169E1
7.676607680E-1	5.973533154E0	-1.807622313E0	1.173637676E1
7.703419560E-1	5.528211594E0	-1.520318031E0	1.172440529E1
7.720344220E-1	5.221754074E0	-1.266532660E0	1.166455078E1
7.742428070E-1	5.114014626E0	-1.084573388E0	1.155441761E1
7.758016910E-1	5.193023682E0	-9.935936928E-1	1.140837097E1
7.784503030E-1	5.384559631E0	-9.792284966E-1	1.126711273E1
7.801854610E-1	5.597643375E0	-9.888052940E-1	1.120246983E1
7.825231870E-1	5.767632008E0	-1.017535686E0	1.126471901E1
7.838954610E-1	5.877765179E0	-1.074996591E0	1.143949604E1
7.865798410E-1	5.966350555E0	-1.185129881E0	1.166215611E1
7.884000760E-1	6.098031521E0	-1.316810966E0	1.184890461E1
7.906568030E-1	6.306327343E0	-1.436521053E0	1.192791271E1
7.918948450E-1	6.576871872E0	-1.498770237E0	1.189918232E1
7.947139560E-1	6.876147270E0	-1.491587639E0	1.180580902E1
7.964611150E-1	7.371747017E0	-1.319205165E0	1.155202293E1
7.987454180E-1	7.556100368E0	-1.235408068E0	1.143231297E1
7.999939220E-1	7.931990147E0	-1.048660398E0	1.116176796E1
8.028028020E-1	8.257601738E0	-8.283938169E-1	1.084812832E1
8.044053070E-1	8.609549522E0	-4.237737060E-1	1.027351952E1
8.068651100E-1	8.710105896E0	-2.944868207E-1	1.006761837E1
8.080998840E-1	8.884882927E0	-7.422025502E-2	9.641449928E0
8.109215330E-1	9.002198219E0	1.125274822E-1	9.227252960E0
8.126795760E-1	9.018958092E0	3.806780577E-1	8.710105896E0
8.148169220E-1	8.990227699E0	4.620809257E-1	8.578424454E0
8.162206140E-1	8.899248123E0	5.937620401E-1	8.360552788E0
8.190404180E-1	8.688557625E0	7.062895298E-1	8.109161377E0
8.203855380E-1	8.556877136E0	7.445967197E-1	7.984662533E0
8.231593790E-1	8.453926086E0	7.781155705E-1	7.934384346E0
8.244282300E-1	8.372523308E0	8.116343617E-1	7.922413349E0
8.272506870E-1	8.341399193E0	8.092401624E-1	7.876923561E0
