"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"
8.272506870E-1	2.172208309E0	4.120785892E-1	2.641887665E-1
8.353691100E-1	1.990362644E0	1.624490619E-1	-1.355843544E-1
8.434717640E-1	1.418325424E0	-2.345620692E-1	-4.773359299E-1
8.515901870E-1	1.163042545E0	-6.332987547E-1	-7.514891624E-1
8.597076870E-1	1.174728870E0	-8.319232464E-1	-9.507536888E-1
8.677922640E-1	1.129047394E0	-8.338168859E-1	-6.239128113E-1
8.759092640E-1	1.155973434E0	-9.058062434E-1	-6.830477715E-1
8.839976870E-1	1.177771091E0	-8.387744427E-1	-1.223477840E0
8.921333020E-1	9.477286339E-1	-8.115563393E-1	-1.262937069E0
9.002400710E-1	1.454345703E0	-8.540018201E-1	-7.997932434E-1
9.084239940E-1	2.089466572E0	-6.847217083E-1	-1.332297325E-1
9.165153790E-1	2.160363197E0	-8.457670212E-1	4.165697098E-2
9.245418790E-1	2.096410751E0	-1.037906051E0	1.000791550E0
9.326288790E-1	1.973063469E0	-1.354227781E0	1.136508465E0
9.407529940E-1	1.450433731E0	-1.624772429E0	1.104972839E0
9.488574940E-1	1.057436943E0	-1.075216651E0	1.064134121E0
9.569780330E-1	1.078345299E0	7.456278801E-2	2.143148661E0
9.650813400E-1	1.083267212E0	6.720917225E-1	1.269781113E0
9.732023400E-1	1.141007423E0	7.792726159E-1	1.679701567E0
9.813177250E-1	3.435277939E-1	1.460685134E-1	2.082305193E0
9.894099560E-1	-6.152286530E-1	-5.117492080E-1	2.601190567E0
9.975279940E-1	-1.436583519E0	-7.773799896E-1	2.277374506E0
1.005616379E0	-2.023022652E0	-6.420823932E-1	1.688521147E0
1.013752302E0	-1.785166264E0	-7.212923765E-1	9.287106991E-2
1.030003340E0	-1.392926216E0	2.922569752E0	-1.281978011E0
1.038093725E0	-1.120785713E0	1.986498356E0	-5.588432789E0
1.046182148E0	-3.710410595E0	1.207792282E0	-5.071475506E0
1.054301994E0	-5.843348980E0	-6.652557850E-2	-3.132990360E0
1.062422648E0	-5.376694679E0	-1.835949421E0	-1.393547654E0
1.070632725E0	-3.253720760E0	-2.524668694E0	-1.743879676E0
1.078752917E0	-2.402227879E0	-1.091439843E0	-2.004359484E0
1.086856724E0	-1.398606300E0	-6.187091470E-1	-2.638835907E0
1.094976263E0	-8.487949371E-1	-1.133930683E-2	-2.607911348E0
1.103092917E0	-3.046293259E-1	-2.584273219E-1	-2.312839508E0
1.111198801E0	1.180560112E0	-8.407526016E-1	-2.327215672E0
1.119319763E0	2.755781174E0	-1.235166073E0	-2.386187315E0
1.127406070E0	3.869610786E0	-1.101125121E0	-2.869143009E0
1.135540801E0	4.068646431E0	-8.308678865E-1	-2.569776535E0
1.143646224E0	3.191722870E0	-7.328595519E-1	-1.832178593E0
1.151857493E0	1.891069412E0	-3.425686955E-1	-1.110750794E0
1.159994916E0	9.804658890E-1	7.685768604E-2	-3.231135011E-1
1.168084070E0	3.156147003E-1	2.751252651E-1	-2.095852494E-1
1.176206455E0	-5.754642487E-1	2.604079247E-1	-4.112892747E-1
1.184327647E0	-2.433614731E-1	-7.240974903E-2	-4.692457318E-1
1.192433263E0	3.132019043E-1	-3.230098486E-1	-3.171067238E-1
1.200555070E0	1.257948875E0	-6.600808501E-1	-9.685905576E-1
1.208659916E0	1.621758461E0	-9.134061337E-1	-1.165379405E0
1.216749686E0	7.958641052E-1	-8.559077978E-1	-1.204216361E0
1.224869570E0	8.878669739E-1	-5.841596127E-1	-8.844457865E-1
1.233066647E0	1.899022102E0	-6.520628929E-2	-3.579940796E-1
1.241190032E0	2.396852493E0	-4.296621084E-1	-3.830397129E-1
1.249279339E0	1.964778900E0	-7.227388620E-1	-5.855200291E-1
1.257415185E0	-2.398919106E0	-4.537193775E-1	4.077305794E0
1.265524108E0	-2.990098476E0	-6.514406204E-2	5.579755783E0
1.273689608E0	-1.313461304E0	-1.009983659E0	5.438633919E0
1.281826531E0	1.422450066E0	-1.833916903E0	2.645325899E0
1.289916493E0	1.299132347E0	-2.924713135E0	-9.822571278E-1
1.298037493E0	1.490237236E0	-2.902673244E0	-2.215473890E0
1.306164301E0	2.401770592E0	-2.751031876E0	-1.774090290E0
1.314382301E0	2.882462502E0	-2.167006016E0	-1.731218338E0
1.322502608E0	3.144823074E0	-1.856765151E0	-2.365133286E0
1.330606608E0	3.585872650E0	-2.170622349E0	-2.811826468E0
1.338729262E0	3.696746826E0	-3.007289410E0	-2.751487255E0
1.346847147E0	2.639945030E0	-3.632371664E0	-2.371352673E0
1.354931377E0	9.969997406E-1	-3.906860828E0	-2.928315163E0
1.363021570E0	4.324502945E-1	-3.935079098E0	-6.121613026E0
1.371111800E0	-9.178147316E-1	-3.215153217E0	-5.371439457E0
1.379250454E0	-3.250079632E0	-1.788828611E0	-1.821566105E0
1.387359146E0	-4.774764061E0	-2.499141693E-1	-4.379806519E-1
1.395571762E0	-4.921223164E0	1.201881409E0	-5.117745399E-1
1.403664223E0	-4.126663208E0	1.679916382E0	-9.019627571E-1
1.411752954E0	-2.553268433E0	1.777583122E0	-6.797928810E-1
1.419874877E0	-6.133170128E-1	1.399001598E0	-1.641259193E-1
1.427998339E0	1.272029877E-1	5.271115303E-1	2.049989700E-1
1.436132685E0	1.348987579E0	-1.555663109E0	1.119149685E0
1.444255992E0	3.600611687E0	-3.292468071E0	2.245745659E-1
1.452360992E0	4.576472282E0	-4.012221813E0	-6.024668217E-1
1.460482492E0	4.511809349E0	-4.328764439E0	4.324841499E-1
1.468600761E0	4.440824032E0	-4.616418362E0	9.383015633E-1
1.476792608E0	3.639190674E0	-4.987966061E0	7.602386475E-1
1.484915031E0	1.689111233E0	-5.619643688E0	9.362740517E-1
1.493005608E0	-7.481765747E-2	-6.744716644E0	1.574588776E0
1.501141723E0	-7.543640137E-1	-7.196547508E0	5.690727234E-1
1.509249107E0	-2.771730423E-1	-7.165655136E0	-3.722176552E-1
1.517381184E0	-4.498815536E-2	-6.294488907E0	-3.498387337E-1
1.525517838E0	-9.781394005E-1	-5.610752106E0	-6.834678650E-1
1.541763646E0	-3.781928539E0	-4.220137596E0	-1.550975800E0
1.549845223E0	-6.537500381E0	-1.261424065E0	-1.808822632E0
1.566176569E0	-1.215704155E1	5.834619999E0	5.117129326E0
1.574278992E0	-1.223359871E1	9.244110107E0	6.413393497E0
1.582399261E0	-6.445157051E0	5.125037193E0	9.777368546E0
1.590514684E0	-1.634938002E0	1.328645706E0	5.423273563E0
1.598623646E0	1.162470341E0	-7.543349266E-1	2.601941586E0
1.606745299E0	3.109936714E0	-2.650593996E0	1.445952415E0
1.614834953E0	3.961044312E0	-3.216232538E0	7.127714157E-2
1.622971645E0	5.345011234E0	-3.248429537E0	-1.786694527E0
1.631080876E0	3.978493690E0	-2.261308193E0	-6.397387505E0
1.639295453E0	1.909497738E0	-6.624660492E-1	-8.381436348E0
1.647431492E0	8.079237938E-1	6.410608292E-1	-8.596231461E0
1.655521338E0	2.056369781E-1	1.695557594E0	-6.666155815E0
1.663642222E0	-6.499190331E-1	2.304765701E0	-3.610121965E0
1.671763030E0	-4.319963455E-1	2.598443985E0	-1.266729116E0
1.679867838E0	3.205285072E-1	1.376741886E0	1.938271523E-1
1.687989876E0	2.334415436E0	-6.925573349E-1	2.377264500E0
1.696094068E0	1.981636047E0	-1.597051144E0	1.907935619E0
1.704215068E0	-3.658828735E-1	-1.859392643E0	2.312427044E0
1.712332030E0	-2.088333130E0	-2.458384991E0	2.212261200E0
1.720525222E0	-3.660458088E0	-2.871796608E0	1.946929932E0
1.728645260E0	-4.785686493E0	-2.984297752E0	1.540696144E0
1.736734491E0	-5.625118732E0	-2.282184601E0	1.483560801E0
1.744872068E0	-6.335710526E0	-9.493050575E-1	1.639637947E0
1.752979530E0	-6.644912243E0	5.338497162E-1	8.256671429E-1
1.761131337E0	-6.644548416E0	1.921175957E0	2.172284126E-1
1.769268876E0	-6.632077217E0	3.397401810E0	-5.569481850E-1
1.777356953E0	-6.591406822E0	4.989064217E0	-1.572175741E0
1.785479068E0	-6.501616478E0	6.536860466E0	-2.610230923E0
1.793602606E0	-6.212183952E0	7.607863426E0	-3.495529175E0
1.801814068E0	-5.627698898E0	8.550420761E0	-3.661181927E0
1.809934760E0	-2.162815571E0	8.686839104E0	-3.799191952E0
1.818038068E0	3.901600838E-2	7.983968735E0	-2.717990398E0
1.826158375E0	3.790024757E0	6.129888535E0	-1.987008691E0
1.834274568E0	6.653757572E0	4.304639816E0	-1.667512417E0
1.842400606E0	7.191508770E0	2.467787743E0	-1.618210196E0
1.850520298E0	4.539565563E0	5.328502655E-1	-2.027458191E0
1.858640106E0	3.403244734E0	-6.185698509E-1	-2.254885912E0
1.866772760E0	2.918177843E0	-1.368009567E0	-1.930848241E0
1.874879414E0	1.354211569E0	-1.748631001E0	-1.778890610E0
1.883090414E0	-2.361941338E-1	-1.509435654E0	-1.110517979E-1
1.891225337E0	-9.997098446E-1	-8.374490738E-1	1.201963186E0
1.899346644E0	-6.749784946E-1	-3.246755600E-1	2.022531509E0
1.907466106E0	-1.933493614E-1	-5.219745636E-2	1.988471270E0
1.915587721E0	3.389678001E-1	-5.162687302E-1	1.244688034E0
1.923805106E0	1.969356537E-1	-1.008936882E0	1.664476395E-1
1.931926875E0	5.252671242E-1	-8.693070412E-1	3.412842751E-2
1.940031144E0	6.111822128E-1	-5.207014084E-1	8.868510723E-1
1.948151375E0	1.092008591E0	-5.801486969E-2	1.243183851E0
1.956267529E0	1.227080345E0	1.731519699E-1	1.139521599E0
1.964457952E0	1.228405952E0	2.774896622E-1	3.590302467E-1
1.972546106E0	1.000804424E0	3.081464767E-1	-4.909207821E-1
1.980633144E0	5.270142555E-1	3.313941956E-1	-1.245697498E0
1.988766298E0	1.524696350E-1	2.748317719E-1	-2.107575417E0
1.996872990E0	-2.452654839E-1	3.176078796E-1	-2.706805229E0
2.005068913E0	-8.346486092E-1	5.309476852E-1	-2.970068216E0
2.013203067E0	-1.046319246E0	7.348604202E-1	-2.955310345E0
2.021291182E0	-8.205356598E-1	8.799982071E-1	-2.782565832E0
2.029413529E0	-3.542108536E-1	9.998302460E-1	-2.100693941E0
2.037536298E0	3.458032608E-1	1.061546326E0	-9.845654964E-1
2.045720221E0	7.182011604E-1	9.568758011E-1	-2.001109123E-1
2.053841259E0	7.587938309E-1	6.967601776E-1	2.583997250E-1
2.061945298E0	4.740471840E-1	2.891111374E-1	2.797865868E-1
2.070066336E0	-2.076148987E-2	-1.549224854E-1	8.275961876E-2
2.078182413E0	-7.176513672E-1	-5.191345215E-1	-1.944403648E-1
2.086286874E0	-1.797107697E0	-6.220636368E-1	-4.771788120E-1
2.094408221E0	-1.421861172E0	-6.155619621E-1	-1.068831682E0
2.102495451E0	-9.433951378E-1	-5.921530724E-1	-9.307231903E-1
2.110630605E0	-3.658204079E-1	-6.743216515E-1	-7.925877571E-1
2.118736874E0	2.522411346E-1	-6.693706512E-1	-6.326794624E-1
2.126922105E0	9.665293694E-1	-5.305056572E-1	-3.845884800E-1
2.135057605E0	1.445821762E0	-2.724099159E-1	1.363205910E-1
2.143146836E0	2.083781719E0	1.072120667E-2	6.310596466E-1
2.151268490E0	1.783250809E0	3.534345627E-1	2.497713566E-1
2.159390067E0	4.367275238E-1	4.783525467E-1	-1.829981804E-2
2.167494874E0	-1.253514290E0	2.752389908E-1	-5.300981998E-1
2.175616259E0	-2.282476902E0	7.784843445E-3	-9.151711464E-1
2.183754066E0	-2.780565739E0	-2.334213257E-1	-1.263275146E0
2.191873682E0	-2.525761843E0	-5.763030052E-1	-1.138807893E0
2.199991836E0	-1.881139040E0	-8.890686035E-1	-1.861910820E-1
2.208177720E0	-1.129050255E0	-1.129761696E0	-8.721899986E-2
2.216296682E0	-6.010062695E-1	-1.317944050E0	-2.022838593E-1
2.224385797E0	-3.268289566E-1	-1.371191978E0	-5.330545902E-1
2.232521143E0	1.813840866E-2	-1.113838196E0	-1.091560006E0
2.240627797E0	-7.636070251E-2	-6.954541206E-1	-1.391362906E0
2.248732335E0	-7.439107895E-1	-3.966989517E-1	-1.567662001E0
2.256868182E0	-1.641204596E0	-6.942844391E-2	-1.663055062E0
2.264956605E0	-2.694847345E0	7.041597366E-1	-1.607216716E0
2.273076835E0	-2.222565889E0	5.938720703E-1	1.018990278E0
2.281198605E0	2.706460953E-1	4.791707993E-1	1.797877312E0
2.289410143E0	1.653922081E0	2.201442719E-1	2.264997721E0
2.297529681E0	2.891064167E0	3.413009644E-2	2.236150980E0
2.305632566E0	3.855261803E0	-1.011562347E-2	2.119601488E0
2.313751181E0	4.980733871E0	-1.309070587E-1	1.916437626E0
2.321866181E0	5.673129559E0	-6.323947906E-1	1.596480370E0
2.329948412E0	6.782756805E0	-1.318415165E0	1.098611832E0
2.338067374E0	6.129852772E0	-1.465232849E0	5.481185913E-1
2.346154758E0	4.524392128E0	-1.164753437E0	8.107876778E-2
2.354291527E0	3.250400543E0	-8.661246300E-1	-3.101620674E-1
2.362397950E0	2.015131950E0	-2.363262177E-1	-6.879225969E-1
2.370608489E0	-2.192864418E-1	5.607986450E-1	-2.352904081E-1
2.378741758E0	-2.404001951E0	9.661140442E-1	3.402628899E-1
2.386831450E0	-1.928731441E0	4.354972839E-1	-2.939984798E-1
2.394951219E0	-2.093297958E0	4.533796310E-1	-1.563653946E-1
2.403071566E0	-2.315798044E0	2.827053070E-1	-5.600953102E-2
2.411186412E0	-2.204100847E0	1.600399017E-1	-3.102210760E-1
2.419306681E0	-2.468402863E0	3.885841370E-2	-2.995914221E-1
2.427409719E0	-3.278648853E0	4.217052460E-2	-9.072375298E-2
2.435530258E0	-3.453970432E0	-1.170396805E-1	4.304046631E-1
2.443652681E0	-2.137501001E0	-3.530435562E-1	7.278466225E-1
2.451842258E0	-9.691429138E-1	-2.732992172E-1	1.083707333E0
2.459961604E0	1.060522079E0	-1.424160004E-1	7.979557514E-1
2.468050181E0	-9.389245510E-1	4.782285690E0	6.119017601E-1
2.476184758E0	-5.134491920E-1	2.370474815E0	4.064352512E-1
2.484291411E0	7.893133163E-2	9.778594971E-2	9.120249748E-2
2.492528681E0	1.383125305E0	-1.298113346E0	4.788784981E-1
2.500661758E0	1.980497360E0	2.166537285E0	1.779921055E-1
2.508748950E0	4.555130005E-1	-6.318397522E-1	7.240700722E-2
2.516868527E0	-2.104657173E0	-2.595529556E-1	6.710538864E-1
2.524989681E0	-2.552788734E0	-4.725661278E-1	3.723475933E-1
2.533201719E0	-2.292004347E0	-1.272396564E0	-2.066249847E-1
2.541324180E0	-9.527060986E-1	-9.595937729E-1	-7.430601120E-2
2.549428873E0	4.771428108E-1	1.746463776E-2	-2.551722527E-2
2.557551527E0	1.047152042E0	8.406629562E-1	1.719379425E-2
2.565668142E0	1.024561405E0	9.491434097E-1	-2.006936073E-2
2.573792603E0	1.020943165E0	8.290576935E-1	-4.793763161E-2
2.581913796E0	1.328359604E0	8.385524750E-1	-6.415748596E-2
2.590002680E0	2.057353020E0	7.769279480E-1	-8.200716972E-2
2.598137757E0	2.890807629E0	8.610706329E-1	4.253983498E-2
2.606243411E0	1.869467258E0	8.180465698E-1	5.810046196E-2
2.614433642E0	-4.510641098E-2	3.068189621E-1	4.684467316E-1
2.622567796E0	-2.287524939E0	-2.187194824E-1	-4.939484596E-2
2.630654180E0	-2.717810869E0	-8.979854584E-1	6.325056553E-1
2.646892065E0	-3.658771515E-2	-1.233459473E0	1.571822166E-2
2.655004988E0	2.878031731E-1	-1.006895542E0	-1.691997051E-1
2.663123103E0	-2.463626862E-2	-6.762466431E-1	-2.004134655E-1
2.671223065E0	1.166200638E-2	-4.401254654E-1	-1.122260094E-1
2.679342565E0	4.245390892E-1	-4.097757339E-1	4.405212402E-2
2.687458295E0	9.361891747E-1	-3.128986359E-1	2.004456520E-2
2.695646641E0	2.293291569E0	2.334079742E-1	2.346210480E-1
2.703765564E0	1.660240650E0	2.329730988E-2	-2.827467918E-1
2.711850911E0	3.049472809E0	-3.525953293E-1	4.704430103E-1
2.728089911E0	-2.103321791E0	-4.797372818E-1	2.508580685E-1
2.736331487E0	5.486698151E-1	-1.545267105E-1	1.427859306E0
2.744465026E0	4.776044846E0	1.142868996E0	2.400552273E0
2.752550987E0	3.958870888E0	7.695503235E-1	1.602344990E0
2.760670218E0	1.653128147E0	-2.013607025E-1	-2.775502205E-1
2.768789141E0	-7.750332355E-1	-1.204211235E0	-1.468863726E0
2.776998449E0	-3.689336777E0	-8.088951111E-1	-2.525775433E0
2.785117833E0	-6.011377335E0	-1.362743378E-1	-3.316842556E0
2.793219487E0	-6.647543430E0	1.946840286E-1	-3.208350897E0
2.801338103E0	-4.165273666E0	-2.422647476E-1	-1.188135743E0
2.809451603E0	-1.539320469E0	-6.045427322E-1	1.157307148E0
2.817578949E0	2.792739868E-1	-7.003536224E-1	1.817902327E0
2.825698179E0	1.954048157E0	-2.235403061E-1	1.506454229E0
2.833783410E0	2.655542850E0	9.339714050E-2	1.114887953E0
2.841918641E0	2.425372601E0	9.833488464E-1	2.945034504E-1
2.850024987E0	8.043131828E-1	7.092580795E-1	-5.934330225E-1
2.858208948E0	-3.115592003E-1	5.004730225E-1	-1.427846193E0
2.866343910E0	-7.788867950E-1	2.842998505E-1	-1.794458270E0
2.874432948E0	-7.845606804E-1	3.272342682E-1	-1.393353462E0
2.882553756E0	5.158758163E-2	2.469835281E-1	-8.958375454E-1
2.890674948E0	1.351237297E0	-5.432033539E-2	-3.725378513E-1
2.898778025E0	2.847577572E0	-6.503691673E-1	-7.582998276E-2
2.906897064E0	2.788226604E0	-9.761343002E-1	2.578909397E-1
2.914999025E0	3.105572701E0	-9.319610596E-1	7.879014015E-1
2.923118717E0	2.689495087E0	-1.126146317E-1	2.578346729E-1
2.931237064E0	3.383410931E0	2.009277344E-1	1.525850296E-1
2.947545679E0	6.797571182E-1	1.860427856E-2	-3.087092638E-1
2.955635102E0	2.367076874E-1	7.040090561E-1	-2.254110575E-1
2.963770717E0	1.643151283E0	7.880926132E-1	-7.428717613E-2
2.971876833E0	2.991725922E0	1.980791092E-1	4.470832348E-1
2.980009140E0	3.702713966E0	-4.198789597E-1	7.345268726E-1
2.988144371E0	4.240061760E0	-8.321542740E-1	7.916362286E-1
2.996232563E0	3.851552248E0	-1.071782112E0	3.808829784E-1
3.004354409E0	1.862718105E0	-7.739324570E-1	-4.096758366E-1
3.012475679E0	4.184727669E-1	-1.719989777E0	-1.523793817E0
3.020688563E0	-3.415421486E0	-7.972612381E-1	-1.446472406E0
3.028811679E0	-5.186797142E0	1.139809608E0	-1.706127882E0
3.036915409E0	-7.103898048E0	1.613768578E0	-2.574307680E0
3.045037140E0	-5.418614388E0	1.128839493E0	-2.450682402E0
3.053153217E0	-2.145605564E0	8.824119568E-1	-1.022399426E0
3.061259371E0	-1.085903406E0	-6.331720352E-1	-8.829820156E-1
3.069380640E0	-5.236282349E-1	-1.195510864E0	-3.067951202E-1
3.077470063E0	-7.279186249E-1	-6.199274063E-1	3.721146584E-1
3.085607255E0	-2.889941216E0	-4.402332306E-1	1.307826519E0
3.093711832E0	-3.974941730E0	-8.213539124E-1	1.584984779E0
3.101893563E0	-3.505452156E0	-6.972494125E-1	1.426906347E0
3.110026409E0	7.291078568E-3	-1.213413715E0	1.362771273E0
3.118114101E0	1.145262718E0	-1.056691170E0	1.963383198E0
3.126234332E0	7.659366131E-1	-2.332515717E-1	2.250185966E0
3.134358063E0	-3.821923733E-1	2.966585159E-1	1.829857588E0
3.142473794E0	1.844376802E0	2.915706635E-1	1.394506216E0
3.150596140E0	2.326050282E0	8.699417114E-2	1.053187609E0
3.158699524E0	2.395035744E0	-7.259750366E-2	4.566805363E-1
3.166820793E0	1.849154711E0	-4.800243378E-1	-4.042007923E-1
3.174938409E0	3.197371960E-1	-8.396358490E-1	-1.168696284E0
3.183129140E0	-1.053447723E0	-6.168050766E-1	-1.348166108E0
3.191249716E0	-5.840332508E-1	-2.869701385E-2	-8.621894121E-1
3.199339024E0	-7.534766197E-2	5.038986206E-1	-5.354881287E-1
3.207476101E0	-4.309678078E-2	4.531784058E-1	-2.267963886E-1
3.215581409E0	3.554828167E-1	5.413932800E-1	-1.084654331E-1
3.223701909E0	5.090973377E-1	1.271151543E0	-5.936354399E-1
3.231836293E0	3.100301027E0	7.230911255E-1	2.360310555E-1
3.239921755E0	2.995175838E0	-2.481555939E-2	-2.015113831E-1
3.248040909E0	6.330103874E0	-7.554893494E-1	-3.190019131E-1
3.256160255E0	5.620134354E0	-9.888787270E-1	-1.386757374E0
3.264371101E0	6.547777653E-1	-7.535209656E-1	-2.674723148E0
3.272489947E0	-1.300975680E0	-1.205928802E0	-2.815264225E0
