acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_q25,acc_x_q75,acc_x_iqr,acc_x_energy,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_q25,acc_y_q75,acc_y_iqr,acc_y_energy,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_q25,acc_z_q75,acc_z_iqr,acc_z_energy,acc_z_rms,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_q25,gyro_y_q75,gyro_y_iqr,gyro_y_energy,gyro_y_rms,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_q25,gyro_z_q75,gyro_z_iqr,gyro_z_energy,gyro_z_rms,linear_acc_x_mean,linear_acc_x_std,linear_acc_x_min,linear_acc_x_max,linear_acc_x_range,linear_acc_x_median,linear_acc_x_q25,linear_acc_x_q75,linear_acc_x_iqr,linear_acc_x_energy,linear_acc_x_rms,linear_acc_y_mean,linear_acc_y_std,linear_acc_y_min,linear_acc_y_max,linear_acc_y_range,linear_acc_y_median,linear_acc_y_q25,linear_acc_y_q75,linear_acc_y_iqr,linear_acc_y_energy,linear_acc_y_rms,linear_acc_z_mean,linear_acc_z_std,linear_acc_z_min,linear_acc_z_max,linear_acc_z_range,linear_acc_z_median,linear_acc_z_q25,linear_acc_z_q75,linear_acc_z_iqr,linear_acc_z_energy,linear_acc_z_rms,mag_x_mean,mag_x_std,mag_x_min,mag_x_max,mag_x_range,mag_x_median,mag_x_q25,mag_x_q75,mag_x_iqr,mag_x_energy,mag_x_rms,mag_y_mean,mag_y_std,mag_y_min,mag_y_max,mag_y_range,mag_y_median,mag_y_q25,mag_y_q75,mag_y_iqr,mag_y_energy,mag_y_rms,mag_z_mean,mag_z_std,mag_z_min,mag_z_max,mag_z_range,mag_z_median,mag_z_q25,mag_z_q75,mag_z_iqr,mag_z_energy,mag_z_rms,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_max,linear_acc_magnitude_mean,linear_acc_magnitude_std,linear_acc_magnitude_max,mag_magnitude_mean,mag_magnitude_std,mag_magnitude_max,exercise,participant,dataset,exercise_participant,window_id,start_time,end_time,duration
1.5996469709993335,3.659463755864636,-10.40399265,7.295716286,17.699708936,2.4737798373333333,-0.6139584182,3.4450663525833334,4.059024770783333,15.950545412314245,3.9938133922748875,8.522696552655017,2.400857452512826,-0.10209376366,12.24646664,12.348560403659999,9.095118999166665,7.838687777500001,10.139785291416667,2.301097513916666,78.40047303592407,8.854404160412154,0.8211009498139356,3.24150359595206,-6.73100996,15.05324745,21.784257410000002,0.1870389680133333,-0.68195444345,2.247658073666667,2.929612517116667,11.18155233235548,3.343882822760911,-0.6476654430789355,1.1392275818098467,-5.32735157,2.110537767,7.437889337,-0.5320632259166667,-1.0451387270833332,0.07803797442250002,1.1231767015058332,1.7173100093149445,1.3104617542358665,0.20880244928555516,1.0900491958105851,-3.13953948,2.310595989,5.450135468999999,0.027794347687333333,-0.299476452175,1.0481421450166666,1.3476185971916665,1.2318057121149504,1.1098674299730353,0.8688386422921934,2.9677877876312393,-5.692914963,6.493796825,12.186711788,1.143948257,-0.875509292,2.554273128875,3.429782420875,9.56264493875327,3.092352654331855,-0.5001512450338772,2.1568988236032816,-6.650837262666666,4.258340836,10.909178098666667,-0.18439626691666666,-1.2071821690833333,0.8104242483833333,2.0176064174666664,4.902363803170157,2.2141282264517015,0.3563748965016775,2.465374689813305,-6.035492897,10.10653687,16.142029767,0.08000787844499999,-0.7031186968,1.3406972584166665,2.0438159552166666,6.205075428028629,2.4909988815791606,8.758246337646774,4.527318967815868,2.231250048,18.86250114,16.631251092,7.138281464375,5.807812750375,9.121875763,3.3140630126250006,97.20349594724847,9.859183330643997,-47.87836898619355,1.9721320362082084,-50.15625381,-40.65000153,9.506252280000005,-48.58750216333333,-49.325001713333336,-46.803127287500004,2.5218744258333317,2296.227521546339,47.918968285495666,-11.797379508154837,6.53668593748253,-30.50625038,-3.150000095,27.356250285,-9.543750285833333,-15.220312990833333,-7.5921877625,7.628125228333333,181.90642630471356,13.48726904546334,9.975640692754917,2.453398367498847,19.314200453509805,3.90624308409449,2.3262306716910137,10.989100859194217,50.7471331266532,0.25675518307963324,51.42969537702904,squats,swasti,squats1,squats_swasti,0,0.011092921,1.007639796,0.996546875
3.0291552403190316,2.9052413658177123,-3.694518089,11.15773201,14.852250098999999,3.2478579283333335,1.3615160783333333,4.90109896675,3.5395828884166667,17.61620886361062,4.197166766237746,6.1722976101651135,2.992354269860035,-0.4019941986,12.24646664,12.6484608386,5.1900324819999994,3.83569461125,9.001200675749999,5.165506064499999,47.05144186479954,6.859405357959212,6.099436100589516,4.980044059188157,-1.93340075,15.05324745,16.9866482,6.7756762505,2.0420746603333333,10.813763455,8.771688794666666,62.003959576629896,7.874259303364977,-0.970106475458242,1.0897805134871537,-5.32735157,0.8833104968,6.2106620668,-0.91253017385,-1.46775539725,-0.16997312755,1.2977822696999999,2.1287281413023367,1.459016155257486,0.3419197379215506,0.8543568832813343,-1.501200199,2.310595989,3.8117961879999998,0.35297803579666664,-0.1539379172,0.66614804665,0.82008596385,0.8468347911905374,0.9202362692214089,0.6124337498059677,2.4776103755374486,-4.92880249,8.085272789,13.014075279,0.6325695514833334,-0.6592594981000001,1.9182155334166666,2.577475031516667,6.513628270872215,2.552181081128887,-0.45379811331658676,2.4794969645458624,-7.226429462,4.258340836,11.484770298,0.1170512835,-1.266155819,1.07585328775,2.34200910675,6.35383792484184,2.5206820356486537,1.2231225218580648,2.7436372010524135,-6.035492897,10.10653687,16.142029767,1.4502998790000001,-0.1428097436666667,2.6033133865,2.7461231301666666,9.023573794475157,3.003926396314523,4.95391147966613,2.169210626986393,1.6187500559999999,8.700000763,7.081250707000001,5.240625143166667,2.907812535666667,6.8917972443124995,3.9839847086458327,29.246713692598554,5.408023085435061,-37.85579787881721,10.332456957067981,-49.61250305,-22.10625076,27.50625229,-40.53437678333333,-48.14062881,-27.1593756675,20.9812531425,1539.821099811524,39.240554275029346,-30.03582778814409,14.725513268190783,-49.29375076,-8.668750445,40.625000315,-30.690625506666667,-45.7406263325,-15.3796880225,30.36093831,1118.991691930711,33.45133318614837,10.82584565513674,3.077771296928513,19.314200453509805,4.185229698923978,2.0916243346820003,10.989100859194217,51.83214006611991,1.2201481881149703,54.19239946962008,squats,swasti,squats1,squats_swasti,1,0.514592505,1.50879813,0.994205625
4.0766995313387095,2.2209656162389573,-1.706082582,11.15773201,12.863814592,4.6823551655,2.7690940105833333,5.225924492,2.4568304814166666,21.55216733733295,4.642431188217328,4.678722137298807,1.5049084790696086,-0.4019941986,8.365307808,8.767302006600001,4.4805604615,3.5838501455,5.549753387666667,1.9659032421666667,24.155190368425515,4.914793013792698,7.913711559082688,3.4524650878143395,0.0765703246,13.55533981,13.478769485399999,8.159126520166666,5.82413041575,10.398010733333333,4.573880317583333,74.54634582293582,8.634022574845158,0.2857280546457258,1.2798409465891951,-2.349385977,2.305403709,4.654789686,0.6050615608500001,-1.1159990625,1.1863503056666667,2.3023493681666665,1.7196333697779576,1.3113479209492642,-0.1688597769586129,0.9231552255210173,-2.242789984,1.845117092,4.087907076,-0.09926552572833333,-0.76892602445,0.5885682255,1.35749424995,0.8807291946812728,0.938471733554758,0.656117165078613,1.9397595422168978,-3.721904278,8.085272789,11.807177067,0.6555787721833333,-0.1002519130525,1.203609585875,1.3038614989275,4.193156815932304,2.0477199066113276,-0.934458168881613,1.8232641166853931,-7.226429462,2.799902439,10.026331900999999,-1.0878825978333335,-1.79320859925,0.24074085555,2.0339494548,4.1975041085821445,2.04878112754441,1.2245732876380646,1.9772793635493948,-5.298295498,5.218263626,10.516559124,1.2873050369999999,0.476958036425,2.4004602429166666,1.9235022064916665,5.409213418314997,2.3257715748359717,1.5519557048368064,3.243405480329758,-4.518750191,6.650000254333333,11.168750445333334,2.4625000955000003,-1.29218755175,3.4093751509166665,4.701562702666667,12.928245619608617,3.595586964545374,-31.704255269935487,7.166868788647817,-46.3125,-22.10625076,24.20624924,-31.181251525,-37.700002035,-25.0265636425,12.673438392499996,1056.5238104549262,32.50421219557438,-40.26979986587097,7.64709670246063,-49.29375076,-21.15000153,28.14374923,-41.9984385175,-47.140625637499994,-34.59062576083333,12.54999987666666,1680.1348692140857,40.989448266768434,10.67396733748034,2.5139858406715727,15.355960987384098,3.3657651350259226,1.5721003144435088,8.769777852323859,52.427382566561995,0.9779992372039009,54.19239946962008,squats,swasti,squats1,squats_swasti,2,1.015882296,2.007639796,0.9917574999999998
3.692117617557419,2.1481785085013625,-1.450050473,8.437092781,9.887143254,4.160719792166667,2.18883457775,5.198008219416667,3.009173641666667,18.24640340626501,4.271580902460471,6.916353524112902,2.626063449483014,3.378665686,14.25165176,10.872986074,6.881757974499999,4.965904553583334,8.532606045833333,3.566701492249999,54.7321553112196,7.398118362882524,3.4359775549821365,3.3260095596756956,-1.476371527,10.62891865,12.105290176999999,2.2683958608333334,0.7419744282916667,5.981458545000001,5.239484116708334,22.86828134939514,4.782079186859534,0.75642991105407,0.787788018609683,-0.8191696405,2.305403709,3.1245733495000003,0.9505055943833334,0.29458954554999994,1.2173008024166667,0.9227112568666668,1.1927961726022385,1.09215208309202,-0.32601623584230854,0.7673275216355226,-2.242789984,0.6789761782,2.9217661622,-0.12940151868,-0.76892602445,0.3129154804,1.08184150485,0.6950781114921013,0.8337134468701469,0.011378723698554851,1.7811514289104309,-4.331248283,4.93866396,9.269912243,0.26267902058333337,-0.8385759294416666,1.0400592089166667,1.8786351383583333,3.1726298880626786,1.781187774509661,-0.9199169864054837,1.7902211244340722,-4.144463539,5.257333755,9.401797294000001,-1.3708937963333334,-1.8630644085,-0.32403437300000004,1.5390300355000002,4.051138936247341,2.0127441308440925,-0.2236407332919193,1.3770515833508543,-2.999564409,2.3228718440000002,5.322436253,0.045065482453333285,-1.4448265035083332,0.963801344275,2.4086278477833334,1.9462862407964423,1.395093631551819,0.27109880679508064,2.868760645153673,-4.518750191,5.71875,10.237500190999999,-0.1468750015,-1.5250000852499999,1.8531250559166668,3.3781251411666666,8.303282202228234,2.881541636386369,-41.3983886094301,8.17933107039015,-48.80625153,-23.650000253333335,25.156251276666662,-46.34375,-48.014064787500004,-34.00312519083333,14.010939596666674,1780.7280362164422,42.198673394035055,-26.665827580333332,11.84220288109671,-47.92500305,-13.83750057,34.08750248,-21.084376338333335,-38.36250146583333,-16.078125475,22.284375990833333,851.304129621121,29.177116540554877,9.572530612423998,2.0526806232546724,15.19094801872409,2.7899170882702387,1.1774624009641126,6.23224686927193,51.37656885147452,0.8852237510876301,53.65111559084033,squats,swasti,squats1,squats_swasti,3,1.50990313,2.505214171,0.9953110409999999
3.5672277188821506,1.7695334200425963,-1.450050473,8.437092781,9.887143254,3.5162528355,2.83130747075,4.734797974666666,1.9034905039166659,15.856362123008799,3.98200478691435,7.922604911190322,2.2725413778650316,3.304488182,14.25165176,10.947163578,7.846464315833334,6.99781000625,9.305487552999999,2.307677546749999,67.93211289292572,8.242093962878956,1.6504429960807716,1.7090841239412131,-1.476371527,6.5623161795,8.0386877065,1.4249258836666667,0.42811585465833335,2.4835505483333336,2.055434693675,5.644930626019978,2.3759062746707786,-0.42175089814300953,0.9148628016921969,-1.946215153,1.247996688,3.194211841,-0.44491317375,-1.4414881666666666,0.4056142271,1.8471023937666666,1.0148477660045312,1.0073965286839792,0.32045276675393874,0.5565849167641024,-0.4999928176,1.594662547,2.0946553646,0.23894993466666664,-0.15159627672499998,0.536593817175,0.6881900939,0.4124767452895569,0.6422435249105723,-0.1975248036883806,1.6133707938942197,-4.331248283,4.93866396,9.269912243,-0.32678830626666666,-0.8244878252,0.32301807405000005,1.14750589925,2.641981366662998,1.6254172900098602,-0.5905275591201614,1.7469605586033996,-3.094230652,5.257333755,8.351564407,-0.9765368302999999,-1.74893498425,0.381727218625,2.130662202875,3.4005939913963177,1.8440699529563183,-0.5847940888063093,0.8916123821756727,-2.999564409,1.294349551,4.29391396,-0.5031296213333333,-1.2155293825000002,0.06832563876025,1.2838550212602502,1.1369567663517797,1.066281748109654,-0.7571068824884997,2.5439559161566785,-6.487500191,4.912500381,11.400000572,-1.0156250596333334,-1.425000072,0.18750000375,1.61250007575,7.04492253486002,2.654227295251863,-46.90584856762097,2.8525564882520684,-49.10625076,-36.393751144999996,12.712499615000006,-47.98125076,-48.47344080333333,-46.829298736875,1.644142066458329,2208.295708367259,46.99250693852435,-18.508579377741935,5.280453978373409,-35.00625229,-13.83750057,21.16875172,-16.315626145,-19.893750348333334,-15.132812975,4.760937373333334,370.4507047998936,19.24709600952553,9.27647271605578,1.838602618900341,15.19094801872409,2.399163272421881,1.193125189019587,6.23224686927193,50.85030330381756,0.19490923983480177,51.37582542174579,squats,swasti,squats1,squats_swasti,4,2.01119313,3.006504588,0.9953114579999998
4.719607246664515,1.7914642084681711,1.842473388,9.013762474,7.171289086,4.504887342333333,3.08075916775,6.3603219585833335,3.2795627908333334,25.484036572990707,5.048171606927672,5.062108931255805,2.6768404033813087,0.5503492355,10.26999474,9.719645504499999,4.709872563833333,2.4083759984166666,7.424330353749999,5.015954355333333,32.79042137707441,5.726292114193478,6.049900863240356,4.287627355170215,-0.3613162339,12.8446722,13.2059884339,5.98644344,1.7956140141666665,9.93260669925,8.136992685083333,54.98504879184032,7.415190408333445,-0.7176028916493915,0.8298776714035643,-1.946215153,1.0075196423333332,2.9537347953333333,-0.8431970179,-1.494022578,-0.13133592668233335,1.3626866513176668,1.2036508595977704,1.0971102312884382,0.6037133898676293,0.6703093251448301,-0.2788597643,2.071136951,2.3499967153,0.5180133482,-0.0760526657125,1.1181880134166666,1.1942406791291666,0.8137844484815818,0.9021000213288889,0.3215155887744622,1.4734541168730848,-3.162457943,3.929381371,7.091839314,0.049059152605,-0.796998322025,1.321648518475,2.1186468405,2.2744393083552312,1.5081244339759339,-0.544948616594214,1.350145493382459,-2.88551569,3.645071507,6.530587197,-0.6396298408666666,-1.4064751266666669,0.033653736135,1.4401288628016669,2.1198618480289113,1.4559745355015352,0.7938538350800509,1.7434423040084972,-1.889137745,4.437409401,6.326547146,0.3382422129,-0.6382452646691666,2.1677526237499998,2.8059978884191663,3.6697949788777606,1.915670895242124,-4.280232031380645,2.476794385246922,-8.231250763,-0.6375000477,7.593750715300001,-4.631250143,-6.473437865166667,-1.4000000559999999,5.073437809166667,24.45489666924756,4.945189245038814,-35.60600951680645,11.242008583102761,-49.10625076,-19.03125,30.07500076,-36.34218835874999,-47.62343756333333,-24.8671887725,22.756248790833332,1394.1706706934676,37.33859492125363,-33.163338126725804,13.716264156426226,-50.43750381,-13.85625076,36.58125305,-35.09531498,-47.154689473333335,-17.909376465833333,29.245313007500002,1287.9428981164083,35.88792134014463,10.404359302901259,2.238038033197259,15.159029004983683,2.6181931604649464,1.099618438257778,5.9505169383204874,52.00917038250112,1.270693355256396,54.28989287365803,squats,swasti,squats1,squats_swasti,5,2.507639796,3.500525942,0.992886146
5.938426183120968,1.5721749039433315,1.842473388,9.013762474,7.171289086,6.146363814666667,5.190231700916666,6.8865437507500005,1.6963120498333346,37.73663946096589,6.14301550225668,3.7753183795719356,1.7979318343555464,0.5503492355,8.384450912,7.8341016765,3.3671002391666667,2.4083759984166666,4.82991254325,2.4215365448333332,17.48558774812276,4.181577184283792,7.755798157998386,3.016065496501086,1.596012712,12.8446722,11.248659488,8.073383490000001,5.844469268916667,9.93260669925,4.088137430333333,69.24905614679551,8.321601777710557,0.2565937506854516,0.9185765198494674,-1.5194243589999998,1.605963469,3.125387828,0.5208640296833333,-0.668896933375,0.9201150785000001,1.589012011875,0.9096231757095867,0.9537416713710201,-0.18238156382711268,1.0896994308977115,-1.995389819,2.071136951,4.06652677,-0.25534148510000004,-0.8958331943,0.8129082968,1.7087414911,1.2207078845228192,1.1048564995160317,0.6246829610043194,1.4448618392535986,-3.162457943,3.929381371,7.091839314,0.47839426993333334,-0.3663372198766667,1.6783975359999999,2.0447347558766666,2.477854536300416,1.5741202420083467,-0.3718705169400742,1.0455783431024919,-2.089528958,3.645071507,5.734600465,-0.4749975601833333,-1.0308086575083333,-0.12913584710583334,0.9016728104024999,1.2315217529342304,1.1097394977805515,1.1157498959569676,1.5857079180354805,-1.391082764,4.437409401,5.828492165,0.8515920639666666,-0.10244111223166666,2.1677526237499998,2.2701937359816666,3.7593674316484025,1.9389088249962665,-9.206300801198388,3.530526667593594,-15.28125095,-4.143750191,11.137500759000002,-8.189063191375,-12.2843754275,-6.4703128334999995,5.814062594000001,97.2205929927356,9.860050354472618,-28.350142293830643,6.35892436646063,-43.05625153,-19.03125,24.025001529999997,-28.32812627166667,-32.5328146625,-23.187501108333333,9.345313554166669,844.1664871788118,29.054543313891752,-42.087521823887094,6.437356421536377,-50.43750381,-26.38125038,24.05625343,-42.925002416666665,-47.75625229,-38.0093758925,9.746876397499996,1812.7990509740685,42.576977945529066,11.014007297983218,1.7784618623565116,15.159029004983683,2.4330058993139314,1.244679081043245,5.9505169383204874,52.46986675228651,1.048434138567479,54.28989287365803,squats,swasti,squats1,squats_swasti,6,3.007609588,4.001816671,0.9942070830000005
5.081274652241398,1.6486519196907874,1.493121386,8.506484032,7.013362645999999,5.312066078,4.17926416775,5.962315758083333,1.7830515903333328,28.537405243811055,5.342041299335962,6.167576266485484,2.273356463764157,2.4446671806666664,10.42074299,7.976075809333334,6.800401925999999,3.56530576925,7.875975847125,4.310670077875,43.20714661425329,6.573214328945412,3.287818087244677,2.8695828683913995,0.1818545163,9.395019213333333,9.213164697033333,1.7064813373333334,0.75453673305,5.9476599696250005,5.193123236575,19.044253613378665,4.363972228758871,0.6109104289928247,0.6474785136884743,-0.5082395077,1.605963469,2.1142029767,0.6628901064333332,0.106290472695,1.2127193214999998,1.1064288488049998,0.7924399779404329,0.8901909783526414,-0.5448145323907688,0.6926015638551432,-1.995389819,0.1963930279,2.1917828469,-0.418595097975,-0.8965967745,0.11713332375,1.01373009825,0.776519800958762,0.881203609252006,-0.17860419467046565,1.139859528483241,-3.042542696,2.055127621,5.097670317,0.06748096147666668,-0.729265252725,0.5755765438166667,1.3048417965416665,1.331179203027922,1.1537673955472663,-0.6799190928917311,0.8796101679561462,-2.395374298,1.852893829,4.248268127,-0.6082192262333334,-1.2995779515,-0.27118601401666664,1.0283919374833335,1.2360040204505542,1.1117571769278372,-0.06426952235798926,0.7348553298948409,-1.391082764,1.986136436,3.3772192,-0.18168930211666667,-0.511138245475,0.48414643603333335,0.9952846815083334,0.5441429273789795,0.737660441788076,-9.064083057669354,3.6355160669206943,-15.28125095,-3.675000191,11.606250759,-8.0531253815,-12.2843754275,-6.000000119,6.2843753085000005,95.37457874916716,9.765990925101619,-39.03081805946774,8.760008661271002,-48.33750153,-21.67500114,26.662500389999998,-43.13437653,-46.6828136475,-29.978126209166668,16.70468743833333,1600.1425101368163,40.001781337045685,-28.69844856256452,10.85049830405586,-48.31875229,-16.10625076,32.21250153,-26.28750038,-39.65000153,-18.6234388375,21.026562692499997,941.3342633444804,30.681171153404176,9.45471406020387,1.1820268656956532,11.577876294682788,1.5924053668968163,0.7586641538491657,3.248594997911973,51.344689049901575,0.7577985216274877,53.58486843694059,squats,swasti,squats1,squats_swasti,7,3.507639796,4.497639796,0.9899999999999998
4.280836899812903,0.9801356296375954,1.493121386,5.7571311,4.264009713999999,4.489333947666667,4.06400974575,4.93659257875,0.8725828330000001,19.28623041528483,4.391609091811888,7.99925627553387,1.0298243570022023,5.790630817,10.42074299,4.6301121730000006,8.226524194,7.3609206675,8.658827464,1.2979067964999995,65.04863916794301,8.065273657349948,0.7890332681867742,0.43200455747114425,0.1818545163,1.871187329,1.6893328127,0.661216646425,0.466799820475,0.979860886925,0.5130610664499999,0.8092014359813411,0.8995562439232697,-0.013067908835675287,0.6343677303894898,-1.3174316883333332,1.5550581216666666,2.87248981,-0.062817261245,-0.3225366175,0.17404555530000002,0.49658217280000005,0.40259318760084994,0.634502314890064,0.05846008745654732,0.22131717085432845,-0.9267836610333333,0.8809688091666666,1.8077524702,0.08216131479,-0.02555450999,0.138360872875,0.16391538286500001,0.052398871940391174,0.2289079988562898,-0.5033420202361688,0.8995247078478441,-3.042542696,0.991666317,4.034209013,-0.4170138836,-0.7521430651750001,0.08878763516083334,0.8409307003358334,1.0624978893641768,1.0307753825951496,-0.3998180804677258,0.9752583372943113,-2.395374298,1.852893829,4.248268127,-0.16174968085,-1.0963829756666665,0.26943373680000005,1.3658167124666667,1.1109833219309617,1.0540319359160621,-0.3256971611537419,0.3484551478552069,-1.127092838,0.7304305434,1.8575233814,-0.3428296397166667,-0.5222644060999999,-0.21388767662500002,0.3083767294749999,0.22749963085040062,0.47696921373438833,-6.195857122004838,1.0241226298234867,-8.025000572,-3.675000191,4.350000380999999,-6.33125027,-6.778125167,-5.655469029875,1.1226561371249995,39.437472637214654,6.279926164949287,-46.42183626882258,0.9340209198322807,-48.33750153,-43.21250153,5.125,-46.336720469999996,-46.87187544583333,-46.03125,0.8406254458333322,2155.859277648056,46.431231705050166,-19.363579392306452,2.0274806971642443,-26.19375038,-16.10625076,10.08749962,-19.25312582666667,-19.856251240000002,-18.518750506666667,1.3375007333333357,379.0588848595287,19.469434631224622,9.157256907634338,1.1352166959626704,11.546713723997575,1.3035447119439991,0.8377064080621414,3.248594997911973,50.73742925673104,0.2625025009637792,51.337095952416675,squats,swasti,squats1,squats_swasti,8,4.002921671,4.997639796,0.9947181249999995
4.988197732988172,1.5241750025176897,2.660818815,9.631111145,6.97029233,4.537988106333334,4.23051035375,5.559125065583333,1.3286147118333336,27.20522606168814,5.215862925891376,5.968806034727344,2.7353460562646843,-0.09571290761,9.119047165,9.21476007261,6.658826510333333,3.9708891910000004,8.412366549333333,4.441477358333333,43.10876352772032,6.5657264280291425,3.4302270396383334,3.5355305187540864,0.2823530734,13.249856313333334,12.967503239933334,1.3280165195,0.5359922647,6.067001819666666,5.5310095549666665,24.266433592507504,4.926097196818949,-0.7274010276602901,0.6415247762916071,-2.10320735,0.2376264036,2.3408337536,-0.7672461569166666,-1.2281435925833335,-0.12135847408416667,1.1067851184991668,0.940666293637243,0.9698795253211828,0.5378447622569936,0.547626826981539,-0.1334739476,1.616042733,1.7495166806,0.44633853435000004,0.02718348289,0.9189442297166666,0.8917607468266666,0.5891721299171504,0.7675754880903574,-0.1806058579812548,1.2625658062248408,-2.189866066,3.66226387,5.852129936,-0.38294482231666666,-0.7163472175750001,0.037995179494999996,0.7543423970700001,1.6266908909853275,1.2754179279692315,-0.4504346251333906,1.3127328625267722,-3.723668575,2.310335398,6.034003973,-0.0893577337229,-1.2718296448333333,0.3368616104,1.6086912552333332,1.926158919876792,1.3878612754439084,-0.09238854220406448,1.2639372971148963,-3.321267128,4.125175158333333,7.446442286333333,-0.2997713039333333,-0.6294055481916666,0.19727230072500004,0.8266778489166666,1.6060731337687018,1.2673094072753905,-7.790232158843549,2.2202285998536486,-12.90000057,-3.918750048,8.981250522,-6.890625159,-9.051562786249999,-6.257812738499999,2.7937500477499997,65.61713212428829,8.100440242621897,-38.7290637755,9.24904183830558,-46.91250229,-20.38125038,26.531251909999998,-43.978125254999995,-46.221877095833335,-30.206250507500002,16.015626588333333,1585.4851558534735,39.8181510853213,-29.750686642016127,11.268470649183653,-49.38750076,-18.35625076,31.03125,-24.256251655,-42.22343826,-19.59375,22.62968826,1012.0817864429504,31.81323288260642,9.591291569427064,1.6085860909983387,14.368407522733792,1.8274588439420862,1.3488206397919162,5.723544081660964,51.5942919636185,1.1014132710310172,53.71777289113135,squats,swasti,squats1,squats_swasti,9,4.5042124,5.497639796,0.9934273959999995
