Time (s),acc_x,acc_y,acc_z,gyro_y,gyro_z,linear_acc_x,linear_acc_y,linear_acc_z,mag_x,mag_y,mag_z,exercise,participant,dataset,exercise_participant
0.015862978,0.313459754,-9.714859962,-0.2440679073,0.0268780496,-0.09605848789,0.0,0.0,0.0,-20.34375,47.66250229,-12.60000038,burpees,swasti,burpees2,burpees_swasti
0.016967978,0.313459754,-9.714859962,-0.2440679073,0.0093920454395,-0.095218546685,0.0,0.0,0.0,-20.34375,47.66250229,-12.60000038,burpees,swasti,burpees2,burpees_swasti
0.025342666,0.24765713514999999,-9.737591743,-0.22253250330000002,-0.008093958721,-0.09437860548,0.0,0.0,0.0,-20.34375,47.66250229,-12.60000038,burpees,swasti,burpees2,burpees_swasti
0.026447666,0.1818545163,-9.760323524,-0.2009970993,-0.020311254075499996,-0.08826996013499999,0.0,0.0,0.0,-20.34375,47.66250229,-12.60000038,burpees,swasti,burpees2,burpees_swasti
0.034822145,0.08733802430099999,-9.7495560645,-0.116051896485,-0.03252854943,-0.08216131479,0.0,0.0,0.0,-20.34375,47.66250229,-12.60000038,burpees,swasti,burpees2,burpees_swasti
0.035927145,-0.007178467698,-9.738788605,-0.03110669367,-0.035175630199999995,-0.07360920683,-0.03235119581333334,0.0035600662233333333,0.028962619603333333,-20.34375,47.66250229,-12.60000038,burpees,swasti,burpees2,burpees_swasti
0.04379527,-0.03589234066533334,-9.73240757,0.042273199819999996,-0.03782271097,-0.06505709887,-0.06470239162666667,0.007120132446666667,0.057925239206666666,-20.34375,47.66250229,-12.60000038,burpees,swasti,burpees2,burpees_swasti
0.044301728,-0.06460621363266668,-9.726026535,0.11565309331,-0.04046979174,-0.05650499091,-0.09705358744,0.01068019867,0.08688785881,-20.17500019,47.35781479,-12.782812832500001,burpees,swasti,burpees2,burpees_swasti
0.045406728,-0.0933200866,-9.7196455,0.1890329868,-0.03772090003,-0.04581485875,-0.11066923292,0.015257835389999998,0.146867867555,-20.00625038,47.05312729,-12.965625285000002,burpees,swasti,burpees2,burpees_swasti
0.053781208,-0.09491530061,-9.741181055666667,0.24646073583333333,-0.03497200832,-0.03512472659,-0.1242848784,0.01983547211,0.2068478763,-19.837500570000003,46.74843979,-13.1484377375,burpees,swasti,burpees2,burpees_swasti
0.05379527,-0.09651051462,-9.762716611333333,0.30388848486666664,-0.03334303573,-0.027794348693333335,-0.11542766294666668,0.002028465273333332,0.23337507246666667,-19.66875076,46.44375229,-13.33125019,burpees,swasti,burpees2,burpees_swasti
0.054886208,-0.09810572863,-9.784252167,0.3613162339,-0.03171406314,-0.020463970796666668,-0.10657044749333333,-0.015778541563333335,0.2599022686333333,-19.88750076,46.337501526666664,-13.33125019,burpees,swasti,burpees2,burpees_swasti
0.063260687,-0.09491529812666667,-9.794620832,0.37088751793333335,-0.03008509055,-0.0131335929,-0.09771323204,-0.0335855484,0.2864294648,-20.10625076,46.231250763333335,-13.33125019,burpees,swasti,burpees2,burpees_swasti
0.06379527,-0.09172486762333333,-9.804989497000001,0.38045880196666665,-0.03110319873,-0.004785107446666666,-0.08834729343666667,-0.03963565826333333,0.27580899,-20.32500076,46.125,-13.33125019,burpees,swasti,burpees2,burpees_swasti
0.064365687,-0.08853443712,-9.815358162,0.390030086,-0.03212130691,0.003563378006666668,-0.07898135483333334,-0.045685768126666665,0.2651885152,-20.343750633333336,46.05000051,-13.250000316666666,burpees,swasti,burpees2,burpees_swasti
0.072740166,-0.05583252788833334,-9.835298538333333,0.4027918080333333,-0.03313941509,0.01191186346,-0.06961541623,-0.05173587799,0.2545680404,-20.362500506666667,45.97500102,-13.168750443333334,burpees,swasti,burpees2,burpees_swasti
0.07379527,-0.02313061865666667,-9.855238914666668,0.4155535300666667,-0.0337502795,0.017206025,-0.03777003412666667,-0.06546751658,0.2519618372333333,-20.38125038,45.90000153,-13.08750057,burpees,swasti,burpees2,burpees_swasti
0.073845166,0.009571290575,-9.875179291,0.4283152521,-0.034361143909999996,0.022500186539999998,-0.005924652023333338,-0.07919915517000001,0.24935563406666666,-20.37656307,45.9515638375,-13.1062505225,burpees,swasti,burpees2,burpees_swasti
0.082219645,0.1112662511875,-9.891929149500001,0.45583271979999995,-0.03497200832,0.02779434808,0.02592073008,-0.09293079376,0.2467494309,-20.37187576,46.003126144999996,-13.125000475,burpees,swasti,burpees2,burpees_swasti
