"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"
2.984811540E-1	-1.052157044E0	-1.463781118E0	-1.246482849E0
3.066100290E-1	-1.763974905E0	-2.043397427E0	8.622245789E-1
3.146858460E-1	-7.768784761E-1	-2.159143448E0	-1.001516342E0
3.225101540E-1	-1.045319915E0	-1.693125367E0	8.484125137E-1
3.308897310E-1	-1.584541798E0	-2.179490566E0	7.021665573E-1
3.388876920E-1	-1.364764571E0	-2.070892096E0	1.700569153E0
3.469732590E-1	-3.313014507E-1	-1.800011635E0	2.015574455E0
3.552173460E-1	1.183449984E0	-1.513240814E0	6.825132370E-1
3.628577310E-1	3.055900574E0	-1.554160595E0	1.063583374E0
3.712234230E-1	5.563055038E0	-2.847165108E0	-3.885326385E-1
3.792484900E-1	4.875791550E0	-3.159619331E0	1.499862671E-1
3.873356440E-1	4.123627186E0	-3.144437551E0	8.029975891E-1
3.954276540E-1	-5.323230743E0	-4.345822334E-2	3.352432251E-1
4.032653850E-1	-5.830042839E0	1.018225431E0	7.089405060E-1
4.116166920E-1	-5.569168568E0	2.402819157E0	-7.719974518E-1
4.196087590E-1	1.844057083E0	-1.044839025E0	-8.890891075E-1
4.277088460E-1	2.731539965E0	-2.133950233E0	-1.371222019E0
4.357714230E-1	2.366380215E0	-1.727894425E0	-1.681213856E0
4.436001920E-1	2.463458538E0	-1.031619549E0	-2.242818832E0
4.519968740E-1	2.086258411E0	-2.671868801E-1	-2.089455605E0
4.599947970E-1	2.012710094E0	1.754026413E-1	-1.549202442E0
4.680817970E-1	2.028031349E0	1.869957447E-1	-3.584327698E-1
4.761601430E-1	1.868703365E0	-3.382849693E-2	7.393083572E-1
4.839580390E-1	1.537416458E0	-4.074182510E-1	7.939939499E-1
4.923338360E-1	9.235539436E-1	-4.091846943E-1	8.086991310E-1
5.003210390E-1	8.647255898E-1	-7.098989487E-1	2.589120865E-1
5.084224230E-1	4.336290359E-1	-9.480757713E-1	-6.290583611E-1
5.165163460E-1	1.073818207E-1	-1.372213721E0	-1.730823517E0
5.243219230E-1	-3.304457664E-1	-9.512028694E-1	-1.885891438E0
5.326780770E-1	3.631529808E-1	-6.761274338E-1	-1.777685165E0
5.406656920E-1	1.194017410E0	-3.392508030E-1	-1.161710262E0
5.487917310E-1	1.146934032E0	-3.333091736E-4	-1.034536362E-1
5.568570380E-1	7.650642395E-1	-2.715606689E-1	7.405786514E-1
5.647105770E-1	7.124123573E-1	-9.726464748E-1	1.484830379E0
5.730645770E-1	8.359293938E-1	-1.573486090E0	1.745548248E0
5.810695770E-1	8.919992447E-1	-1.646433234E0	1.503729343E0
5.891570660E-1	1.309075356E0	-1.545126081E0	8.811111450E-1
5.972653850E-1	1.241397381E0	-1.033155680E0	5.759696960E-1
6.050870770E-1	1.285885334E0	-5.304355621E-1	1.884188652E-1
6.134304620E-1	9.199090004E-1	-2.184216976E-1	-1.770949364E-1
6.214109610E-1	3.170127869E-1	-4.776589870E-1	-4.135422707E-1
6.295262970E-1	8.859286308E-1	-1.194709539E0	-3.878231049E-1
6.376215270E-1	6.798763275E-1	-1.191937566E0	4.740757942E-1
6.455544610E-1	6.739425659E-1	-1.205820799E0	1.112679958E0
6.538091430E-1	1.127855301E0	-1.403260469E0	1.243941307E0
6.617971040E-1	1.163602352E0	-1.438239217E0	1.397292614E0
6.698989890E-1	9.484095573E-1	-1.377976894E0	1.320855618E0
6.779962960E-1	6.096172333E-1	-1.102136135E0	8.297934532E-1
6.858211920E-1	6.304483414E-1	-7.787661552E-1	1.978654861E-1
6.941875660E-1	6.256732941E-1	-4.601532221E-1	1.571102142E-1
7.021856040E-1	1.348788738E0	4.513051510E-1	8.416037560E-1
7.102706040E-1	1.337184906E0	3.544945717E-1	1.030826569E-2
7.183483730E-1	1.002516747E0	4.130601883E-2	6.171412468E-1
7.262688460E-1	-1.509857178E-2	-3.460273743E-1	1.580772400E0
7.345191810E-1	2.479829788E-1	-9.320849180E-1	1.051525593E0
7.425220650E-1	-1.775550842E-1	-1.007189512E0	1.280981064E0
7.587009110E-1	-1.071803570E0	-4.358081818E-1	9.645500183E-1
7.667209230E-1	-1.379539967E0	-4.179271460E-1	-7.405090332E-2
7.748871810E-1	-1.421925068E0	-9.730458260E-2	1.814031601E-2
7.828739110E-1	-1.874002934E0	2.750376463E-1	-1.338112354E-1
7.909740270E-1	-2.153045177E0	4.111020565E-1	-2.096831799E-1
7.990674880E-1	-1.476671696E0	1.092708111E-1	-3.550734520E-1
8.069840000E-1	-9.343285561E-1	-5.159770250E-1	4.214334488E-2
8.152507190E-1	-8.156585693E-1	-1.158312082E0	6.902074814E-2
8.232470650E-1	-4.657945633E-1	-1.461000323E0	-4.705953598E-2
8.313326800E-1	1.425161362E-1	-1.390296459E0	-1.439304352E-1
8.394426030E-1	9.656753540E-1	-1.069919467E0	-2.156195641E-1
8.473277690E-1	1.082159996E0	-6.457426548E-1	-2.242050171E-1
8.556151420E-1	2.002420425E-1	-7.730340958E-2	-8.530545235E-1
8.636187190E-1	-3.433523178E-1	2.159154415E-1	-1.105334044E0
8.717058730E-1	-6.069765091E-1	3.110752106E-1	-1.081358671E0
8.798018730E-1	-9.565815926E-1	3.270292282E-1	-8.922135830E-1
8.877603460E-1	-1.489687443E0	3.114449978E-1	-9.889247417E-1
8.959881800E-1	-2.009629726E0	3.774247169E-1	-7.343349457E-1
9.039770650E-1	-1.844773293E0	2.821199894E-1	-4.569816589E-1
9.120770260E-1	-1.628132343E0	2.442014217E-1	-1.843094826E-1
9.201729110E-1	-1.370705128E0	9.551024437E-2	-2.326207161E-1
9.280579610E-1	-6.121387482E-1	3.894011974E-1	-2.978110313E-2
9.363584490E-1	-3.271923065E-1	8.046345711E-1	-1.688344479E-1
9.443551420E-1	1.003456116E-2	1.124959350E0	-3.213262558E-2
9.524418720E-1	2.313747406E-1	1.219244242E0	-1.448194981E-1
9.605196030E-1	-2.559413910E-1	1.154156208E0	-4.643371105E-1
9.683560000E-1	-1.592330933E-1	9.640337229E-1	-4.991345406E-1
9.766930260E-1	-1.606502533E-1	8.074736595E-1	-2.979729176E-1
9.846987950E-1	-5.273694992E-1	7.052786350E-1	-2.968611717E-1
9.927870260E-1	-7.612400055E-1	5.496059656E-1	-3.326940536E-1
1.000883334E0	-8.196153641E-1	4.351385832E-1	-3.619539738E-1
1.008743000E0	-8.030490875E-1	4.458401203E-1	-1.188387871E-1
1.017075218E0	-5.606040955E-1	3.095059991E-1	-2.445387840E-1
1.025069295E0	-1.323928833E-1	6.310651302E-1	-4.779598713E-1
1.033169680E0	5.839834213E-1	1.173579216E0	-8.137444258E-1
1.041267141E0	1.281786919E0	1.983953476E0	-9.700026512E-1
1.049354064E0	1.069325447E0	2.114656687E0	-9.065911770E-1
1.057456487E0	5.225772858E-1	8.655314445E-1	-7.932662964E-1
1.065453833E0	7.064390182E-1	-2.713397443E-1	-1.711530685E-1
1.073540487E0	7.490901947E-1	-1.192718744E-3	-4.369668961E-1
1.081651526E0	7.171268463E-1	-7.811360359E-1	-1.696920395E-2
1.089582307E0	1.010099411E0	-9.313949943E-1	3.316707611E-1
1.097825641E0	1.575978279E0	-1.159317255E0	-2.999231815E-1
1.105829795E0	2.128005028E0	-1.039958000E0	1.579260826E-1
1.113919410E0	2.248908043E0	-7.815405726E-1	8.283233643E-2
1.122016679E0	1.919816017E0	-6.057122350E-1	-1.625589132E-1
1.129941500E0	1.269714355E0	-5.446583629E-1	2.978038788E-2
1.138208141E0	4.898710251E-1	-5.758998990E-1	-8.079886436E-2
1.146198910E0	2.307233810E-1	-6.235641837E-1	-1.395535469E-1
1.154302833E0	4.184722900E-1	-5.882532001E-1	-4.494525194E-1
1.162401602E0	1.016469955E0	-7.935995609E-2	-7.259566784E-1
1.170353846E0	1.492092133E0	4.223766923E-1	-6.397166252E-1
1.178595448E0	2.095432281E0	4.352317750E-1	-7.105165720E-1
1.186595487E0	2.675013542E0	8.536414802E-2	-6.517314911E-1
1.194684525E0	2.720758438E0	-5.157347918E-1	-7.978768349E-1
1.202765256E0	2.247791290E0	-1.206587315E0	-3.095232248E-1
1.210719807E0	1.844056129E0	-1.618890405E0	-7.592670918E-1
1.218941910E0	2.092756271E0	-2.195520639E0	-6.973507404E-1
1.226948064E0	2.259434700E0	-2.668475151E0	-3.606557846E-1
1.235036948E0	2.187779427E0	-2.782372952E0	-4.272702932E-1
1.243135640E0	2.269660950E0	-2.724072933E0	-5.197358131E-1
1.251003461E0	2.447987556E0	-2.589997768E0	-5.205041170E-1
1.259326833E0	2.230236053E0	-2.750777006E0	-1.205647111E0
1.267318371E0	2.095577240E0	-2.840317965E0	-8.009293675E-1
1.275420102E0	2.506137848E0	-2.508787394E0	-1.386869192E0
1.283516025E0	2.645420074E0	-2.711402178E0	-1.401053905E0
1.291356846E0	2.331249237E0	-2.131323814E0	-8.989553452E-1
1.299705794E0	2.081770897E0	-2.280070066E0	-7.507757545E-1
1.307704832E0	2.279214859E0	-1.814645767E0	-8.703820705E-1
1.315792217E0	1.739278793E0	-2.079811573E0	-6.483628750E-1
1.323903948E0	1.146957397E0	-2.661379814E0	-7.794325352E-1
1.331733230E0	7.074813843E-1	-3.072649717E0	-1.224585891E0
1.340079486E0	6.703376770E-3	-2.977717638E0	-1.139160633E0
1.348084102E0	-5.415654182E-1	-3.391203880E0	2.049499035E0
1.356171678E0	-1.367068291E0	-4.370373249E0	2.383457422E0
1.364267448E0	-2.564349651E0	-5.488586903E0	2.186283350E0
1.372120615E0	-3.374563217E0	-6.419395924E0	1.544553280E0
1.380455948E0	-3.366380692E0	-7.590254307E0	7.469441891E-1
1.388444640E0	-3.130742550E0	-8.299693108E0	6.146240234E-2
1.396558217E0	-2.432723999E0	-8.960309982E0	-2.226769924E-1
1.412598730E0	-1.930410862E0	-9.012863159E0	-4.567222595E-1
1.420834024E0	-2.386341572E0	-8.774617195E0	-1.816155195E0
1.428834601E0	-3.816665888E0	-7.171309948E0	-8.620786667E0
1.436923217E0	-1.605484772E1	-2.535153866E0	-2.486819839E1
1.445004293E0	-1.362770844E1	-2.739278793E0	-1.279765892E1
1.452934615E0	-6.171487808E0	-5.184138298E0	1.152044058E0
1.461179601E0	-5.465774536E0	-4.397200584E0	1.064961910E0
1.477270332E0	-8.388370514E0	-5.431008339E-1	3.505496979E0
1.485368024E0	-8.787563324E0	1.930008888E0	6.436502457E0
1.493314538E0	-9.088659286E0	3.601993561E0	7.289288998E0
1.501559562E0	-9.503274918E0	6.609766006E0	6.807147026E0
1.509548486E0	-1.071052551E1	8.715008736E0	3.493626833E0
1.517650524E0	-1.132122993E1	1.224382401E1	1.437552452E0
1.525747409E0	-1.093481159E1	1.636152649E1	-2.197727203E0
1.533602269E0	-6.429358482E0	1.937398529E1	-4.054598808E0
1.541940639E0	-3.533612490E0	2.053018188E1	-6.503988266E0
1.549949255E0	2.719020367E0	1.858149338E1	-7.726222038E0
1.558037139E0	1.088238716E1	1.486893082E1	-6.516768456E0
1.566148601E0	1.724674416E1	1.047696686E1	-4.707166672E0
1.574186192E0	1.663159561E1	5.432498932E0	-2.289686441E0
1.582325908E0	5.232012749E0	1.005483150E0	5.362625122E-1
1.590332331E0	2.172546864E0	-1.421789646E0	1.523432970E0
1.598420831E0	6.493687630E-1	-2.885865688E0	1.510334969E0
1.606518447E0	8.251657486E-1	-3.821784019E0	6.356091499E-1
1.614495115E0	-2.790298462E-1	-3.898652315E0	3.421388865E-1
1.622709985E0	-4.554791451E-1	-3.002589226E0	-5.861536264E-1
1.630701293E0	-1.049277306E0	-1.865361214E0	-1.004973173E0
1.638804139E0	-1.548775673E0	-8.644099236E-1	-1.306650758E0
1.646902062E0	-1.742512226E0	-2.750129700E-1	-1.551959276E0
1.654714153E0	-1.044880867E0	-2.641100883E-1	-1.729309559E0
1.663087422E0	3.849158287E-1	-6.321611404E-1	-1.908431530E0
1.671089677E0	1.082688808E0	-1.023941517E0	-1.587168455E0
1.679177100E0	1.051217556E0	-1.205195427E0	-1.036196947E0
1.687254038E0	8.591566086E-1	-1.073116302E0	-5.839247108E-1
1.695114461E0	3.469429016E-1	-8.814010620E-1	-1.605202556E-1
1.703431292E0	-1.087570190E-2	-6.432938576E-1	1.349729300E-2
1.711435946E0	-1.213140488E-1	-4.539575577E-1	-1.867926121E-2
1.719521985E0	-6.692028046E-2	-2.972826958E-1	-3.402568102E-1
1.727618215E0	-3.354601860E-1	-3.186721802E-1	-3.696647286E-1
1.735505268E0	-4.094052315E-1	-1.760401726E-1	-6.810697317E-1
1.743807985E0	-1.042184830E-1	-7.637166977E-2	-1.000623941E0
1.751798638E0	-8.819103241E-2	8.164548874E-2	-1.087023020E0
1.759900677E0	-1.369714737E-2	2.590270042E-1	-1.066732526E0
1.767997331E0	-1.786947250E-1	3.612060547E-1	-9.011723995E-1
1.775819999E0	-2.779202461E-1	2.477917671E-1	-6.075018048E-1
1.784185177E0	5.180215836E-2	1.151275635E-1	-2.372502387E-1
1.792184177E0	2.581515312E-1	2.678728104E-2	9.375438094E-4
1.800271523E0	2.378416061E-2	3.413033485E-1	1.494021714E-1
1.808357807E0	2.409386635E-1	3.813362122E-1	1.124610454E-1
1.816196422E0	3.736033440E-1	6.042737961E-1	-4.719936848E-1
1.824555907E0	-1.006188393E-1	4.103727341E-1	-6.225810647E-1
1.832562023E0	-6.440544128E-1	8.133497238E-1	-2.527060509E-1
1.840651484E0	-7.960867882E-1	1.118146420E0	-7.444759011E-1
1.848748061E0	-8.771038055E-1	9.701800346E-1	-1.186690211E0
1.856636384E0	-1.104752541E0	7.405056953E-1	-1.159912586E0
1.864937215E0	-1.057055473E0	4.024448395E-1	-8.568524122E-1
1.872927100E0	-5.861306190E-1	6.513881683E-2	-4.666842222E-1
1.889127523E0	-8.482265472E-2	-6.498031616E-1	-1.517701149E-1
1.896972114E0	3.698000908E-1	-9.396643639E-1	-1.913771033E-2
1.905318984E0	9.025468826E-1	-7.664804459E-1	-7.938626409E-2
1.913317753E0	6.478118896E-1	-6.350607872E-1	-1.552317739E-1
1.921405176E0	1.891961098E-1	-4.175734520E-1	-2.468279004E-2
1.929485176E0	-2.775712013E-1	-3.670072556E-2	2.701556683E-1
1.937328114E0	5.636305809E-1	-3.756957054E-1	2.220018655E-1
1.953668792E0	4.649100304E-1	-4.999427795E-1	7.980188727E-2
1.961758061E0	-1.248645782E-1	-1.787597656E0	1.396612823E-1
1.969856984E0	-9.261794090E-1	-3.077956200E0	1.847995520E-1
1.977745768E0	-6.466031075E-1	-2.298053741E0	6.190237403E-2
1.986047214E0	6.367449760E-1	-8.925347328E-1	-7.753024697E-1
1.994039061E0	1.396931648E0	1.415085793E-1	-1.487780452E0
2.002143561E0	1.404519081E0	3.995366096E-1	-1.406692028E0
2.010239999E0	1.670176506E0	3.070979118E-1	-5.364724398E-1
2.018069768E0	1.974290848E0	6.852140427E-1	1.133826375E-1
2.026433368E0	1.849144459E0	1.634447575E0	3.992071450E-1
2.034433060E0	1.287867069E0	2.338011742E0	9.369093180E-1
2.042521022E0	-1.259722710E-1	2.354617596E0	9.321203232E-1
2.050634560E0	-6.842131615E-1	1.912662983E0	5.519107580E-1
2.058540345E0	-5.702457428E-1	1.329962254E0	1.819069684E-1
2.066811406E0	-7.690343857E-1	1.031813145E0	2.144127488E-1
2.074818137E0	-1.140951633E0	8.536629677E-1	2.801255584E-1
2.082906829E0	-1.573501587E0	9.058899879E-1	3.733790815E-1
2.091005906E0	-1.768071175E0	9.284515381E-1	4.441541135E-1
2.098883999E0	-3.864834309E0	7.438306808E-1	1.383778691E0
2.107199714E0	-1.272109032E0	-5.923333168E-1	9.446428418E-1
2.115189368E0	-7.257585526E-1	-5.593209267E-1	1.331723481E-1
2.123292829E0	-2.473795414E0	4.490213394E-1	-1.096598983E0
2.131390637E0	-1.871331692E0	6.622004509E-1	-7.953583598E-1
2.139334153E0	7.359089851E-1	-1.523175240E-1	-6.294298768E-1
2.147582406E0	1.406770706E0	-5.567255020E-1	-3.740978837E-1
2.155583137E0	9.671435356E-1	-6.422376633E-1	-3.005493879E-1
2.163671368E0	-5.861806870E-2	-5.895729065E-1	-1.395134330E-1
2.171751521E0	-5.296607018E-1	-9.376826286E-1	-5.090317130E-2
2.179787999E0	6.171226501E-2	-1.459287643E0	-3.397945762E-1
2.187928406E0	4.282379150E-2	-1.614282131E0	-4.343678355E-1
2.195934137E0	2.225704193E-1	-1.411599636E0	9.476324171E-2
2.204022752E0	5.022039413E-1	-1.036945343E0	3.880783021E-1
2.212110383E0	7.442545891E-1	-6.277694702E-1	4.814541340E-1
2.219971345E0	1.027667522E0	-3.295178413E-1	5.699092746E-1
2.228317598E0	8.958797455E-1	1.291131973E-2	6.103144884E-1
2.236309060E0	7.885417938E-1	1.566176414E-1	6.131196022E-1
2.244414906E0	5.871224403E-1	2.463464737E-1	3.681852818E-1
2.252513944E0	5.162625313E-1	2.641582489E-2	2.722317576E-1
2.260509191E0	6.422996521E-1	9.845256805E-3	1.363794059E-1
2.268707098E0	5.355682373E-1	2.959222794E-1	2.048684508E-1
2.276710752E0	-1.935415268E-1	2.641968727E-1	4.542939961E-1
2.284800252E0	-6.210360527E-1	-1.580953598E-2	-1.571763903E-1
2.292913559E0	-8.764314651E-2	2.854394913E-1	1.998149753E-1
2.300734730E0	-1.945705414E-1	6.368970871E-2	3.299713135E-1
2.309090790E0	1.651062965E-1	-8.104133606E-2	1.955858767E-1
2.317096098E0	1.614222527E-1	1.571226120E-2	-2.015914023E-2
2.325183790E0	3.013596535E-1	-1.914339066E-1	-1.331291795E-1
2.333281021E0	4.057116508E-1	-9.002017975E-2	-1.197934151E-2
2.341129460E0	4.172630310E-1	-9.457397461E-2	1.049560979E-1
2.349471944E0	2.149953842E-1	-4.289565086E-1	5.015680194E-2
2.357462405E0	2.948279381E-1	-5.165653229E-1	7.952894270E-2
2.365566175E0	3.140668869E-1	-2.012510300E-1	1.683203131E-1
2.373663982E0	1.499595642E-1	-3.060336113E-1	1.408424377E-1
2.381581768E0	8.173894882E-1	-2.969307899E-1	1.106953770E-1
2.389846460E0	8.588438034E-1	-1.432628632E-1	5.995382369E-2
2.397857174E0	1.517319679E-1	-2.895860672E-1	-1.089401096E-1
2.405946405E0	-6.958770752E-2	-2.320246696E-1	-2.266152799E-1
2.414027674E0	7.300314903E-1	-8.682441711E-2	-2.770336270E-1
2.421882691E0	3.563442230E-1	-5.859375000E-3	2.683546543E-1
2.430185576E0	-6.645298004E-2	2.321782112E-1	7.011491060E-1
2.438210713E0	-6.761074066E-1	3.867301941E-1	6.172901988E-1
2.446300559E0	-6.140646935E-1	1.425447464E-1	5.077428818E-1
2.454399943E0	-1.317358017E-1	-2.537145615E-1	1.717259586E-1
2.462251345E0	-6.297397614E-2	-4.182400703E-1	-2.024704218E-1
2.470593290E0	-3.166670799E-1	-1.668553352E-1	-3.485896885E-1
2.478583482E0	-1.855273247E-1	-3.695011139E-2	-5.686429143E-1
2.486686789E0	8.904504776E-2	-1.455593109E-2	-6.278582811E-1
2.494785751E0	-5.381011963E-2	7.343602180E-1	-1.027577996E0
2.502633729E0	-8.383150101E-1	7.894015312E-1	-3.420783877E-1
2.510977636E0	-4.300155640E-1	3.364939690E-1	-7.202778012E-2
2.518978982E0	-5.281763077E-1	1.960954666E-1	1.850363314E-1
2.527066866E0	-4.755272865E-1	-1.621866226E-2	1.716829240E-1
2.535179982E0	-4.599289894E-1	3.353524208E-1	2.049933374E-1
2.543037268E0	-6.861734390E-1	8.143048286E-1	2.651057243E-1
2.551355405E0	-4.420461655E-1	3.587541580E-1	-1.591605842E-1
2.559361674E0	-5.969343185E-1	2.918720245E-2	8.205631375E-2
2.567449674E0	3.735208511E-1	-3.730387688E-1	-4.947181046E-2
2.575547981E0	4.820284843E-1	-1.625461578E-1	-1.361973882E-1
2.583478768E0	3.118472099E-1	-1.762061119E-1	-2.132636309E-1
2.591739289E0	6.355085373E-1	-1.570353508E-1	-5.096625090E-1
2.599728943E0	3.805203438E-1	-9.793472290E-2	-4.952119589E-1
2.607831520E0	1.813840866E-2	-2.494430542E-2	-3.130654693E-1
2.615929443E0	3.263196945E-1	-9.128808975E-2	1.199632138E-1
2.623852037E0	5.702176094E-1	1.196131706E-1	-2.512823045E-2
2.632121443E0	4.074783325E-1	4.310336113E-1	1.338350922E-1
2.640121597E0	1.541118622E-1	4.552183151E-1	-1.836784333E-1
2.648209712E0	-3.549528122E-2	4.040927887E-1	-2.462221831E-1
2.656289866E0	-3.679723740E-1	4.196214676E-1	-9.826034307E-3
2.664149075E0	-6.491408348E-1	3.170394897E-1	1.061603874E-1
2.672465981E0	-8.475618362E-1	2.086057663E-1	1.865966320E-1
2.680470827E0	-1.155330658E0	1.262340546E-1	-8.487203717E-2
2.688558443E0	-1.315741062E0	1.485276222E-1	-3.765774667E-1
2.696655443E0	-1.405390739E0	1.739501953E-3	-8.038924932E-1
2.704544152E0	-5.488567352E-1	1.845812798E-1	-4.622786641E-1
2.712846789E0	1.414232254E-1	1.650195122E-1	-2.663061023E-1
2.720838289E0	4.915294647E-1	-1.605815887E-1	-1.151668131E-1
2.728943789E0	4.750146866E-1	-2.573823929E-1	-1.657371670E-1
2.737043404E0	3.065152168E-1	-3.196182251E-1	-4.767853022E-1
2.744873114E0	-2.652931213E-2	-2.245731354E-1	-6.247265339E-1
2.753237442E0	-1.074361801E-1	-4.298644066E-1	-5.282521248E-1
2.761237173E0	3.677644730E-1	-5.479707718E-1	-2.495257556E-1
2.769326096E0	7.035093307E-1	-4.074316025E-1	-1.137663126E-1
2.777439135E0	5.941786766E-1	-4.180970192E-1	-4.321097434E-1
2.785418498E0	4.629144669E-1	-5.719499588E-1	-3.948581815E-1
2.793616327E0	7.137336731E-1	-7.827644348E-1	8.594283462E-2
2.801621211E0	1.013475895E0	-8.780245781E-1	2.541825473E-1
2.809710250E0	8.771328926E-1	-8.826022148E-1	2.092959881E-1
2.817809365E0	4.410986900E-1	-8.224730492E-1	2.292149961E-1
2.825698152E0	5.569391251E-1	-6.081786156E-1	1.103251874E-1
2.834004788E0	7.353920937E-1	-1.959395409E-1	1.160143912E-1
2.841998134E0	4.900774956E-1	1.781654358E-2	3.406518698E-1
2.850103711E0	5.339493752E-1	8.355283737E-2	5.163561106E-1
2.858205096E0	5.741419792E-1	2.366600037E-1	5.687726140E-1
2.866054652E0	2.293715477E-1	3.676090240E-1	5.355355740E-1
2.874397903E0	1.347332001E-1	5.334210396E-1	3.186673224E-1
2.882398096E0	4.586219788E-1	8.556413651E-1	2.135390043E-2
2.890488749E0	3.641352654E-1	1.261339188E0	3.452026844E-2
2.898570557E0	-1.207585335E-1	1.559925556E0	-8.004626632E-2
2.906526768E0	-3.510675430E-1	1.758367538E0	-2.953473330E-1
2.914748788E0	-1.125351906E0	1.733970165E0	1.172190383E-1
2.922755211E0	-1.994863033E0	1.606508732E0	-1.129720509E-1
2.930844095E0	-2.873627901E0	1.493896008E0	-2.617426217E-1
2.938943019E0	-2.929817915E0	9.060869217E-1	2.167579681E-1
2.946828152E0	-1.544716835E0	1.364986420E0	-4.712157249E-1
2.955138749E0	-3.267226458E0	9.305500984E-1	9.316825867E-2
2.963130711E0	-2.062986851E0	1.543693066E0	-7.076815367E-1
2.971235595E0	-2.882174492E0	1.595542908E0	-1.171425939E0
2.979337441E0	-1.944163322E0	1.192150593E0	-5.278654695E-1
2.987274383E0	-6.958436966E-1	6.959810257E-1	1.438694596E-1
2.995533903E0	6.917762756E-1	-9.397840500E-2	4.441302717E-1
3.003536018E0	1.793601990E0	-7.278456688E-1	7.846337557E-1
3.011627518E0	1.420044899E0	-1.014147282E0	6.433945298E-1
3.019741711E0	5.343890190E-1	-1.161398888E0	-1.235792413E-1
3.027579421E0	2.179498672E-1	-1.244869232E0	-4.426089823E-1
3.035920057E0	-6.905488968E-1	-1.311311245E0	-2.282849550E-1
3.043925249E0	1.796689034E-1	-1.510871887E0	-1.032315612E0
3.052013480E0	7.851777077E-1	-1.264864445E0	-1.202709794E0
3.060111441E0	1.522245884E0	-1.026177883E0	-7.746198177E-1
3.067967037E0	3.091673851E0	-1.101757050E0	-4.634134173E-1
3.076303095E0	3.489398003E0	-1.073205471E0	-2.986921966E-1
3.084295441E0	3.142331600E0	-8.768382072E-1	-5.124620795E-1
3.092397941E0	2.070847034E0	-4.474592209E-1	-9.544051886E-1
3.100496826E0	1.673728943E0	-6.429691315E-1	1.255061775E-1
3.108316460E0	-1.229509830E0	-1.307229996E-1	-1.514262319E0
3.116691402E0	-1.427357197E0	7.760810852E-2	-1.403179407E0
3.124691749E0	-4.880809784E-1	-1.103773117E-1	-2.535688281E-1
3.132780095E0	-3.523349762E-3	-1.950492859E-1	-1.310964227E-1
3.140860556E0	4.473924637E-2	-2.346935272E-1	6.682908535E-1
3.148683114E0	-3.049850464E-2	9.961748123E-2	4.984105229E-1
3.157034364E0	-1.718117714E0	7.115621567E-1	-2.538642883E-1
3.165038748E0	6.791377068E-1	-2.385225296E-1	5.776832104E-1
