"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
3.804870770E-1	1.416801691E0	-6.175338268E0	-1.474326015E0
3.832979620E-1	1.419464946E0	-6.052299976E0	-1.539307117E0
3.851234620E-1	1.424258590E0	-5.913282871E0	-1.606418848E0
3.873356440E-1	1.419464946E0	-5.759352207E0	-1.661279917E0
3.885573080E-1	1.420530200E0	-5.591573238E0	-1.672465205E0
3.913844620E-1	1.416269064E0	-5.404619217E0	-1.585113525E0
3.933399620E-1	1.416801691E0	-5.205414772E0	-1.390170097E0
3.954311050E-1	1.420530200E0	-5.007275581E0	-1.156877160E0
3.966475770E-1	1.436509132E0	-4.817125797E0	-9.443569183E-1
3.994869130E-1	1.471662879E0	-4.534297943E0	-6.854977012E-1
4.013057310E-1	1.488174438E0	-4.341485500E0	-5.086637735E-1
4.032883850E-1	1.495098710E0	-4.149205208E0	-3.142530024E-1
4.047513850E-1	1.484446049E0	-3.963849068E0	-1.027980223E-1
4.072398080E-1	1.459412336E0	-3.785417318E0	1.001348570E-1
4.096174510E-1	1.424791217E0	-3.623497009E0	2.551308274E-1
4.116197970E-1	1.384843826E0	-3.481284142E0	3.563309610E-1
4.129946540E-1	1.344363689E0	-3.358246088E0	4.000068009E-1
4.156135670E-1	1.300155282E0	-3.250121832E0	4.010720551E-1
4.174990770E-1	1.252750993E0	-3.160639524E0	3.792341352E-1
4.196087590E-1	1.202683568E0	-3.095125914E0	3.446130455E-1
4.208079230E-1	1.144626617E0	-3.061569929E0	3.089267015E-1
4.236652970E-1	1.080710769E0	-3.055178404E0	2.705771625E-1
4.255879620E-1	1.016794920E0	-3.078081608E0	2.423476577E-1
4.277100280E-1	9.475527406E-1	-3.127083778E0	2.173139453E-1
4.289602690E-1	8.756473660E-1	-3.200587034E0	1.965412945E-1
4.317663360E-1	8.021441102E-1	-3.286340952E0	1.784317940E-1
4.336736540E-1	7.286409140E-1	-3.375823021E0	1.640507281E-1
4.357929620E-1	6.514092088E-1	-3.470631599E0	1.459412277E-1
4.370230390E-1	5.811017752E-1	-3.563842297E0	1.320927888E-1
4.398639510E-1	5.086637735E-1	-3.653856993E0	1.139832959E-1
4.417161920E-1	4.388889670E-1	-3.739610910E0	9.001484513E-2
4.436211920E-1	3.755057156E-1	-3.828560352E0	6.924218684E-2
4.451413850E-1	3.169161677E-1	-3.913781643E0	4.527373984E-2
4.479114230E-1	2.615224123E-1	-3.994741678E0	1.917476021E-2
4.498286150E-1	2.114549875E-1	-4.071440697E0	-4.261057824E-3
4.519968740E-1	1.656486243E-1	-4.143878937E0	-2.929477207E-2
4.533364230E-1	1.272991002E-1	-4.211523056E0	-5.379585549E-2
4.559997200E-1	9.747169912E-2	-4.271710396E0	-7.776430249E-2
4.577841920E-1	7.190535218E-2	-4.323375702E0	-1.097222418E-1
4.599947970E-1	5.379585549E-2	-4.364921093E0	-1.411475390E-1
4.611923460E-1	4.261057824E-2	-4.393683434E0	-1.757686287E-1
4.640512590E-1	3.728425503E-2	-4.410727501E0	-2.141181529E-1
4.658769230E-1	4.101268202E-2	-4.412858009E0	-2.492718846E-1
4.680817970E-1	5.273059011E-2	-4.391552925E0	-2.924150825E-1
4.692963080E-1	7.137271762E-2	-4.346811771E0	-3.318298757E-1
4.721381820E-1	1.001348570E-1	-4.278634548E0	-3.733751774E-1
4.740930770E-1	1.320927888E-1	-4.186489105E0	-4.085289240E-1
4.761601430E-1	1.683117896E-1	-4.071973324E0	-4.410194755E-1
4.774671540E-1	2.109223604E-1	-3.940945864E0	-4.719121456E-1
4.802096150E-1	2.514024079E-1	-3.794471979E0	-4.980111420E-1
4.820240770E-1	2.972087860E-1	-3.637878180E0	-5.187838078E-1
4.839787690E-1	3.494067490E-1	-3.479153633E0	-5.347627401E-1
4.854358850E-1	3.968110085E-1	-3.319896698E0	-5.448827744E-1
4.879970770E-1	4.495415986E-1	-3.162237644E0	-5.486112237E-1
4.901287690E-1	4.964132309E-1	-3.016829014E0	-5.550028086E-1
4.923338360E-1	5.400890708E-1	-2.933205605E0	-5.496764779E-1
4.937409230E-1	5.683186054E-1	-2.904976130E0	-5.400890708E-1
4.963271820E-1	6.029396653E-1	-2.852778196E0	-5.294364095E-1
4.981226920E-1	6.247776151E-1	-2.810700178E0	-5.150553584E-1
5.003375280E-1	6.386260390E-1	-2.786199093E0	-5.038700700E-1
5.016636920E-1	6.386260390E-1	-2.774481297E0	-4.910869002E-1
5.043938740E-1	6.317018270E-1	-2.762230635E0	-4.804342687E-1
5.061974230E-1	6.167881489E-1	-2.752643347E0	-4.687163532E-1
5.084239890E-1	5.944175720E-1	-2.755839109E0	-4.575310946E-1
5.096366150E-1	5.651227832E-1	-2.764894009E0	-4.452805519E-1
5.124805660E-1	5.187838078E-1	-2.798449755E0	-4.266384244E-1
5.144627690E-1	4.889563918E-1	-2.814428806E0	-4.138552547E-1
5.165206050E-1	4.580637217E-1	-2.832538128E0	-3.989415467E-1
5.177469620E-1	4.250405133E-1	-2.849049807E0	-3.861583769E-1
5.205766050E-1	3.920173049E-1	-2.859169722E0	-3.755057156E-1
5.224549230E-1	3.584614992E-1	-2.866094112E0	-3.664509654E-1
5.243431150E-1	3.206445873E-1	-2.865561485E0	-3.691141307E-1
5.258221540E-1	2.833603323E-1	-2.849582434E0	-3.771036267E-1
5.285878460E-1	2.476739883E-1	-2.822418213E0	-3.962783813E-1
5.305100380E-1	2.114549875E-1	-2.790460348E0	-4.245078862E-1
5.327012310E-1	1.757686287E-1	-2.748914957E0	-4.623247683E-1
5.340700000E-1	1.432780623E-1	-2.703108549E0	-5.044026971E-1
5.366996050E-1	1.161138266E-1	-2.651975870E0	-5.518069863E-1
5.385002690E-1	9.480853379E-2	-2.582201004E0	-6.056028605E-1
5.406879620E-1	7.510114461E-2	-2.501773596E0	-6.546050310E-1
5.419212690E-1	6.178534031E-2	-2.412823915E0	-7.020092607E-1
5.447502580E-1	5.166532472E-2	-2.326004982E0	-7.478156686E-1
5.465793850E-1	4.580637068E-2	-2.242381573E0	-7.840346098E-1
5.487947970E-1	4.474110901E-2	-2.159823656E0	-8.159925938E-1
5.499877690E-1	4.154531285E-2	-2.083124638E0	-8.415589333E-1
5.528504510E-1	4.048004746E-2	-2.010686636E0	-8.617989421E-1
5.547868850E-1	4.420847446E-2	-1.947303414E0	-8.772453070E-1
5.568765380E-1	4.633900523E-2	-1.896703362E0	-8.857674003E-1
5.580812310E-1	4.687163606E-2	-1.860484362E0	-8.884305358E-1
5.609462970E-1	4.846953228E-2	-1.834918022E0	-8.857674003E-1
5.627884230E-1	4.474110901E-2	-1.814677954E0	-8.761799932E-1
5.647286540E-1	4.207794741E-2	-1.801362157E0	-8.665926456E-1
5.661899230E-1	3.781688958E-2	-1.803492665E0	-8.495483994E-1
5.687509230E-1	3.142530099E-2	-1.809884310E0	-8.293083906E-1
5.709105770E-1	2.396845073E-2	-1.824265361E0	-8.037420511E-1
5.730739510E-1	1.065264456E-2	-1.842374921E0	-7.803062201E-1
5.744486920E-1	-4.793690052E-3	-1.866343379E0	-7.472830415E-1
5.770765660E-1	-2.396845073E-2	-1.891909719E0	-7.126619220E-1
5.788991920E-1	-3.994741663E-2	-1.920671821E0	-6.823018789E-1
5.810714510E-1	-6.551376730E-2	-1.945705533E0	-6.492787004E-1
5.822873850E-1	-9.427590668E-2	-1.967543483E0	-6.178534031E-1
5.851278740E-1	-1.251685768E-1	-1.987783432E0	-5.954828262E-1
5.869659620E-1	-1.608549356E-1	-2.002164602E0	-5.704491138E-1
5.891570660E-1	-2.002697140E-1	-2.014415026E0	-5.491438508E-1
5.903444620E-1	-2.412824035E-1	-2.027730942E0	-5.305017233E-1
5.932129510E-1	-2.838929892E-1	-2.044775009E0	-5.113269091E-1
5.951654230E-1	-3.302319944E-1	-2.062884569E0	-4.905542731E-1
5.972667580E-1	-3.739078343E-1	-2.076733112E0	-4.767058492E-1
5.984595770E-1	-4.223773479E-1	-2.091646671E0	-4.596616030E-1
6.012994620E-1	-4.719121456E-1	-2.099636316E0	-4.463458061E-1
6.031599230E-1	-5.257080197E-1	-2.102832079E0	-4.420847595E-1
6.051081540E-1	-5.795038939E-1	-2.104962587E0	-4.298342168E-1
6.065727690E-1	-6.354302764E-1	-2.101766825E0	-4.229099751E-1
6.094060660E-1	-6.924219131E-1	-2.088450909E0	-4.138552547E-1
6.112420380E-1	-7.563377619E-1	-2.076733112E0	-4.074636400E-1
6.134356040E-1	-8.202536106E-1	-2.059156179E0	-4.010720551E-1
6.147807310E-1	-8.857674003E-1	-2.039448738E0	-3.941478431E-1
6.174294890E-1	-9.550095797E-1	-2.021339417E0	-3.834952116E-1
6.192634610E-1	-1.022121191E0	-1.997903466E0	-3.744404614E-1
6.214398740E-1	-1.094026566E0	-1.977130890E0	-3.664509654E-1
6.226596920E-1	-1.171790957E0	-1.954227686E0	-3.701793849E-1
6.254959120E-1	-1.279382586E0	-1.925998092E0	-3.808320463E-1
6.274237690E-1	-1.356081605E0	-1.910019159E0	-3.893541694E-1
6.295262970E-1	-1.427986979E0	-1.899366498E0	-3.914846778E-1
6.307426920E-1	-1.499892354E0	-1.899899125E0	-3.968110085E-1
6.335822970E-1	-1.562742949E0	-1.913214922E0	-3.941478431E-1
6.356108350E-1	-1.629321933E0	-1.930791855E0	-3.946804702E-1
6.376215270E-1	-1.686846256E0	-1.957956076E0	-3.882888854E-1
6.388870000E-1	-1.747033715E0	-1.989914060E0	-3.802994192E-1
6.416780270E-1	-1.800296903E0	-2.024002552E0	-3.792341352E-1
6.436740770E-1	-1.858353853E0	-2.055960417E0	-3.749730885E-1
6.455884610E-1	-1.912682295E0	-2.091646671E0	-3.760383427E-1
6.469817690E-1	-1.964347601E0	-2.127333164E0	-3.744404614E-1
6.496050770E-1	-2.017610788E0	-2.157693148E0	-3.802994192E-1
6.516463850E-1	-2.068743467E0	-2.192846775E0	-3.936152160E-1
6.538091430E-1	-2.124137402E0	-2.234924793E0	-4.005394280E-1
6.552777310E-1	-2.172074318E0	-2.282861710E0	-4.111920893E-1
6.578019500E-1	-2.220011234E0	-2.335059643E0	-4.229099751E-1
6.597956040E-1	-2.269546032E0	-2.390453339E0	-4.394215941E-1
6.617971040E-1	-2.313754320E0	-2.452771425E0	-4.516721368E-1
6.632011920E-1	-2.361691236E0	-2.513491392E0	-4.703142643E-1
6.658535660E-1	-2.406965017E0	-2.576342106E0	-4.878911078E-1
6.677933460E-1	-2.452238798E0	-2.645584345E0	-5.065332651E-1
6.698989890E-1	-2.495382071E0	-2.719087601E0	-5.267732739E-1
6.712513850E-1	-2.543851614E0	-2.793656111E0	-5.502091050E-1
6.739557960E-1	-2.592321157E0	-2.862365484E0	-5.704491138E-1
6.759844120E-1	-2.644519091E0	-2.927879333E0	-5.949501991E-1
6.779962960E-1	-2.695651770E0	-2.989664793E0	-6.205165386E-1
6.792579230E-1	-2.752643347E0	-3.052515268E0	-6.471481323E-1
6.820532960E-1	-2.807504416E0	-3.107376337E0	-6.764429212E-1
6.840822960E-1	-2.866094112E0	-3.155313253E0	-7.073355913E-1
6.858621150E-1	-2.922553062E0	-3.202717543E0	-7.408914566E-1
6.873323080E-1	-2.979544640E0	-3.242665052E0	-7.701861858E-1
6.901406420E-1	-3.026948929E0	-3.292732477E0	-7.989483476E-1
6.920536920E-1	-3.080212116E0	-3.324690342E0	-8.319715261E-1
6.941875660E-1	-3.126551151E0	-3.355050325E0	-8.602010608E-1
6.957443080E-1	-3.169694424E0	-3.377420902E0	-8.921589851E-1
6.981906420E-1	-3.208576441E0	-3.426955700E0	-9.193232059E-1
7.001094610E-1	-3.214968204E0	-3.661314011E0	-9.544769526E-1
7.021856040E-1	-3.221359730E0	-3.785949945E0	-9.965549111E-1
7.037288080E-1	-3.252784967E0	-3.779025555E0	-1.040230751E0
7.062414890E-1	-3.292199850E0	-3.743871927E0	-1.086569786E0
7.081651920E-1	-3.324157715E0	-3.720968723E0	-1.133441329E0
7.102706040E-1	-3.356648207E0	-3.704989672E0	-1.176584601E0
7.115898460E-1	-3.382747173E0	-3.693271875E0	-1.216531992E0
7.143264120E-1	-3.407248259E0	-3.685282469E0	-1.256479383E0
7.163547190E-1	-3.429086208E0	-3.684749842E0	-1.287372112E0
7.183483730E-1	-3.439738989E0	-3.694337130E0	-1.315068960E0
7.196003460E-1	-3.443467379E0	-3.724164486E0	-1.331047893E0
7.224042190E-1	-3.441869497E0	-3.774231911E0	-1.332113147E0
7.242848460E-1	-3.431749344E0	-3.847735167E0	-1.324123740E0
7.263116540E-1	-3.416835785E0	-3.942011118E0	-1.310275316E0
7.277564610E-1	-3.393399954E0	-4.049070358E0	-1.291633129E0
7.302461920E-1	-3.364637852E0	-4.193413734E0	-1.259142637E0
7.324465380E-1	-3.344930410E0	-4.270112514E0	-1.239967823E0
7.345191810E-1	-3.318298817E0	-4.312190533E0	-1.220260382E0
7.360090380E-1	-3.275688171E0	-4.296211720E0	-1.191498280E0
7.385129880E-1	-3.201652288E0	-4.213120937E0	-1.155811906E0
7.404638460E-1	-3.098854303E0	-4.050668240E0	-1.115864515E0
7.425220650E-1	-2.953445673E0	-3.814179420E0	-1.078047633E0
7.438341540E-1	-2.797917128E0	-3.523894787E0	-1.046622276E0
7.465779500E-1	-2.634398937E0	-3.234142780E0	-1.013066530E0
7.485926150E-1	-2.482066154E0	-2.965163708E0	-9.853696227E-1
7.506069110E-1	-2.336124897E0	-2.739327431E0	-9.603359103E-1
7.518675770E-1	-2.192314148E0	-2.539057732E0	-9.400959015E-1
7.546623730E-1	-2.052232027E0	-2.349440813E0	-9.198558331E-1
7.566906420E-1	-1.918008685E0	-2.158225775E0	-9.001484513E-1
7.587009110E-1	-1.794438004E0	-1.970206618E0	-8.740494847E-1
7.599586150E-1	-1.674063087E0	-1.788046360E0	-8.468852639E-1
7.627574500E-1	-1.551025033E0	-1.621865153E0	-8.143946528E-1
7.647240380E-1	-1.430650115E0	-1.475923896E0	-7.797735929E-1
7.667711920E-1	-1.309742689E0	-1.352353215E0	-7.403587699E-1
