"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
9.888292032E0	-7.532158375E0	1.170764637E1	-4.955997467E0
9.890137109E0	-7.647080421E0	1.159511852E1	-4.548983097E0
9.891684916E0	-7.773972988E0	1.149456215E1	-4.194641590E0
9.894536184E0	-7.934384346E0	1.138442898E1	-3.873818398E0
9.896518532E0	-8.097189903E0	1.126950741E1	-3.620033026E0
9.898581607E0	-8.219294548E0	1.113064384E1	-3.402160645E0
9.900006839E0	-8.283937454E0	1.096783829E1	-3.172317266E0
9.902584069E0	-8.322244644E0	1.078827286E1	-2.925714493E0
9.904437416E0	-8.360552788E0	1.060870743E1	-2.681505919E0
9.906578377E0	-8.367734909E0	1.044111347E1	-2.446874142E0
9.907831378E0	-8.324639320E0	1.024000072E1	-2.207453966E0
9.910633338E0	-8.243236542E0	1.000776291E1	-1.939303398E0
9.912596186E0	-8.137891769E0	9.785101891E0	-1.608903527E0
9.914663415E0	-7.999027729E0	9.574412346E0	-1.244984865E0
9.915899839E0	-7.867346764E0	9.346963882E0	-9.241618514E-1
9.918719492E0	-7.762001991E0	9.109937668E0	-6.607996821E-1
9.920672724E0	-7.656657219E0	8.870517731E0	-4.453215301E-1
9.922741646E0	-7.558494568E0	8.609549522E0	-2.346317619E-1
9.923997263E0	-7.457938194E0	8.334216118E0	-9.576806799E-3
9.926797107E0	-7.252037048E0	7.917624950E0	3.782838583E-1
9.928618263E0	-7.127538681E0	7.637503624E0	6.631938815E-1
9.930605147E0	-6.983886242E0	7.338228226E0	9.241618514E-1
9.932029378E0	-6.696582317E0	6.955155849E0	1.369483352E0
9.934674493E0	-6.129156113E0	6.469132900E0	2.296039343E0
9.936752493E0	-5.521028996E0	5.935225964E0	3.339911461E0
9.938822263E0	-5.073313236E0	5.418078423E0	4.137180328E0
9.940256378E0	-4.809951305E0	4.963180065E0	4.577713490E0
9.942573993E0	-4.699818134E0	4.537012100E0	4.747702122E0
9.944750532E0	-4.690241337E0	4.180276394E0	4.728548527E0
9.946655993E0	-4.718971729E0	3.881000996E0	4.584896088E0
9.948130532E0	-4.730942726E0	3.634398222E0	4.357447147E0
9.950645109E0	-4.728548527E0	3.438073635E0	4.050989151E0
9.952803339E0	-4.659116745E0	3.284844637E0	3.694253206E0
9.954688070E0	-4.563348293E0	3.189076662E0	3.306392431E0
9.956253493E0	-4.496310711E0	3.138798475E0	2.916137695E0
9.958716378E0	-4.515464306E0	3.129221678E0	2.552218914E0
9.961000455E0	-4.582501888E0	3.155557871E0	2.176329374E0
9.962738032E0	-4.639962673E0	3.186682463E0	1.786074519E0
9.964322955E0	-4.683058739E0	3.205836058E0	1.393425345E0
9.966915416E0	-4.730942726E0	3.210624456E0	1.048660398E0
9.969005455E0	-4.745307922E0	3.215412855E0	7.589619160E-1
9.970906147E0	-4.711789131E0	3.224989653E0	5.123591423E-1
9.972500224E0	-4.683058739E0	3.234566450E0	2.825157940E-1
9.975258992E0	-4.639962673E0	3.248931646E0	6.464344263E-2
9.977182686E0	-4.582501888E0	3.296815634E0	-1.532289088E-1
9.979289838E0	-4.510675907E0	3.366247654E0	-3.399766386E-1
9.980637647E0	-4.436455727E0	3.399766445E0	-4.740519226E-1
9.983284145E0	-4.362235546E0	3.387795448E0	-5.698199868E-1
9.985085609E0	-4.280832767E0	3.349488258E0	-6.584054828E-1
9.987280338E0	-4.216189384E0	3.301604033E0	-7.445967197E-1
9.988477801E0	-4.177882195E0	3.253720045E0	-8.307880163E-1
9.991337569E0	-4.173093796E0	3.196259260E0	-9.433154464E-1
9.993175493E0	-4.180276394E0	3.126827478E0	-1.089361787E0
9.995383992E0	-4.223371983E0	3.059789658E0	-1.319205165E0
9.996577878E0	-4.280832767E0	3.019088268E0	-1.582567334E0
9.999440876E0	-4.376600742E0	3.004723072E0	-1.881842494E0
1.000140572E1	-4.467580318E0	2.990357876E0	-2.197877169E0
1.000348199E1	-4.498704910E0	2.959233284E0	-2.473210335E0
1.000472938E1	-4.458003521E0	2.916137695E0	-2.700659513E0
1.000753472E1	-4.374206543E0	2.858676910E0	-2.896984100E0
1.000936030E1	-4.256890774E0	2.782062292E0	-3.062183857E0
1.001133922E1	-4.151545525E0	2.719813108E0	-3.179499865E0
1.001277849E1	-4.029441357E0	2.664746523E0	-3.258508444E0
1.001554472E1	-3.883395195E0	2.604891539E0	-3.315969467E0
1.001747903E1	-3.744531393E0	2.521094322E0	-3.347094059E0
1.001924215E1	-3.593696833E0	2.418143749E0	-3.313575268E0
1.002102484E1	-3.414131641E0	2.303221941E0	-3.236960649E0
1.002359080E1	-3.169923067E0	2.178723574E0	-3.124433279E0
1.002548657E1	-2.750937700E0	2.073378563E0	-2.930502892E0
1.002751565E1	-2.245761156E0	1.982398987E0	-2.652775526E0
1.002887326E1	-1.821987510E0	1.900996208E0	-2.351106167E0
1.003150496E1	-1.510741234E0	1.805228114E0	-2.061407566E0
1.003356196E1	-1.158793569E0	1.666364431E0	-1.637633920E0
1.003550761E1	-9.361328483E-1	1.601720929E0	-1.359906554E0
1.003702103E1	-8.307880163E-1	1.568202138E0	-1.221042871E0
1.003955396E1	-5.650315881E-1	1.429338455E0	-8.092401624E-1
1.004178907E1	-4.189853072E-1	1.328781962E0	-5.602431893E-1
1.004358496E1	-3.160346150E-1	1.244984865E0	-3.423708379E-1
1.004516357E1	-2.106897533E-1	1.177947283E0	-1.436520964E-1
1.004768888E1	-7.422025502E-2	1.122880578E0	4.788403213E-2
1.004976246E1	9.097966552E-2	1.072602391E0	2.394201756E-1
1.005160784E1	2.322375625E-1	1.046266198E0	4.118026793E-1
1.005318907E1	3.136404157E-1	1.027112484E0	5.698199868E-1
1.005601584E1	3.591302633E-1	1.015141487E0	6.991068721E-1
1.005789188E1	3.878606856E-1	1.015141487E0	7.805097699E-1
1.006004653E1	4.405331016E-1	1.034295082E0	8.092401624E-1
1.006136811E1	5.171475410E-1	1.053448796E0	8.667010069E-1
1.006404268E1	5.722141862E-1	1.043871999E0	9.792284966E-1
1.006586407E1	6.344634295E-1	1.015141487E0	1.103726983E0
1.006805391E1	6.943184733E-1	9.959878922E-1	1.187524080E0
1.006928569E1	7.374141216E-1	9.911994934E-1	1.242590666E0
1.007211084E1	7.709329724E-1	1.022324085E0	1.256955862E0
1.007401211E1	8.068459630E-1	1.063025594E0	1.237802267E0
1.007614211E1	8.259995580E-1	1.108515382E0	1.199495077E0
1.007735472E1	8.643068075E-1	1.156399369E0	1.197100878E0
1.008019972E1	9.193734527E-1	1.199495077E0	1.182735682E0
1.008212865E1	9.552865028E-1	1.225831270E0	1.163581967E0
1.008424111E1	9.911994934E-1	1.261744261E0	1.161187768E0
1.008544746E1	1.031900883E0	1.312022567E0	1.173158884E0
1.008829753E1	1.084573388E0	1.362300754E0	1.182735682E0
1.009013846E1	1.122880578E0	1.400607944E0	1.161187768E0
1.009208588E1	1.146822572E0	1.443703651E0	1.110909581E0
1.009354196E1	1.156399369E0	1.508347034E0	1.048660398E0
1.009639157E1	1.125274777E0	1.594538331E0	9.624691010E-1
1.009825661E1	1.029506683E0	1.692700624E0	8.236053586E-1
1.010002192E1	9.145850539E-1	1.795651317E0	6.655880809E-1
1.010186449E1	8.020575643E-1	1.910573006E0	5.219359994E-1
1.010407161E1	6.967126727E-1	2.039859772E0	3.806780577E-1
1.010621915E1	6.033388376E-1	2.171540976E0	2.418143749E-1
1.010817942E1	5.051765442E-1	2.298433542E0	1.005564705E-1
1.010979076E1	3.998316824E-1	2.432508945E0	-6.224924326E-2
1.011212599E1	2.968810201E-1	2.573766708E0	-2.202665508E-1
1.011431065E1	1.939303428E-1	2.729389906E0	-3.591302633E-1
1.011621469E1	8.379705995E-2	2.899378300E0	-4.932055473E-1
1.011776207E1	-2.633621916E-2	3.071760893E0	-6.105214357E-1
1.012027976E1	-1.699883193E-1	3.256114244E0	-7.350199223E-1
1.012249415E1	-3.423708379E-1	3.450044632E0	-8.786720037E-1
1.012425696E1	-5.195417404E-1	3.634398222E0	-1.022324085E0
1.012587142E1	-6.991068721E-1	3.840299606E0	-1.134851575E0
1.012842792E1	-8.930372596E-1	4.060565948E0	-1.249773264E0
1.013048384E1	-1.110909581E0	4.290409565E0	-1.381454349E0
1.013234772E1	-1.340752959E0	4.539406300E0	-1.525106430E0
1.013393118E1	-1.587355733E0	4.800374508E0	-1.680729628E0
1.013675991E1	-2.001552582E0	5.207388878E0	-1.905784607E0
1.013878380E1	-2.396595955E0	5.516240597E0	-2.200271368E0
1.014080484E1	-2.913743496E0	5.877765179E0	-2.602497339E0
1.014218307E1	-3.361459255E0	6.256049156E0	-2.901772499E0
1.014480807E1	-3.732560396E0	6.617573261E0	-3.114856482E0
1.014659692E1	-4.113238335E0	6.957550049E0	-3.294421434E0
1.014880261E1	-4.532223701E0	7.307103634E0	-3.459621429E0
1.015001988E1	-4.946420670E0	7.654263020E0	-3.603273630E0
1.015285957E1	-5.372588634E0	8.018181801E0	-3.725377798E0
1.015469834E1	-5.789179802E0	8.377311707E0	-3.809175014E0
1.015688968E1	-6.167463779E0	8.743624687E0	-3.881000996E0
1.015815265E1	-6.567295074E0	9.143456459E0	-3.971980572E0
1.016094626E1	-6.967126846E0	9.540893555E0	-4.091690540E0
1.016291726E1	-7.366958618E0	9.935936928E0	-4.192247391E0
1.016496903E1	-7.776367188E0	1.032858658E1	-4.242525578E0
1.016617557E1	-8.123526573E0	1.067813969E1	-4.256890774E0
1.016902576E1	-8.413225174E0	1.107078838E1	-4.216189384E0
1.017085468E1	-8.698134422E0	1.151132202E1	-4.161122322E0
1.017278434E1	-8.983044624E0	1.192551899E1	-4.173093796E0
1.017424857E1	-9.265560150E0	1.230619717E1	-4.283226967E0
1.017689849E1	-9.524134636E0	1.265335560E1	-4.465186119E0
1.017894665E1	-9.739612579E0	1.293826580E1	-4.685452938E0
1.018072469E1	-9.897629738E0	1.316571522E1	-4.903325081E0
1.018247815E1	-9.993397713E0	1.334049225E1	-5.116408825E0
1.018480276E1	-1.004128170E1	1.349850941E1	-5.319916248E0
1.018694342E1	-1.006282997E1	1.362779617E1	-5.506663799E0
1.018891980E1	-1.004846478E1	1.372595787E1	-5.710171223E0
1.019037792E1	-1.001733971E1	1.382172680E1	-5.961562157E0
1.019286315E1	-9.986215591E0	1.392228317E1	-6.277596951E0
1.019505153E1	-9.911994934E0	1.398932076E1	-6.622362137E0
1.019690088E1	-9.818621635E0	1.402283955E1	-6.959944248E0
1.019845449E1	-9.701305389E0	1.402283955E1	-7.280767441E0
1.020103557E1	-9.512163162E0	1.394143677E1	-7.580042362E0
1.020326853E1	-9.215282440E0	1.375229454E1	-7.845798969E0
1.020496926E1	-8.858546257E0	1.350808620E1	-8.111555099E0
1.020661738E1	-8.501810074E0	1.322317600E1	-8.365341187E0
1.020915619E1	-8.159439087E0	1.291432381E1	-8.552088737E0
1.021123772E1	-7.836222172E0	1.261504841E1	-8.686163902E0
1.021316719E1	-7.486668587E0	1.235647488E1	-8.781931877E0
1.021461418E1	-7.149086475E0	1.208592987E1	-8.844181061E0
1.021749184E1	-6.868964672E0	1.179144382E1	-8.901641846E0
1.021943007E1	-6.627150536E0	1.147062016E1	-8.954314232E0
1.022152222E1	-6.406883717E0	1.115219116E1	-8.992621422E0
1.022284472E1	-6.222530365E0	1.084812832E1	-9.016563416E0
1.022551718E1	-6.074089527E0	1.053927612E1	-9.018958092E0
1.022733872E1	-5.963956356E0	1.022084713E1	-9.006986618E0
1.022951241E1	-5.856217384E0	9.885659218E0	-8.987833023E0
1.023070972E1	-5.762843609E0	9.548076630E0	-8.949525833E0
1.023356918E1	-5.722142220E0	9.220070839E0	-8.918401718E0
1.023545938E1	-5.702988625E0	8.892065048E0	-8.875306129E0
1.023761445E1	-5.693411827E0	8.554482460E0	-8.815450668E0
1.023878715E1	-5.693411827E0	8.207323074E0	-8.726864815E0
1.024167061E1	-5.700594425E0	7.862558365E0	-8.616731644E0
1.024358076E1	-5.700594425E0	7.524975777E0	-8.501810074E0
1.024571026E1	-5.686229229E0	7.206547260E0	-8.389283180E0
1.024697299E1	-5.676652431E0	6.902483463E0	-8.262390137E0
1.024976019E1	-5.597643375E0	6.473921299E0	-8.008605003E0
1.025159992E1	-5.530605793E0	6.203376770E0	-7.826645374E0
1.025355157E1	-5.518634796E0	5.951985359E0	-7.673416615E0
1.025501099E1	-5.559336185E0	5.717353821E0	-7.548917770E0
1.025758796E1	-5.578489780E0	5.489904404E0	-7.438784599E0
1.025969884E1	-5.535394192E0	5.281609058E0	-7.331045628E0
1.026148026E1	-5.487510204E0	5.070919037E0	-7.216124058E0
1.026329230E1	-5.461174011E0	4.853046894E0	-7.105990410E0
1.026555069E1	-5.449203014E0	4.659116745E0	-6.993463039E0
1.026770242E1	-5.439626217E0	4.491522312E0	-6.880935669E0
1.026964353E1	-5.427655220E0	4.331110954E0	-6.775590897E0
1.027110242E1	-5.434837818E0	4.185064793E0	-6.703764915E0
1.027360968E1	-5.456385612E0	4.053383350E0	-6.636727333E0
1.027578619E1	-5.509057999E0	3.962403774E0	-6.605602264E0
1.027765988E1	-5.561730385E0	3.869029999E0	-6.581660271E0
1.027920211E1	-5.566518784E0	3.754108191E0	-6.543353081E0
1.028168534E1	-5.552153587E0	3.624821424E0	-6.490680695E0
1.028401384E1	-5.552153587E0	3.495534420E0	-6.430825710E0
1.028578322E1	-5.564124584E0	3.383007050E0	-6.370970726E0
1.028731615E1	-5.588066578E0	3.275267839E0	-6.313509941E0
1.028988938E1	-5.619191170E0	3.203441858E0	-6.241683960E0
1.029199592E1	-5.659893036E0	3.150769472E0	-6.162675381E0
1.029384730E1	-5.705382824E0	3.083731890E0	-6.071695328E0
1.029556719E1	-5.741295815E0	3.021482468E0	-5.973533154E0
1.029824580E1	-5.793968201E0	2.985569477E0	-5.896918774E0
1.030006130E1	-5.872976780E0	2.978386879E0	-5.839457989E0
1.030226426E1	-5.951985359E0	2.968810081E0	-5.798756599E0
1.030363199E1	-6.035782337E0	2.956839085E0	-5.765237808E0
1.030629580E1	-6.143521786E0	2.952050686E0	-5.734113216E0
1.030810015E1	-6.284779549E0	2.954444885E0	-5.698200226E0
1.031030726E1	-6.349422932E0	3.007117271E0	-5.662287235E0
1.031151542E1	-6.246472359E0	3.117250681E0	-5.640739441E0
1.031436403E1	-6.098031521E0	3.244143248E0	-5.647922039E0
1.031617980E1	-5.987898350E0	3.354276657E0	-5.657498837E0
1.031839434E1	-5.887341976E0	3.471592426E0	-5.669469833E0
1.031959407E1	-5.772420406E0	3.610456228E0	-5.695806026E0
1.032245064E1	-5.657498837E0	3.761290789E0	-5.726930618E0
1.032436899E1	-5.552153587E0	3.921702385E0	-5.765237808E0
1.032647949E1	-5.430049419E0	4.086902142E0	-5.793968201E0
1.032771449E1	-5.291185856E0	4.249708176E0	-5.825092793E0
1.033053680E1	-5.130774021E0	4.407725334E0	-5.865794182E0
1.033238211E1	-4.963180065E0	4.580107689E0	-5.925649166E0
1.033434076E1	-4.809951305E0	4.757278919E0	-5.990292549E0
1.033579568E1	-4.668693542E0	4.932055473E0	-6.042964935E0
1.033838376E1	-4.539406300E0	5.118803024E0	-6.088454723E0
1.034049296E1	-4.417302132E0	5.310339451E0	-6.136339188E0
1.034227080E1	-4.304774761E0	5.480327606E0	-6.191405773E0
1.034400872E1	-4.206612587E0	5.652710438E0	-6.260837555E0
1.034632772E1	-4.115632534E0	5.839457989E0	-6.327875137E0
1.034850192E1	-4.039018154E0	6.033388138E0	-6.387730122E0
1.035043069E1	-3.979163170E0	6.208165169E0	-6.445190907E0
1.035188468E1	-3.940855980E0	6.380547523E0	-6.507440090E0
1.035440026E1	-3.912125587E0	6.552929878E0	-6.567295074E0
1.035658807E1	-3.878606796E0	6.818686485E0	-6.655880928E0
1.035844688E1	-3.861847401E0	6.995857239E0	-6.710947514E0
1.035996703E1	-3.842693806E0	7.158663273E0	-6.751648903E0
1.036248422E1	-3.818751812E0	7.321468830E0	-6.787561893E0
1.036481199E1	-3.801992416E0	7.489062786E0	-6.830657482E0
1.036650588E1	-3.794809580E0	7.647080421E0	-6.859387875E0
1.036805003E1	-3.794809580E0	7.795520782E0	-6.878541470E0
1.037064518E1	-3.799597979E0	7.941566944E0	-6.890512466E0
1.037275892E1	-3.792415380E0	8.078036308E0	-6.900089264E0
1.037460249E1	-3.785232782E0	8.202534676E0	-6.914454460E0
1.037616488E1	-3.790021181E0	8.319850922E0	-6.926425457E0
1.037901072E1	-3.794809580E0	8.432378769E0	-6.924031258E0
1.038103988E1	-3.792415380E0	8.537723541E0	-6.914454460E0
1.038305757E1	-3.792415380E0	8.631096840E0	-6.897695065E0
1.038444649E1	-3.823540211E0	8.702922821E0	-6.864176273E0
1.038706138E1	-3.864241600E0	8.762778282E0	-6.833051682E0
1.038887611E1	-3.864241600E0	8.822632790E0	-6.794744492E0
1.039105849E1	-3.816357613E0	8.887276649E0	-6.751648903E0
1.039229176E1	-3.730166197E0	8.947132111E0	-6.698976517E0
1.039511641E1	-3.624821424E0	8.992621422E0	-6.634333134E0
1.039712999E1	-3.512293816E0	9.014169693E0	-6.572083473E0
1.039914734E1	-3.383007050E0	9.026140213E0	-6.500257492E0
1.040039753E1	-3.256114244E0	9.026140213E0	-6.418854713E0
1.040320588E1	-3.134010077E0	9.018958092E0	-6.330269337E0
1.040516315E1	-2.990357876E0	8.990227699E0	-6.246472359E0
1.040722938E1	-2.849100113E0	8.935160637E0	-6.167463779E0
1.040841518E1	-2.734178305E0	8.856152534E0	-6.088454723E0
1.041128695E1	-2.645592928E0	8.774748802E0	-6.004657745E0
1.041312253E1	-2.580949545E0	8.695740700E0	-5.923254967E0
1.041504992E1	-2.518700123E0	8.611943245E0	-5.858611584E0
1.041651857E1	-2.461239338E0	8.530540466E0	-5.805939198E0
1.041922103E1	-2.406172752E0	8.444349289E0	-5.760449409E0
1.042126526E1	-2.360682964E0	8.350975990E0	-5.700594425E0
1.042306434E1	-2.317587137E0	8.255207062E0	-5.662287235E0
1.042475584E1	-2.281674147E0	8.154650688E0	-5.626373768E0
1.042704634E1	-2.250549555E0	8.049305916E0	-5.571307182E0
1.042927938E1	-2.229001760E0	7.951143742E0	-5.521028996E0
1.043118076E1	-2.207453966E0	7.841010571E0	-5.477933407E0
1.043260992E1	-2.200271368E0	7.730877399E0	-5.439626217E0
1.043511307E1	-2.193088770E0	7.627926826E0	-5.430049419E0
1.043741615E1	-2.197877169E0	7.539340973E0	-5.494692802E0
1.043920330E1	-2.207453966E0	7.417236805E0	-5.530605793E0
1.044071076E1	-2.200271368E0	7.268796444E0	-5.492298603E0
1.044319745E1	-2.183511972E0	7.132327080E0	-5.434837818E0
1.044552465E1	-2.161964178E0	7.012616634E0	-5.382165432E0
1.044722145E1	-2.147598982E0	6.914454460E0	-5.353435040E0
1.044879861E1	-2.118868589E0	6.818686485E0	-5.334281445E0
1.045145126E1	-2.080561161E0	6.713341713E0	-5.324704647E0
1.045350926E1	-2.047042370E0	6.588842869E0	-5.312733650E0
1.045538095E1	-2.006340981E0	6.461950302E0	-5.295974255E0
1.045689688E1	-1.951274395E0	6.356605530E0	-5.284003258E0
1.045975434E1	-1.879448295E0	6.220136166E0	-5.298368454E0
1.046174622E1	-1.836352706E0	6.141127586E0	-5.355829239E0
1.046378472E1	-1.788468719E0	6.100425720E0	-5.470750809E0
1.046514215E1	-1.745373011E0	6.028599739E0	-5.559336185E0
1.046777776E1	-1.723825216E0	5.892130375E0	-5.600037575E0
1.046955511E1	-1.659181833E0	5.762843609E0	-5.623979568E0
1.047177276E1	-1.568202138E0	5.664681435E0	-5.657498837E0
1.047302611E1	-1.493981838E0	5.576095581E0	-5.681440830E0
1.047582910E1	-1.434126854E0	5.485116005E0	-5.707777023E0
1.047767330E1	-1.364694953E0	5.430049419E0	-5.758055210E0
1.047987507E1	-1.319205165E0	5.406107426E0	-5.846640587E0
1.048110072E1	-1.283292055E0	5.336675644E0	-5.918466568E0
1.048393141E1	-1.230619669E0	5.243301868E0	-5.983109951E0
1.048584276E1	-1.161187768E0	5.152322292E0	-6.030993938E0
1.048797164E1	-1.096544385E0	5.082890034E0	-6.088454723E0
1.048920692E1	-1.036689281E0	5.023035049E0	-6.157886982E0
1.049202615E1	-9.768342972E-1	4.972756863E0	-6.224924564E0
1.049385630E1	-9.169792533E-1	4.924872875E0	-6.299144745E0
1.049579265E1	-8.667010069E-1	4.884171486E0	-6.392518520E0
1.049725092E1	-8.307880163E-1	4.826710701E0	-6.507440090E0
1.049985657E1	-7.829039693E-1	4.752490520E0	-6.629544735E0
1.050196849E1	-7.254431248E-1	4.675876141E0	-6.746860504E0
1.050375053E1	-6.416460276E-1	4.599261284E0	-6.847416878E0
1.050549145E1	-5.698199868E-1	4.539406300E0	-6.943184853E0
1.050780499E1	-5.051765442E-1	4.484339714E0	-7.048529625E0
1.050993680E1	-4.357447028E-1	4.436455727E0	-7.175422668E0
1.051189557E1	-3.639186621E-1	4.400542736E0	-7.350199223E0
1.051335384E1	-3.184288144E-1	4.410119534E0	-7.570465565E0
1.051588072E1	-2.394201756E-1	4.412513733E0	-7.783549786E0
1.051804838E1	-1.508347094E-1	4.357447147E0	-7.982268333E0
1.051991419E1	-7.661445439E-2	4.266467571E0	-8.140285492E0
1.052144342E1	-1.915361360E-2	4.141968727E0	-8.269572258E0
1.052395626E1	3.830722719E-2	4.034229755E0	-8.391676903E0
1.052629372E1	1.077390760E-1	3.979163170E0	-8.523358345E0
1.052797434E1	1.604115069E-1	3.933673382E0	-8.633491516E0
1.052952407E1	1.867477298E-1	3.881000996E0	-8.748413086E0
1.053214695E1	2.346317619E-1	3.849876404E0	-8.937555313E0
1.053420407E1	2.849099934E-1	3.883395195E0	-9.174580574E0
1.053606765E1	2.801215947E-1	3.938461781E0	-9.437943459E0
1.053761588E1	3.615244627E-1	3.857059002E0	-9.641449928E0
1.054047138E1	4.740519226E-1	3.703830004E0	-9.777919769E0
1.054231803E1	6.033388376E-1	3.552995205E0	-9.861717224E0
1.054452276E1	7.086837292E-1	3.454833031E0	-9.943120003E0
1.054583272E1	7.829039693E-1	3.406949043E0	-1.004607010E1
1.054851488E1	8.212111592E-1	3.375824451E0	-1.015380955E1
1.055029192E1	8.403648138E-1	3.327940464E0	-1.025915432E1
1.055250657E1	8.044517636E-1	3.306392431E0	-1.037886429E1
1.055370534E1	6.512228847E-1	3.392583847E0	-1.053927612E1
1.055656242E1	6.320692301E-1	3.383007050E0	-1.070208168E1
1.055838049E1	7.326257229E-1	3.251325846E0	-1.078827286E1
1.056061676E1	8.236053586E-1	3.093308687E0	-1.080742645E1
1.056179380E1	8.714894056E-1	2.985569477E0	-1.082658005E1
1.056465230E1	9.074024558E-1	2.935291290E0	-1.082897472E1
1.056660107E1	9.672574997E-1	2.892195702E0	-1.080263805E1
1.056869034E1	9.816226959E-1	2.841917515E0	-1.076672459E1
1.056991645E1	9.744400978E-1	2.832340717E0	-1.075714779E1
1.057276449E1	9.768342972E-1	2.803610086E0	-1.073560047E1
1.057459418E1	9.552865028E-1	2.791639090E0	-1.072602367E1
1.057653003E1	7.852981687E-1	2.856282711E0	-1.073799419E1
1.057802195E1	7.158663273E-1	2.885013103E0	-1.075235939E1
1.058060415E1	8.355764151E-1	2.798821688E0	-1.070926380E1
1.058267842E1	9.265560508E-1	2.683900118E0	-1.062546730E1
1.058445888E1	9.457096457E-1	2.588132143E0	-1.052730465E1
1.058620592E1	9.552865028E-1	2.528276920E0	-1.040998936E1
1.058851638E1	9.504981041E-1	2.530671120E0	-1.029267311E1
1.059074245E1	9.241618514E-1	2.547430515E0	-1.019929886E1
1.059261045E1	8.882488012E-1	2.559401512E0	-1.012747288E1
1.059407184E1	8.714894056E-1	2.554613113E0	-1.006043530E1
1.059659611E1	8.786720037E-1	2.552218914E0	-9.981427193E0
1.059875868E1	8.810662031E-1	2.564189911E0	-9.900024414E0
1.060073676E1	8.331822157E-1	2.624045134E0	-9.856928825E0
1.060222072E1	7.565677166E-1	2.705447912E0	-9.842563629E0
1.060467857E1	8.236053586E-1	2.698265314E0	-9.761159897E0
1.060695211E1	9.481038451E-1	2.669534922E0	-9.631873131E0
1.060871861E1	1.031900883E0	2.662352324E0	-9.493009567E0
1.061027465E1	1.063025594E0	2.695871115E0	-9.375694275E0
1.061287965E1	1.096544385E0	2.767697096E0	-9.313444138E0
1.061496188E1	1.122880578E0	2.846705914E0	-9.291896820E0
1.061680965E1	1.132457376E0	2.928108692E0	-9.289502144E0
1.061836299E1	1.151610970E0	3.026270866E0	-9.287108421E0
1.062122334E1	1.173158884E0	3.136404276E0	-9.291896820E0
1.062305868E1	1.199495077E0	3.258508444E0	-9.311050415E0
1.062526022E1	1.223437071E0	3.387795448E0	-9.334992409E0
1.062660957E1	1.256955862E0	3.517082214E0	-9.363722801E0
1.062927292E1	1.292868972E0	3.658340216E0	-9.385271072E0
1.063106069E1	1.323993564E0	3.799597979E0	-9.404424667E0
1.063326822E1	1.340752959E0	3.940855980E0	-9.428366661E0
1.063446499E1	1.345541358E0	4.079719543E0	-9.454702377E0
1.063733815E1	1.347935557E0	4.216189384E0	-9.473855972E0
1.063914261E1	1.357512355E0	4.347870350E0	-9.481039047E0
1.064137587E1	1.352723956E0	4.486733913E0	-9.493009567E0
1.064262592E1	1.350329757E0	4.618414879E0	-9.500192642E0
1.064542411E1	1.345541358E0	4.742913723E0	-9.507374763E0
1.064736449E1	1.331176162E0	4.865017891E0	-9.507374763E0
1.064943722E1	1.309628367E0	4.982333660E0	-9.514557838E0
1.065064368E1	1.285686255E0	5.111620426E0	-9.514557838E0
1.065351045E1	1.259350061E0	5.236119270E0	-9.514557838E0
1.065536484E1	1.230619669E0	5.348646641E0	-9.514557838E0
1.065726607E1	1.194706678E0	5.456385612E0	-9.519346237E0
1.065873222E1	1.151610970E0	5.573701382E0	-9.528923035E0
1.066136584E1	1.103726983E0	5.693411827E0	-9.528923035E0
1.066347453E1	1.055842996E0	5.808333397E0	-9.521739960E0
1.066516957E1	1.005564690E0	5.920860767E0	-9.512163162E0
1.066693472E1	9.624691010E-1	6.030993938E0	-9.495404243E0
1.066925265E1	9.097966552E-1	6.131550789E0	-9.473855972E0
1.067145976E1	8.499416113E-1	6.227318764E0	-9.461885452E0
1.067336722E1	8.020575643E-1	6.332663536E0	-9.445125580E0
1.067480992E1	7.469909191E-1	6.438008308E0	-9.437943459E0
1.067731772E1	6.895300746E-1	6.536170483E0	-9.425971985E0
1.067949053E1	5.913678408E-1	6.687005520E0	-9.397241592E0
1.068140442E1	5.243301988E-1	6.777985096E0	-9.361329079E0
1.068290895E1	4.620809257E-1	6.866570473E0	-9.327810287E0
1.068542515E1	4.022258818E-1	6.945579052E0	-9.294290543E0
1.068774380E1	3.327940404E-1	7.024587631E0	-9.258378029E0
1.068945788E1	2.681505978E-1	7.094019413E0	-9.222464561E0
1.069099953E1	1.939303428E-1	7.156269073E0	-9.179368973E0
1.069362188E1	1.197100878E-1	7.213729858E0	-9.133879662E0
1.069568538E1	4.309562966E-2	7.273584843E0	-9.095572472E0
1.069755511E1	-4.788403213E-2	7.331045628E0	-9.066842079E0
1.069910522E1	-1.556231081E-1	7.381323814E0	-9.047688484E0
1.070198364E1	-2.777273953E-1	7.438784599E0	-9.033323288E0
1.070380668E1	-3.806780577E-1	7.496245384E0	-9.026140213E0
1.070600703E1	-4.836287498E-1	7.544129372E0	-9.023746490E0
1.070733476E1	-5.961562395E-1	7.587224960E0	-9.023746490E0
1.071000926E1	-7.158663273E-1	7.642292023E0	-9.028534889E0
1.071177138E1	-8.451532125E-1	7.702147007E0	-9.042900085E0
1.071399238E1	-9.744400978E-1	7.752425194E0	-9.069235802E0
