Time (s),acc_x,acc_y,acc_z,gyro_y,gyro_z,linear_acc_x,linear_acc_y,linear_acc_z,mag_x,mag_y,mag_z,exercise,participant,dataset,exercise_participant
0.012674965,-1.942971945,5.374279499,-9.205188751,0.301156342,-0.3985892832,0.0,0.0,0.0,31.70625114,-27.93750191,39.71250153,plank,swasti,plank1,plank_swasti
0.021050486,-1.8532411455,5.447260618,-9.00538826,0.301156342,-0.3985892832,0.0,0.0,0.0,31.70625114,-27.93750191,39.71250153,plank,swasti,plank1,plank_swasti
0.022155486,-1.763510346,5.520241737,-8.805587769,0.28893904385,-0.4642572254,0.0,0.0,0.0,31.70625114,-27.93750191,39.71250153,plank,swasti,plank1,plank_swasti
0.030531111,-1.732403636,5.675775289500001,-8.4466643335,0.2767217457,-0.5299251676,0.0,0.0,0.0,31.70625114,-27.93750191,39.71250153,plank,swasti,plank1,plank_swasti
0.031636111,-1.701296926,5.831308842,-8.087740898,0.2755000193666667,-0.5659662087999999,0.0,0.0,0.0,31.70625114,-27.93750191,39.71250153,plank,swasti,plank1,plank_swasti
0.037662934,-1.7754744293333333,5.9820566180000005,-7.8699938456666665,0.27427829303333334,-0.60200725,0.0,0.0,0.0,31.70625114,-27.93750191,39.71250153,plank,swasti,plank1,plank_swasti
0.040011632,-1.8496519326666665,6.132804394,-7.652246793333333,0.2730565667,-0.6380482912,0.0,0.0,0.0,31.530001064,-27.888751604000003,39.701251223999996,plank,swasti,plank1,plank_swasti
0.041116632,-1.923829436,6.28355217,-7.434499741,0.27763804795,-0.6637046039,-0.04013442993,0.121304512,0.16591596605,31.353750988,-27.840001298,39.690000917999996,plank,swasti,plank1,plank_swasti
0.049492152,-2.055434644,6.4630138875,-7.2526452545,0.2822195292,-0.6893609166,-0.08026885986,0.242609024,0.3318319321,31.177500912,-27.791250992000002,39.678750612,plank,swasti,plank1,plank_swasti
0.050597152,-2.187039852,6.642475605,-7.070790768,0.2816086610333333,-0.6875283122,-0.11460192997333332,0.3027091026,0.3777596156,31.001250836,-27.742500686,39.667500306,plank,swasti,plank1,plank_swasti
0.054203767,-2.2293130556666667,6.692724863666666,-7.044469833666667,0.28099779286666665,-0.6856957078,-0.14893500008666666,0.3628091812,0.4236872991,30.82500076,-27.69375038,39.65625,plank,swasti,plank1,plank_swasti
0.058972673,-2.271586259333333,6.742974122333333,-7.018148899333333,0.2803869247,-0.6838631034,-0.1832680702,0.4229092598,0.4696149826,30.975001016666667,-27.83750089,39.53750101666667,plank,swasti,plank1,plank_swasti
0.060077673,-2.313859463,6.793223381,-6.991827965,0.2693913628333333,-0.6655371586666666,-0.1818256378,0.4328163465,0.45152664183333335,31.125001273333336,-27.9812514,39.418752033333334,plank,swasti,plank1,plank_swasti
0.064203767,-2.290728887,6.792425791333333,-7.022934596,0.25839580096666664,-0.6472112139333334,-0.1803832054,0.44272343319999996,0.43343830106666664,31.27500153,-28.12500191,39.30000305,plank,swasti,plank1,plank_swasti
0.068453194,-2.267598311,6.791628201666667,-7.054041227,0.2474002391,-0.6288852692,-0.178940773,0.4526305199,0.4153499603,31.2000014,-28.212501526666667,39.15625254333333,plank,swasti,plank1,plank_swasti
0.069558194,-2.244467735,6.790830612,-7.085147858,0.2270380805,-0.6044506828333334,-0.12862642605333333,0.42835664749999997,0.3625315030333333,31.12500127,-28.300001143333336,39.01250203666667,plank,swasti,plank1,plank_swasti
0.074203767,-2.197408835,6.785247325666666,-7.105885665,0.2066759219,-0.5800160964666666,-0.07831207910666667,0.4040827751,0.3097130457666667,31.05000114,-28.38750076,38.86875153,plank,swasti,plank1,plank_swasti
0.077933819,-2.150349935,6.779664039333333,-7.126623472,0.1863137633,-0.5555815101,-0.02799773216,0.3798089027,0.2568945885,31.09375127,-28.35625076,38.84375127333333,plank,swasti,plank1,plank_swasti
0.079038819,-2.103291035,6.774080753,-7.147361279,0.16350814206666667,-0.5282962223000001,0.03467686972666667,0.3591477076,0.22304979963333335,31.1375014,-28.32500076,38.81875101666667,plank,swasti,plank1,plank_swasti
0.084203767,-2.0410776536666666,6.778866449666666,-7.152146975666667,0.14070252083333332,-0.5010109345,0.09735147161333334,0.3384865125,0.18920501076666668,31.18125153,-28.29375076,38.79375076,plank,swasti,plank1,plank_swasti
0.08741434,-1.9788642723333332,6.783652146333333,-7.156932672333333,0.1178968996,-0.4737256467,0.1600260735,0.3178253174,0.1553602219,31.27500153,-28.243750886666668,38.71875127,plank,swasti,plank1,plank_swasti
0.08851934,-1.916650891,6.788437843,-7.161718369,0.10181079557666667,-0.4454222420666667,0.2295804024,0.3105956713333333,0.1396869024,31.36875153,-28.193751013333333,38.64375178,plank,swasti,plank1,plank_swasti
0.094203767,-1.895913124,6.784449736,-7.156135082666666,0.08572469155333334,-0.41711883743333333,0.2991347313,0.3033660252666667,0.1240135829,31.46250153,-28.14375114,38.56875229,plank,swasti,plank1,plank_swasti
0.096894861,-1.875175357,6.7804616289999995,-7.150551796333334,0.06963858753,-0.3888154328,0.3686890602,0.2961363792,0.1083402634,31.437501273333336,-28.11250114,38.60000229,plank,swasti,plank1,plank_swasti
0.097999861,-1.85443759,6.776473522,-7.14496851,0.06760237117333334,-0.36234462263333334,0.39708677926666663,0.28357537583333337,0.10341374081666667,31.412501016666667,-28.08125114,38.63125229,plank,swasti,plank1,plank_swasti
0.104203767,-1.881556233,6.742974122333333,-7.158527851333333,0.06556615481666667,-0.3358738124666667,0.42548449833333335,0.27101437246666665,0.09848721823333333,31.38750076,-28.05000114,38.66250229,plank,swasti,plank1,plank_swasti
