Time (s),acc_x,acc_y,acc_z,gyro_y,gyro_z,linear_acc_x,linear_acc_y,linear_acc_z,mag_x,mag_y,mag_z,exercise,participant,dataset,exercise_participant
0.00838637,-0.5814558864,9.705288887,0.5192425251,-0.09651663154,0.009468403645,0.0,0.0,0.0,22.53750038,-44.68125153,-11.28750038,squats,swasti,squats2,squats_swasti
0.00949137,-0.5814558864,9.705288887,0.5192425251,-0.10224349052000001,0.006872228579499999,0.0,0.0,0.0,22.53750038,-44.68125153,-11.28750038,squats,swasti,squats2,squats_swasti
0.01786564,-0.56231331825,9.682557106,0.4701896608,-0.1079703495,0.004276053514,0.0,0.0,0.0,22.53750038,-44.68125153,-11.28750038,squats,swasti,squats2,squats_swasti
0.01897064,-0.5431707501,9.659825325,0.4211367965,-0.11133010685,-0.0009162970819999996,0.0,0.0,0.0,22.53750038,-44.68125153,-11.28750038,squats,swasti,squats2,squats_swasti
0.027344807,-0.50608199835,9.605986595000001,0.3732803315,-0.1146898642,-0.006108647678,0.0,0.0,0.0,22.53750038,-44.68125153,-11.28750038,squats,swasti,squats2,squats_swasti
0.028449807,-0.4689932466,9.552147865,0.3254238665,-0.11591159303333334,-0.009977457735333333,0.012724101543333333,-0.017851193746666667,-0.017643392086666668,22.53750038,-44.68125153,-11.28750038,squats,swasti,squats2,squats_swasti
0.03492887,-0.44745784006666667,9.518648465333333,0.3046860794,-0.11713332186666667,-0.013846267792666667,0.025448203086666666,-0.035702387493333335,-0.035286784173333335,22.53750038,-44.68125153,-11.28750038,squats,swasti,squats2,squats_swasti
0.036824078,-0.42592243353333337,9.485149065666667,0.2839482923,-0.1183550507,-0.01771507785,0.03817230463,-0.05355358124,-0.05293017626,22.700000763333335,-44.74375153,-10.900000253333333,squats,swasti,squats2,squats_swasti
0.037929078,-0.404387027,9.451649666,0.2632105052,-0.1181514288,-0.021380266796666665,0.04896896084,-0.06981023152666667,-0.06312522292333334,22.862501146666666,-44.80625153,-10.512500126666668,squats,swasti,squats2,squats_swasti
0.04492887,-0.36689947046666666,9.419745445333334,0.2344966282,-0.11794780690000001,-0.025045455743333334,0.05976561705,-0.08606688181333333,-0.07332026958666667,23.02500153,-44.86875153,-10.125,squats,swasti,squats2,squats_swasti
0.046303349,-0.32941191393333336,9.387841224666666,0.2057827512,-0.117744185,-0.02871064469,0.07056227326,-0.1023235321,-0.08351531625,22.7937514,-44.93125153,-9.956250190666667,squats,swasti,squats2,squats_swasti
0.047408349,-0.2919243574,9.355937004,0.1770688742,-0.11672607806666667,-0.03278307616666667,0.09383235374,-0.11758295693333333,-0.10054290789999999,22.56250127,-44.99375153,-9.787500381333333,squats,swasti,squats2,squats_swasti
0.05492887,-0.26002005736666667,9.338389396666667,0.14755739517333333,-0.11570797113333334,-0.036855507643333334,0.11710243422,-0.13284238176666666,-0.11757049954999998,22.33125114,-45.05625153,-9.618750572,squats,swasti,squats2,squats_swasti
0.055782515,-0.22811575733333334,9.320841789333333,0.11804591614666668,-0.1146898642,-0.04092793912,0.1403725147,-0.1481018066,-0.1345980912,22.40625127,-45.06875102,-9.700000445,squats,swasti,squats2,squats_swasti
0.056887515,-0.1962114573,9.303294182,0.08853443712,-0.11245002596666667,-0.045611236246666666,0.15796317656666667,-0.15211900073333334,-0.1516858041,22.4812514,-45.08125051,-9.781250318,squats,swasti,squats2,squats_swasti
0.06492887,-0.15154543398,9.304091771666666,0.06221338827166667,-0.11021018773333334,-0.05029453337333333,0.17555383843333333,-0.15613619486666666,-0.168773517,22.55625153,-45.09375,-9.862500191,squats,swasti,squats2,squats_swasti
0.065261786,-0.10687941066000001,9.304889361333334,0.035892339423333336,-0.1079703495,-0.0549778305,0.1931445003,-0.160153389,-0.1858612299,22.5421886475,-45.0796880725,-9.87187528625,squats,swasti,squats2,squats_swasti
0.066366786,-0.06221338734,9.305686951,0.009571290575,-0.1027779989,-0.065667962655,0.23586016895,-0.14558506015,-0.20674862715,22.528125765,-45.065626144999996,-9.8812503815,squats,swasti,squats2,squats_swasti
0.074740953,-0.052642097076666665,9.297711054666667,-0.03988037568333333,-0.0975856483,-0.07635809481,0.2785758376,-0.1310167313,-0.2276360244,22.5140628825,-45.0515642175,-9.89062547675,squats,swasti,squats2,squats_swasti
0.07492887,-0.043070806813333334,9.289735158333333,-0.08933204194166666,-0.09269873053,-0.08429933837333334,0.2761254211333333,-0.13146622976666666,-0.2612318198333333,22.5,-45.03750229,-9.900000572,squats,swasti,squats2,squats_swasti
0.075845953,-0.03349951655,9.281759262,-0.1387837082,-0.08781181276,-0.09224058193666666,0.27367500466666667,-0.13191572823333333,-0.2948276152666667,22.575000126666666,-45.03750229,-9.931250572,squats,swasti,squats2,squats_swasti
0.084220224,-0.06141578156666666,9.275378227333333,-0.18504494426666665,-0.08292489499,-0.1001818255,0.2712245882,-0.1323652267,-0.3284234107,22.650000253333335,-45.03750229,-9.962500572,squats,swasti,squats2,squats_swasti
0.08492887,-0.08933204658333332,9.268997192666667,-0.23130618033333333,-0.07681624591333333,-0.1089375516,0.23881482583333333,-0.13229020433333333,-0.3568576773333333,22.72500038,-45.03750229,-9.993750572,squats,swasti,squats2,squats_swasti
0.085325224,-0.1172483116,9.262616158,-0.2775674164,-0.07070759683666666,-0.11769327769999999,0.20640506346666665,-0.13221518196666668,-0.38529194396666666,22.687500475,-45.01406479,-10.0078129765,squats,swasti,squats2,squats_swasti
