"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"
1.017287545E0	-2.430657148E-1	2.517318726E-1	2.916584015E-1
1.025395121E0	-2.608323097E-2	1.871566772E-1	-1.394310474E0
1.033485929E0	5.638669729E-1	3.465676308E-1	-3.451006413E0
1.041579852E0	9.758316278E-1	2.165622711E-1	-4.369488716E0
1.049680968E0	1.518061996E0	-5.834083557E-1	-2.948703289E0
1.057778929E0	1.629647136E0	-1.314258099E0	-8.066029549E-1
1.065996121E0	1.415775180E0	-1.735140324E0	-2.271890640E-2
1.074102929E0	3.194688559E-1	-1.314811707E0	9.845137596E-1
1.082199237E0	2.123719454E-1	-7.526841164E-1	9.796404839E-1
1.090286198E0	-1.803002357E-1	-2.057127953E-1	7.313928604E-1
1.098427929E0	-1.083393335E0	5.162558556E-1	6.455564499E-2
1.106646813E0	-2.781212330E-1	5.660147667E-1	-1.879072189E-2
1.114739775E0	8.714141846E-1	4.931454659E-1	-7.580327988E-2
1.122851660E0	1.718730688E0	2.075939178E-1	-1.153051376E0
1.130940929E0	7.987496853E-1	4.271411896E-2	-2.436751366E0
1.139067429E0	-9.438443184E-2	-4.637503624E-1	-3.697972059E0
1.147302236E0	-6.851860285E-1	-1.222214222E0	-4.300722599E0
1.155393775E0	-5.930869579E-1	-1.205783367E0	-3.305044651E0
1.163489006E0	-8.857897520E-1	-9.187746048E-1	-2.387269020E0
1.171582236E0	-1.007243991E0	-3.301758766E-1	-3.162005901E0
1.179696698E0	-6.428787708E-1	-5.338673592E-1	-2.555409908E0
1.187915967E0	-1.507808805E0	-1.197242737E-1	-2.735852718E0
1.196023467E0	-1.348427653E0	4.810676575E-1	-2.160155773E0
1.204118275E0	-7.453248501E-1	3.793077469E-1	-2.109733582E0
1.212217544E0	-6.173019409E-1	3.757071495E-1	-2.373569965E0
1.220358159E0	-5.836236477E-1	4.399161339E-1	-2.508942604E0
1.228576775E0	-1.533455133E0	5.422024727E-1	-2.602054119E0
1.236669428E0	-1.525958300E0	7.659244537E-1	-2.557792187E0
1.244781851E0	-1.348380804E0	8.953089714E-1	-2.276128769E0
1.252868121E0	-7.985596657E-1	2.742180824E-1	-1.711441040E0
1.260970813E0	-2.191043615E0	3.571438789E-1	-3.499022722E0
1.269203774E0	-1.279710054E0	-3.434672356E-1	-2.730553627E0
1.277296697E0	-7.000632286E-1	-8.157811165E-1	-2.322076559E0
1.285393120E0	-1.724917412E0	-8.829050064E-1	-3.064541340E0
1.293490351E0	-1.636132002E0	-9.614520073E-1	-4.233819008E0
1.301591774E0	-6.482570171E-1	-1.143108845E0	-3.510690451E0
1.309812890E0	-5.687930584E-1	-1.065165520E0	-2.320131779E0
1.317920928E0	-1.775741577E-1	-7.566833496E-1	-2.816117287E0
1.326017851E0	-3.311307430E-1	-2.279071808E-1	-2.698331356E0
1.334138928E0	-9.473085403E-2	-5.332803726E-1	-2.107207298E0
1.342278313E0	-5.664587021E-2	-7.639651299E-1	-2.165097952E0
1.350496351E0	-4.743623734E-2	-1.145043373E0	-2.076759100E0
1.358589889E0	2.162742615E-1	-1.845301628E0	-1.992439032E0
1.366700543E0	6.953778267E-1	-2.360963345E0	-2.328381300E0
1.374820312E0	1.326007843E-1	-2.845028400E0	-2.210276842E0
1.382945274E0	3.851013184E-1	-2.950259209E0	-1.856380463E0
1.391180620E0	5.429353714E-1	-2.647286415E0	-1.792736053E0
1.399274582E0	8.458938599E-1	-2.276510239E0	-1.820696831E0
1.407370428E0	1.298341274E0	-1.890879154E0	-1.426312685E0
1.415478428E0	1.709169388E0	-1.734478474E0	-1.006003857E0
1.423577312E0	1.601126194E0	-1.534665585E0	-1.791648865E0
1.431796389E0	1.954906464E0	-1.908039570E0	-1.069851160E0
1.439906043E0	1.984027386E0	-2.423861980E0	-1.162066460E0
1.448001004E0	1.576231003E0	-2.797957420E0	-9.015629292E-1
1.456099851E0	1.292274475E0	-3.164165497E0	-2.151098251E-1
1.464238812E0	1.256906509E0	-3.245840073E0	-7.817316055E-2
1.472456543E0	1.203177929E0	-3.060975075E0	-3.703773022E-1
1.480548889E0	1.868260860E0	-2.852058887E0	-5.621445179E-1
1.488657504E0	2.674782276E0	-2.612528086E0	-7.351870537E-1
1.496753043E0	3.305694580E0	-2.314748764E0	-8.175444603E-1
1.504888081E0	3.341804028E0	-2.026319027E0	-4.780721664E-1
1.513120850E0	3.111726284E0	-2.046099663E0	-7.483482361E-3
1.521213427E0	2.708129406E0	-2.042793512E0	1.760818958E-1
1.529308389E0	2.502105713E0	-2.150110722E0	1.343646049E-1
1.537415389E0	2.637878895E0	-2.204657793E0	5.185115337E-1
1.545516427E0	2.691957951E0	-1.968468904E0	8.982174397E-1
1.553736312E0	2.718452454E0	-1.497012377E0	9.909055233E-1
1.561844504E0	2.926496506E0	-1.128680706E0	9.471688271E-1
1.569938350E0	2.916694641E0	-1.012482166E0	8.847415447E-1
1.578051619E0	3.012366295E0	-1.079297066E0	7.890021801E-1
1.586173235E0	3.366113663E0	-1.260739565E0	8.369739056E-1
1.594391850E0	3.341903687E0	-1.354672432E0	7.683780193E-1
1.602486504E0	3.026947975E0	-1.327807426E0	7.622897625E-1
1.610598081E0	2.878959656E0	-1.190017223E0	7.643089294E-1
1.618714658E0	2.565314293E0	-8.436241150E-1	9.702653885E-1
1.626842004E0	2.442757607E0	-2.627496719E-1	1.065630913E0
1.635077042E0	2.127120018E0	1.758704185E-1	1.383915663E0
1.643171311E0	1.872162819E0	5.076704025E-1	1.114214420E0
1.651266273E0	1.556496620E0	6.715846062E-1	1.361466289E0
1.659376465E0	1.236265182E0	6.125788689E-1	1.336226702E0
1.667475965E0	1.112278938E0	4.568128586E-1	1.060532212E0
1.675695696E0	1.176214218E0	2.809457779E-1	8.946552277E-1
1.683803696E0	1.090972900E0	1.048035622E-1	9.490039349E-1
1.691898811E0	1.028969765E0	4.862976074E-2	7.310360670E-1
1.700001427E0	9.628868103E-1	1.088218689E-1	7.255345583E-1
1.708141503E0	1.131638527E0	4.740209579E-1	8.914991617E-1
1.716362234E0	8.795003891E-1	1.060052872E0	9.530602694E-1
1.724454503E0	7.162256241E-1	1.464451313E0	9.828537703E-1
1.732548234E0	1.479377747E-1	1.643555880E0	1.222619534E0
1.740643888E0	-4.924488068E-1	1.686818123E0	1.443533897E0
1.748746965E0	-7.710266113E-1	1.504595280E0	1.519522190E0
1.756981619E0	-5.504703522E-1	1.110152721E0	1.455570936E0
1.765077926E0	-6.542358398E-1	1.129912376E0	1.428430319E0
1.773174196E0	-8.077564240E-1	9.127149582E-1	2.072622538E0
1.781288311E0	-6.713008881E-1	8.642232418E-2	1.658447981E0
1.789388349E0	-6.398630142E-1	-1.214791536E-1	1.481299520E0
1.797607388E0	-2.283439636E-1	3.679727316E-1	1.565200329E0
1.805715657E0	-1.412334442E-1	1.058959723E0	2.235673428E0
1.813814234E0	-1.174592018E0	1.925391674E0	2.510946274E0
1.821912542E0	-1.623123169E0	2.176826954E0	2.295139790E0
1.830053926E0	-1.624272823E0	1.904901624E0	1.955107927E0
1.838272849E0	-7.450075150E-1	1.483785987E0	1.098709345E0
1.846366888E0	2.745132446E-1	9.103604555E-1	8.544113636E-1
1.854478349E0	6.282386780E-1	8.896974325E-1	1.156652093E0
1.862580849E0	5.596914291E-1	1.102891922E0	4.514319897E-1
1.870708080E0	7.718725204E-1	7.637312412E-1	-5.687272549E-2
1.878941734E0	9.933080673E-1	2.227936387E-1	-6.399428844E-2
1.895130580E0	1.174124718E0	-2.938183844E-1	-6.086572409E-1
1.903232272E0	1.236304283E0	-4.833545685E-1	-4.944344759E-1
1.911331695E0	1.165925026E0	-7.674652934E-1	-7.361984253E-1
1.919549233E0	9.845991135E-1	-1.015565872E0	-4.920606613E-1
1.927655387E0	6.086769104E-1	-1.532463670E0	-1.566815615E0
1.935751156E0	6.757431030E-1	-2.430283546E0	-6.412026882E-1
1.943874580E0	6.118345261E-1	-2.617210627E0	-9.229612947E-1
1.952018349E0	1.014241219E0	-2.407876492E0	-5.206252337E-1
1.960239156E0	1.256356239E0	-2.240423918E0	-5.743010044E-1
1.968332810E0	1.742368698E0	-2.261706114E0	-3.034015894E-1
1.976443426E0	1.879158974E0	-2.320857048E0	-6.589070559E-1
1.984557349E0	1.923649788E0	-2.591959953E0	-7.297098637E-1
1.992673656E0	1.599459648E0	-2.756062746E0	-1.280085802E0
2.009000733E0	1.739865303E0	-1.873848915E0	-1.547794580E0
2.017096464E0	1.874521255E0	-1.703184605E0	-1.063510180E0
2.025197118E0	1.346750259E0	-1.907693386E0	-9.759045839E-1
2.033296695E0	1.098097801E0	-1.617691517E0	-1.206576705E0
2.041517156E0	1.121665955E0	-1.483428001E0	-9.953737855E-1
2.049625348E0	8.804740906E-1	-1.428322792E0	-9.970069528E-1
2.057719079E0	6.734580994E-1	-1.383846760E0	-6.363118887E-1
2.065814118E0	4.787216187E-1	-1.514208078E0	-7.245811820E-1
2.073953656E0	4.463386536E-1	-1.361742735E0	-8.795312643E-1
2.082173310E0	-2.840042114E-2	-5.861188173E-1	-4.832683802E-1
2.090265348E0	-7.208185196E-1	9.523153305E-1	-4.878509045E-2
2.098374194E0	-1.595561028E0	4.699545860E0	5.702021122E-1
2.106495694E0	-9.253864288E-1	5.450201511E0	-1.350293159E-1
2.114621156E0	-1.091127396E0	5.070653439E0	-3.717846870E-1
2.122856194E0	-6.904478073E-1	2.988212347E0	-7.583448291E-1
2.130947579E0	-4.541082382E-1	6.359835267E-1	-7.244735956E-1
2.139041925E0	-3.860712051E-1	-1.597417831E0	-1.149064064E0
2.147142463E0	-4.470291138E-1	-3.837101221E0	-1.129989147E0
2.155242502E0	-8.151645660E-1	-4.500227928E0	-7.130201459E-1
2.163462617E0	-7.111005783E-1	-4.307352066E0	-7.091925740E-1
2.171570886E0	-6.488323212E-2	-4.134903908E0	-5.101562738E-1
2.179666502E0	7.843008041E-1	-4.096897125E0	-8.936893940E-1
2.187759809E0	9.520597458E-1	-4.187574387E0	-1.335523009E0
2.195898540E0	1.234873772E0	-3.563817263E0	-1.646010518E0
2.204117848E0	3.605187416E0	-1.869185805E0	-1.115999579E0
2.212212155E0	6.449926376E0	-2.932642996E-1	-4.516080618E-1
2.220322655E0	5.329526901E0	5.286018848E-1	-1.415349245E-1
2.228438155E0	3.082702637E0	3.606588244E-1	2.419509888E-1
2.236574425E0	1.499853134E0	-7.587736845E-2	9.486951828E-1
2.244807348E0	1.876032829E0	-6.018766761E-1	2.102964163E0
2.252900348E0	2.274600029E0	-7.583713531E-1	2.886978149E0
2.260994886E0	7.797489166E-1	-1.022594452E0	-2.385281563E0
2.269097348E0	7.713317871E-1	-2.113270760E0	-3.932575941E0
2.277196155E0	2.824737549E0	-3.077164173E0	-5.662040710E-1
2.285413617E0	2.851088524E0	-2.856869698E0	-2.136453629E0
2.293519078E0	2.530904770E0	-2.457345724E0	-1.629881620E0
2.301612578E0	1.400939941E0	-1.941843510E0	-1.015118837E0
2.309726117E0	3.394079208E-1	-1.727781296E0	-1.262525558E0
2.317868963E0	-3.808107376E-1	-2.168762684E0	-9.623498917E-1
2.326086963E0	-1.185477257E0	-8.055741787E-1	-3.993295431E-1
2.334180040E0	-1.191493988E0	5.809593201E-1	-5.251539946E-1
2.342290463E0	-1.177327156E0	5.261502266E-1	8.942596912E-1
2.350383040E0	-5.585718155E-1	-5.905032158E-2	8.141229153E-1
2.358506116E0	-7.464570999E-1	-1.528418779E0	1.904006004E-1
2.366600501E0	-1.143173695E0	-2.617979527E0	-5.785419941E-1
2.374693578E0	-1.586889267E0	-3.426542997E0	-6.178046465E-1
2.382789039E0	-1.189090252E0	-4.036036491E0	-1.280225515E0
2.390883001E0	-7.699351311E-1	-4.721929073E0	-2.205468416E0
2.398997001E0	-1.060957432E0	-4.395987988E0	-3.177134991E0
2.407214962E0	-1.567464828E0	-3.836651325E0	-3.374720097E0
2.415321193E0	-2.130507469E0	-3.246767282E0	-3.982531071E0
2.423414808E0	-1.891166210E0	-3.980454922E0	-4.993036747E0
2.431528655E0	-1.937112331E0	-5.208960533E0	-5.483869553E0
2.439665770E0	-2.674157143E0	-4.358718395E0	-4.856478691E0
2.447882962E0	-2.233697414E0	-4.288379669E0	-2.086426020E0
2.455973270E0	-2.493414879E-1	-4.333912849E0	1.960471630E0
2.464082078E0	5.139136314E-1	-4.532264709E0	4.638619423E0
2.472195501E0	-3.296457291E0	-3.842079401E0	2.683615446E0
2.480329039E0	-1.257283592E1	5.695981979E-1	-7.329476357E0
2.488559962E0	-4.045597553E0	-6.764087677E-1	-5.497311115E0
2.496650731E0	1.517963409E-1	-1.942567825E0	-1.476897717E0
2.504744077E0	1.204296589E0	-2.709542274E0	-5.858674049E-1
2.512844424E0	3.053878784E0	-3.519874096E0	4.306738853E0
2.520942616E0	2.986549377E0	-3.519010544E0	4.301781654E0
2.529160116E0	1.684945107E0	-2.685980320E0	2.632874012E0
2.537266577E0	5.598211288E-2	-1.627784252E0	2.052778959E0
2.545361654E0	-1.751864910E0	-1.478738308E0	2.640316725E0
2.553470962E0	-2.671800375E0	-9.113521576E-1	3.250689507E0
2.561550654E0	-3.291407347E0	-6.747546196E-1	3.568716526E0
2.569768000E0	-4.246264458E0	-8.071131706E-1	2.551306009E0
2.577858346E0	-5.201065540E0	-6.527900696E-1	1.291652679E0
2.585966346E0	-6.353750706E0	7.175483704E-1	-3.505228758E-1
2.594054231E0	-8.325672150E0	3.182808876E0	-9.705847502E-1
2.602178000E0	-1.000377560E1	5.565533638E0	-2.500621557E0
2.610410577E0	-1.110006714E1	7.493371964E0	-4.428455830E0
2.618500538E0	-1.097314262E1	8.950262070E0	-6.379935265E0
2.626592731E0	-9.548088074E0	1.044542122E1	-7.333231449E0
2.634685500E0	-6.934113503E0	1.139287853E1	-7.617628098E0
2.642782923E0	-3.668696165E0	1.131565189E1	-4.739900589E0
2.651001115E0	-9.274435043E-2	9.884191513E0	-4.917463064E-1
2.659109808E0	2.560631990E0	7.058369637E0	2.154422760E0
2.667204038E0	5.735913277E0	4.530859947E0	3.801381111E0
2.683460769E0	7.246103764E0	4.033327103E-1	2.494824171E0
2.691678384E0	6.150307655E0	-1.523022175E0	9.684296846E-1
2.699770538E0	3.330215454E0	-2.877536774E0	-5.066118240E-1
2.707880038E0	2.164385080E0	-3.349108696E0	-1.501256227E0
2.715995461E0	1.521129131E0	-3.221351624E0	-2.266453981E0
2.724131846E0	2.852623463E-1	-2.596811771E0	-2.848634958E0
2.732367000E0	-4.803049564E-1	-1.902736187E0	-3.129786253E0
2.740460307E0	7.898993492E-1	-4.071328163E0	1.064271450E0
2.748555884E0	5.606497765E0	-9.682090759E0	1.315015411E1
2.756651576E0	1.772563696E0	-5.513365746E0	4.610390663E0
2.764751423E0	-1.981776476E0	1.869474411E0	-6.881890774E0
2.772968923E0	-1.856737971E0	2.813812256E0	-8.182298660E0
2.781076384E0	1.794563293E0	-1.545953751E-1	-4.513407707E0
2.789169692E0	4.155073166E0	-1.614273071E0	-3.012671232E0
2.797281922E0	1.828624249E0	-5.055522919E-2	-5.441193581E0
2.805367615E0	-2.229523659E-1	6.318807602E-1	-4.823260784E0
2.813584499E0	-8.959591389E-1	4.199190140E-1	-2.300869226E0
2.821676845E0	2.797913551E-1	1.210646629E0	-8.996450901E-1
2.829788422E0	-1.062571287E0	1.728914261E0	1.227528453E-1
2.837879538E0	-1.853301048E0	1.137559891E0	8.196676970E-1
2.846003038E0	-1.591337442E0	6.855373383E-1	7.273243666E-1
2.854234961E0	-1.068056107E0	4.406194687E-1	2.938483953E-1
2.862328422E0	-5.367832184E-1	2.990179062E-1	-2.625225186E-1
2.870422499E0	6.248712540E-2	2.552967072E-1	-3.450188041E-1
2.878523730E0	-1.877331734E-1	1.508321762E-1	7.103586793E-1
2.886622384E0	5.793943405E-1	-1.566629410E-1	9.612287879E-1
2.894841614E0	1.132716179E0	-6.904401779E-1	7.990834713E-1
2.902950807E0	1.868251324E0	-1.005164146E0	-1.920696497E-1
2.911045307E0	2.089264393E0	-1.153927326E0	-7.398546338E-1
2.919130153E0	2.125259399E0	-1.788305759E0	-1.022702217E0
2.927267922E0	2.074303150E0	-2.828653812E0	-1.844701052E0
2.935484768E0	2.675124168E0	-3.221570969E0	-2.887081623E0
2.943575499E0	3.020712376E0	-3.177553177E0	-3.060421467E0
2.951684076E0	2.857151985E0	-2.460975647E0	-2.587159157E0
2.959801729E0	2.287899971E0	-1.479852200E0	-1.373318911E0
2.967936499E0	2.046843529E0	-6.577219963E-1	5.087585449E-1
2.976169268E0	2.182659149E0	-4.253864288E-2	1.568868399E0
2.984262037E0	2.020278931E0	7.080192566E-1	1.677419543E0
2.992357306E0	1.680132389E0	7.283954620E-1	1.352422714E0
3.000464960E0	1.245960712E0	3.778600693E-1	5.350660086E-1
3.008563845E0	8.886513710E-1	1.627187729E-1	-5.093812943E-4
3.016781652E0	6.015496254E-1	-3.294811249E-1	-6.846694350E-1
3.024887537E0	8.959574699E-1	-4.250555038E-1	-1.554211378E0
3.032980498E0	7.313141823E-1	-4.096565247E-1	-1.821630716E0
3.041064652E0	1.504883766E-1	-5.601215363E-2	-1.812707305E0
3.049203960E0	2.246718407E-1	-1.437187195E-2	-1.187574863E0
3.057420652E0	2.851481438E-1	2.351999283E-1	-8.052063584E-1
3.065513114E0	-2.844524384E-2	1.179866791E0	-6.747297645E-1
3.073621691E0	-7.907409668E-1	1.313137054E0	-4.264972210E-1
3.081709844E0	-9.338998795E-1	1.603143692E0	-7.991093397E-2
3.089833998E0	-9.886817932E-1	2.125373840E0	-4.711806774E-2
3.098066037E0	-1.388573647E0	2.593885422E0	-6.815105677E-2
3.106156537E0	-1.462746859E0	2.211041451E0	-6.486594081E-1
3.114250960E0	-2.385522127E0	2.959320068E0	-1.042664528E0
3.122343998E0	-3.592753887E0	2.775738716E0	-7.674273849E-1
3.130444767E0	-5.036037445E0	2.282885551E0	-7.847449780E-1
3.138662421E0	-5.253079414E0	1.968016624E0	-4.810755849E-1
3.146769613E0	-2.934301853E0	1.959973335E0	1.431879997E-1
3.154863498E0	-2.114182949E0	2.331809044E0	-3.395361304E-1
3.162988959E0	-2.256449461E0	2.152556419E0	-6.208167672E-1
3.171129690E0	-2.669045448E0	1.984018326E0	-9.147791266E-1
3.179349306E0	-2.898200989E0	1.518356323E0	-6.775575876E-1
3.187441729E0	-2.943625450E0	1.100069046E0	1.312167645E-1
3.195552382E0	-3.003024101E0	8.620710373E-1	4.592944384E-1
3.203637998E0	-2.818730354E0	8.618583679E-1	1.853054762E-1
3.211752805E0	-2.366387367E0	5.798006058E-1	-1.823762655E-1
3.219984767E0	-1.533457041E0	-3.202962875E-1	-5.682445765E-1
3.228078036E0	-6.626374722E-1	-1.075419426E0	-8.140320778E-1
3.236171267E0	9.074149132E-1	-1.322691441E0	-8.303701282E-1
