"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
2.453596630E-1	-1.919999886E1	-2.819999886E1	-2.568000031E1
2.535774320E-1	-1.842000008E1	-2.807999992E1	-2.555999947E1
2.616680860E-1	-1.842000008E1	-2.831999969E1	-2.489999962E1
2.697759320E-1	-1.787999916E1	-2.861999893E1	-2.477999878E1
2.778596630E-1	-1.757999992E1	-2.921999931E1	-2.460000038E1
2.859585090E-1	-1.787999916E1	-2.993999863E1	-2.418000031E1
2.941882780E-1	-1.800000000E1	-3.042000008E1	-2.418000031E1
3.022776240E-1	-1.800000000E1	-3.035999870E1	-2.381999969E1
3.103682780E-1	-1.800000000E1	-3.077999878E1	-2.376000023E1
3.184684320E-1	-1.800000000E1	-3.101999855E1	-2.310000038E1
3.265658550E-1	-1.734000015E1	-3.131999969E1	-2.268000031E1
3.347817010E-1	-1.685999870E1	-3.227999878E1	-2.279999924E1
3.428874320E-1	-1.661999893E1	-3.239999771E1	-2.321999931E1
3.509812780E-1	-1.607999992E1	-3.263999939E1	-2.369999886E1
3.590715090E-1	-1.535999966E1	-3.288000107E1	-2.387999916E1
3.671912010E-1	-1.523999977E1	-3.257999802E1	-2.381999969E1
3.754091240E-1	-1.463999939E1	-3.300000000E1	-2.351999855E1
3.834998930E-1	-1.451999950E1	-3.347999954E1	-2.339999962E1
3.916071620E-1	-1.446000004E1	-3.359999847E1	-2.357999992E1
3.997018930E-1	-1.373999977E1	-3.395999908E1	-2.381999969E1
4.078246240E-1	-1.367999935E1	-3.407999802E1	-2.334000015E1
4.160571620E-1	-1.355999947E1	-3.413999939E1	-2.327999878E1
4.241464310E-1	-1.338000011E1	-3.431999969E1	-2.273999977E1
4.322381240E-1	-1.289999962E1	-3.455999756E1	-2.231999969E1
4.403411240E-1	-1.259999943E1	-3.450000000E1	-2.261999893E1
4.484389310E-1	-1.181999969E1	-3.461999893E1	-2.268000031E1
4.566550080E-1	-1.103999996E1	-3.479999924E1	-2.303999901E1
4.647598160E-1	-1.055999947E1	-3.479999924E1	-2.315999985E1
4.728522390E-1	-9.000000000E0	-3.479999924E1	-2.303999901E1
4.809432770E-1	-7.980000019E0	-3.455999756E1	-2.315999985E1
4.890800850E-1	-7.559999943E0	-3.509999847E1	-2.327999878E1
4.972967770E-1	-6.839999676E0	-3.504000092E1	-2.376000023E1
5.053860080E-1	-6.299999714E0	-3.557999802E1	-2.411999893E1
5.134932770E-1	-5.699999809E0	-3.593999863E1	-2.435999870E1
5.215821230E-1	-4.440000057E0	-3.557999802E1	-2.465999985E1
5.297163160E-1	-3.419999838E0	-3.575999832E1	-2.471999931E1
5.379470850E-1	-2.700000048E0	-3.581999969E1	-2.460000038E1
5.460387000E-1	-1.979999900E0	-3.588000107E1	-2.471999931E1
5.541323540E-1	-1.319999933E0	-3.618000031E1	-2.429999924E1
5.622432390E-1	-6.599999666E-1	-3.600000000E1	-2.393999863E1
5.703407390E-1	1.799999923E-1	-3.581999969E1	-2.387999916E1
5.785571230E-1	1.079999924E0	-3.605999756E1	-2.387999916E1
5.866638540E-1	1.500000000E0	-3.623999786E1	-2.423999977E1
5.947559690E-1	2.399999857E0	-3.647999954E1	-2.435999870E1
6.028457000E-1	3.299999952E0	-3.659999847E1	-2.495999908E1
6.109858920E-1	4.259999752E0	-3.647999954E1	-2.495999908E1
6.192043540E-1	5.699999809E0	-3.623999786E1	-2.513999939E1
6.272963150E-1	6.179999828E0	-3.659999847E1	-2.489999962E1
6.354050850E-1	6.719999790E0	-3.641999817E1	-2.400000000E1
6.434932770E-1	7.019999981E0	-3.659999847E1	-2.393999863E1
6.516190460E-1	7.079999924E0	-3.636000061E1	-2.357999992E1
6.597290460E-1	7.559999943E0	-3.665999985E1	-2.381999969E1
6.678216230E-1	7.199999809E0	-3.695999908E1	-2.411999893E1
6.759162000E-1	7.619999886E0	-3.695999908E1	-2.376000023E1
6.840153920E-1	7.619999886E0	-3.738000107E1	-2.387999916E1
6.921149690E-1	7.379999638E0	-3.671999741E1	-2.351999855E1
7.003343150E-1	8.340000153E0	-3.641999817E1	-2.363999939E1
7.084428150E-1	7.919999599E0	-3.636000061E1	-2.357999992E1
7.165380070E-1	8.519999504E0	-3.641999817E1	-2.297999954E1
7.246318920E-1	9.179999352E0	-3.702000046E1	-2.310000038E1
7.327723150E-1	8.880000114E0	-3.684000015E1	-2.303999901E1
7.409910070E-1	9.479999542E0	-3.695999908E1	-2.321999931E1
7.490848150E-1	9.960000038E0	-3.641999817E1	-2.339999962E1
7.571950460E-1	9.719999313E0	-3.629999924E1	-2.363999939E1
7.652816990E-1	1.001999950E1	-3.671999741E1	-2.357999992E1
7.733968150E-1	1.007999992E1	-3.611999893E1	-2.351999855E1
7.816293530E-1	9.539999962E0	-3.623999786E1	-2.339999962E1
7.897220070E-1	9.840000153E0	-3.557999802E1	-2.243999863E1
7.978202760E-1	9.840000153E0	-3.539999771E1	-2.177999878E1
8.059271990E-1	1.013999939E1	-3.575999832E1	-2.118000031E1
8.140260840E-1	1.026000023E1	-3.581999969E1	-2.027999878E1
8.222433530E-1	1.026000023E1	-3.605999756E1	-1.985999870E1
8.303527380E-1	1.092000008E1	-3.618000031E1	-1.937999916E1
8.384488910E-1	1.080000019E1	-3.665999985E1	-1.877999878E1
8.465635450E-1	1.127999973E1	-3.665999985E1	-1.829999924E1
8.547021220E-1	1.188000011E1	-3.695999908E1	-1.787999916E1
8.629208140E-1	1.200000000E1	-3.695999908E1	-1.721999931E1
8.710135450E-1	1.265999985E1	-3.702000046E1	-1.655999947E1
8.791214300E-1	1.301999950E1	-3.761999893E1	-1.637999916E1
8.872104300E-1	1.284000015E1	-3.768000031E1	-1.596000004E1
8.953331600E-1	1.289999962E1	-3.827999878E1	-1.607999992E1
9.035656990E-1	1.301999950E1	-3.845999908E1	-1.577999973E1
9.116570450E-1	1.301999950E1	-3.845999908E1	-1.523999977E1
9.197499680E-1	1.331999969E1	-3.905999756E1	-1.523999977E1
9.278503910E-1	1.343999958E1	-3.893999863E1	-1.409999943E1
9.359508140E-1	1.338000011E1	-3.881999969E1	-1.409999943E1
9.441684680E-1	1.385999966E1	-3.870000076E1	-1.379999924E1
9.522750450E-1	1.427999973E1	-3.834000015E1	-1.289999962E1
9.603680830E-1	1.481999969E1	-3.845999908E1	-1.271999931E1
9.684801600E-1	1.505999947E1	-3.834000015E1	-1.253999996E1
9.766183140E-1	1.469999981E1	-3.857999802E1	-1.211999989E1
9.848356990E-1	1.481999969E1	-3.857999802E1	-1.205999947E1
9.929296990E-1	1.457999992E1	-3.875999832E1	-1.188000011E1
1.001040775E0	1.457999992E1	-3.893999863E1	-1.127999973E1
1.009153698E0	1.493999958E1	-3.923999786E1	-1.073999977E1
1.017287545E0	1.457999992E1	-3.929999924E1	-1.013999939E1
1.025395121E0	1.517999935E1	-3.929999924E1	-9.539999962E0
1.033485929E0	1.583999920E1	-3.947999954E1	-8.880000114E0
1.041579852E0	1.565999985E1	-3.971999741E1	-8.760000229E0
1.049680968E0	1.607999992E1	-4.020000076E1	-8.760000229E0
1.057778929E0	1.571999931E1	-4.025999832E1	-8.460000038E0
1.065996121E0	1.565999985E1	-4.020000076E1	-8.519999504E0
1.074102929E0	1.655999947E1	-3.984000015E1	-8.159999847E0
1.082199237E0	1.644000053E1	-3.965999985E1	-7.980000019E0
1.090286198E0	1.685999870E1	-3.947999954E1	-8.159999847E0
1.098427929E0	1.697999954E1	-3.965999985E1	-7.859999657E0
1.106646813E0	1.650000000E1	-3.977999878E1	-7.980000019E0
1.114739775E0	1.692000008E1	-3.989999771E1	-8.099999428E0
1.122851660E0	1.668000031E1	-3.989999771E1	-8.159999847E0
1.130940929E0	1.650000000E1	-4.020000076E1	-8.340000153E0
1.139067429E0	1.655999947E1	-4.007999802E1	-8.340000153E0
1.147302236E0	1.673999977E1	-3.971999741E1	-8.159999847E0
1.155393775E0	1.710000038E1	-3.989999771E1	-7.679999828E0
1.163489006E0	1.710000038E1	-3.936000061E1	-7.799999714E0
1.171582236E0	1.752000046E1	-3.947999954E1	-8.699999809E0
1.179696698E0	1.703999901E1	-3.984000015E1	-9.119999886E0
1.187915967E0	1.655999947E1	-3.971999741E1	-9.779999733E0
1.196023467E0	1.626000023E1	-3.971999741E1	-1.055999947E1
1.204118275E0	1.517999935E1	-3.984000015E1	-1.026000023E1
1.212217544E0	1.500000000E1	-3.941999817E1	-1.073999977E1
1.220358159E0	1.475999928E1	-3.923999786E1	-1.151999950E1
1.228576775E0	1.463999939E1	-3.905999756E1	-1.151999950E1
1.236669428E0	1.481999969E1	-3.863999939E1	-1.217999935E1
1.244781851E0	1.535999966E1	-3.852000046E1	-1.289999962E1
1.252868121E0	1.547999954E1	-3.870000076E1	-1.307999992E1
1.260970813E0	1.583999920E1	-3.857999802E1	-1.409999943E1
1.269203774E0	1.602000046E1	-3.893999863E1	-1.434000015E1
1.277296697E0	1.596000004E1	-3.887999725E1	-1.463999939E1
1.285393120E0	1.650000000E1	-3.809999847E1	-1.500000000E1
1.293490351E0	1.607999992E1	-3.797999954E1	-1.469999981E1
1.301591774E0	1.655999947E1	-3.720000076E1	-1.529999924E1
1.309812890E0	1.613999939E1	-3.671999741E1	-1.523999977E1
1.317920928E0	1.577999973E1	-3.654000092E1	-1.547999954E1
1.326017851E0	1.619999886E1	-3.654000092E1	-1.619999886E1
1.334138928E0	1.619999886E1	-3.623999786E1	-1.697999954E1
1.342278313E0	1.589999962E1	-3.623999786E1	-1.692000008E1
1.350496351E0	1.596000004E1	-3.629999924E1	-1.734000015E1
1.358589889E0	1.535999966E1	-3.611999893E1	-1.776000023E1
1.366700543E0	1.446000004E1	-3.629999924E1	-1.721999931E1
1.374820312E0	1.397999954E1	-3.629999924E1	-1.853999901E1
1.382945274E0	1.313999939E1	-3.618000031E1	-1.907999992E1
1.391180620E0	1.301999950E1	-3.611999893E1	-1.961999893E1
1.399274582E0	1.253999996E1	-3.629999924E1	-2.045999908E1
1.407370428E0	1.223999977E1	-3.600000000E1	-2.010000038E1
1.415478428E0	1.163999939E1	-3.618000031E1	-2.010000038E1
1.423577312E0	1.080000019E1	-3.593999863E1	-1.997999954E1
1.431796389E0	1.043999958E1	-3.570000076E1	-2.015999985E1
1.439906043E0	9.479999542E0	-3.611999893E1	-2.105999947E1
1.448001004E0	8.939999580E0	-3.593999863E1	-2.142000008E1
1.456099851E0	7.919999599E0	-3.618000031E1	-2.153999901E1
1.464238812E0	7.019999981E0	-3.618000031E1	-2.165999985E1
1.472456543E0	6.599999905E0	-3.588000107E1	-2.160000038E1
1.480548889E0	5.400000095E0	-3.618000031E1	-2.250000000E1
1.488657504E0	4.679999828E0	-3.593999863E1	-2.321999931E1
1.496753043E0	3.659999847E0	-3.539999771E1	-2.418000031E1
1.504888081E0	2.279999971E0	-3.504000092E1	-2.423999977E1
1.513120850E0	1.500000000E0	-3.479999924E1	-2.405999947E1
1.521213427E0	7.199999690E-1	-3.450000000E1	-2.393999863E1
1.529308389E0	-5.999999866E-2	-3.461999893E1	-2.339999962E1
1.537415389E0	-7.199999690E-1	-3.461999893E1	-2.405999947E1
1.545516427E0	-1.379999995E0	-3.389999771E1	-2.435999870E1
1.553736312E0	-2.159999847E0	-3.377999878E1	-2.495999908E1
1.561844504E0	-3.179999828E0	-3.371999741E1	-2.513999939E1
1.569938350E0	-3.480000019E0	-3.354000092E1	-2.465999985E1
1.578051619E0	-4.259999752E0	-3.395999908E1	-2.423999977E1
1.586173235E0	-5.219999790E0	-3.407999802E1	-2.429999924E1
1.594391850E0	-6.059999943E0	-3.425999832E1	-2.435999870E1
1.602486504E0	-6.960000038E0	-3.443999863E1	-2.465999985E1
1.610598081E0	-7.619999886E0	-3.479999924E1	-2.489999962E1
1.618714658E0	-7.739999771E0	-3.461999893E1	-2.435999870E1
1.626842004E0	-7.859999657E0	-3.450000000E1	-2.411999893E1
1.635077042E0	-8.579999924E0	-3.450000000E1	-2.376000023E1
1.643171311E0	-9.119999886E0	-3.420000076E1	-2.393999863E1
1.651266273E0	-9.239999771E0	-3.425999832E1	-2.393999863E1
1.659376465E0	-9.420000076E0	-3.413999939E1	-2.334000015E1
1.667475965E0	-9.479999542E0	-3.384000015E1	-2.255999947E1
1.675695696E0	-8.939999580E0	-3.377999878E1	-2.165999985E1
1.683803696E0	-9.659999847E0	-3.420000076E1	-2.111999893E1
1.691898811E0	-9.779999733E0	-3.402000046E1	-2.135999870E1
1.700001427E0	-1.026000023E1	-3.402000046E1	-2.207999992E1
1.708141503E0	-1.139999962E1	-3.395999908E1	-2.226000023E1
1.716362234E0	-1.217999935E1	-3.359999847E1	-2.231999969E1
1.724454503E0	-1.319999981E1	-3.311999893E1	-2.219999886E1
1.732548234E0	-1.373999977E1	-3.305999756E1	-2.189999962E1
1.740643888E0	-1.439999962E1	-3.288000107E1	-2.147999954E1
1.748746965E0	-1.529999924E1	-3.245999908E1	-2.123999977E1
1.756981619E0	-1.589999962E1	-3.239999771E1	-2.129999924E1
1.765077926E0	-1.650000000E1	-3.197999954E1	-2.087999916E1
1.773174196E0	-1.715999985E1	-3.150000000E1	-2.129999924E1
1.781288311E0	-1.763999939E1	-3.150000000E1	-2.147999954E1
1.789388349E0	-1.871999931E1	-3.167999840E1	-2.165999985E1
1.797607388E0	-1.961999893E1	-3.126000023E1	-2.189999962E1
1.805715657E0	-2.045999908E1	-3.095999908E1	-2.135999870E1
1.813814234E0	-2.165999985E1	-3.023999977E1	-2.135999870E1
1.821912542E0	-2.237999916E1	-2.957999992E1	-2.118000031E1
1.830053926E0	-2.327999878E1	-2.915999985E1	-2.087999916E1
1.838272849E0	-2.393999863E1	-2.873999977E1	-2.177999878E1
1.846366888E0	-2.429999924E1	-2.837999916E1	-2.207999992E1
1.854478349E0	-2.460000038E1	-2.753999901E1	-2.226000023E1
1.862580849E0	-2.484000015E1	-2.711999893E1	-2.285999870E1
1.870708080E0	-2.489999962E1	-2.651999855E1	-2.237999916E1
1.878941734E0	-2.484000015E1	-2.597999954E1	-2.261999893E1
1.887035387E0	-2.489999962E1	-2.519999886E1	-2.297999954E1
1.895130580E0	-2.471999931E1	-2.442000008E1	-2.315999985E1
1.903232272E0	-2.507999992E1	-2.351999855E1	-2.334000015E1
1.911331695E0	-2.477999878E1	-2.292000008E1	-2.334000015E1
1.919549233E0	-2.501999855E1	-2.285999870E1	-2.315999985E1
1.927655387E0	-2.579999924E1	-2.273999977E1	-2.345999908E1
1.935751156E0	-2.609999847E1	-2.231999969E1	-2.334000015E1
1.943874580E0	-2.669999886E1	-2.184000015E1	-2.339999962E1
1.952018349E0	-2.663999939E1	-2.118000031E1	-2.351999855E1
1.960239156E0	-2.663999939E1	-2.027999878E1	-2.345999908E1
1.968332810E0	-2.687999916E1	-2.021999931E1	-2.405999947E1
1.976443426E0	-2.718000031E1	-1.973999977E1	-2.418000031E1
1.984557349E0	-2.784000015E1	-1.985999870E1	-2.393999863E1
1.992673656E0	-2.777999878E1	-1.961999893E1	-2.405999947E1
2.000907349E0	-2.789999962E1	-1.902000046E1	-2.376000023E1
2.009000733E0	-2.813999939E1	-1.889999962E1	-2.381999969E1
2.017096464E0	-2.831999969E1	-1.877999878E1	-2.442000008E1
2.025197118E0	-2.855999947E1	-1.842000008E1	-2.453999901E1
2.033296695E0	-2.861999893E1	-1.800000000E1	-2.501999855E1
2.041517156E0	-2.868000031E1	-1.781999969E1	-2.519999886E1
2.049625348E0	-2.897999954E1	-1.721999931E1	-2.489999962E1
2.057719079E0	-2.945999908E1	-1.715999985E1	-2.465999985E1
2.065814118E0	-3.017999840E1	-1.739999962E1	-2.418000031E1
2.073953656E0	-3.071999931E1	-1.703999901E1	-2.418000031E1
2.082173310E0	-3.047999954E1	-1.685999870E1	-2.400000000E1
2.090265348E0	-3.065999985E1	-1.721999931E1	-2.400000000E1
2.098374194E0	-3.035999870E1	-1.692000008E1	-2.447999954E1
2.106495694E0	-2.976000023E1	-1.710000038E1	-2.453999901E1
2.114621156E0	-2.987999916E1	-1.721999931E1	-2.465999985E1
2.122856194E0	-2.963999939E1	-1.734000015E1	-2.484000015E1
2.130947579E0	-2.957999992E1	-1.734000015E1	-2.477999878E1
2.139041925E0	-3.023999977E1	-1.715999985E1	-2.453999901E1
2.147142463E0	-3.023999977E1	-1.710000038E1	-2.507999992E1
2.155242502E0	-3.029999924E1	-1.697999954E1	-2.460000038E1
2.163462617E0	-3.017999840E1	-1.721999931E1	-2.423999977E1
2.171570886E0	-2.957999992E1	-1.752000046E1	-2.411999893E1
2.179666502E0	-2.915999985E1	-1.811999893E1	-2.357999992E1
2.187759809E0	-2.879999924E1	-1.860000038E1	-2.393999863E1
2.195898540E0	-2.843999863E1	-1.955999947E1	-2.411999893E1
2.204117848E0	-2.819999886E1	-2.063999939E1	-2.447999954E1
2.212212155E0	-2.765999985E1	-2.129999924E1	-2.447999954E1
2.220322655E0	-2.693999863E1	-2.177999878E1	-2.447999954E1
2.228438155E0	-2.609999847E1	-2.213999939E1	-2.471999931E1
2.236574425E0	-2.531999969E1	-2.202000046E1	-2.460000038E1
2.244807348E0	-2.526000023E1	-2.255999947E1	-2.531999969E1
2.252900348E0	-2.477999878E1	-2.285999870E1	-2.507999992E1
2.260994886E0	-2.477999878E1	-2.303999901E1	-2.531999969E1
2.269097348E0	-2.453999901E1	-2.369999886E1	-2.537999916E1
2.277196155E0	-2.393999863E1	-2.387999916E1	-2.471999931E1
2.285413617E0	-2.345999908E1	-2.471999931E1	-2.489999962E1
2.293519078E0	-2.279999924E1	-2.513999939E1	-2.442000008E1
2.301612578E0	-2.184000015E1	-2.526000023E1	-2.442000008E1
2.309726117E0	-2.129999924E1	-2.561999893E1	-2.477999878E1
2.317868963E0	-2.045999908E1	-2.592000008E1	-2.519999886E1
2.326086963E0	-1.955999947E1	-2.676000023E1	-2.543999863E1
2.334180040E0	-1.907999992E1	-2.795999908E1	-2.531999969E1
2.342290463E0	-1.800000000E1	-2.885999870E1	-2.507999992E1
2.350383040E0	-1.739999962E1	-2.969999886E1	-2.501999855E1
2.358506116E0	-1.650000000E1	-3.017999840E1	-2.501999855E1
2.366600501E0	-1.529999924E1	-3.059999847E1	-2.531999969E1
2.374693578E0	-1.427999973E1	-3.113999939E1	-2.526000023E1
2.382789039E0	-1.325999928E1	-3.150000000E1	-2.489999962E1
2.390883001E0	-1.242000008E1	-3.167999840E1	-2.442000008E1
2.398997001E0	-1.188000011E1	-3.227999878E1	-2.387999916E1
2.407214962E0	-1.109999943E1	-3.270000076E1	-2.339999962E1
2.415321193E0	-1.038000011E1	-3.300000000E1	-2.303999901E1
2.423414808E0	-9.479999542E0	-3.389999771E1	-2.315999985E1
2.431528655E0	-8.519999504E0	-3.377999878E1	-2.279999924E1
2.439665770E0	-7.559999943E0	-3.425999832E1	-2.292000008E1
2.447882962E0	-6.480000019E0	-3.450000000E1	-2.297999954E1
2.455973270E0	-5.699999809E0	-3.443999863E1	-2.327999878E1
2.464082078E0	-4.019999981E0	-3.443999863E1	-2.351999855E1
2.472195501E0	-2.819999933E0	-3.438000107E1	-2.357999992E1
2.480329039E0	-1.379999995E0	-3.438000107E1	-2.429999924E1
2.488559962E0	-3.599999845E-1	-3.450000000E1	-2.447999954E1
2.496650731E0	-1.799999923E-1	-3.425999832E1	-2.526000023E1
2.504744077E0	2.399999946E-1	-3.365999985E1	-2.615999985E1
2.512844424E0	3.599999845E-1	-3.329999924E1	-2.634000015E1
2.520942616E0	6.599999666E-1	-3.245999908E1	-2.609999847E1
2.529160116E0	1.019999981E0	-3.234000015E1	-2.579999924E1
2.537266577E0	1.439999938E0	-3.209999847E1	-2.555999947E1
2.545361654E0	1.679999948E0	-3.192000008E1	-2.555999947E1
2.553470962E0	1.740000010E0	-3.209999847E1	-2.603999901E1
2.561550654E0	1.919999957E0	-3.215999985E1	-2.609999847E1
2.569768000E0	2.220000029E0	-3.209999847E1	-2.627999878E1
2.577858346E0	2.700000048E0	-3.197999954E1	-2.657999992E1
2.585966346E0	3.899999857E0	-3.173999977E1	-2.645999908E1
2.594054231E0	5.159999847E0	-3.150000000E1	-2.657999992E1
2.602178000E0	6.299999714E0	-3.137999916E1	-2.639999962E1
2.610410577E0	7.679999828E0	-3.150000000E1	-2.537999916E1
2.618500538E0	9.119999886E0	-3.161999893E1	-2.526000023E1
2.626592731E0	1.067999935E1	-3.192000008E1	-2.489999962E1
2.634685500E0	1.157999992E1	-3.227999878E1	-2.400000000E1
2.642782923E0	1.211999989E1	-3.270000076E1	-2.411999893E1
2.651001115E0	1.169999981E1	-3.300000000E1	-2.310000038E1
2.659109808E0	1.097999954E1	-3.300000000E1	-2.285999870E1
2.667204038E0	1.026000023E1	-3.329999924E1	-2.339999962E1
2.675323731E0	9.179999352E0	-3.354000092E1	-2.334000015E1
2.683460769E0	8.579999924E0	-3.371999741E1	-2.429999924E1
2.691678384E0	7.859999657E0	-3.389999771E1	-2.435999870E1
2.699770538E0	7.440000057E0	-3.377999878E1	-2.447999954E1
2.707880038E0	6.599999905E0	-3.402000046E1	-2.453999901E1
2.715995461E0	6.179999828E0	-3.402000046E1	-2.393999863E1
2.724131846E0	5.940000057E0	-3.438000107E1	-2.442000008E1
2.732367000E0	5.699999809E0	-3.461999893E1	-2.387999916E1
2.740460307E0	6.299999714E0	-3.371999741E1	-2.381999969E1
2.748555884E0	6.420000076E0	-3.402000046E1	-2.376000023E1
2.756651576E0	6.179999828E0	-3.371999741E1	-2.310000038E1
2.764751423E0	6.420000076E0	-3.371999741E1	-2.273999977E1
2.772968923E0	6.599999905E0	-3.438000107E1	-2.177999878E1
2.781076384E0	6.420000076E0	-3.443999863E1	-2.118000031E1
2.789169692E0	6.839999676E0	-3.443999863E1	-2.123999977E1
2.797281922E0	6.960000038E0	-3.473999786E1	-2.100000000E1
2.805367615E0	6.359999657E0	-3.497999954E1	-2.160000038E1
2.813584499E0	6.659999847E0	-3.534000015E1	-2.226000023E1
2.821676845E0	6.179999828E0	-3.552000046E1	-2.219999886E1
2.829788422E0	5.159999847E0	-3.563999939E1	-2.255999947E1
2.837879538E0	4.980000019E0	-3.521999741E1	-2.285999870E1
2.846003038E0	4.259999752E0	-3.455999756E1	-2.279999924E1
2.854234961E0	3.539999962E0	-3.473999786E1	-2.297999954E1
2.862328422E0	3.839999914E0	-3.407999802E1	-2.285999870E1
2.870422499E0	3.539999962E0	-3.431999969E1	-2.285999870E1
2.878523730E0	3.359999895E0	-3.455999756E1	-2.297999954E1
2.886622384E0	3.119999886E0	-3.413999939E1	-2.285999870E1
2.894841614E0	2.339999914E0	-3.443999863E1	-2.315999985E1
2.902950807E0	2.519999981E0	-3.395999908E1	-2.315999985E1
2.911045307E0	2.099999905E0	-3.455999756E1	-2.303999901E1
2.919130153E0	2.339999914E0	-3.443999863E1	-2.334000015E1
2.927267922E0	2.220000029E0	-3.461999893E1	-2.334000015E1
2.935484768E0	2.220000029E0	-3.479999924E1	-2.369999886E1
2.943575499E0	2.220000029E0	-3.420000076E1	-2.400000000E1
2.951684076E0	2.279999971E0	-3.450000000E1	-2.423999977E1
2.959801729E0	2.519999981E0	-3.413999939E1	-2.465999985E1
2.967936499E0	2.159999847E0	-3.377999878E1	-2.465999985E1
2.976169268E0	2.399999857E0	-3.359999847E1	-2.442000008E1
2.984262037E0	2.279999971E0	-3.329999924E1	-2.495999908E1
2.992357306E0	2.159999847E0	-3.329999924E1	-2.465999985E1
3.000464960E0	2.399999857E0	-3.354000092E1	-2.507999992E1
3.008563845E0	2.639999866E0	-3.318000031E1	-2.543999863E1
3.016781652E0	2.460000038E0	-3.336000061E1	-2.526000023E1
3.024887537E0	2.579999924E0	-3.329999924E1	-2.543999863E1
3.032980498E0	2.220000029E0	-3.323999786E1	-2.495999908E1
3.041064652E0	2.099999905E0	-3.365999985E1	-2.484000015E1
3.049203960E0	2.339999914E0	-3.377999878E1	-2.387999916E1
3.057420652E0	2.759999990E0	-3.395999908E1	-2.315999985E1
3.065513114E0	3.059999943E0	-3.407999802E1	-2.261999893E1
3.073621691E0	3.599999905E0	-3.450000000E1	-2.195999908E1
3.081709844E0	3.779999971E0	-3.461999893E1	-2.177999878E1
3.089833998E0	4.139999866E0	-3.455999756E1	-2.147999954E1
3.098066037E0	4.500000000E0	-3.497999954E1	-2.153999901E1
3.106156537E0	4.500000000E0	-3.486000061E1	-2.135999870E1
3.114250960E0	5.159999847E0	-3.491999817E1	-2.100000000E1
3.122343998E0	5.159999847E0	-3.545999908E1	-2.100000000E1
3.130444767E0	5.699999809E0	-3.509999847E1	-2.069999886E1
3.138662421E0	6.359999657E0	-3.497999954E1	-2.034000015E1
3.146769613E0	6.539999962E0	-3.479999924E1	-2.052000046E1
3.154863498E0	7.139999866E0	-3.468000031E1	-2.052000046E1
3.162988959E0	7.259999752E0	-3.504000092E1	-2.021999931E1
3.171129690E0	7.259999752E0	-3.527999878E1	-2.076000023E1
3.179349306E0	7.559999943E0	-3.545999908E1	-2.100000000E1
3.187441729E0	7.379999638E0	-3.509999847E1	-2.123999977E1
3.195552382E0	7.500000000E0	-3.479999924E1	-2.207999992E1
3.203637998E0	7.559999943E0	-3.420000076E1	-2.202000046E1
3.211752805E0	7.139999866E0	-3.359999847E1	-2.268000031E1
3.219984767E0	6.899999619E0	-3.371999741E1	-2.345999908E1
3.228078036E0	6.119999886E0	-3.365999985E1	-2.321999931E1
3.236171267E0	5.400000095E0	-3.359999847E1	-2.381999969E1
3.244271921E0	4.679999828E0	-3.354000092E1	-2.442000008E1
3.252372344E0	4.440000057E0	-3.281999969E1	-2.460000038E1
