"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
7.062870200E-2	9.640643001E-2	-5.704491138E-1	-4.245078862E-1
7.179530700E-2	1.006674916E-1	-5.965480804E-1	-4.266384244E-1
7.468627900E-2	1.059938148E-1	-6.226470470E-1	-4.287689328E-1
7.636846100E-2	1.171790883E-1	-6.620618701E-1	-4.298342168E-1
7.872724000E-2	1.203748807E-1	-6.748450398E-1	-4.340952635E-1
7.992873100E-2	1.299622655E-1	-6.988134980E-1	-4.378236830E-1
8.278416400E-2	1.379517466E-1	-7.217166424E-1	-4.404868484E-1
8.408046100E-2	1.507349163E-1	-7.568703890E-1	-4.495415986E-1
8.683411500E-2	1.565938741E-1	-7.792409658E-1	-4.575310946E-1
8.821892300E-2	1.640507281E-1	-8.021441102E-1	-4.644553065E-1
9.100197100E-2	1.699096859E-1	-8.181231022E-1	-4.740426838E-1
9.258203800E-2	1.778991669E-1	-8.394283652E-1	-4.857605994E-1
9.505166300E-2	1.848233789E-1	-8.522115946E-1	-4.948153496E-1
9.633303800E-2	1.880191714E-1	-8.591358066E-1	-5.086637735E-1
9.910927900E-2	1.906823367E-1	-8.580704927E-1	-5.161206126E-1
1.007564230E-1	1.933455020E-1	-8.532768488E-1	-5.310343504E-1
1.031459710E-1	1.928128600E-1	-8.426241875E-1	-5.406216979E-1
1.043408070E-1	1.912149638E-1	-8.261125684E-1	-5.528722405E-1
1.072040480E-1	1.901497096E-1	-8.064051867E-1	-5.629922748E-1
1.088392300E-1	1.896170676E-1	-7.893609405E-1	-5.725796223E-1
1.112365480E-1	1.874865443E-1	-7.723167539E-1	-5.842975378E-1
1.125021150E-1	1.832254827E-1	-7.574030161E-1	-5.933523178E-1
1.152944330E-1	1.789644361E-1	-7.462177277E-1	-6.045376062E-1
1.170664610E-1	1.757686287E-1	-7.366303802E-1	-6.178534031E-1
1.193761250E-1	1.720402092E-1	-7.286409140E-1	-6.327670813E-1
1.205648840E-1	1.683117896E-1	-7.190535069E-1	-6.407565475E-1
1.234332400E-1	1.656486243E-1	-7.089334726E-1	-6.556702852E-1
1.247685770E-1	1.619201899E-1	-6.977482438E-1	-6.689860821E-1
1.273183460E-1	1.539307088E-1	-6.817692518E-1	-6.823018789E-1
1.288185380E-1	1.480717659E-1	-6.673882008E-1	-6.956176758E-1
1.316512790E-1	1.416801661E-1	-6.428871155E-1	-7.126619220E-1
1.332920380E-1	1.257012039E-1	-6.093312502E-1	-7.318366766E-1
1.356868560E-1	1.193096191E-1	-5.949501991E-1	-7.440872192E-1
1.369044230E-1	1.102548689E-1	-5.709817410E-1	-7.590008974E-1
1.397442020E-1	1.012001261E-1	-5.470132828E-1	-7.755125165E-1
1.416953840E-1	8.468852192E-2	-5.134574771E-1	-8.026767969E-1
1.437951250E-1	7.669904083E-2	-4.948153496E-1	-8.207862377E-1
1.449839610E-1	6.498113275E-2	-4.809668958E-1	-8.394283652E-1
1.478523560E-1	5.645901710E-2	-4.687163532E-1	-8.591358066E-1
1.495113840E-1	4.527373984E-2	-4.591289759E-1	-8.804410696E-1
1.518882020E-1	3.781688958E-2	-4.468784332E-1	-9.028116465E-1
1.531221920E-1	3.036003746E-2	-4.383563101E-1	-9.225190282E-1
1.559452020E-1	1.970739290E-2	-4.314320982E-1	-9.427590370E-1
1.576722300E-1	8.522115648E-3	-4.170510471E-1	-9.640643597E-1
1.600103940E-1	-2.130528912E-3	-4.021373391E-1	-9.880327582E-1
1.613638840E-1	-1.544633508E-2	-3.845604658E-1	-1.008272767E0
1.640678170E-1	-3.089267015E-2	-3.621899188E-1	-1.031175971E0
1.654201540E-1	-4.580637068E-2	-3.382214606E-1	-1.051948667E0
1.681893460E-1	-6.231797114E-2	-3.094593287E-1	-1.071123362E0
1.695368460E-1	-7.936219871E-2	-2.785666585E-1	-1.090830803E0
1.722996630E-1	-9.640643001E-2	-2.412824035E-1	-1.109472990E0
1.739695000E-1	-1.129180342E-1	-2.018676102E-1	-1.129180312E0
1.763335860E-1	-1.267664731E-1	-1.661812514E-1	-1.145159245E0
1.775694610E-1	-1.443433315E-1	-1.241033077E-1	-1.157942414E0
1.803918940E-1	-1.565938741E-1	-8.575379103E-2	-1.174454093E0
1.819726920E-1	-1.661812514E-1	-5.379585549E-2	-1.186172009E0
1.844288170E-1	-1.773665249E-1	-2.609897964E-2	-1.201085687E0
1.856926540E-1	-1.864212751E-1	-6.391586736E-3	-1.209607840E0
1.884854710E-1	-1.938781291E-1	3.195793368E-3	-1.220260382E0
1.901247300E-1	-1.976065636E-1	2.130528912E-3	-1.234108925E0
1.925322400E-1	-1.949433982E-1	-5.326322280E-3	-1.237837315E0
1.937490380E-1	-1.917476058E-1	-2.396845073E-2	-1.242630959E0
1.965888940E-1	-1.816275865E-1	-5.539375171E-2	-1.249022603E0
1.983306920E-1	-1.613875628E-1	-1.161138266E-1	-1.256479383E0
2.006292780E-1	-1.528654546E-1	-1.400822699E-1	-1.257012010E0
2.020256540E-1	-1.304948926E-1	-1.896170676E-1	-1.261273146E0
2.046868170E-1	-1.065264493E-1	-2.471413612E-1	-1.266599417E0
2.060028840E-1	-7.776430249E-2	-3.073287904E-1	-1.269795179E0
2.086231150E-1	-3.195793182E-2	-3.989415467E-1	-1.278317332E0
2.100859610E-1	-5.326322280E-4	-4.575310946E-1	-1.283643723E0
2.129057780E-1	3.249056637E-2	-5.161206126E-1	-1.293763638E0
2.146838070E-1	6.444849819E-2	-5.683186054E-1	-1.301753163E0
2.169562780E-1	9.427590668E-2	-6.135923266E-1	-1.312938452E0
2.181928070E-1	1.304948926E-1	-6.519418359E-1	-1.326254249E0
2.210134710E-1	1.624528319E-1	-6.844323874E-1	-1.336906910E0
2.226647690E-1	1.965412945E-1	-7.110640407E-1	-1.349157453E0
2.250486630E-1	2.263686955E-1	-7.291735411E-1	-1.365669012E0
2.263991920E-1	2.561961114E-1	-7.499461770E-1	-1.378984809E0
2.291055860E-1	2.833603323E-1	-7.627293468E-1	-1.393898487E0
2.308144230E-1	3.041329980E-1	-7.723167539E-1	-1.412540674E0
2.331658550E-1	3.243730366E-1	-7.787083387E-1	-1.430650115E0
2.344324230E-1	3.430151641E-1	-7.787083387E-1	-1.450357556E0
2.372231240E-1	3.557983339E-1	-7.803062201E-1	-1.465803862E0
2.390069230E-1	3.669835925E-1	-7.771103978E-1	-1.483913422E0
2.413025090E-1	3.760383427E-1	-7.771103978E-1	-1.500424981E0
2.425403840E-1	3.834952116E-1	-7.781757116E-1	-1.521730304E0
2.453596630E-1	3.882888854E-1	-7.850999236E-1	-1.540904999E0
2.468725770E-1	3.909520507E-1	-7.920241356E-1	-1.560079813E0
2.494852400E-1	3.936152160E-1	-8.069378138E-1	-1.579787135E0
2.507850000E-1	3.936152160E-1	-8.261125684E-1	-1.603755593E0
2.535774320E-1	3.893541694E-1	-8.516789079E-1	-1.622397780E0
2.551675770E-1	3.802994192E-1	-8.996158242E-1	-1.661279917E0
2.576109320E-1	3.755057156E-1	-9.177253246E-1	-1.670334697E0
2.589302690E-1	3.680488765E-1	-9.603359103E-1	-1.685781002E0
2.616680860E-1	3.595267534E-1	-9.981527925E-1	-1.695901036E0
2.634213840E-1	3.392867148E-1	-1.057807565E0	-1.713477850E0
2.657188940E-1	3.344930410E-1	-1.080178142E0	-1.723597884E0
2.669477690E-1	3.158509135E-1	-1.133973956E0	-1.748631597E0
2.697759320E-1	2.860234976E-1	-1.208009839E0	-1.786981106E0
2.714242690E-1	2.663161159E-1	-1.255414128E0	-1.807221174E0
2.738027400E-1	2.471413612E-1	-1.296426892E0	-1.832787514E0
2.750323460E-1	2.231729031E-1	-1.338504791E0	-1.860484362E0
2.778596630E-1	2.013349831E-1	-1.386441708E0	-1.888713837E0
2.797204610E-1	1.778991669E-1	-1.434378624E0	-1.914280176E0
2.819021240E-1	1.512675583E-1	-1.486043930E0	-1.945705533E0
2.831446150E-1	1.272991002E-1	-1.540904999E0	-1.973935008E0
2.859585090E-1	9.480853379E-2	-1.593635678E0	-2.003229856E0
2.873644230E-1	6.817692518E-2	-1.638909340E0	-2.029861450E0
2.900203840E-1	3.781688958E-2	-1.684183121E0	-2.063417196E0
2.913364230E-1	-5.326322280E-4	-1.722532630E0	-2.094842434E0
2.941882780E-1	-3.462109342E-2	-1.751827359E0	-2.123072147E0
2.958193840E-1	-7.669904083E-2	-1.767806411E0	-2.157160521E0
2.982213170E-1	-1.166464612E-1	-1.771534801E0	-2.186987877E0
2.994982300E-1	-1.587243974E-1	-1.769936919E0	-2.224804878E0
3.022776240E-1	-2.061286718E-1	-1.750762105E0	-2.268480778E0
3.039420380E-1	-2.460760921E-1	-1.716140985E0	-2.315884829E0
3.063121630E-1	-2.908172011E-1	-1.671399951E0	-2.360625982E0
3.076252300E-1	-3.371562064E-1	-1.619202018E0	-2.402704000E0
3.103682780E-1	-3.792341352E-1	-1.563808203E0	-2.442118883E0
3.120194230E-1	-4.229099751E-1	-1.505218625E0	-2.479403019E0
3.144115860E-1	-4.644553065E-1	-1.453020692E0	-2.517220020E0
3.156637300E-1	-5.028048158E-1	-1.400290132E0	-2.550775766E0
3.184684320E-1	-5.443501472E-1	-1.356081605E0	-2.582201004E0
3.201903840E-1	-5.986786485E-1	-1.296959519E0	-2.627474785E0
3.225088160E-1	-6.146575809E-1	-1.277252078E0	-2.638127327E0
3.237965380E-1	-6.439523697E-1	-1.246359468E0	-2.663693666E0
3.265658550E-1	-6.695187092E-1	-1.220260382E0	-2.684466362E0
3.279493070E-1	-6.950850487E-1	-1.198955178E0	-2.699912786E0
3.306905860E-1	-7.142598033E-1	-1.182443500E0	-2.715891838E0
3.320572690E-1	-7.302387953E-1	-1.176584601E0	-2.727077007E0
3.347817010E-1	-7.478156686E-1	-1.176584601E0	-2.747317076E0
3.366123840E-1	-7.574030161E-1	-1.184041500E0	-2.757969618E0
3.388298930E-1	-7.616640925E-1	-1.200553060E0	-2.765426636E0
3.401039610E-1	-7.605988383E-1	-1.207477212E0	-2.765959263E0
3.428874320E-1	-7.563377619E-1	-1.215999365E0	-2.760632753E0
3.445343840E-1	-7.536746264E-1	-1.235174179E0	-2.755839109E0
3.469233160E-1	-7.430219650E-1	-1.251685739E0	-2.748382330E0
3.481630760E-1	-7.371630073E-1	-1.277252078E0	-2.743588686E0
3.509812780E-1	-7.254450917E-1	-1.303351045E0	-2.737196922E0
3.526037690E-1	-7.147924304E-1	-1.332113147E0	-2.729740143E0
3.550137390E-1	-7.014766335E-1	-1.361940622E0	-2.721750736E0
3.563481150E-1	-6.876282096E-1	-1.397094369E0	-2.707902193E0
3.590715090E-1	-6.732471585E-1	-1.426921725E0	-2.699912786E0
3.608681530E-1	-6.572681665E-1	-1.460477591E0	-2.690325499E0
3.631338930E-1	-6.444849968E-1	-1.491902828E0	-2.675944328E0
3.644226920E-1	-6.279733777E-1	-1.525991321E0	-2.666889668E0
3.671912010E-1	-6.146575809E-1	-1.555818796E0	-2.659965277E0
3.685561920E-1	-5.997439027E-1	-1.584048271E0	-2.645584345E0
3.712265380E-1	-5.858954787E-1	-1.610147238E0	-2.635996819E0
3.726090000E-1	-5.731122494E-1	-1.629321933E0	-2.624811649E0
3.754091240E-1	-5.592638254E-1	-1.646898866E0	-2.613626242E0
3.770732300E-1	-5.486112237E-1	-1.659149408E0	-2.599245310E0
3.794425090E-1	-5.395564437E-1	-1.671932578E0	-2.587527275E0
3.809188460E-1	-5.326322317E-1	-1.680454731E0	-2.573146343E0
3.834998930E-1	-5.289037824E-1	-1.689509392E0	-2.555569410E0
3.852315380E-1	-5.251753926E-1	-1.698031545E0	-2.528937817E0
3.875498930E-1	-5.262406468E-1	-1.701759934E0	-2.518817902E0
3.888687300E-1	-5.352953672E-1	-1.700694680E0	-2.501773596E0
3.916071620E-1	-5.395564437E-1	-1.693770528E0	-2.484729290E0
3.932823840E-1	-5.550028086E-1	-1.674063087E0	-2.460228205E0
3.956455470E-1	-5.597964525E-1	-1.663943052E0	-2.453836679E0
3.968556150E-1	-5.709817410E-1	-1.639974594E0	-2.439988136E0
3.997018930E-1	-5.869607329E-1	-1.610147238E0	-2.429335594E0
4.014575760E-1	-6.098638773E-1	-1.560079813E0	-2.416552305E0
4.037674700E-1	-6.269081235E-1	-1.523328185E0	-2.411226034E0
4.051246150E-1	-6.439523697E-1	-1.484978676E0	-2.404834509E0
4.078246240E-1	-6.620618701E-1	-1.445563912E0	-2.402171373E0
4.092170000E-1	-6.812366247E-1	-1.405616403E0	-2.401106119E0
4.119644700E-1	-6.993461251E-1	-1.368332148E0	-2.403236628E0
4.134441150E-1	-7.185208797E-1	-1.331580520E0	-2.408030272E0
4.160571620E-1	-7.350324988E-1	-1.291633129E0	-2.418683052E0
4.178441530E-1	-7.531419992E-1	-1.254881501E0	-2.427737713E0
4.200895850E-1	-7.675230503E-1	-1.214934111E0	-2.442651510E0
4.213948840E-1	-7.797735929E-1	-1.173388839E0	-2.458630323E0
4.241464310E-1	-7.898935676E-1	-1.123321414E0	-2.476207256E0
4.258293460E-1	-8.016114831E-1	-1.068460226E0	-2.493784189E0
4.281811620E-1	-8.032094240E-1	-1.005609632E0	-2.512958765E0
4.294503460E-1	-8.122641444E-1	-9.454222322E-1	-2.536927223E0
4.322381240E-1	-8.133293986E-1	-8.857674003E-1	-2.559830427E0
4.339620760E-1	-8.170578480E-1	-8.245146871E-1	-2.588592529E0
4.362845850E-1	-8.197209835E-1	-7.637946010E-1	-2.618420124E0
4.375322690E-1	-8.229168057E-1	-7.089334726E-1	-2.650910616E0
4.403411240E-1	-8.202536106E-1	-6.540724039E-1	-2.686596870E0
4.421136920E-1	-8.202536106E-1	-5.784385800E-1	-2.741458178E0
4.443822010E-1	-8.197209835E-1	-5.544701219E-1	-2.757969618E0
4.459008460E-1	-8.133293986E-1	-5.044026971E-1	-2.796851873E0
4.484389310E-1	-8.069378138E-1	-4.538026452E-1	-2.833070755E0
4.499036530E-1	-8.010788560E-1	-4.095941782E-1	-2.866626740E0
4.524367300E-1	-7.930893898E-1	-3.659183383E-1	-2.901780367E0
4.540282690E-1	-7.898935676E-1	-3.312972486E-1	-2.931075096E0
4.566550080E-1	-7.803062201E-1	-2.918824553E-1	-2.963033199E0
4.583217690E-1	-7.675230503E-1	-2.359560728E-1	-3.006176233E0
4.607033540E-1	-7.621967196E-1	-2.205097377E-1	-3.018959522E0
4.619313840E-1	-7.499461770E-1	-1.837581247E-1	-3.046123743E0
4.647598160E-1	-7.302387953E-1	-1.379517466E-1	-3.079679489E0
4.663673070E-1	-7.179882526E-1	-1.145159304E-1	-3.100984812E0
4.687953160E-1	-7.030745149E-1	-1.017327532E-1	-3.121757507E0
4.700212300E-1	-6.897587180E-1	-9.960222989E-2	-3.140932322E0
4.728522390E-1	-6.796387434E-1	-1.086569726E-1	-3.162237644E0
4.745050760E-1	-6.673882008E-1	-1.230380461E-1	-3.173955441E0
4.768861620E-1	-6.567355394E-1	-1.459412277E-1	-3.186738729E0
4.783327300E-1	-6.444849968E-1	-1.704423130E-1	-3.197391272E0
4.809432770E-1	-6.306365728E-1	-1.981391907E-1	-3.201119661E0
4.827367690E-1	-6.157228351E-1	-2.205097377E-1	-3.202717543E0
4.850230470E-1	-5.986786485E-1	-2.375539690E-1	-3.200587034E0
4.866994610E-1	-5.805691481E-1	-2.524676621E-1	-3.192597628E0
4.890800850E-1	-5.645901561E-1	-2.647182047E-1	-3.185140610E0
4.904951530E-1	-5.432848930E-1	-2.727077007E-1	-3.175020695E0
4.932052000E-1	-5.289037824E-1	-2.764361203E-1	-3.161172390E0
4.945944990E-1	-5.075985193E-1	-2.785666585E-1	-3.148921728E0
4.972967770E-1	-4.878911078E-1	-2.801645398E-1	-3.137203932E0
4.989281530E-1	-4.692489803E-1	-2.775014043E-1	-3.122290134E0
5.013292000E-1	-4.516721368E-1	-2.759034932E-1	-3.112170219E0
5.026025760E-1	-4.314320982E-1	-2.705771625E-1	-3.098321676E0
5.053860080E-1	-4.095941782E-1	-2.631203234E-1	-3.087669134E0
5.070743840E-1	-3.888215125E-1	-2.551308274E-1	-3.075951099E0
5.094363160E-1	-3.648530841E-1	-2.450108230E-1	-3.059972048E0
5.106738460E-1	-3.430151641E-1	-2.322276533E-1	-3.047188997E0
5.134932770E-1	-3.195793331E-1	-2.199771106E-1	-3.033873081E0
5.151439230E-1	-2.844256163E-1	-1.965412945E-1	-3.014698505E0
5.175250460E-1	-2.716424465E-1	-1.869539171E-1	-3.008306742E0
5.187694610E-1	-2.476739883E-1	-1.699096859E-1	-2.993393183E0
5.215821230E-1	-2.263686955E-1	-1.502022892E-1	-2.979012012E0
5.233652300E-1	-1.928128600E-1	-1.155811921E-1	-2.958771944E0
5.256590080E-1	-1.837581247E-1	-1.027980223E-1	-2.950782537E0
5.269419610E-1	-1.624528319E-1	-7.243798673E-2	-2.935336113E0
5.297163160E-1	-1.422128081E-1	-4.154531285E-2	-2.918824673E0
5.313749990E-1	-1.118527651E-1	1.491370238E-2	-2.895921469E0
5.336727690E-1	-9.321063757E-2	5.752427876E-2	-2.873018265E0
5.352306150E-1	-7.190535218E-2	1.075917110E-1	-2.853310823E0
5.379470850E-1	-5.219795927E-2	1.597896665E-1	-2.833603382E0
5.399386150E-1	-3.142530099E-2	2.103897333E-1	-2.816559315E0
5.419816620E-1	-1.065264456E-2	2.636529505E-1	-2.797917128E0
5.432677300E-1	7.456851192E-3	3.131877482E-1	-2.780872822E0
5.460387000E-1	2.716424316E-2	3.584614992E-1	-2.762230635E0
5.476595380E-1	4.793690145E-2	3.962783813E-1	-2.745719194E0
5.500752000E-1	6.711166352E-2	4.298342168E-1	-2.725479126E0
5.513021920E-1	8.628641814E-2	4.559331834E-1	-2.710565329E0
5.541323540E-1	1.054611802E-1	4.745753109E-1	-2.688727379E0
5.557922300E-1	1.262338310E-1	4.889563918E-1	-2.668487549E0
5.581861230E-1	1.480717659E-1	4.942827225E-1	-2.643453836E0
5.594125760E-1	1.688444167E-1	4.996090233E-1	-2.616289616E0
5.622432390E-1	1.890844405E-1	4.969458580E-1	-2.587527275E0
5.640086150E-1	2.109223604E-1	4.894890189E-1	-2.559297800E0
5.662830460E-1	2.311623842E-1	4.788363874E-1	-2.530003071E0
5.677379220E-1	2.530003190E-1	4.655205607E-1	-2.498045206E0
5.703407390E-1	2.695119083E-1	4.516721368E-1	-2.466087103E0
5.717123840E-1	2.913498282E-1	4.356931746E-1	-2.434129238E0
5.744654690E-1	3.089267015E-1	4.181163013E-1	-2.402704000E0
5.759209990E-1	3.265035450E-1	3.994741738E-1	-2.372344017E0
5.785571230E-1	3.419498801E-1	3.813646734E-1	-2.342516422E0
5.802421530E-1	3.664509654E-1	3.584614992E-1	-2.295112371E0
5.826070080E-1	3.717772961E-1	3.504720032E-1	-2.277002811E0
5.838772300E-1	3.845604658E-1	3.424825370E-1	-2.250371218E0
5.866638540E-1	3.984089196E-1	3.334277868E-1	-2.218413115E0
5.883363460E-1	4.170510471E-1	3.275688291E-1	-2.173139572E0
5.906988150E-1	4.207794666E-1	3.275688291E-1	-2.159291029E0
5.919480380E-1	4.346278906E-1	3.296993375E-1	-2.129463673E0
5.947559690E-1	4.506068528E-1	3.419498801E-1	-2.081526756E0
5.964194220E-1	4.612595141E-1	3.536677957E-1	-2.049036264E0
5.987877770E-1	4.719121456E-1	3.680488765E-1	-2.015480280E0
6.000503070E-1	4.814995229E-1	3.813646734E-1	-1.980326653E0
6.028457000E-1	4.894890189E-1	3.957457542E-1	-1.945172906E0
6.045988070E-1	4.985437691E-1	4.101268053E-1	-1.907888651E0
6.069281230E-1	5.086637735E-1	4.266384244E-1	-1.867408633E0
6.081999990E-1	5.182511806E-1	4.442152679E-1	-1.826395869E0
6.109858920E-1	5.289037824E-1	4.623247683E-1	-1.784317970E0
6.124033070E-1	5.390238166E-1	4.804342687E-1	-1.739044189E0
6.150460380E-1	5.486112237E-1	4.969458580E-1	-1.690042019E0
6.164261150E-1	5.581985712E-1	5.134574771E-1	-1.639974594E0
6.192043540E-1	5.688512325E-1	5.262406468E-1	-1.585113525E0
6.209389990E-1	5.773733258E-1	5.406216979E-1	-1.516403913E0
6.232383920E-1	5.826996565E-1	5.523396134E-1	-1.445031285E0
6.244848070E-1	5.885586143E-1	5.550028086E-1	-1.366734266E0
6.272963150E-1	5.890912414E-1	5.448827744E-1	-1.282045722E0
6.291167300E-1	5.901564956E-1	5.257080197E-1	-1.196292043E0
6.313469690E-1	5.901564956E-1	4.969458580E-1	-1.107874990E0
6.325654990E-1	5.928196907E-1	4.644553065E-1	-1.017860174E0
6.354050850E-1	5.938849449E-1	4.293015897E-1	-9.315737486E-1
6.370689220E-1	5.922870636E-1	3.739078343E-1	-8.048073053E-1
6.394351610E-1	5.922870636E-1	3.563309610E-1	-7.659251690E-1
6.409054610E-1	5.880259871E-1	3.153182864E-1	-6.881608367E-1
6.434932770E-1	5.795038939E-1	2.652508616E-1	-6.205165386E-1
6.453312300E-1	5.470132828E-1	1.555286050E-1	-5.219795704E-1
6.475608540E-1	5.326322317E-1	1.097222418E-1	-4.932174385E-1
6.491216530E-1	4.958806038E-1	6.391586736E-3	-4.335626364E-1
6.516190460E-1	4.463458061E-1	-1.102548689E-1	-3.781688809E-1
6.539244990E-1	3.557983339E-1	-2.753708661E-1	-3.030677438E-1
6.556714310E-1	3.217098713E-1	-3.233077526E-1	-2.806971967E-1
6.570898070E-1	2.524676621E-1	-4.032025933E-1	-2.514024079E-1
6.597290460E-1	1.800296903E-1	-4.490089715E-1	-2.359560728E-1
6.614289220E-1	8.948221803E-2	-4.426173866E-1	-2.396845073E-1
6.637636610E-1	5.379585549E-2	-3.968110085E-1	-2.503371537E-1
6.650351530E-1	2.876213938E-2	-3.526025414E-1	-2.588592768E-1
6.678216230E-1	7.456851192E-3	-3.211772442E-1	-2.668487430E-1
6.695723450E-1	-1.864212751E-2	-3.046656251E-1	-2.849582434E-1
6.718582770E-1	-4.740426689E-2	-2.966761589E-1	-3.089267015E-1
6.731594990E-1	-8.096009493E-2	-2.806971967E-1	-3.430151641E-1
6.759162000E-1	-1.145159304E-1	-2.519350350E-1	-3.941478431E-1
6.775577690E-1	-1.480717659E-1	-2.077265680E-1	-4.458131790E-1
6.799576610E-1	-1.800296903E-1	-1.475391239E-1	-5.006743073E-1
6.812999610E-1	-2.077265680E-1	-7.510114461E-2	-5.624596477E-1
6.840153920E-1	-2.359560728E-1	7.456851192E-3	-6.237123609E-1
6.857608070E-1	-2.641855776E-1	9.267801046E-2	-6.780408025E-1
6.880566230E-1	-2.849582434E-1	1.699096859E-1	-7.259777188E-1
6.897317300E-1	-3.105245829E-1	2.311623842E-1	-7.659251690E-1
6.921149690E-1	-3.307646215E-1	2.806971967E-1	-8.069378138E-1
6.936291530E-1	-3.504720032E-1	3.174487948E-1	-8.372978568E-1
6.960607690E-1	-3.621899188E-1	3.382214606E-1	-8.633968234E-1
6.976590380E-1	-3.728425503E-1	3.531351686E-1	-8.900284767E-1
7.003343150E-1	-3.744404614E-1	3.605920076E-1	-9.150621891E-1
7.020772300E-1	-3.755057156E-1	3.605920076E-1	-9.251821637E-1
7.043846230E-1	-3.717772961E-1	3.510046303E-1	-9.315737486E-1
7.057370380E-1	-3.621899188E-1	3.398193717E-1	-9.358348250E-1
7.084428150E-1	-3.430151641E-1	3.360909224E-1	-9.257147908E-1
7.103251150E-1	-3.126551211E-1	3.046656251E-1	-9.129316211E-1
7.124795460E-1	-3.025351167E-1	2.849582434E-1	-9.108011127E-1
7.136755760E-1	-2.838929892E-1	2.386192381E-1	-9.001484513E-1
7.165380070E-1	-2.652508616E-1	1.976065636E-1	-8.900284767E-1
7.182107300E-1	-2.359560728E-1	1.581917703E-1	-8.681905270E-1
7.205742380E-1	-2.221076339E-1	1.549959779E-1	-8.602010608E-1
7.218069990E-1	-1.992044598E-1	1.581917703E-1	-8.527442217E-1
7.246318920E-1	-1.757686287E-1	1.736381054E-1	-8.490157723E-1
7.264342690E-1	-1.395496428E-1	2.098570913E-1	-8.490157723E-1
7.287142380E-1	-1.288969964E-1	2.221076339E-1	-8.516789079E-1
7.300610380E-1	-1.097222418E-1	2.460760921E-1	-8.527442217E-1
7.327723150E-1	-8.202536404E-2	2.886866629E-1	-8.602010608E-1
7.341700380E-1	-6.498113275E-2	3.147856593E-1	-8.596684337E-1
7.368981610E-1	-4.687163606E-2	3.456783295E-1	-8.591358066E-1
7.382355380E-1	-3.036003746E-2	3.728425503E-1	-8.591358066E-1
7.409910070E-1	-1.651159860E-2	4.010720551E-1	-8.500810266E-1
7.426100760E-1	-2.663161140E-3	4.293015897E-1	-8.415589333E-1
7.450264690E-1	1.065264456E-2	4.532700181E-1	-8.303736448E-1
7.462226530E-1	2.503371425E-2	4.756405652E-1	-8.165252209E-1
7.490848150E-1	3.621899337E-2	4.910869002E-1	-7.957525253E-1
7.506893070E-1	4.793690145E-2	5.075985193E-1	-7.717841268E-1
7.531365840E-1	6.444849819E-2	5.198490620E-1	-7.371630073E-1
7.543730760E-1	8.042746782E-2	5.336974859E-1	-7.084008455E-1
7.571950460E-1	9.693906456E-2	5.416869521E-1	-6.727145314E-1
7.589318070E-1	1.198422536E-1	5.443501472E-1	-6.412891746E-1
7.612240070E-1	1.454086006E-1	5.443501472E-1	-6.034722924E-1
