"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
4.130248160E-1	3.119999886E0	-2.207999992E1	-3.911999893E1
4.212315850E-1	2.159999847E0	-2.195999908E1	-3.947999954E1
4.293467010E-1	1.319999933E0	-2.171999931E1	-3.947999954E1
4.374648540E-1	2.460000038E0	-2.177999878E1	-4.002000046E1
4.455485080E-1	1.439999938E0	-2.129999924E1	-4.013999939E1
4.536671620E-1	8.399999738E-1	-2.063999939E1	-4.020000076E1
4.617555080E-1	-2.999999821E-1	-2.034000015E1	-4.020000076E1
4.698896620E-1	-1.199999928E0	-2.052000046E1	-3.995999908E1
4.780089310E-1	-2.220000029E0	-1.968000031E1	-4.037999725E1
4.860947770E-1	-3.119999886E0	-1.926000023E1	-4.050000000E1
4.942283930E-1	-4.019999981E0	-1.895999908E1	-4.002000046E1
5.024350470E-1	-5.639999866E0	-1.847999954E1	-4.020000076E1
5.105536620E-1	-6.719999790E0	-1.871999931E1	-4.025999832E1
5.186871620E-1	-7.619999886E0	-1.842000008E1	-4.043999863E1
5.267731230E-1	-8.579999924E0	-1.805999947E1	-4.068000031E1
5.348890080E-1	-9.779999733E0	-1.781999969E1	-4.086000061E1
5.430014310E-1	-1.043999958E1	-1.721999931E1	-4.025999832E1
5.511174690E-1	-1.134000015E1	-1.673999977E1	-3.984000015E1
5.592015850E-1	-1.181999969E1	-1.644000053E1	-4.020000076E1
5.673015850E-1	-1.205999947E1	-1.602000046E1	-4.020000076E1
5.754199310E-1	-1.235999966E1	-1.577999973E1	-4.020000076E1
5.836130850E-1	-1.289999962E1	-1.571999931E1	-4.002000046E1
5.917464690E-1	-1.361999989E1	-1.523999977E1	-3.911999893E1
5.998658540E-1	-1.385999966E1	-1.475999928E1	-3.893999863E1
6.079531610E-1	-1.457999992E1	-1.446000004E1	-3.875999832E1
6.160868150E-1	-1.500000000E1	-1.392000008E1	-3.893999863E1
6.241692770E-1	-1.542000008E1	-1.367999935E1	-3.936000061E1
6.322870460E-1	-1.626000023E1	-1.355999947E1	-3.936000061E1
6.404603920E-1	-1.631999969E1	-1.367999935E1	-3.923999786E1
6.485473150E-1	-1.650000000E1	-1.367999935E1	-3.900000000E1
6.566673920E-1	-1.583999920E1	-1.392000008E1	-3.905999756E1
6.647699300E-1	-1.542000008E1	-1.367999935E1	-3.911999893E1
6.728885460E-1	-1.547999954E1	-1.350000000E1	-3.911999893E1
6.810054690E-1	-1.553999996E1	-1.338000011E1	-3.887999725E1
6.891027000E-1	-1.613999939E1	-1.373999977E1	-3.887999725E1
6.972190460E-1	-1.637999916E1	-1.409999943E1	-3.834000015E1
7.053294300E-1	-1.655999947E1	-1.451999950E1	-3.852000046E1
7.134616230E-1	-1.697999954E1	-1.517999935E1	-3.834000015E1
7.215802380E-1	-1.626000023E1	-1.535999966E1	-3.786000061E1
7.296663530E-1	-1.644000053E1	-1.577999973E1	-3.773999786E1
7.377991610E-1	-1.668000031E1	-1.577999973E1	-3.761999893E1
7.460320840E-1	-1.589999962E1	-1.589999962E1	-3.750000000E1
7.541494690E-1	-1.577999973E1	-1.631999969E1	-3.779999924E1
7.622835070E-1	-1.505999947E1	-1.661999893E1	-3.786000061E1
7.703699300E-1	-1.409999943E1	-1.685999870E1	-3.779999924E1
7.784907760E-1	-1.379999924E1	-1.734000015E1	-3.809999847E1
7.865770840E-1	-1.325999928E1	-1.781999969E1	-3.815999985E1
7.946933530E-1	-1.253999996E1	-1.781999969E1	-3.834000015E1
8.028170070E-1	-1.205999947E1	-1.829999924E1	-3.821999741E1
8.109186610E-1	-1.109999943E1	-1.829999924E1	-3.804000092E1
8.190381220E-1	-1.043999958E1	-1.884000015E1	-3.887999725E1
8.272590450E-1	-9.899999619E0	-1.919999886E1	-3.900000000E1
8.353906990E-1	-9.539999962E0	-1.979999924E1	-3.918000031E1
8.435085840E-1	-9.539999962E0	-2.039999962E1	-3.923999786E1
8.515952370E-1	-9.059999466E0	-2.039999962E1	-3.870000076E1
8.597276610E-1	-8.460000038E0	-2.111999893E1	-3.852000046E1
8.678665070E-1	-7.859999657E0	-2.111999893E1	-3.815999985E1
8.759849680E-1	-6.599999905E0	-2.123999977E1	-3.845999908E1
8.841178140E-1	-6.059999943E0	-2.165999985E1	-3.821999741E1
8.922029300E-1	-5.219999790E0	-2.184000015E1	-3.779999924E1
9.003204300E-1	-4.440000057E0	-2.297999954E1	-3.815999985E1
9.085286220E-1	-4.019999981E0	-2.411999893E1	-3.773999786E1
9.166483910E-1	-2.579999924E0	-2.507999992E1	-3.804000092E1
9.247682370E-1	-1.079999924E0	-2.651999855E1	-3.821999741E1
9.328465060E-1	1.799999923E-1	-2.759999847E1	-3.743999863E1
9.409631600E-1	1.679999948E0	-2.826000023E1	-3.636000061E1
9.490726220E-1	2.519999981E0	-2.909999847E1	-3.545999908E1
9.572045830E-1	3.720000029E0	-2.957999992E1	-3.468000031E1
9.653303520E-1	5.339999676E0	-2.987999916E1	-3.413999939E1
9.734163910E-1	5.940000057E0	-3.053999901E1	-3.318000031E1
9.815502750E-1	7.319999695E0	-3.065999985E1	-3.239999771E1
9.897756600E-1	7.980000019E0	-3.113999939E1	-3.239999771E1
9.978925830E-1	8.099999428E0	-3.131999969E1	-3.161999893E1
1.006027083E0	8.880000114E0	-3.089999962E1	-3.263999939E1
1.014113506E0	8.880000114E0	-3.084000015E1	-3.281999969E1
1.022232275E0	8.819999695E0	-3.107999992E1	-3.354000092E1
1.030324391E0	8.760000229E0	-3.077999878E1	-3.443999863E1
1.038443429E0	8.639999390E0	-3.077999878E1	-3.425999832E1
1.046559544E0	7.859999657E0	-3.095999908E1	-3.425999832E1
1.054658621E0	7.440000057E0	-3.047999954E1	-3.336000061E1
1.062777467E0	6.839999676E0	-3.035999870E1	-3.323999786E1
1.070971429E0	6.059999943E0	-3.000000000E1	-3.354000092E1
1.079104237E0	5.819999695E0	-2.969999886E1	-3.371999741E1
1.087223160E0	5.519999981E0	-2.945999908E1	-3.461999893E1
1.095309044E0	4.980000019E0	-2.957999992E1	-3.504000092E1
1.103442506E0	4.679999828E0	-2.987999916E1	-3.491999817E1
1.111578352E0	4.259999752E0	-3.017999840E1	-3.479999924E1
1.119698429E0	3.959999800E0	-3.065999985E1	-3.431999969E1
1.127831852E0	3.959999800E0	-3.053999901E1	-3.425999832E1
1.135918390E0	4.079999924E0	-3.071999931E1	-3.425999832E1
1.144034659E0	4.319999695E0	-3.077999878E1	-3.438000107E1
1.152236659E0	4.319999695E0	-3.071999931E1	-3.450000000E1
1.160355044E0	4.380000114E0	-3.101999855E1	-3.413999939E1
1.168472698E0	4.259999752E0	-3.113999939E1	-3.389999771E1
1.176574313E0	4.380000114E0	-3.119999886E1	-3.365999985E1
1.184692313E0	5.339999676E0	-3.113999939E1	-3.311999893E1
1.192819967E0	6.420000076E0	-3.113999939E1	-3.293999863E1
1.200952890E0	7.440000057E0	-3.143999863E1	-3.245999908E1
1.209070736E0	9.179999352E0	-3.161999893E1	-3.167999840E1
1.217157121E0	1.055999947E1	-3.197999954E1	-3.077999878E1
1.225290928E0	1.235999966E1	-3.227999878E1	-3.000000000E1
1.233521159E0	1.469999981E1	-3.209999847E1	-2.909999847E1
1.241640236E0	1.626000023E1	-3.257999802E1	-2.850000000E1
1.249775851E0	1.829999924E1	-3.288000107E1	-2.855999947E1
1.257862505E0	1.968000031E1	-3.257999802E1	-2.837999916E1
1.265981659E0	2.093999863E1	-3.270000076E1	-2.855999947E1
1.274067236E0	2.184000015E1	-3.221999741E1	-2.873999977E1
1.282186159E0	2.105999947E1	-3.192000008E1	-2.868000031E1
1.290311467E0	2.069999886E1	-3.185999870E1	-2.909999847E1
1.298414082E0	1.973999977E1	-3.167999840E1	-2.987999916E1
1.306532428E0	1.871999931E1	-3.155999947E1	-3.084000015E1
1.314753890E0	1.842000008E1	-3.155999947E1	-3.143999863E1
1.322888274E0	1.715999985E1	-3.173999977E1	-3.221999741E1
1.331006928E0	1.619999886E1	-3.185999870E1	-3.263999939E1
1.339094082E0	1.517999935E1	-3.209999847E1	-3.252000046E1
1.347226659E0	1.439999962E1	-3.227999878E1	-3.305999756E1
1.355358774E0	1.392000008E1	-3.270000076E1	-3.288000107E1
1.363478043E0	1.361999989E1	-3.288000107E1	-3.293999863E1
1.371610889E0	1.373999977E1	-3.323999786E1	-3.270000076E1
1.379696851E0	1.397999954E1	-3.323999786E1	-3.227999878E1
1.387813966E0	1.463999939E1	-3.329999924E1	-3.185999870E1
1.396019466E0	1.475999928E1	-3.336000061E1	-3.155999947E1
1.404137274E0	1.488000011E1	-3.336000061E1	-3.179999924E1
1.412258812E0	1.469999981E1	-3.329999924E1	-3.221999741E1
1.420359928E0	1.457999992E1	-3.288000107E1	-3.275999832E1
1.428477466E0	1.451999950E1	-3.281999969E1	-3.305999756E1
1.436583504E0	1.427999973E1	-3.234000015E1	-3.365999985E1
1.444716389E0	1.427999973E1	-3.215999985E1	-3.359999847E1
1.452835351E0	1.367999935E1	-3.245999908E1	-3.323999786E1
1.460921197E0	1.307999992E1	-3.204000092E1	-3.257999802E1
1.469022389E0	1.205999947E1	-3.197999954E1	-3.185999870E1
1.477226274E0	1.103999996E1	-3.215999985E1	-3.143999863E1
1.485345312E0	1.067999935E1	-3.173999977E1	-3.089999962E1
1.493478620E0	1.031999969E1	-3.150000000E1	-3.084000015E1
1.501563350E0	1.013999939E1	-3.179999924E1	-3.119999886E1
1.509681812E0	9.960000038E0	-3.161999893E1	-3.065999985E1
1.517778966E0	9.599999428E0	-3.185999870E1	-3.107999992E1
1.525897350E0	9.719999313E0	-3.227999878E1	-3.131999969E1
1.534016081E0	9.960000038E0	-3.197999954E1	-3.119999886E1
1.542116543E0	9.779999733E0	-3.197999954E1	-3.204000092E1
1.550233966E0	9.779999733E0	-3.155999947E1	-3.221999741E1
1.558425235E0	9.239999771E0	-3.143999863E1	-3.245999908E1
1.566556889E0	8.939999580E0	-3.101999855E1	-3.221999741E1
1.574640773E0	9.179999352E0	-3.089999962E1	-3.143999863E1
1.582724196E0	9.599999428E0	-3.107999992E1	-3.137999916E1
1.590854081E0	9.479999542E0	-3.089999962E1	-3.126000023E1
1.598961081E0	9.239999771E0	-3.107999992E1	-3.131999969E1
1.607077312E0	9.059999466E0	-3.119999886E1	-3.167999840E1
1.615209235E0	8.819999695E0	-3.113999939E1	-3.167999840E1
1.623294658E0	9.119999886E0	-3.150000000E1	-3.179999924E1
1.631412773E0	9.119999886E0	-3.131999969E1	-3.221999741E1
1.639619696E0	9.179999352E0	-3.119999886E1	-3.275999832E1
1.647735658E0	8.699999809E0	-3.131999969E1	-3.270000076E1
1.655854273E0	8.340000153E0	-3.119999886E1	-3.293999863E1
1.663955619E0	8.760000229E0	-3.113999939E1	-3.257999802E1
1.672072581E0	8.639999390E0	-3.131999969E1	-3.227999878E1
1.680174311E0	8.460000038E0	-3.113999939E1	-3.204000092E1
1.688306080E0	8.760000229E0	-3.077999878E1	-3.185999870E1
1.696423465E0	8.519999504E0	-3.119999886E1	-3.197999954E1
1.704508119E0	7.919999599E0	-3.137999916E1	-3.245999908E1
1.712640350E0	7.739999771E0	-3.167999840E1	-3.300000000E1
1.720843965E0	7.440000057E0	-3.179999924E1	-3.311999893E1
1.728961965E0	7.440000057E0	-3.161999893E1	-3.341999817E1
1.737095580E0	8.099999428E0	-3.137999916E1	-3.275999832E1
1.745182003E0	8.039999962E0	-3.126000023E1	-3.288000107E1
1.753298580E0	7.319999695E0	-3.167999840E1	-3.288000107E1
1.761390772E0	6.480000019E0	-3.173999977E1	-3.227999878E1
1.769508734E0	5.039999962E0	-3.173999977E1	-3.234000015E1
1.777632311E0	4.139999866E0	-3.173999977E1	-3.209999847E1
1.785733272E0	3.480000019E0	-3.167999840E1	-3.204000092E1
1.793851888E0	2.700000048E0	-3.161999893E1	-3.252000046E1
1.801975118E0	2.339999914E0	-3.150000000E1	-3.293999863E1
1.810105849E0	1.799999952E0	-3.167999840E1	-3.293999863E1
1.818220080E0	1.500000000E0	-3.137999916E1	-3.336000061E1
1.826305541E0	9.599999785E-1	-3.173999977E1	-3.318000031E1
1.834438041E0	7.199999690E-1	-3.204000092E1	-3.341999817E1
1.842534541E0	7.799999714E-1	-3.234000015E1	-3.407999802E1
1.850652234E0	8.999999762E-1	-3.263999939E1	-3.384000015E1
1.858785195E0	1.259999990E0	-3.263999939E1	-3.407999802E1
1.866869387E0	1.559999943E0	-3.257999802E1	-3.377999878E1
1.874986503E0	1.740000010E0	-3.215999985E1	-3.311999893E1
1.883085810E0	1.919999957E0	-3.204000092E1	-3.275999832E1
1.891204003E0	2.279999971E0	-3.167999840E1	-3.281999969E1
1.899320772E0	2.220000029E0	-3.179999924E1	-3.293999863E1
1.907418580E0	2.039999962E0	-3.173999977E1	-3.293999863E1
1.915533503E0	1.919999957E0	-3.155999947E1	-3.354000092E1
1.923631118E0	1.379999995E0	-3.215999985E1	-3.354000092E1
1.931763464E0	1.319999933E0	-3.167999840E1	-3.371999741E1
1.939884233E0	8.999999762E-1	-3.173999977E1	-3.402000046E1
1.947968964E0	7.799999714E-1	-3.150000000E1	-3.395999908E1
1.956099156E0	1.199999928E0	-3.107999992E1	-3.413999939E1
1.964307618E0	1.199999928E0	-3.126000023E1	-3.377999878E1
1.972422387E0	2.039999962E0	-3.084000015E1	-3.389999771E1
1.980552656E0	2.099999905E0	-3.126000023E1	-3.371999741E1
1.988637695E0	2.039999962E0	-3.131999969E1	-3.354000092E1
1.996752964E0	2.279999971E0	-3.113999939E1	-3.354000092E1
2.004862887E0	2.039999962E0	-3.167999840E1	-3.318000031E1
2.012977618E0	2.279999971E0	-3.131999969E1	-3.359999847E1
2.021094195E0	2.879999876E0	-3.126000023E1	-3.305999756E1
2.029193848E0	3.179999828E0	-3.167999840E1	-3.305999756E1
2.037311271E0	3.720000029E0	-3.119999886E1	-3.354000092E1
2.045430079E0	4.440000057E0	-3.126000023E1	-3.354000092E1
2.053560694E0	4.380000114E0	-3.101999855E1	-3.395999908E1
2.061675771E0	4.559999943E0	-3.047999954E1	-3.402000046E1
2.069791964E0	4.259999752E0	-3.053999901E1	-3.389999771E1
2.077924040E0	4.139999866E0	-3.077999878E1	-3.305999756E1
2.086021233E0	4.079999924E0	-3.084000015E1	-3.318000031E1
2.094135233E0	4.380000114E0	-3.089999962E1	-3.323999786E1
2.102268925E0	4.619999886E0	-3.059999847E1	-3.288000107E1
2.110353079E0	4.559999943E0	-3.065999985E1	-3.336000061E1
2.118468540E0	4.920000076E0	-3.065999985E1	-3.341999817E1
2.126565925E0	4.920000076E0	-3.065999985E1	-3.318000031E1
2.134651848E0	5.159999847E0	-3.089999962E1	-3.318000031E1
2.142770233E0	5.339999676E0	-3.071999931E1	-3.305999756E1
2.150871271E0	5.159999847E0	-3.059999847E1	-3.281999969E1
2.158988348E0	4.920000076E0	-3.084000015E1	-3.305999756E1
2.167081579E0	4.920000076E0	-3.065999985E1	-3.311999893E1
2.175212579E0	4.319999695E0	-3.089999962E1	-3.341999817E1
2.183329771E0	3.959999800E0	-3.126000023E1	-3.341999817E1
2.191416463E0	3.720000029E0	-3.101999855E1	-3.329999924E1
2.199548809E0	3.599999905E0	-3.089999962E1	-3.323999786E1
2.207759078E0	3.959999800E0	-3.017999840E1	-3.293999863E1
2.215875040E0	4.319999695E0	-3.000000000E1	-3.305999756E1
2.224007001E0	4.319999695E0	-2.976000023E1	-3.323999786E1
2.232092963E0	4.319999695E0	-2.987999916E1	-3.377999878E1
2.240211694E0	3.659999847E0	-3.047999954E1	-3.420000076E1
2.248318501E0	3.059999943E0	-3.053999901E1	-3.461999893E1
2.256437271E0	3.179999828E0	-3.065999985E1	-3.431999969E1
2.264557809E0	2.700000048E0	-3.053999901E1	-3.450000000E1
2.272656847E0	2.700000048E0	-3.029999924E1	-3.407999802E1
2.280773463E0	2.879999876E0	-2.993999863E1	-3.371999741E1
2.288973578E0	2.339999914E0	-3.005999947E1	-3.420000076E1
2.297103463E0	2.039999962E0	-3.042000008E1	-3.395999908E1
2.305219809E0	1.740000010E0	-3.035999870E1	-3.395999908E1
2.313305232E0	1.740000010E0	-3.005999947E1	-3.384000015E1
2.321436270E0	1.559999943E0	-3.029999924E1	-3.347999954E1
2.329544501E0	1.500000000E0	-2.981999969E1	-3.341999817E1
2.337662578E0	1.439999938E0	-3.000000000E1	-3.347999954E1
2.345796770E0	1.019999981E0	-3.035999870E1	-3.377999878E1
2.353882270E0	8.999999762E-1	-3.017999840E1	-3.486000061E1
2.362000693E0	9.599999785E-1	-3.029999924E1	-3.455999756E1
2.370217616E0	4.199999869E-1	-3.047999954E1	-3.473999786E1
2.378336039E0	5.999999866E-2	-3.047999954E1	-3.486000061E1
2.386455578E0	-1.199999973E-1	-3.065999985E1	-3.389999771E1
2.394555616E0	-6.599999666E-1	-3.077999878E1	-3.413999939E1
2.402673462E0	-3.599999845E-1	-3.084000015E1	-3.371999741E1
2.410770039E0	-1.199999973E-1	-3.113999939E1	-3.323999786E1
2.418901770E0	-2.999999821E-1	-3.113999939E1	-3.323999786E1
2.427020924E0	4.199999869E-1	-3.065999985E1	-3.281999969E1
2.435105270E0	6.599999666E-1	-3.059999847E1	-3.275999832E1
2.443235654E0	5.999999642E-1	-3.053999901E1	-3.293999863E1
2.451445270E0	1.740000010E0	-3.017999840E1	-3.288000107E1
2.459561077E0	1.379999995E0	-3.084000015E1	-3.336000061E1
2.467691808E0	1.799999952E0	-3.071999931E1	-3.365999985E1
2.475775154E0	1.559999943E0	-3.071999931E1	-3.347999954E1
2.483889693E0	7.799999714E-1	-3.107999992E1	-3.359999847E1
2.491987347E0	1.199999928E0	-3.077999878E1	-3.323999786E1
2.500103423E0	7.199999690E-1	-3.077999878E1	-3.288000107E1
2.508185923E0	1.139999986E0	-3.029999924E1	-3.263999939E1
2.516284500E0	1.139999986E0	-3.053999901E1	-3.293999863E1
2.524400346E0	1.019999981E0	-3.084000015E1	-3.288000107E1
2.532599308E0	1.319999933E0	-3.065999985E1	-3.293999863E1
2.540730462E0	1.019999981E0	-3.107999992E1	-3.329999924E1
2.548845654E0	1.259999990E0	-3.065999985E1	-3.245999908E1
2.556929500E0	8.999999762E-1	-3.065999985E1	-3.293999863E1
2.565061039E0	7.799999714E-1	-3.077999878E1	-3.305999756E1
2.573161885E0	7.799999714E-1	-3.053999901E1	-3.300000000E1
2.581277615E0	7.199999690E-1	-3.053999901E1	-3.371999741E1
2.589412539E0	8.999999762E-1	-3.059999847E1	-3.354000092E1
2.597494846E0	1.319999933E0	-3.053999901E1	-3.354000092E1
2.605609615E0	1.319999933E0	-3.084000015E1	-3.347999954E1
2.613708346E0	1.559999943E0	-3.107999992E1	-3.329999924E1
2.621826692E0	1.439999938E0	-3.095999908E1	-3.329999924E1
2.629944346E0	8.999999762E-1	-3.095999908E1	-3.371999741E1
2.638044538E0	1.079999924E0	-3.107999992E1	-3.455999756E1
2.646162654E0	9.599999785E-1	-3.101999855E1	-3.443999863E1
2.654252884E0	8.399999738E-1	-3.119999886E1	-3.438000107E1
2.662387192E0	8.999999762E-1	-3.119999886E1	-3.407999802E1
2.670503615E0	5.999999642E-1	-3.107999992E1	-3.359999847E1
2.678587538E0	1.199999973E-1	-3.131999969E1	-3.347999954E1
2.686718423E0	2.399999946E-1	-3.137999916E1	-3.371999741E1
2.694926192E0	0.000000000E0	-3.119999886E1	-3.359999847E1
2.703043461E0	-5.999999866E-2	-3.095999908E1	-3.384000015E1
2.711175384E0	-5.399999619E-1	-3.065999985E1	-3.420000076E1
2.719260461E0	-8.999999762E-1	-3.071999931E1	-3.365999985E1
2.727378346E0	-1.319999933E0	-3.065999985E1	-3.384000015E1
2.735477500E0	-1.500000000E0	-3.071999931E1	-3.329999924E1
2.743596307E0	-1.500000000E0	-3.053999901E1	-3.359999847E1
2.751719076E0	-1.559999943E0	-3.017999840E1	-3.395999908E1
2.759819115E0	-1.740000010E0	-3.035999870E1	-3.402000046E1
2.767935807E0	-1.919999957E0	-3.023999977E1	-3.384000015E1
2.776137653E0	-1.379999995E0	-2.993999863E1	-3.336000061E1
2.784271538E0	-1.139999986E0	-2.969999886E1	-3.354000092E1
2.792388115E0	-7.799999714E-1	-2.969999886E1	-3.371999741E1
2.800474230E0	-4.799999893E-1	-2.957999992E1	-3.407999802E1
2.808606422E0	-7.799999714E-1	-2.993999863E1	-3.425999832E1
2.816685768E0	-1.139999986E0	-3.017999840E1	-3.413999939E1
2.824800768E0	-1.559999943E0	-3.047999954E1	-3.402000046E1
2.832931884E0	-2.159999847E0	-3.119999886E1	-3.443999863E1
2.841015230E0	-2.159999847E0	-3.107999992E1	-3.450000000E1
2.849131268E0	-2.159999847E0	-3.113999939E1	-3.450000000E1
2.857345422E0	-2.579999924E0	-3.131999969E1	-3.461999893E1
2.865461537E0	-1.979999900E0	-3.065999985E1	-3.497999954E1
2.873578114E0	-2.639999866E0	-3.084000015E1	-3.504000092E1
2.881676384E0	-3.119999886E0	-3.095999908E1	-3.461999893E1
2.889793460E0	-3.000000000E0	-3.053999901E1	-3.438000107E1
2.897887614E0	-3.839999914E0	-3.089999962E1	-3.359999847E1
2.906020422E0	-3.659999847E0	-3.059999847E1	-3.311999893E1
2.914142576E0	-3.599999905E0	-3.035999870E1	-3.354000092E1
2.922228383E0	-3.599999905E0	-3.029999924E1	-3.354000092E1
2.930360653E0	-3.659999847E0	-3.005999947E1	-3.359999847E1
2.938572691E0	-3.659999847E0	-3.023999977E1	-3.365999985E1
2.946690999E0	-3.959999800E0	-3.029999924E1	-3.371999741E1
2.954822999E0	-4.500000000E0	-3.029999924E1	-3.377999878E1
2.962908691E0	-4.199999809E0	-3.023999977E1	-3.365999985E1
2.970994383E0	-4.559999943E0	-3.000000000E1	-3.402000046E1
2.979098306E0	-4.559999943E0	-3.035999870E1	-3.341999817E1
2.987214614E0	-4.559999943E0	-3.065999985E1	-3.318000031E1
2.995330922E0	-5.039999962E0	-3.053999901E1	-3.311999893E1
3.003428729E0	-4.920000076E0	-3.065999985E1	-3.281999969E1
3.011546345E0	-5.099999905E0	-3.023999977E1	-3.323999786E1
3.019765460E0	-4.380000114E0	-2.981999969E1	-3.354000092E1
3.027897421E0	-4.199999809E0	-3.000000000E1	-3.347999954E1
3.036014768E0	-4.259999752E0	-3.017999840E1	-3.347999954E1
3.044101460E0	-3.539999962E0	-3.000000000E1	-3.354000092E1
3.052233498E0	-3.839999914E0	-3.023999977E1	-3.329999924E1
3.060368537E0	-3.599999905E0	-3.042000008E1	-3.329999924E1
3.068486229E0	-3.779999971E0	-3.017999840E1	-3.311999893E1
3.076617652E0	-3.599999905E0	-3.042000008E1	-3.305999756E1
3.084701960E0	-3.240000010E0	-3.035999870E1	-3.318000031E1
3.092817921E0	-2.700000048E0	-3.023999977E1	-3.323999786E1
3.101018383E0	-1.979999900E0	-3.029999924E1	-3.341999817E1
3.109136537E0	-1.620000005E0	-3.005999947E1	-3.347999954E1
3.117254767E0	-1.679999948E0	-3.023999977E1	-3.347999954E1
3.125353036E0	-1.679999948E0	-3.029999924E1	-3.300000000E1
3.133467421E0	-1.740000010E0	-2.993999863E1	-3.293999863E1
3.141573152E0	-1.919999957E0	-2.993999863E1	-3.281999969E1
3.149705075E0	-1.679999948E0	-3.005999947E1	-3.288000107E1
3.157823036E0	-1.799999952E0	-2.993999863E1	-3.293999863E1
3.165907498E0	-1.620000005E0	-3.017999840E1	-3.311999893E1
3.174039882E0	-1.199999928E0	-3.065999985E1	-3.336000061E1
3.182249421E0	-1.079999924E0	-3.000000000E1	-3.300000000E1
3.190366305E0	-1.019999981E0	-3.000000000E1	-3.341999817E1
3.198498652E0	-8.399999738E-1	-2.987999916E1	-3.300000000E1
3.206583421E0	-1.439999938E0	-2.945999908E1	-3.275999832E1
3.214700728E0	-1.199999928E0	-2.957999992E1	-3.275999832E1
3.222798267E0	-7.799999714E-1	-2.934000015E1	-3.293999863E1
3.230916190E0	-5.399999619E-1	-2.951999855E1	-3.329999924E1
3.239036844E0	1.199999973E-1	-3.000000000E1	-3.359999847E1
3.247137228E0	8.399999738E-1	-3.035999870E1	-3.389999771E1
3.255256074E0	1.079999924E0	-3.101999855E1	-3.413999939E1
3.263458459E0	1.559999943E0	-3.107999992E1	-3.395999908E1
